scenario_id,scope_id,scope_candidate_id,event_index,trade_date,exchange,symbol,richer_event_bar_id,exit_bar_id,candidate_id,candidate_rank,family_id,side,horizon,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,decision,rejection_reason,cash_before_or_after_release_inr,notional_inr,gross_edge_bps,modeled_cost_bps,extra_slippage_bps_applied,net_edge_bps,net_pnl_inr,cumulative_net_pnl_inr,cash_after_decision_inr,open_positions_after_decision,open_notional_after_decision_inr,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,depth_replenishment_pressure,depth_withdrawal_pressure,top5_churn_pressure,avg_spread_bps,phase294_variant_id,continuation_family
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,160,2026-07-21,NSE,NIFTYBEES,16,21,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,4.435909592310217,16.53624,0.0,-12.100330407689782,0.0,-39.37945071790894,50000.0,1,50000.0,0.5915765104922754,0.5241348646829576,0.4750932975091484,59910.44379924157,3810.5796693378174,576755.0410360332,1.2324129344117554,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,161,2026-07-21,NSE,TCS,18,23,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,21.877975209148463,16.53624,0.0,5.341735209148464,0.0,-39.37945071790894,50000.0,1,50000.0,0.6916571574160777,0.46066318905143,0.7187981605714019,9164.003209565262,680.0317484560526,67812.02256646827,3.4375165129820693,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,162,2026-07-21,NSE,TCS,16,21,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,21.980437287858805,16.53624,0.0,5.444197287858806,0.0,-39.37945071790894,50000.0,1,50000.0,0.8215776922805144,0.5082814888069624,0.712185549064741,9628.692285857554,752.5132751237782,70946.55819176185,3.4375165129820693,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,163,2026-07-21,NSE,TCS,18,23,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,12.226309869668542,16.53624,0.0,-4.309930130331457,0.0,-39.37945071790894,50000.0,1,50000.0,0.7148397561660892,0.5273717601263442,0.8029536934347029,9962.878155442491,700.6764836325916,69723.87266872906,3.937516512982069,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,164,2026-07-21,NSE,TCS,16,21,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,12.163970266675598,16.53624,0.0,-4.372269733324401,0.0,-39.37945071790894,50000.0,1,50000.0,0.8198741032475889,0.537932949896283,0.7255975989873518,10040.938157884771,715.0314921984891,62677.32651631965,3.937516512982069,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,165,2026-07-21,NSE,TCS,15,20,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,21.423042338398265,16.53624,0.0,4.886802338398265,0.0,-39.37945071790894,50000.0,1,50000.0,0.7351940760867773,0.485421697870916,0.7958691693500562,9036.653380233078,755.2209319909242,72535.37155106418,3.4375165129820693,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,166,2026-07-21,NSE,TCS,15,20,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.840666683370575,16.53624,0.0,-4.6955733166294245,0.0,-39.37945071790894,50000.0,1,50000.0,0.8132319078762235,0.465580195584601,0.7691064740920495,9336.702392446736,787.7867107693237,68667.9118806067,3.937516512982069,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,167,2026-07-21,NSE,M&M,6,11,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,10.72321870756088,16.53624,0.0,-5.813021292439119,0.0,-39.37945071790894,50000.0,1,50000.0,0.5336345669454056,0.5813190823396448,0.4890295385978388,12245.761282789705,1250.4653234313876,42853.73842152805,4.0158548297327865,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,168,2026-07-21,NSE,ITC,3,8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.501890976550138,16.53624,0.0,-5.034349023449861,0.0,-39.37945071790894,50000.0,1,50000.0,0.6400651523272691,0.5693335483979999,0.5705972268684146,59112.02125722445,9701.0427277768,465183.36041373503,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,169,2026-07-21,NSE,ITC,4,9,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,12.375545859068405,16.53624,0.0,-4.160694140931595,0.0,-39.37945071790894,50000.0,1,50000.0,0.6013869518317793,0.5614847661414295,0.6520248962420779,60303.64515638338,9913.133763842228,409723.8430095425,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,170,2026-07-21,NSE,ITC,4,9,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,12.145541018164224,16.53624,0.0,-4.390698981835776,0.0,-39.37945071790894,50000.0,1,50000.0,0.6458367068017962,0.5210807935022791,0.6157025744572944,59118.93950317073,10252.508411717296,429616.9271674804,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,171,2026-07-21,NSE,ITC,4,9,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.809728765127689,16.53624,0.0,-4.72651123487231,0.0,-39.37945071790894,50000.0,1,50000.0,0.5746733105878961,0.539651053039204,0.6387791588813926,55784.21841030524,9884.604085039498,451711.5524951874,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,172,2026-07-21,NSE,ITC,3,8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,12.414179874269346,16.53624,0.0,-4.122060125730654,0.0,-39.37945071790894,50000.0,1,50000.0,0.6361794472873253,0.5363842651808011,0.6306521858290736,58401.34774932221,10654.95502800097,464978.88697421225,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,173,2026-07-21,NSE,ITC,4,9,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,5.36067875076371,16.53624,0.0,-11.175561249236289,0.0,-39.37945071790894,50000.0,1,50000.0,0.6204830072540031,0.6022570682389147,0.5882697027928901,56524.64394358093,9698.160076844675,424949.3528356829,5.147981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,174,2026-07-21,NSE,ITC,7,12,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.630621663552397,16.53624,0.0,-4.905618336447603,0.0,-39.37945071790894,50000.0,1,50000.0,0.6651957414147467,0.5820055362877933,0.5855251966834583,53119.2733417678,9934.730260425247,412323.174181564,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,175,2026-07-21,NSE,ITC,3,8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.109178625387942,16.53624,0.0,-5.427061374612057,0.0,-39.37945071790894,50000.0,1,50000.0,0.6186787069515002,0.5567942588019917,0.5504556465384314,54140.95383574552,10177.5995483097,423993.5831485511,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,176,2026-07-21,NSE,ITC,5,10,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,7.246267265406897,16.53624,0.0,-9.289972734593103,0.0,-39.37945071790894,50000.0,1,50000.0,0.5664642789212386,0.5846612928071183,0.5549983151347896,56967.44709494792,9916.352505379276,421386.7675044005,5.147981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,177,2026-07-21,NSE,ITC,5,10,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.464287164344373,16.53624,0.0,-5.071952835655626,0.0,-39.37945071790894,50000.0,1,50000.0,0.6618007088579833,0.5409012631614646,0.647340768763801,53480.50644184514,10367.806270035042,415679.1199620856,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,178,2026-07-21,NSE,ITC,5,10,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,5.59973704305868,16.53624,0.0,-10.936502956941318,0.0,-39.37945071790894,50000.0,1,50000.0,0.5598232563141081,0.5156911322461094,0.6037776525006521,54483.95134664312,9756.64311765122,411193.3150371816,5.147981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,179,2026-07-21,NSE,ITC,3,8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,7.574479315006008,16.53624,0.0,-8.96176068499399,0.0,-39.37945071790894,50000.0,1,50000.0,0.618570522023403,0.6066680948864176,0.5793838555943343,58836.15163584775,10681.524199873698,464048.736665585,5.147981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,180,2026-07-21,NSE,ITC,4,9,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,5.072840634110522,16.53624,0.0,-11.463399365889478,0.0,-39.37945071790894,50000.0,1,50000.0,0.6271731346652353,0.6130490692447458,0.5764200693514258,57372.114871743936,10634.26937710386,469960.51952727296,5.147981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,181,2026-07-21,NSE,ITC,7,12,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,7.379240605885802,16.53624,0.0,-9.156999394114198,0.0,-39.37945071790894,50000.0,1,50000.0,0.6275272993991345,0.5138473105822191,0.6116404359994001,59129.836648101016,11168.680868929656,417095.418694834,5.147981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,182,2026-07-21,NSE,ITC,5,10,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,1,P294_REPLENISHMENT_ABSORPTION_CONT,1,5,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.756803287910598,16.53624,0.0,-4.779436712089401,0.0,-39.37945071790894,50000.0,1,50000.0,0.6117273976621731,0.5367253681994281,0.5878597060356355,53595.69201772247,11024.415269097795,434329.9852715377,4.647981002415245,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation
