trade_date,symbol,candidate_start_row,horizon_ticks,rule_id,top_count,signal_side,entry_price,exit_price,quantity,l1_imbalance,l25_imbalance,source_event_l25_ofi_1,deep_pressure_rank,is_market_shock_day,is_symbol_shock,gross_pnl_inr,zerodha_total_charges_inr,adverse_slippage_inr,net_pnl_inr,forward_return_bps,label_side,charge_brokerage,charge_stt,charge_transaction_charge,charge_sebi_charge,charge_stamp_duty,charge_gst,scenario_id
2026-03-13,ICICIBANK,5000,480,deep_l25_fade,20,long,1412.2125,1411.5975,70,-0.357338195077484,-0.3574556069082948,1429.0,0.7285714285714285,1,0,-43.04999999998836,82.55956683020001,19.770975,-145.38054183018838,-4.354868690087427,short,40.0,25.0,6.0683676900000005,0.1976667,2.9656462500000003,8.3278861902,horizon_480_deep_l25_fade_top20_cost200
2026-03-13,HCLTECH,5000,480,deep_l25_fade,20,long,1239.28,1238.23,80,-0.2794759825327511,-0.2786713286713286,1499.0,0.6714285714285715,1,0,-84.0,82.58817112479998,19.82848,-186.4166511248,-8.4726615454131,short,40.0,25.0,6.08476456,0.19820079999999998,2.974272,8.3309337648,horizon_480_deep_l25_fade_top20_cost200
2026-03-13,HCLTECH,20000,480,deep_l25_fade,20,long,1237.27,1238.7925,80,-0.3369486623282718,-0.334715925532941,-762.0,0.6571428571428571,1,0,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_deep_l25_fade_top20_cost200
2026-03-13,HCLTECH,10000,480,deep_l25_fade,20,long,1238.6125,1237.5775,80,-0.3263727764887857,-0.3251134956665291,-781.0,0.6571428571428571,1,0,-82.79999999998836,82.5826190512,19.817800000000002,-185.20041905118836,-8.35612429230354,short,40.0,25.0,6.08152264,0.1980952,2.97267,8.330331211199999,horizon_480_deep_l25_fade_top20_cost200
2026-03-30,RELIANCE,10000,480,deep_l25_fade,20,short,1300.8525,1299.735,76,0.4446978335233751,0.4437680718307715,-332.0,0.6285714285714286,1,0,84.93000000000757,82.5564915779,19.772958,-17.399449577892437,-8.59052044716704,short,40.0,25.0,6.067690754999999,0.19764464999999995,2.9633958,8.3277603729,horizon_480_deep_l25_fade_top20_cost200
2026-03-13,INFY,10000,480,deep_l25_fade,20,long,1121.4775,1121.455,89,-0.9254790631653655,-0.2321749834295994,-998.0,0.6142857142857143,1,0,-2.0025000000023283,82.66136777045499,19.9622995,-104.62616727045732,-0.2006281891525811,short,40.0,25.0,6.12836446975,0.19962099249999998,2.994344925,8.339037383205,horizon_480_deep_l25_fade_top20_cost200
2026-03-13,RELIANCE,20000,480,deep_l25_fade,20,short,1301.745,1303.29,76,0.4255677039529016,0.4257659073055774,328.0,0.6,1,0,-117.41999999999825,82.57724057995999,19.786524,-219.78376457995824,11.868683958840425,long,40.0,25.0,6.078067662,0.19798265999999998,2.9715012,8.32968905796,horizon_480_deep_l25_fade_top20_cost200
2026-03-30,HCLTECH,20000,480,deep_l25_fade,20,long,1223.065,1223.035,81,-0.323503127792672,-0.3218459336990222,-585.0,0.5857142857142857,1,0,-2.429999999993015,82.5834520946,19.813653000000002,-104.82710509459302,-0.2452854100166392,short,40.0,25.0,6.0827168700000005,0.1981341,2.97204795,8.330553174599999,horizon_480_deep_l25_fade_top20_cost200
2026-03-13,ICICIBANK,10000,480,deep_l25_fade,20,long,1411.8075,1410.8325,70,-0.3610851262862488,-0.3610036200224691,472.0,0.5714285714285714,1,0,-68.25,82.5556527788,19.765305,-170.5709577788,-6.90604066064183,short,40.0,25.0,6.06585336,0.19758479999999998,2.96479575,8.327418868799999,horizon_480_deep_l25_fade_top20_cost200
2026-03-30,HDFCBANK,5000,480,deep_l25_fade,20,long,821.4012,821.0938,121,-0.56071076011846,-0.5612486828240253,-175.0,0.5714285714285714,1,0,-37.19540000001143,82.61582568037,19.877909040000002,-139.68913472038142,-3.742385572361346,short,40.0,25.0,6.1013761765000005,0.198741895,2.9816863560000004,8.334021252869999,horizon_480_deep_l25_fade_top20_cost200
2026-03-30,RELIANCE,20000,480,deep_l25_fade,20,short,1300.4025,1300.425,76,0.4477933261571582,0.4482114638701336,-237.0,0.5571428571428572,1,0,-1.7100000000064028,82.55874706334001,19.766118,-104.03486506334642,0.1730233523836581,long,40.0,25.0,6.068250723,0.19766289,2.964969,8.327864450339998,horizon_480_deep_l25_fade_top20_cost200
2026-03-13,HDFCBANK,5000,480,deep_l25_fade,20,long,834.1275,832.6988,119,-0.5507474429583006,-0.5508554634197543,-174.0,0.5285714285714286,1,0,-170.01529999999912,82.5974024197582,19.8522345,-272.4649369197573,-17.128076942674216,short,40.0,25.0,6.0894165217900005,0.1983523297,2.977835175,8.3317983932682,horizon_480_deep_l25_fade_top20_cost200
2026-03-30,ICICIBANK,5000,480,deep_l25_fade,20,long,1416.0075,1415.04,70,-0.3761755485893417,-0.3767954260214753,-239.0,0.5,1,0,-67.72499999999127,82.58648714494998,19.824105,-170.13559214494126,-6.832590929073277,short,40.0,25.0,6.0839210775,0.198173325,2.97361575,8.33077699245,horizon_480_deep_l25_fade_top20_cost200
2026-03-30,INFY,20000,480,deep_l25_fade,20,long,1107.645,1107.9675,90,-0.8558476881233001,-0.2140609874152952,-480.0,0.4928571428571428,1,0,29.02499999999418,82.64958960574998,19.937610000000003,-73.56219960575581,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.9906415,8.33780564325,horizon_480_deep_l25_fade_top20_cost200
2026-03-30,HDFCBANK,0,480,deep_l25_fade,20,long,821.15,821.0938,121,-0.5637305699481865,-0.5650670723274789,0.0,0.4928571428571428,1,0,-6.800199999997858,82.61377686151879,19.87183,-109.28580686151665,-0.6844060159531123,short,40.0,25.0,6.1004430438599995,0.19871149979999997,2.9807745,8.333847817858798,horizon_480_deep_l25_fade_top20_cost200
2026-03-30,INFY,10000,480,deep_l25_fade,20,long,1108.1625,1107.8475,90,-0.8547945205479452,-0.2131367292225201,-475.0,0.45714285714285713,1,0,-28.349999999976717,82.6523250554,19.946924999999997,-130.94925005537672,-2.842543399544988,short,40.0,25.0,6.12283563,0.19944089999999998,2.99203875,8.3380097754,horizon_480_deep_l25_fade_top20_cost200
2026-03-13,HDFCBANK,20000,480,deep_l25_fade,40,long,833.4525,833.3438,119,-0.6024442846872753,-0.6020143884892086,-638.0,0.9,1,0,-12.935300000011921,82.5948591303382,19.8361695,-115.36632863035011,-1.3042134974698487,short,40.0,25.0,6.08930692279,0.1983487597,2.975425425,8.3317780228482,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,HDFCBANK,10000,480,deep_l25_fade,40,long,833.745,832.6238,119,-0.5583405358686258,-0.5592848904267589,1427.0,0.8999999999999999,1,0,-133.42280000000028,82.5940004186032,19.843131,-235.85993141860348,-13.447756808137312,short,40.0,25.0,6.08774513704,0.1982978872,2.97646965,8.3314877443632,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,HDFCBANK,20000,480,deep_l25_fade,40,long,820.4225,820.2987,121,-0.5689084895259096,-0.5698940553266627,544.0,0.8428571428571429,1,0,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,HDFCBANK,10000,480,deep_l25_fade,40,long,821.27,820.4225,121,-0.5714285714285714,-0.5713856778261522,258.0,0.7285714285714285,1,0,-102.54750000000058,82.611717208255,19.874734,-205.0339512082556,-10.319383394011329,short,40.0,25.0,6.098395129749999,0.19864479249999997,2.9812101,8.333467186005,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,ICICIBANK,5000,480,deep_l25_fade,40,long,1412.2125,1411.5975,70,-0.357338195077484,-0.3574556069082948,1429.0,0.7285714285714285,1,0,-43.04999999998836,82.55956683020001,19.770975,-145.38054183018838,-4.354868690087427,short,40.0,25.0,6.0683676900000005,0.1976667,2.9656462500000003,8.3278861902,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,HCLTECH,5000,480,deep_l25_fade,40,long,1239.28,1238.23,80,-0.2794759825327511,-0.2786713286713286,1499.0,0.6714285714285715,1,0,-84.0,82.58817112479998,19.82848,-186.4166511248,-8.4726615454131,short,40.0,25.0,6.08476456,0.19820079999999998,2.974272,8.3309337648,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,HCLTECH,20000,480,deep_l25_fade,40,long,1237.27,1238.7925,80,-0.3369486623282718,-0.334715925532941,-762.0,0.6571428571428571,1,0,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,HCLTECH,10000,480,deep_l25_fade,40,long,1238.6125,1237.5775,80,-0.3263727764887857,-0.3251134956665291,-781.0,0.6571428571428571,1,0,-82.79999999998836,82.5826190512,19.817800000000002,-185.20041905118836,-8.35612429230354,short,40.0,25.0,6.08152264,0.1980952,2.97267,8.330331211199999,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,RELIANCE,10000,480,deep_l25_fade,40,short,1300.8525,1299.735,76,0.4446978335233751,0.4437680718307715,-332.0,0.6285714285714286,1,0,84.93000000000757,82.5564915779,19.772958,-17.399449577892437,-8.59052044716704,short,40.0,25.0,6.067690754999999,0.19764464999999995,2.9633958,8.3277603729,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,INFY,10000,480,deep_l25_fade,40,long,1121.4775,1121.455,89,-0.9254790631653655,-0.2321749834295994,-998.0,0.6142857142857143,1,0,-2.0025000000023283,82.66136777045499,19.9622995,-104.62616727045732,-0.2006281891525811,short,40.0,25.0,6.12836446975,0.19962099249999998,2.994344925,8.339037383205,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,RELIANCE,20000,480,deep_l25_fade,40,short,1301.745,1303.29,76,0.4255677039529016,0.4257659073055774,328.0,0.6,1,0,-117.41999999999825,82.57724057995999,19.786524,-219.78376457995824,11.868683958840425,long,40.0,25.0,6.078067662,0.19798265999999998,2.9715012,8.32968905796,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,HCLTECH,20000,480,deep_l25_fade,40,long,1223.065,1223.035,81,-0.323503127792672,-0.3218459336990222,-585.0,0.5857142857142857,1,0,-2.429999999993015,82.5834520946,19.813653000000002,-104.82710509459302,-0.2452854100166392,short,40.0,25.0,6.0827168700000005,0.1981341,2.97204795,8.330553174599999,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,ICICIBANK,10000,480,deep_l25_fade,40,long,1411.8075,1410.8325,70,-0.3610851262862488,-0.3610036200224691,472.0,0.5714285714285714,1,0,-68.25,82.5556527788,19.765305,-170.5709577788,-6.90604066064183,short,40.0,25.0,6.06585336,0.19758479999999998,2.96479575,8.327418868799999,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,HDFCBANK,5000,480,deep_l25_fade,40,long,821.4012,821.0938,121,-0.56071076011846,-0.5612486828240253,-175.0,0.5714285714285714,1,0,-37.19540000001143,82.61582568037,19.877909040000002,-139.68913472038142,-3.742385572361346,short,40.0,25.0,6.1013761765000005,0.198741895,2.9816863560000004,8.334021252869999,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,RELIANCE,20000,480,deep_l25_fade,40,short,1300.4025,1300.425,76,0.4477933261571582,0.4482114638701336,-237.0,0.5571428571428572,1,0,-1.7100000000064028,82.55874706334001,19.766118,-104.03486506334642,0.1730233523836581,long,40.0,25.0,6.068250723,0.19766289,2.964969,8.327864450339998,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,HDFCBANK,5000,480,deep_l25_fade,40,long,834.1275,832.6988,119,-0.5507474429583006,-0.5508554634197543,-174.0,0.5285714285714286,1,0,-170.01529999999912,82.5974024197582,19.8522345,-272.4649369197573,-17.128076942674216,short,40.0,25.0,6.0894165217900005,0.1983523297,2.977835175,8.3317983932682,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,ICICIBANK,5000,480,deep_l25_fade,40,long,1416.0075,1415.04,70,-0.3761755485893417,-0.3767954260214753,-239.0,0.5,1,0,-67.72499999999127,82.58648714494998,19.824105,-170.13559214494126,-6.832590929073277,short,40.0,25.0,6.0839210775,0.198173325,2.97361575,8.33077699245,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,INFY,20000,480,deep_l25_fade,40,long,1107.645,1107.9675,90,-0.8558476881233001,-0.2140609874152952,-480.0,0.4928571428571428,1,0,29.02499999999418,82.64958960574998,19.937610000000003,-73.56219960575581,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.9906415,8.33780564325,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,HDFCBANK,0,480,deep_l25_fade,40,long,821.15,821.0938,121,-0.5637305699481865,-0.5650670723274789,0.0,0.4928571428571428,1,0,-6.800199999997858,82.61377686151879,19.87183,-109.28580686151665,-0.6844060159531123,short,40.0,25.0,6.1004430438599995,0.19871149979999997,2.9807745,8.333847817858798,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,INFY,10000,480,deep_l25_fade,40,long,1108.1625,1107.8475,90,-0.8547945205479452,-0.2131367292225201,-475.0,0.45714285714285713,1,0,-28.349999999976717,82.6523250554,19.946924999999997,-130.94925005537672,-2.842543399544988,short,40.0,25.0,6.12283563,0.19944089999999998,2.99203875,8.3380097754,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,TCS,5000,480,deep_l25_fade,40,short,2199.37,2197.6525,45,0.3493212669683257,0.0084530853761623,742.0,0.4428571428571429,1,0,77.28749999999127,82.568206938575,19.79433,-25.075036938583732,-7.80905441103473,short,40.0,25.0,6.074486583750001,0.1978660125,2.9668308750000003,8.329023467325,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,ICICIBANK,20000,480,deep_l25_fade,40,long,1415.04,1414.095,70,-0.3817258883248731,-0.3809781872375017,179.0,0.44285714285714284,1,0,-66.14999999999418,82.5794476667,19.810560000000002,-168.54000766669418,-6.678256445047039,short,40.0,25.0,6.079811115000001,0.19803945,2.971584,8.3300131017,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,AXISBANK,20000,480,deep_l25_fade,40,short,1328.7525,1330.8,75,0.3500455788514129,0.0328427198637635,480.0,0.4357142857142857,1,0,-153.5625,82.65554156112499,19.9312875,-256.149329061125,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.9943,8.338155492375,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,HDFCBANK,0,480,deep_l25_fade,40,long,833.25,833.3812,120,-0.5401563610518835,-0.5405405405405406,0.0,0.4357142857142857,1,0,15.744000000006054,82.68074080006402,19.998,-86.93474080005797,1.574557455745998,long,40.0,25.0,6.139869340800001,0.199995744,2.9997000000000003,8.341175715264,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,RELIANCE,0,480,deep_l25_fade,40,short,1302.6,1303.4625,76,0.4577893820713664,0.4579124579124579,0.0,0.42142857142857143,1,0,-65.55000000001746,82.5805549145,19.799519999999998,-167.93007491451746,6.621372639338108,long,40.0,25.0,6.0804650250000005,0.19806074999999998,2.9718945000000003,8.3301346395,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,RELIANCE,5000,480,deep_l25_fade,40,short,1301.2275,1299.9375,76,0.4466446644664466,0.4467116852613035,-88.0,0.41428571428571426,1,0,98.0399999999936,82.55859502724,19.778658,-4.297253027246406,-9.913716087309588,short,40.0,25.0,6.069038178,0.19768853999999997,2.9638575,8.32801080924,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,RELIANCE,0,480,deep_l25_fade,40,short,1301.1,1300.8525,76,0.45141065830721,0.4512620276112118,0.0,0.40714285714285714,1,0,18.80999999999767,82.56291997634,19.77672,-83.52963997634232,-1.9022365690565324,short,40.0,25.0,6.0708755729999995,0.19774838999999997,2.9659437,8.32835231334,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,ICICIBANK,10000,480,deep_l25_fade,40,long,1416.2625,1414.7625,70,-0.3686006825938566,-0.368716780561883,145.0,0.37142857142857144,1,0,-105.0,82.58696373050002,19.827675,-207.41463873050003,-10.591256917414675,short,40.0,25.0,6.083872725,0.19817174999999998,2.9741512500000002,8.3307680055,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,INFY,5000,480,deep_l25_fade,40,long,1122.61,1120.8325,89,-0.8064806480648065,-0.2011770357914965,-295.0,0.3714285714285714,1,0,-158.19749999999476,82.666089403795,19.982458,-260.8460474037898,-15.833637683611569,short,40.0,25.0,6.12975794275,0.1996663825,2.9973687,8.339296378545,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,HCLTECH,10000,480,deep_l25_fade,40,long,1224.1375,1223.065,81,-0.286329386437029,-0.2876023559833357,226.0,0.35714285714285715,1,0,-86.87249999999767,82.589398718915,19.8310275,-189.29292621891267,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.974654125,8.331062734664998,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,TCS,20000,480,deep_l25_fade,40,long,2194.9300000000003,2200.4275,45,-0.3496271748135874,-0.026085995357577,-305.0,0.3142857142857143,1,0,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,AXISBANK,20000,480,deep_l25_fade,40,short,1322.31,1322.1675,75,0.3485653560042508,0.0306339526308325,252.0,0.3,1,0,10.6875,82.593826277375,19.83465,-91.740976277375,-1.0776595503318227,short,40.0,25.0,6.08890944375,0.19833581249999999,2.974876875,8.331704146124999,horizon_480_deep_l25_fade_top40_cost200
2026-03-30,INFY,5000,480,deep_l25_fade,40,long,1108.4925,1107.6375,90,-0.7959390862944162,-0.1999729034006232,-230.0,0.2857142857142857,1,0,-76.95000000001164,82.6536200402,19.952865000000003,-179.55648504021164,-7.713178032327852,short,40.0,25.0,6.12316719,0.1994517,2.9929297500000005,8.3380714002,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,AXISBANK,10000,480,deep_l25_fade,40,short,1330.4325,1329.2925,75,0.348993288590604,0.0269959058341862,194.0,0.21428571428571427,1,0,85.49999999998545,82.65263362625001,19.956487499999998,-17.109121126264558,-8.568642152081168,short,40.0,25.0,6.1240168125,0.199479375,2.9909081250000003,8.33822931375,horizon_480_deep_l25_fade_top40_cost200
2026-03-13,HDFCBANK,20000,480,top1_fade_reference,10,long,833.4525,833.3438,119,-0.6024442846872753,-0.6020143884892086,-638.0,0.9,1,0,-12.935300000011921,82.5948591303382,19.8361695,-115.36632863035011,-1.3042134974698487,short,40.0,25.0,6.08930692279,0.1983487597,2.975425425,8.3317780228482,horizon_480_top1_fade_reference_top10_cost200
2026-03-13,HDFCBANK,10000,480,top1_fade_reference,10,long,833.745,832.6238,119,-0.5583405358686258,-0.5592848904267589,1427.0,0.8999999999999999,1,0,-133.42280000000028,82.5940004186032,19.843131,-235.85993141860348,-13.447756808137312,short,40.0,25.0,6.08774513704,0.1982978872,2.97646965,8.3314877443632,horizon_480_top1_fade_reference_top10_cost200
2026-03-30,HDFCBANK,20000,480,top1_fade_reference,10,long,820.4225,820.2987,121,-0.5689084895259096,-0.5698940553266627,544.0,0.8428571428571429,1,0,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_top1_fade_reference_top10_cost200
2026-03-30,HDFCBANK,10000,480,top1_fade_reference,10,long,821.27,820.4225,121,-0.5714285714285714,-0.5713856778261522,258.0,0.7285714285714285,1,0,-102.54750000000058,82.611717208255,19.874734,-205.0339512082556,-10.319383394011329,short,40.0,25.0,6.098395129749999,0.19864479249999997,2.9812101,8.333467186005,horizon_480_top1_fade_reference_top10_cost200
2026-03-13,ICICIBANK,5000,480,top1_fade_reference,10,long,1412.2125,1411.5975,70,-0.357338195077484,-0.3574556069082948,1429.0,0.7285714285714285,1,0,-43.04999999998836,82.55956683020001,19.770975,-145.38054183018838,-4.354868690087427,short,40.0,25.0,6.0683676900000005,0.1976667,2.9656462500000003,8.3278861902,horizon_480_top1_fade_reference_top10_cost200
2026-03-13,HCLTECH,5000,480,top1_fade_reference,10,long,1239.28,1238.23,80,-0.2794759825327511,-0.2786713286713286,1499.0,0.6714285714285715,1,0,-84.0,82.58817112479998,19.82848,-186.4166511248,-8.4726615454131,short,40.0,25.0,6.08476456,0.19820079999999998,2.974272,8.3309337648,horizon_480_top1_fade_reference_top10_cost200
2026-03-13,HCLTECH,20000,480,top1_fade_reference,10,long,1237.27,1238.7925,80,-0.3369486623282718,-0.334715925532941,-762.0,0.6571428571428571,1,0,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_top1_fade_reference_top10_cost200
2026-03-13,HCLTECH,10000,480,top1_fade_reference,10,long,1238.6125,1237.5775,80,-0.3263727764887857,-0.3251134956665291,-781.0,0.6571428571428571,1,0,-82.79999999998836,82.5826190512,19.817800000000002,-185.20041905118836,-8.35612429230354,short,40.0,25.0,6.08152264,0.1980952,2.97267,8.330331211199999,horizon_480_top1_fade_reference_top10_cost200
2026-03-30,RELIANCE,10000,480,top1_fade_reference,10,short,1300.8525,1299.735,76,0.4446978335233751,0.4437680718307715,-332.0,0.6285714285714286,1,0,84.93000000000757,82.5564915779,19.772958,-17.399449577892437,-8.59052044716704,short,40.0,25.0,6.067690754999999,0.19764464999999995,2.9633958,8.3277603729,horizon_480_top1_fade_reference_top10_cost200
2026-03-13,INFY,10000,480,top1_fade_reference,10,long,1121.4775,1121.455,89,-0.9254790631653655,-0.2321749834295994,-998.0,0.6142857142857143,1,0,-2.0025000000023283,82.66136777045499,19.9622995,-104.62616727045732,-0.2006281891525811,short,40.0,25.0,6.12836446975,0.19962099249999998,2.994344925,8.339037383205,horizon_480_top1_fade_reference_top10_cost200
