horizon_ticks,term,coefficient,train_mean,train_std
960,source_event_mid_return_1,0.004751558458841684,0.06341252935507001,1.9177269524950626
960,source_event_mid_return_3,0.052723320629543824,0.1078648695536552,4.385916686544665
960,source_event_mid_return_5,-0.2899365090624951,0.3549538818730368,9.001574909155647
960,source_event_l1_ofi_1,-0.13603870628810197,44.805128205128206,244.90667604967715
960,source_event_l1_ofi_3,0.08186223628772356,40.44615384615385,225.65834001168898
960,source_event_l25_ofi_1,0.09459076336115074,3.922222222222222,185.7044704924297
960,source_event_l25_ofi_3,-0.033815238148471934,-2.9358974358974357,179.18381001419507
960,source_event_l25_replenishment_count_5,-0.033993422651301404,1.9017094017094016,1.283590244413159
960,source_event_l25_withdrawal_count_5,-0.12873055125530036,1.7854700854700856,1.2268899571900649
960,source_event_spread_change_3_bps,0.023679138877470033,-5.480775356214433e-07,0.0012879889322599185
960,source_event_spread_vol_5_bps,0.2010488737565431,0.00034184509940885394,0.0006053771776397413
1800,intercept,-0.006911893478060491,0.0,1.0
1800,spread_bps,-0.07494221666865902,2.0258454866052458,0.833192850846508
1800,l1_imbalance,0.05899600799510216,-0.16214337030660214,0.47199522279195444
1800,l25_imbalance,-0.00624184270236566,-0.1383022970247455,0.30478846643741525
1800,volume_delta_lookback,0.032656536396529885,311.2649572649573,68.88072102752466
1800,l1_l5_bid_depth_slope,-0.032488155867899896,126.13888888888891,52.85242428320186
1800,l1_l5_ask_depth_slope,0.08033933035391118,162.2406837606838,56.01833905645171
1800,l1_l5_depth_concentration,0.016855850106510428,0.11764690457002655,1.3973753606078448e-05
1800,l25_order_imbalance,-0.016272592370411693,-0.11982758971107882,0.26071324217702896
1800,microprice_l1_minus_mid_bps,0.07462148920868739,-0.17810982205601503,0.5111982226083247
1800,microprice_l25_minus_mid_bps,-0.036620491853970864,-0.4034266620275191,0.877293683085676
1800,spread_mean_lookback_bps,-0.07493874849866007,2.0258454866052453,0.833192850846508
1800,trade_qty_sum_lookback,0.032655478214128154,326.8282051282051,72.3247570789009
1800,trade_qty_accel_lookback,0.032654234164614555,15.563247863247863,3.444036051376233
1800,minute_of_day,0.15950647543874433,734.2641025641026,419.1772501006852
1800,source_event_mid_return_1,-0.03407844125895329,0.06596332856532422,1.9260848846151475
1800,source_event_mid_return_3,-0.021483350509781833,0.11494296678564626,4.396884729189749
1800,source_event_mid_return_5,-0.33250287786510613,0.3669441084758048,9.006372084293481
1800,source_event_l1_ofi_1,-0.08894351915371074,44.297435897435896,244.3946096113836
1800,source_event_l1_ofi_3,-0.0015377072728651215,40.422222222222224,225.66723368906196
1800,source_event_l25_ofi_1,-0.0330851669433129,3.753846153846154,185.90061472083187
1800,source_event_l25_ofi_3,0.05778874852710107,-3.141880341880342,179.54087801532998
1800,source_event_l25_replenishment_count_5,-0.05677291895145418,1.906837606837607,1.2819740717491162
1800,source_event_l25_withdrawal_count_5,-0.023467722809883067,1.7880341880341881,1.224197793719388
1800,source_event_spread_change_3_bps,0.08512575531479522,-4.147249229109264e-06,0.0012931981572399736
1800,source_event_spread_vol_5_bps,0.22684142084105025,0.0003438020254186172,0.0006066417327877311
