candidate_id,family_id,uses_full_top_five_depth,uses_depth_beyond_l1,uses_l1_only,horizon,imbalance_quantile,imbalance_min,shock_quantile,shock_min,spread_regime,symbols,trade_dates,cost100_event_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_per_event,cost100_max_drawdown_inr,cost100_cost_hurdle_hit_rate,cost100_annualized_return_pct,cost150_event_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_per_event,cost150_max_drawdown_inr,cost150_cost_hurdle_hit_rate,cost150_annualized_return_pct,cost200_event_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_per_event,cost200_max_drawdown_inr,cost200_cost_hurdle_hit_rate,cost200_annualized_return_pct,side_flip_net_pnl_inr,side_flip_degrades,random_side_net_pnl_inr,random_side_beat,shuffle_label_net_pnl_inr,shuffle_label_margin_inr,shuffle_label_beat,exploratory_candidate,annualized_profitable_research_lead,cost200_annualized_profitable_research_lead,acceptance_grade_candidate,has_events
P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p5_SPLOW,P268_BID_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.5,2937.0,low,6,1,12,227.37384949325207,1219.548249493252,992.1744,0.6666666666666666,1.419176079227324,18.947820791104338,-319.13574287163254,0.6666666666666666,57.298210072299526,12,-268.71335050674816,1219.548249493252,1488.2616,0.5,0.6505992989284232,-22.39277920889568,-401.8169428716326,0.5,-67.71576432770054,12,-764.8005505067481,1219.548249493252,1984.3488,0.4166666666666667,0.2768208470286365,-63.73337920889568,-704.0426416919547,0.4166666666666667,-192.72973872770052,-2211.722649493252,1,-840.6951894814654,1,227.373849493252,5.684341886080802e-14,1,1,1,0,0,1
P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H6_IQ0p9_SQ0p5_SPLOW,P268_BID_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.9,0.4628532906704733,0.5,2937.0,low,6,1,12,212.80428960858245,1204.9786896085823,992.1744,0.5,1.4728541270887296,17.733690800715205,-254.56802973453443,0.5,53.62668098136278,12,-283.28291039141766,1204.9786896085823,1488.2616,0.4166666666666667,0.605310873421047,-23.606909199284804,-383.8425680816987,0.4166666666666667,-71.38729341863726,12,-779.3701103914177,1204.9786896085823,1984.3488,0.4166666666666667,0.2261405421916777,-64.94750919928481,-710.9860645997433,0.4166666666666667,-196.40126781863725,-2197.1530896085824,1,-1038.3977940393909,1,212.80428960858245,0.0,0,1,1,0,0,1
P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p5_SPCOMPRESSION,P268_BID_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.5,2937.0,compression,8,1,14,284.09385560815036,1441.6306556081502,1157.5368,0.6428571428571429,1.2692292602246271,20.292418257725025,-484.71627457577847,0.6428571428571429,71.59165161325389,14,-294.67454439184974,1441.6306556081502,1736.3052,0.5714285714285714,0.7729862135513607,-21.04818174227498,-567.3974745757785,0.5714285714285714,-74.25798518674614,14,-873.4429443918496,1441.6306556081502,2315.0736,0.42857142857142855,0.43832590933837007,-62.388781742274965,-650.0786745757785,0.42857142857142855,-220.10762198674612,-2599.16745560815,1,-244.62471890056244,1,284.09385560815036,0.0,0,1,1,0,0,1
P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p6_SPCOMPRESSION,P268_BID_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.6,4528.0,compression,8,1,14,284.09385560815036,1441.6306556081502,1157.5368,0.6428571428571429,1.2692292602246271,20.292418257725025,-484.71627457577847,0.6428571428571429,71.59165161325389,14,-294.67454439184974,1441.6306556081502,1736.3052,0.5714285714285714,0.7729862135513607,-21.04818174227498,-567.3974745757785,0.5714285714285714,-74.25798518674614,14,-873.4429443918496,1441.6306556081502,2315.0736,0.42857142857142855,0.43832590933837007,-62.388781742274965,-650.0786745757785,0.42857142857142855,-220.10762198674612,-2599.16745560815,1,-244.62471890056244,1,284.09385560815036,0.0,0,1,1,0,0,1
P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H6_IQ0p9_SQ0p75_SPCOMPRESSION,P268_BID_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.9,0.4628532906704733,0.75,7530.25,compression,7,1,13,194.8744570843063,1269.7300570843063,1074.8556,0.5384615384615384,1.2389003075061957,14.990342852638946,-673.9910279326824,0.5384615384615384,49.10836318524518,13,-342.5533429156939,1269.7300570843063,1612.2834,0.46153846153846156,0.6803268295540902,-26.35025714736107,-798.0128279326825,0.46153846153846156,-86.32344241475487,13,-879.9811429156937,1269.7300570843063,2149.7112,0.38461538461538464,0.3597274793932244,-67.69085714736106,-922.0346279326824,0.38461538461538464,-221.75524801475478,-2344.5856570843066,1,-1174.3300764840403,1,194.87445708430624,5.684341886080802e-14,1,1,1,0,0,1
P268_P268_WITHDRAWAL_REVERSAL_ROBUSTNESS_REPAIR_H10_IQ0p9_SQ0p75_SPMID,P268_WITHDRAWAL_REVERSAL_ROBUSTNESS_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.75,8553.0,mid,11,1,29,572.8539083884338,2970.6087083884336,2397.7548,0.3448275862068966,1.3792975455429073,19.753583047877026,-686.1554448046965,0.3448275862068966,144.35918491388531,29,-626.0234916115664,2970.6087083884336,3596.6322,0.3103448275862069,0.7300790759211075,-21.58701695212298,-1004.710456970563,0.3103448275862069,-157.75791988611473,29,-1824.900891611566,2970.6087083884336,4795.5096,0.3103448275862069,0.41994763100082244,-62.92761695212297,-1787.8192851315157,0.3103448275862069,-459.87502468611467,-5368.363508388432,1,440.2659612675791,1,572.8539083884338,0.0,0,1,1,0,0,1
P268_P268_WITHDRAWAL_REVERSAL_ROBUSTNESS_REPAIR_H10_IQ0p75_SQ0p75_SPMID,P268_WITHDRAWAL_REVERSAL_ROBUSTNESS_REPAIR,1,1,0,10,0.75,0.32178338420143693,0.75,8553.0,mid,11,1,51,74.45314773829205,4291.194347738291,4216.7412,0.37254901960784315,1.0249815230413224,1.459865641927295,-1380.5927791008694,0.37254901960784315,18.762193230049597,51,-2033.917452261708,4291.194347738291,6325.1118000000015,0.29411764705882354,0.5358845099290468,-39.88073435807271,-2276.057719541953,0.29411764705882354,-512.5471979699504,51,-4142.288052261708,4291.194347738291,8433.4824,0.2549019607843137,0.2983197839905181,-81.22133435807271,-4053.7035195419526,0.2549019607843137,-1043.8565891699504,-8507.935547738292,1,-554.8367966594785,1,74.45314773829227,-2.2737367544323206e-13,0,1,1,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H6_IQ0p6_SQ0p9_SPHIGH,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.6,0.23589654089339768,0.9,16804.0,high,3,1,5,23.93341579892072,437.3394157989208,413.406,0.2,1.0732886753807551,4.786683159784144,-126.81189884349098,0.2,6.031220781328021,5,-182.76958420107914,437.3394157989208,620.109,0.2,0.6284612453571765,-36.55391684021583,-209.49309884349094,0.2,-46.05793521867195,5,-389.47258420107926,437.3394157989208,826.812,0.2,0.4074555902686012,-77.89451684021586,-292.174298843491,0.2,-98.14709121867197,-850.7454157989207,1,-919.5240761659289,1,23.933415798920734,-1.4210854715202004e-14,0,1,0,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p6_SPLOW,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.6,4528.0,low,5,1,7,10.6655076269906,589.4339076269906,578.7684,0.2857142857142857,1.0400514825649108,1.5236439467129428,-156.7534674448327,0.2857142857142857,2.687707922001631,7,-278.7186923730094,589.4339076269906,868.1526,0.2857142857142857,0.4107401708678437,-39.81695605328706,-322.1158674448327,0.2857142857142857,-70.23711047799837,7,-568.1028923730094,589.4339076269906,1157.5368,0.2857142857142857,0.16418699914315893,-81.15755605328705,-487.4782674448327,0.2857142857142857,-143.16192887799838,-1168.2023076269907,1,-644.0225472487278,1,10.665507626990617,-1.7763568394002505e-14,0,1,0,0,0,1
P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H6_IQ0p9_SQ0p5_SPCOMPRESSION,P268_BID_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.9,0.4628532906704733,0.5,2937.0,compression,8,1,16,46.3440743851902,1369.24327438519,1322.8992,0.4375,1.0480625541943582,2.8965046490743873,-673.9910279326824,0.4375,11.67870674506793,16,-615.10552561481,1369.24327438519,1984.3488,0.375,0.5423750402271506,-38.44409535092562,-798.0128279326825,0.375,-155.0065924549321,16,-1276.55512561481,1369.24327438519,2645.7984,0.3125,0.2791730814147613,-79.78469535092563,-1062.0043340751977,0.3125,-321.69189165493214,-2692.14247438519,1,-1365.8455338100123,1,46.344074385190225,-2.842170943040401e-14,0,1,0,0,0,1
P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H6_IQ0p9_SQ0p6_SPCOMPRESSION,P268_BID_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.9,0.4628532906704733,0.6,4528.0,compression,8,1,16,46.3440743851902,1369.24327438519,1322.8992,0.4375,1.0480625541943582,2.8965046490743873,-673.9910279326824,0.4375,11.67870674506793,16,-615.10552561481,1369.24327438519,1984.3488,0.375,0.5423750402271506,-38.44409535092562,-798.0128279326825,0.375,-155.0065924549321,16,-1276.55512561481,1369.24327438519,2645.7984,0.3125,0.2791730814147613,-79.78469535092563,-1062.0043340751977,0.3125,-321.69189165493214,-2692.14247438519,1,-1365.8455338100123,1,46.344074385190225,-2.842170943040401e-14,0,1,0,0,0,1
P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p75_SQ0p75_SPCOMPRESSION,P268_BID_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.75,0.32178338420143693,0.75,7530.25,compression,12,1,30,9.380525257715249,2489.816525257715,2480.436,0.5,1.0046498207867243,0.31268417525717496,-1159.0395258213755,0.5,2.3638923649442427,30,-1230.8374747422845,2489.816525257715,3720.654,0.4,0.5489190379109367,-41.02791582474281,-1518.955093071162,0.4,-310.1710436350557,30,-2471.0554747422843,2489.816525257715,4960.872,0.3333333333333333,0.2902836583323246,-82.36851582474281,-2552.4700930711615,0.3333333333333333,-622.7059796350557,-4970.252525257715,1,-1453.4127871046048,1,9.380525257715185,6.394884621840902e-14,1,1,0,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPLOW,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.75,7530.25,low,3,1,3,258.3360688617895,506.37966886178947,248.04360000000003,0.6666666666666666,14.870846685641835,86.11202295392984,-18.624390761178347,0.6666666666666666,65.10068935317096,3,134.31426886178946,506.37966886178947,372.0654,0.6666666666666666,3.239878088145144,44.77142295392982,-59.96499076117837,0.6666666666666666,33.84719575317094,3,10.292468861789459,506.37966886178947,496.08720000000005,0.6666666666666666,1.1015982314939885,3.4308229539298196,-101.30559076117838,0.6666666666666666,2.593702153170944,-754.4232688617894,1,-226.58023644896693,1,258.33606886178944,5.684341886080802e-14,1,0,0,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H3_IQ0p9_SQ0p9_SPLOW,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,3,0.9,0.4628532906704733,0.9,16804.0,low,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H3_IQ0p9_SQ0p9_SPCOMPRESSION,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,3,0.9,0.4628532906704733,0.9,16804.0,compression,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H6_IQ0p9_SQ0p9_SPLOW,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.9,0.4628532906704733,0.9,16804.0,low,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H6_IQ0p9_SQ0p9_SPCOMPRESSION,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.9,0.4628532906704733,0.9,16804.0,compression,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p9_SPLOW,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.9,16804.0,low,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p9_SPCOMPRESSION,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.9,16804.0,compression,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p9_SPMID,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.9,16804.0,mid,1,1,1,-29.59681413143743,53.08438586856256,82.6812,0.0,0.0,-29.59681413143743,0.0,0.0,-7.458397161122232,1,-70.93741413143744,53.08438586856256,124.0218,0.0,0.0,-70.93741413143744,0.0,0.0,-17.876228361122234,1,-112.27801413143743,53.08438586856256,165.3624,0.0,0.0,-112.27801413143743,0.0,0.0,-28.294059561122232,-135.76558586856257,1,-29.59681413143743,0,-29.59681413143743,0.0,0,0,0,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H6_IQ0p9_SQ0p9_SPMID,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.9,0.4628532906704733,0.9,16804.0,mid,1,1,1,-46.071278711322755,36.60992128867724,82.6812,0.0,0.0,-46.071278711322755,0.0,0.0,-11.609962235253334,1,-87.41187871132276,36.60992128867724,124.0218,0.0,0.0,-87.41187871132276,0.0,0.0,-22.027793435253333,1,-128.75247871132277,36.60992128867724,165.3624,0.0,0.0,-128.75247871132277,0.0,0.0,-32.44562463525333,-119.29112128867723,1,-46.071278711322755,0,-46.071278711322755,0.0,0,0,0,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H3_IQ0p9_SQ0p9_SPMID,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,3,0.9,0.4628532906704733,0.9,16804.0,mid,1,1,1,-95.49467245103426,-12.813472451034258,82.6812,0.0,0.0,-95.49467245103426,0.0,0.0,-24.064657457660633,1,-136.83527245103426,-12.813472451034258,124.0218,0.0,0.0,-136.83527245103426,0.0,0.0,-34.48248865766063,1,-178.17587245103425,-12.813472451034258,165.3624,0.0,0.0,-178.17587245103425,0.0,0.0,-44.900319857660634,-69.86772754896575,0,-69.86772754896575,0,-95.49467245103426,0.0,0,0,0,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p9_SPALL_WITH_SPREAD_CAP,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,10,0.9,0.4628532906704733,0.9,16804.0,all_with_spread_cap,1,1,2,-71.99899034849652,93.36340965150347,165.3624,0.0,0.0,-35.99949517424826,-42.40217621705909,0.0,-18.143745567821124,2,-154.68019034849652,93.36340965150347,248.0436,0.0,0.0,-77.34009517424826,-83.74277621705909,0.0,-38.979407967821125,2,-237.3613903484965,93.36340965150347,330.7248,0.0,0.0,-118.68069517424826,-125.08337621705908,0.0,-59.81507036782112,-258.7258096515035,1,-71.99899034849652,0,-71.99899034849652,0.0,0,0,0,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H6_IQ0p9_SQ0p75_SPLOW,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,6,0.9,0.4628532906704733,0.75,7530.25,low,3,1,3,3.5514181798509803,251.59501817985097,248.04360000000003,0.3333333333333333,1.1660562418984142,1.1838060599503268,-21.38683941807848,0.3333333333333333,0.8949573813224471,3,-120.47038182014902,251.59501817985097,372.0654,0.0,0.0,-40.156793940049674,-104.06803941807848,0.0,-30.35853621867755,3,-244.492181820149,251.59501817985097,496.08720000000005,0.0,0.0,-81.49739394004966,-186.74923941807847,0.0,-61.61202981867755,-499.638618179851,1,-127.00297171148429,1,3.5514181798509803,0.0,0,0,0,0,0,1
P268_P268_ASK_ABSORPTION_BREADTH_REPAIR_H3_IQ0p9_SQ0p75_SPLOW,P268_ASK_ABSORPTION_BREADTH_REPAIR,1,1,0,3,0.9,0.4628532906704733,0.75,7530.25,low,3,1,3,2.3177982645536233,250.3613982645536,248.04360000000003,0.6666666666666666,1.0546432477802092,0.7725994215178744,-42.416919907039095,0.6666666666666666,0.5840851626675131,3,-121.70400173544638,250.3613982645536,372.0654,0.0,0.0,-40.56800057848213,-114.52618427035519,0.0,-30.669408437332486,3,-245.7258017354464,250.3613982645536,496.08720000000005,0.0,0.0,-81.90860057848214,-197.2073842703552,0.0,-61.92290203733249,-498.4049982645536,1,-184.1884730088142,1,2.3177982645536233,0.0,0,0,0,0,0,1
