trade_month,trade_date,feed_profile,source_event_bar_id,symbol,regime_code,close_mid_price,spread_bps,taker_round_trip_cost_floor_bps,avg_event_intensity_proxy,shock_bar,bar_return,abs_bar_return_bps,book_dislocation_score,event_window_score,next_bar_return,side,gross_return,cost_return,net_return,gross_pnl_inr,cost_pnl_drag_inr,net_pnl_inr,candidate_id,family_id,split
2026-06,2026-06-12,stressed_retail,3,GOLDBEES,D20,114.9,2.610966057441352,10.879086057441352,181.0,True,-0.020961145194273945,209.61145194273945,0.6870572651822027,100.26755849143838,0.012271540469973807,1.0,0.012271540469973807,0.0010879086057441353,0.011183631864229672,1227.1540469973806,108.79086057441353,1118.3631864229671,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-30,disconnect_scenario,0,GOLDBEES,D07,114.9,2.610966057441352,10.879086057441352,195.7,True,-0.02651868169109539,265.1868169109539,0.667564766045297,128.74535847269865,-0.01096605744125334,1.0,-0.01096605744125334,0.0010879086057441353,-0.012053966046997476,-1096.605744125334,108.79086057441353,-1205.3966046997477,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-30,good_retail,0,GOLDBEES,D07,115.86,2.58933195235639,10.857451952356389,204.2,True,-0.018385156316190865,183.85156316190864,0.6755958959741666,90.15218207968954,-0.009753150353875362,1.0,-0.009753150353875362,0.0010857451952356388,-0.010838895549111001,-975.3150353875361,108.57451952356388,-1083.8895549111,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-30,ideal_research,0,GOLDBEES,D07,115.86,2.58933195235639,10.857451952356389,204.2,True,-0.018385156316190865,183.85156316190864,0.6755958959741666,90.15218207968954,-0.009753150353875362,1.0,-0.009753150353875362,0.0010857451952356388,-0.010838895549111001,-975.3150353875361,108.57451952356388,-1083.8895549111,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-30,normal_retail,0,GOLDBEES,D07,115.86,2.58933195235639,10.857451952356389,204.2,True,-0.018385156316190865,183.85156316190864,0.6755958959741666,90.15218207968954,-0.009753150353875362,1.0,-0.009753150353875362,0.0010857451952356388,-0.010838895549111001,-975.3150353875361,108.57451952356388,-1083.8895549111,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-30,stressed_retail,0,GOLDBEES,D07,115.86,2.58933195235639,10.857451952356389,204.2,True,-0.018385156316190865,183.85156316190864,0.6755958959741666,90.15218207968954,-0.009753150353875362,1.0,-0.009753150353875362,0.0010857451952356388,-0.010838895549111001,-975.3150353875361,108.57451952356388,-1083.8895549111,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-07,2026-07-14,good_retail,2,GOLDBEES,D07,116.03,2.5855382228731254,10.853658222873126,192.3,True,-0.016944844531051384,169.44844531051385,0.6943835302097517,82.18591733894078,-0.021029044212703574,1.0,-0.021029044212703574,0.0010853658222873125,-0.022114410034990886,-2102.9044212703575,108.53658222873125,-2211.4410034990888,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-07,2026-07-14,ideal_research,2,GOLDBEES,D07,116.03,2.5855382228731254,10.853658222873126,192.3,True,-0.016944844531051384,169.44844531051385,0.6943835302097517,82.18591733894078,-0.021029044212703574,1.0,-0.021029044212703574,0.0010853658222873125,-0.022114410034990886,-2102.9044212703575,108.53658222873125,-2211.4410034990888,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-07,2026-07-14,normal_retail,2,GOLDBEES,D07,116.03,2.5855382228731254,10.853658222873126,192.3,True,-0.016944844531051384,169.44844531051385,0.6943835302097517,82.18591733894078,-0.021029044212703574,1.0,-0.021029044212703574,0.0010853658222873125,-0.022114410034990886,-2102.9044212703575,108.53658222873125,-2211.4410034990888,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-07,2026-07-14,stressed_retail,2,GOLDBEES,D07,115.33,2.601231249457806,10.869351249457806,190.0,True,-0.021133933118316017,211.33933118316017,0.6915981753819629,102.12311001816501,-0.02133009624555615,1.0,-0.02133009624555615,0.0010869351249457805,-0.02241703137050193,-2133.009624555615,108.69351249457806,-2241.703137050193,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-08,2026-08-13,disconnect_scenario,0,GOLDBEES,D07,118.42,2.5333558520521144,10.801475852052114,191.5,True,0.02174288179465056,217.4288179465056,0.640557652750072,105.88335378009664,-0.010386758993413348,-1.0,0.010386758993413348,0.0010801475852052114,0.009306611408208137,1038.6758993413348,108.01475852052114,930.6611408208137,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-08,2026-08-13,disconnect_scenario,2,GOLDBEES,D07,113.86,2.634814684700609,10.90293468470061,189.5,True,-0.027253310551046517,272.5331055104652,0.7076275334106286,131.22191930973614,-0.018004567012120165,1.0,-0.018004567012120165,0.001090293468470061,-0.019094860480590226,-1800.4567012120165,109.0293468470061,-1909.4860480590226,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-08,2026-08-13,good_retail,2,GOLDBEES,D07,113.99,2.6318098078779837,10.899929807877983,190.1,True,-0.027306084136871744,273.06084136871743,0.7029093565308117,131.59104260502414,-0.027721729976313725,1.0,-0.027721729976313725,0.0010899929807877983,-0.028811722957101524,-2772.1729976313727,108.99929807877983,-2881.1722957101524,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-08,2026-08-13,ideal_research,2,GOLDBEES,D07,113.99,2.6318098078779837,10.899929807877983,190.1,True,-0.027306084136871744,273.06084136871743,0.7029093565308117,131.59104260502414,-0.027721729976313725,1.0,-0.027721729976313725,0.0010899929807877983,-0.028811722957101524,-2772.1729976313727,108.99929807877983,-2881.1722957101524,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-08,2026-08-13,normal_retail,2,GOLDBEES,D07,113.86,2.634814684700609,10.90293468470061,190.7,True,-0.028415393804932187,284.1539380493219,0.7037420697540612,136.98088814344237,-0.018004567012120165,1.0,-0.018004567012120165,0.001090293468470061,-0.019094860480590226,-1800.4567012120165,109.0293468470061,-1909.4860480590226,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-08,2026-08-13,normal_retail,5,GOLDBEES,D07,115.46,2.598302442404395,10.866422442404394,191.9,True,0.02312804607886565,231.28046078865648,0.6415765922916097,111.9998373739841,-0.01654252554997404,-1.0,0.01654252554997404,0.0010866422442404394,0.015455883305733602,1654.252554997404,108.66422442404394,1545.5883305733603,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-08,2026-08-13,stressed_retail,5,GOLDBEES,D07,115.46,2.598302442404271,10.866422442404271,192.5,True,0.02923872348012102,292.3872348012102,0.6427823829895539,141.6749570055759,-0.01732201628269525,-1.0,0.01732201628269525,0.0010866422442404272,0.016235374038454823,1732.2016282695251,108.66422442404273,1623.5374038454822,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-09,2026-09-16,good_retail,1,GOLDBEES,D20,115.63,2.5944824007611467,10.862602400761146,167.2,True,-0.021825564673039533,218.2556467303953,0.6862495641767008,102.97658926404415,-0.01677765285825472,1.0,-0.01677765285825472,0.0010862602400761145,-0.017863913098330835,-1677.7652858254721,108.62602400761145,-1786.3913098330836,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-09,2026-09-16,ideal_research,1,GOLDBEES,D20,116.12,2.583534274888145,10.851654274888144,166.6,True,-0.01768039928940013,176.80399289400128,0.6846516592388161,83.44495726049354,-0.022046159145711397,1.0,-0.022046159145711397,0.0010851654274888144,-0.02313132457320021,-2204.61591457114,108.51654274888145,-2313.1324573200213,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-09,2026-09-16,normal_retail,1,GOLDBEES,D20,116.12,2.583534274888145,10.851654274888144,166.6,True,-0.01768039928940013,176.80399289400128,0.6846516592388161,83.44495726049354,-0.022046159145711397,1.0,-0.022046159145711397,0.0010851654274888144,-0.02313132457320021,-2204.61591457114,108.51654274888145,-2313.1324573200213,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-09,2026-09-16,stressed_retail,1,GOLDBEES,D20,115.63,2.5944824007611467,10.862602400761146,166.3,True,-0.021825564673039533,218.2556467303953,0.6962323496260351,102.86879078645795,-0.01677765285825472,1.0,-0.01677765285825472,0.0010862602400761145,-0.017863913098330835,-1677.7652858254721,108.62602400761145,-1786.3913098330836,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-09,2026-09-22,disconnect_scenario,5,GOLDBEES,D07,115.33,2.6012312494581753,10.869351249458175,198.4,True,0.027072758037224975,270.72758037224975,0.6304295658908561,131.89262213823577,-0.002514523541142788,-1.0,0.002514523541142788,0.0010869351249458174,0.0014275884161969706,251.4523541142788,108.69351249458174,142.75884161969705,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-09,2026-09-22,good_retail,5,GOLDBEES,D07,114.11,2.629042152309026,10.897162152309026,182.1,True,0.026353660730347173,263.5366073034717,0.6396578987396659,125.99925164607403,0.009552186486723402,-1.0,-0.009552186486723402,0.0010897162152309027,-0.010641902701954305,-955.2186486723402,108.97162152309026,-1064.1902701954305,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-09,2026-09-22,ideal_research,5,GOLDBEES,D07,114.11,2.629042152309026,10.897162152309026,182.1,True,0.026353660730347173,263.5366073034717,0.6396578987396659,125.99925164607403,0.009552186486723402,-1.0,-0.009552186486723402,0.0010897162152309027,-0.010641902701954305,-955.2186486723402,108.97162152309026,-1064.1902701954305,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
2026-09,2026-09-22,normal_retail,5,GOLDBEES,D07,114.22,2.6265102433899243,10.894630243389924,182.7,True,0.02715827338129495,271.5827338129495,0.6382196056334175,129.9579075907047,0.013745403607074103,-1.0,-0.013745403607074103,0.0010894630243389923,-0.014834866631413094,-1374.5403607074102,108.94630243389923,-1483.4866631413095,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,test
