candidate_id,family_id,split,trade_month,trades,symbols,net_pnl_inr,gross_pnl_inr,cost_pnl_drag_inr,precision_cost_clear
P92_SHOCK_EXHAUSTION_REVERSAL_E0_975_M0_975,P92_SHOCK_EXHAUSTION_REVERSAL,test,2026-08,7,1,-5481.529812298693,-4720.129315078515,761.4004972201797,0.42857142857142855
P92_SHOCK_EXHAUSTION_REVERSAL_E0_975_M0_975,P92_SHOCK_EXHAUSTION_REVERSAL,test,2026-09,7,1,-8106.081251774071,-7344.274524261096,761.8067275129747,0.14285714285714285
P92_SHOCK_EXHAUSTION_REVERSAL_E0_975_M0_975,P92_SHOCK_EXHAUSTION_REVERSAL,test,2026-11,4,1,4632.176405791023,5067.747845191894,435.5714394008715,1.0
P92_SHOCK_EXHAUSTION_REVERSAL_E0_975_M0_975,P92_SHOCK_EXHAUSTION_REVERSAL,test,2026-12,3,1,-12262.570325111434,-11936.655804448128,325.9145206633072,0.0
P92_SHOCK_EXHAUSTION_REVERSAL_E0_975_M0_975,P92_SHOCK_EXHAUSTION_REVERSAL,train,2026-02,4,1,4632.176405791023,5067.747845191894,435.5714394008715,1.0
P92_SHOCK_EXHAUSTION_REVERSAL_E0_975_M0_975,P92_SHOCK_EXHAUSTION_REVERSAL,train,2026-03,3,1,-12262.570325111434,-11936.655804448128,325.9145206633072,0.0
P92_SHOCK_EXHAUSTION_REVERSAL_E0_975_M0_975,P92_SHOCK_EXHAUSTION_REVERSAL,train,2026-04,9,1,5147.776064899821,6123.488063197602,975.7119982977821,0.4444444444444444
P92_SHOCK_EXHAUSTION_REVERSAL_E0_975_M0_975,P92_SHOCK_EXHAUSTION_REVERSAL,train,2026-06,1,1,-1205.3966046997477,-1096.605744125334,108.79086057441353,0.0
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,test,2026-07,4,1,8007.419629185915,8441.722888366687,434.3032591807718,1.0
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,test,2026-08,7,1,3958.728817858334,4720.129315078515,761.4004972201797,0.5714285714285714
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,test,2026-09,9,1,10774.666540392638,11753.506353403376,978.8398130107375,0.8888888888888888
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,test,2026-11,10,1,-4631.345833816667,-3543.9049250586163,1087.4409087580518,0.4
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,test,2026-12,5,1,20880.959600888953,21423.70332546374,542.7437245747863,1.0
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,train,2026-02,10,1,-4631.345833816667,-3543.9049250586163,1087.4409087580518,0.4
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,train,2026-03,5,1,20880.959600888953,21423.70332546374,542.7437245747863,1.0
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,train,2026-04,14,1,-10161.088740302665,-8644.156265246871,1516.9324750557937,0.42857142857142855
P92_SHOCK_CONTINUATION_E0_95_M0_95,P92_SHOCK_CONTINUATION,train,2026-06,12,1,-5088.8711096883635,-3786.8335610455442,1302.0375486428193,0.4166666666666667
P92_SHOCK_CONTINUATION_E0_95_M0_975,P92_SHOCK_CONTINUATION,test,2026-08,7,1,3958.728817858334,4720.129315078515,761.4004972201797,0.5714285714285714
P92_SHOCK_CONTINUATION_E0_95_M0_975,P92_SHOCK_CONTINUATION,test,2026-09,7,1,6582.467796748121,7344.274524261096,761.8067275129747,0.8571428571428571
P92_SHOCK_CONTINUATION_E0_95_M0_975,P92_SHOCK_CONTINUATION,test,2026-11,4,1,-5503.319284592766,-5067.747845191894,435.5714394008715,0.0
P92_SHOCK_CONTINUATION_E0_95_M0_975,P92_SHOCK_CONTINUATION,test,2026-12,3,1,11610.74128378482,11936.655804448128,325.9145206633072,1.0
P92_SHOCK_CONTINUATION_E0_95_M0_975,P92_SHOCK_CONTINUATION,train,2026-02,4,1,-5503.319284592766,-5067.747845191894,435.5714394008715,0.0
P92_SHOCK_CONTINUATION_E0_95_M0_975,P92_SHOCK_CONTINUATION,train,2026-03,3,1,11610.74128378482,11936.655804448128,325.9145206633072,1.0
P92_SHOCK_CONTINUATION_E0_95_M0_975,P92_SHOCK_CONTINUATION,train,2026-04,9,1,-7099.200061495383,-6123.488063197602,975.7119982977821,0.5555555555555556
P92_SHOCK_CONTINUATION_E0_95_M0_975,P92_SHOCK_CONTINUATION,train,2026-06,1,1,987.8148835509205,1096.605744125334,108.79086057441353,1.0
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,test,2026-07,1,1,2024.316112061037,2133.009624555615,108.69351249457806,1.0
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,test,2026-08,7,1,3958.728817858334,4720.129315078515,761.4004972201797,0.5714285714285714
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,test,2026-09,7,1,6582.467796748121,7344.274524261096,761.8067275129747,0.8571428571428571
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,test,2026-11,6,1,-9487.53051282594,-8834.18950372693,653.3410090990104,0.0
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,test,2026-12,3,1,11610.74128378482,11936.655804448128,325.9145206633072,1.0
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,train,2026-02,6,1,-9487.53051282594,-8834.18950372693,653.3410090990104,0.0
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,train,2026-03,3,1,11610.74128378482,11936.655804448128,325.9145206633072,1.0
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,train,2026-04,13,1,-7405.198843914886,-5996.326132432395,1408.8727114824924,0.46153846153846156
P92_SHOCK_CONTINUATION_E0_975_M0_95,P92_SHOCK_CONTINUATION,train,2026-06,10,1,-2262.4917605358046,-1176.664069520106,1085.8276910156987,0.5
P92_SHOCK_CONTINUATION_E0_975_M0_975,P92_SHOCK_CONTINUATION,test,2026-08,7,1,3958.728817858334,4720.129315078515,761.4004972201797,0.5714285714285714
P92_SHOCK_CONTINUATION_E0_975_M0_975,P92_SHOCK_CONTINUATION,test,2026-09,7,1,6582.467796748121,7344.274524261096,761.8067275129747,0.8571428571428571
P92_SHOCK_CONTINUATION_E0_975_M0_975,P92_SHOCK_CONTINUATION,test,2026-11,4,1,-5503.319284592766,-5067.747845191894,435.5714394008715,0.0
P92_SHOCK_CONTINUATION_E0_975_M0_975,P92_SHOCK_CONTINUATION,test,2026-12,3,1,11610.74128378482,11936.655804448128,325.9145206633072,1.0
P92_SHOCK_CONTINUATION_E0_975_M0_975,P92_SHOCK_CONTINUATION,train,2026-02,4,1,-5503.319284592766,-5067.747845191894,435.5714394008715,0.0
P92_SHOCK_CONTINUATION_E0_975_M0_975,P92_SHOCK_CONTINUATION,train,2026-03,3,1,11610.74128378482,11936.655804448128,325.9145206633072,1.0
P92_SHOCK_CONTINUATION_E0_975_M0_975,P92_SHOCK_CONTINUATION,train,2026-04,9,1,-7099.200061495383,-6123.488063197602,975.7119982977821,0.5555555555555556
P92_SHOCK_CONTINUATION_E0_975_M0_975,P92_SHOCK_CONTINUATION,train,2026-06,1,1,987.8148835509205,1096.605744125334,108.79086057441353,1.0
