model_id,model_type,execution_profile,trade_dates,worst_daily_net_pnl_inr,tail_loss_1pct_trade_pnl_inr,max_intraday_drawdown_inr,daily_loss_breach_days,drawdown_breach_days,risk_status
S01_q70_sp050_liqmed,strategy_variant,stressed_retail,7,-21972.27793430663,-567.10654171064,-21910.65487658359,0,0,risk_not_breached_proxy
S01_q70_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-7924.9919037117315,-901.7988368797248,-11197.891655295332,0,0,risk_not_breached_proxy
S01_q70_sp080_liqall,strategy_variant,retail_marketable_default,8,-33470.71391331428,-986.5396046615506,-33966.87081602817,0,0,risk_not_breached_proxy
S01_q70_sp080_liqall,strategy_variant,stressed_retail,8,-33640.09330392798,-738.0759318946525,-33503.68490119435,0,0,risk_not_breached_proxy
S01_q70_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-46720.55245534009,-1300.010918342284,-47415.88026659683,0,0,risk_not_breached_proxy
S01_q70_sp080_liqmed,strategy_variant,retail_marketable_default,8,-18382.008882161255,-718.0110439435931,-19110.69015662469,0,0,risk_not_breached_proxy
S01_q70_sp080_liqmed,strategy_variant,stressed_retail,8,-21972.27793430663,-628.9251564886379,-21910.65487658359,0,0,risk_not_breached_proxy
S01_q70_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-14686.941891245342,-970.4384440089641,-14632.241423462021,0,0,risk_not_breached_proxy
S01_q70_sp100_liqall,strategy_variant,retail_marketable_default,8,-48408.82742286394,-986.832728398184,-48550.518657866785,0,0,risk_not_breached_proxy
S01_q70_sp100_liqall,strategy_variant,stressed_retail,8,-49328.960066716776,-737.199380993912,-49192.55166398315,0,0,risk_not_breached_proxy
S01_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-61047.65825176702,-1252.8702046027774,-61811.78472998271,0,0,risk_not_breached_proxy
S01_q70_sp100_liqmed,strategy_variant,retail_marketable_default,8,-18382.008882161255,-718.0110439435931,-19110.69015662469,0,0,risk_not_breached_proxy
S01_q70_sp100_liqmed,strategy_variant,stressed_retail,8,-21972.27793430663,-628.9251564886379,-21910.65487658359,0,0,risk_not_breached_proxy
S01_q70_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-14686.941891245342,-970.4384440089641,-14632.241423462021,0,0,risk_not_breached_proxy
S01_q85_sp050_liqall,strategy_variant,retail_marketable_default,7,-12648.590432935243,-500.57694431910625,-12999.847739440504,0,0,risk_not_breached_proxy
S01_q85_sp050_liqall,strategy_variant,stressed_retail,7,-10521.505176667364,-677.4733077580853,-11211.118715243249,0,0,risk_not_breached_proxy
S01_q85_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-9930.202198392783,-1005.188388432779,-10031.843517471234,0,0,risk_not_breached_proxy
S01_q85_sp050_liqmed,strategy_variant,retail_marketable_default,7,-12648.590432935243,-500.57694431910625,-12999.847739440504,0,0,risk_not_breached_proxy
S01_q85_sp050_liqmed,strategy_variant,stressed_retail,7,-10521.505176667364,-688.1607739522797,-11211.118715243249,0,0,risk_not_breached_proxy
S01_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-9930.202198392783,-1008.9718819436988,-10031.843517471234,0,0,risk_not_breached_proxy
S01_q85_sp080_liqall,strategy_variant,retail_marketable_default,8,-15742.622622154735,-1276.6490902063845,-17049.088249169756,0,0,risk_not_breached_proxy
S01_q85_sp080_liqall,strategy_variant,stressed_retail,8,-21984.5840440402,-749.7829977444671,-22022.213717745744,0,0,risk_not_breached_proxy
S01_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-42678.43644410628,-1733.5934820097286,-42714.09036339635,0,0,risk_not_breached_proxy
S01_q85_sp080_liqmed,strategy_variant,retail_marketable_default,8,-12648.590432935243,-554.2836930307794,-12999.847739440504,0,0,risk_not_breached_proxy
S01_q85_sp080_liqmed,strategy_variant,stressed_retail,8,-10521.505176667364,-683.4267145299627,-11211.118715243249,0,0,risk_not_breached_proxy
S01_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-11851.147438408552,-1347.561753900538,-12031.828545226039,0,0,risk_not_breached_proxy
S01_q85_sp100_liqall,strategy_variant,retail_marketable_default,8,-26469.806249210094,-1191.5170821067118,-27727.796728891113,0,0,risk_not_breached_proxy
S01_q85_sp100_liqall,strategy_variant,stressed_retail,8,-33924.834827208455,-787.1593602527953,-33962.46450091399,0,0,risk_not_breached_proxy
S01_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-54341.05978117579,-1832.5208571280089,-54376.713700465865,0,0,risk_not_breached_proxy
S01_q85_sp100_liqmed,strategy_variant,retail_marketable_default,8,-12648.590432935243,-554.2836930307794,-12999.847739440504,0,0,risk_not_breached_proxy
S01_q85_sp100_liqmed,strategy_variant,stressed_retail,8,-10521.505176667364,-683.4267145299627,-11211.118715243249,0,0,risk_not_breached_proxy
S01_q85_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-11851.147438408552,-1347.561753900538,-12031.828545226039,0,0,risk_not_breached_proxy
S01_q95_sp050_liqall,strategy_variant,retail_marketable_default,5,-4967.491196062592,-550.1047477629756,-5877.297323653375,0,0,risk_not_breached_proxy
S01_q95_sp050_liqall,strategy_variant,stressed_retail,6,-2874.19999377432,-795.3555581371771,-1886.947238689755,0,0,risk_not_breached_proxy
S01_q95_sp050_liqall,strategy_variant,zero_latency_spread_only_control,6,-2851.8031772692625,-1415.4463298009648,-2617.3562737183684,0,0,risk_not_breached_proxy
S01_q95_sp050_liqmed,strategy_variant,retail_marketable_default,5,-4967.491196062592,-551.8937683694558,-5877.297323653375,0,0,risk_not_breached_proxy
S01_q95_sp050_liqmed,strategy_variant,stressed_retail,5,-2874.19999377432,-800.3399009150313,-1886.947238689755,0,0,risk_not_breached_proxy
S01_q95_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,6,-2851.8031772692625,-1416.5476353608879,-2617.3562737183684,0,0,risk_not_breached_proxy
S01_q95_sp080_liqall,strategy_variant,retail_marketable_default,6,-8834.61871871997,-1350.0670030095253,-9580.401538733213,0,0,risk_not_breached_proxy
S01_q95_sp080_liqall,strategy_variant,stressed_retail,7,-7904.5311622060035,-734.9519988994443,-7589.115362883745,0,0,risk_not_breached_proxy
S01_q95_sp080_liqall,strategy_variant,zero_latency_spread_only_control,7,-22585.700241667513,-2252.136393356275,-23303.820776249864,0,0,risk_not_breached_proxy
S01_q95_sp080_liqmed,strategy_variant,retail_marketable_default,6,-4967.491196062592,-678.9142314295464,-5877.297323653375,0,0,risk_not_breached_proxy
S01_q95_sp080_liqmed,strategy_variant,stressed_retail,6,-3717.1397536541513,-735.5248620924563,-4785.269197687858,0,0,risk_not_breached_proxy
S01_q95_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,7,-5199.045667551035,-1798.6314238258428,-6462.330483845668,0,0,risk_not_breached_proxy
S01_q95_sp100_liqall,strategy_variant,retail_marketable_default,6,-13729.351993381877,-1208.125704923453,-14230.127436182851,0,0,risk_not_breached_proxy
S01_q95_sp100_liqall,strategy_variant,stressed_retail,8,-17546.679303160963,-869.1414310895892,-17231.263503838705,0,0,risk_not_breached_proxy
S01_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-31894.62504410903,-2141.7819087478683,-32090.391145354162,0,0,risk_not_breached_proxy
S01_q95_sp100_liqmed,strategy_variant,retail_marketable_default,6,-4967.491196062592,-678.9142314295464,-5877.297323653375,0,0,risk_not_breached_proxy
S01_q95_sp100_liqmed,strategy_variant,stressed_retail,6,-3717.1397536541513,-735.5248620924563,-4785.269197687858,0,0,risk_not_breached_proxy
S01_q95_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,7,-5199.045667551035,-1798.6314238258428,-6462.330483845668,0,0,risk_not_breached_proxy
S02_q50_sp050_liqall,strategy_variant,retail_marketable_default,7,-92004.7099551737,-629.3422835482577,-93329.00463817819,4,0,risk_breached_proxy
S02_q50_sp050_liqall,strategy_variant,stressed_retail,7,-93397.42561072287,-596.5361448971256,-94101.82938193774,6,0,risk_breached_proxy
S02_q50_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-23266.22194501571,-567.2609400324233,-23298.772165252576,0,0,risk_not_breached_proxy
S02_q50_sp050_liqmed,strategy_variant,retail_marketable_default,7,-92004.7099551737,-630.3829799639217,-93329.00463817819,2,0,risk_breached_proxy
S02_q50_sp050_liqmed,strategy_variant,stressed_retail,7,-87548.18724545676,-609.3953357158886,-88544.73518272156,4,0,risk_breached_proxy
S02_q50_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-23039.744055907286,-567.2609400324233,-23072.29427614415,0,0,risk_not_breached_proxy
S02_q50_sp080_liqall,strategy_variant,retail_marketable_default,8,-101398.32733658345,-867.9023327329616,-102720.85367866093,8,1,risk_breached_proxy
S02_q50_sp080_liqall,strategy_variant,stressed_retail,8,-110878.97418267398,-724.997713221309,-110636.2287162722,8,2,risk_breached_proxy
S02_q50_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-22797.097722667964,-653.4126617832163,-38122.24900258264,0,0,risk_not_breached_proxy
S02_q50_sp080_liqmed,strategy_variant,retail_marketable_default,8,-92004.7099551737,-682.0531641465445,-93329.00463817819,2,0,risk_breached_proxy
S02_q50_sp080_liqmed,strategy_variant,stressed_retail,8,-87548.18724545676,-667.1102328886246,-88544.73518272156,4,0,risk_breached_proxy
S02_q50_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-23039.744055907286,-593.0241580862898,-23072.29427614415,0,0,risk_not_breached_proxy
S02_q50_sp100_liqall,strategy_variant,retail_marketable_default,8,-182862.82358692575,-867.6222846707575,-183759.64949922237,8,8,risk_breached_proxy
S02_q50_sp100_liqall,strategy_variant,stressed_retail,8,-163205.5815225431,-711.9819798918229,-162962.83605614133,8,8,risk_breached_proxy
S02_q50_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-52715.95519817399,-648.5629397376898,-67071.93173770695,0,0,risk_not_breached_proxy
S02_q50_sp100_liqmed,strategy_variant,retail_marketable_default,8,-92004.7099551737,-682.0531641465445,-93329.00463817819,2,0,risk_breached_proxy
S02_q50_sp100_liqmed,strategy_variant,stressed_retail,8,-87548.18724545676,-667.1102328886246,-88544.73518272156,4,0,risk_breached_proxy
S02_q50_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-23039.744055907286,-593.0241580862898,-23072.29427614415,0,0,risk_not_breached_proxy
S02_q70_sp050_liqall,strategy_variant,retail_marketable_default,7,-52081.713659431814,-658.5468259707952,-52886.51667674534,0,0,risk_not_breached_proxy
S02_q70_sp050_liqall,strategy_variant,stressed_retail,7,-61028.830178927536,-647.0207190551504,-62304.66915022766,0,0,risk_not_breached_proxy
S02_q70_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-17396.371711588316,-568.3084466235922,-25414.89981216454,0,0,risk_not_breached_proxy
S02_q70_sp050_liqmed,strategy_variant,retail_marketable_default,7,-52081.713659431814,-659.2681349172756,-52886.51667674534,0,0,risk_not_breached_proxy
S02_q70_sp050_liqmed,strategy_variant,stressed_retail,7,-60744.512235231094,-654.9434259576271,-62020.35120653122,0,0,risk_not_breached_proxy
S02_q70_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-17396.371711588316,-569.7277268995223,-25414.89981216454,0,0,risk_not_breached_proxy
S02_q70_sp080_liqall,strategy_variant,retail_marketable_default,8,-59538.3657757111,-901.8991170520947,-60690.51678242688,0,0,risk_not_breached_proxy
S02_q70_sp080_liqall,strategy_variant,stressed_retail,8,-61028.830178927536,-719.2481325623883,-62304.66915022766,0,0,risk_not_breached_proxy
S02_q70_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-24150.3830907576,-771.0760795065208,-32367.829435936837,0,0,risk_not_breached_proxy
S02_q70_sp080_liqmed,strategy_variant,retail_marketable_default,8,-52081.713659431814,-705.5294860416996,-52886.51667674534,0,0,risk_not_breached_proxy
S02_q70_sp080_liqmed,strategy_variant,stressed_retail,8,-60744.512235231094,-675.1773750594826,-62020.35120653122,0,0,risk_not_breached_proxy
S02_q70_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-17396.371711588316,-628.9638461689631,-25414.89981216454,0,0,risk_not_breached_proxy
S02_q70_sp100_liqall,strategy_variant,retail_marketable_default,8,-115405.34069724004,-907.0833169411126,-115749.93699048308,5,1,risk_breached_proxy
S02_q70_sp100_liqall,strategy_variant,stressed_retail,8,-100554.05625450314,-707.1903371814361,-101178.8157572184,7,1,risk_breached_proxy
S02_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-56955.349905624964,-711.0956469684985,-63822.93601200614,0,0,risk_not_breached_proxy
S02_q70_sp100_liqmed,strategy_variant,retail_marketable_default,8,-52081.713659431814,-705.5294860416996,-52886.51667674534,0,0,risk_not_breached_proxy
S02_q70_sp100_liqmed,strategy_variant,stressed_retail,8,-60744.512235231094,-675.1773750594826,-62020.35120653122,0,0,risk_not_breached_proxy
S02_q70_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-17396.371711588316,-628.9638461689631,-25414.89981216454,0,0,risk_not_breached_proxy
S02_q85_sp050_liqall,strategy_variant,retail_marketable_default,7,-29523.707372412606,-720.3829555732507,-30387.983557884465,0,0,risk_not_breached_proxy
S02_q85_sp050_liqall,strategy_variant,stressed_retail,7,-24204.685105306813,-674.8015093865395,-24202.682586067433,0,0,risk_not_breached_proxy
S02_q85_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-14910.791978575908,-649.910556618158,-15246.815570210292,0,0,risk_not_breached_proxy
S02_q85_sp050_liqmed,strategy_variant,retail_marketable_default,7,-29523.707372412606,-720.3829555732507,-30387.983557884465,0,0,risk_not_breached_proxy
S02_q85_sp050_liqmed,strategy_variant,stressed_retail,7,-24204.685105306813,-674.8015093865395,-24202.682586067433,0,0,risk_not_breached_proxy
S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-14910.791978575908,-649.910556618158,-15246.815570210292,0,0,risk_not_breached_proxy
S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,8,-29523.707372412606,-920.5272464100242,-34113.622166406334,0,0,risk_not_breached_proxy
S02_q85_sp080_liqall,strategy_variant,stressed_retail,8,-24204.685105306813,-699.2603628484633,-24202.682586067433,0,0,risk_not_breached_proxy
S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-14910.791978575908,-855.894911235973,-15452.791820234039,0,0,risk_not_breached_proxy
S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,8,-29523.707372412606,-882.0319492801425,-30387.983557884465,0,0,risk_not_breached_proxy
S02_q85_sp080_liqmed,strategy_variant,stressed_retail,8,-24204.685105306813,-683.3670141157007,-24202.682586067433,0,0,risk_not_breached_proxy
S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-14910.791978575908,-770.6009402327915,-15246.815570210292,0,0,risk_not_breached_proxy
S02_q85_sp100_liqall,strategy_variant,retail_marketable_default,8,-65287.829022781625,-916.8364368706075,-66253.46456254994,0,0,risk_not_breached_proxy
S02_q85_sp100_liqall,strategy_variant,stressed_retail,8,-47076.81818471092,-692.8384914939982,-47074.81566547154,0,0,risk_not_breached_proxy
S02_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-31021.40140707049,-788.8498682976897,-35910.12692345621,0,0,risk_not_breached_proxy
S02_q85_sp100_liqmed,strategy_variant,retail_marketable_default,8,-29523.707372412606,-882.0319492801425,-30387.983557884465,0,0,risk_not_breached_proxy
S02_q85_sp100_liqmed,strategy_variant,stressed_retail,8,-24204.685105306813,-683.3670141157007,-24202.682586067433,0,0,risk_not_breached_proxy
S02_q85_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-14910.791978575908,-770.6009402327915,-15246.815570210292,0,0,risk_not_breached_proxy
S02_q95_sp050_liqall,strategy_variant,retail_marketable_default,7,-10380.648235473842,-867.7660410248526,-10095.240479461974,0,0,risk_not_breached_proxy
S02_q95_sp050_liqall,strategy_variant,stressed_retail,7,-12991.514777772794,-684.8008875328176,-13176.608310617748,0,0,risk_not_breached_proxy
S02_q95_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-9519.764925118796,-633.6249937916691,-9730.870638640039,0,0,risk_not_breached_proxy
S02_q95_sp050_liqmed,strategy_variant,retail_marketable_default,7,-10380.648235473842,-867.7660410248526,-10095.240479461974,0,0,risk_not_breached_proxy
S02_q95_sp050_liqmed,strategy_variant,stressed_retail,7,-12991.514777772794,-684.8008875328176,-13176.608310617748,0,0,risk_not_breached_proxy
S02_q95_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-9519.764925118796,-633.6249937916691,-9730.870638640039,0,0,risk_not_breached_proxy
S02_q95_sp080_liqall,strategy_variant,retail_marketable_default,8,-10380.648235473842,-886.7942747726274,-10095.240479461974,0,0,risk_not_breached_proxy
S02_q95_sp080_liqall,strategy_variant,stressed_retail,8,-12991.514777772794,-703.3170223878503,-13176.608310617748,0,0,risk_not_breached_proxy
S02_q95_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-9519.764925118796,-963.423399663849,-9924.213134212228,0,0,risk_not_breached_proxy
S02_q95_sp080_liqmed,strategy_variant,retail_marketable_default,8,-10380.648235473842,-893.673502693548,-10095.240479461974,0,0,risk_not_breached_proxy
S02_q95_sp080_liqmed,strategy_variant,stressed_retail,8,-12991.514777772794,-705.0555907618734,-13176.608310617748,0,0,risk_not_breached_proxy
S02_q95_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-9519.764925118796,-828.9049173612833,-9730.870638640039,0,0,risk_not_breached_proxy
S02_q95_sp100_liqall,strategy_variant,retail_marketable_default,8,-25384.13977816036,-886.4138938513515,-25643.220753611346,0,0,risk_not_breached_proxy
S02_q95_sp100_liqall,strategy_variant,stressed_retail,8,-29525.040230787214,-690.6240158025237,-29644.03024506917,0,0,risk_not_breached_proxy
S02_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-20200.142024413388,-859.9203786593939,-25361.47449909446,0,0,risk_not_breached_proxy
S02_q95_sp100_liqmed,strategy_variant,retail_marketable_default,8,-10380.648235473842,-893.673502693548,-10095.240479461974,0,0,risk_not_breached_proxy
S02_q95_sp100_liqmed,strategy_variant,stressed_retail,8,-12991.514777772794,-705.0555907618734,-13176.608310617748,0,0,risk_not_breached_proxy
S02_q95_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-9519.764925118796,-828.9049173612833,-9730.870638640039,0,0,risk_not_breached_proxy
S05_q50_sp050_liqall,strategy_variant,retail_marketable_default,7,-46449.849204667225,-540.9259132922452,-46224.5699197618,0,0,risk_not_breached_proxy
S05_q50_sp050_liqall,strategy_variant,stressed_retail,7,-51899.39500038151,-571.1737192514092,-52285.256615904975,0,0,risk_not_breached_proxy
S05_q50_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-11713.142688562215,-450.6933744221865,-13444.2590621112,0,0,risk_not_breached_proxy
S05_q50_sp050_liqmed,strategy_variant,retail_marketable_default,7,-46449.849204667225,-540.9259132922452,-46224.5699197618,0,0,risk_not_breached_proxy
S05_q50_sp050_liqmed,strategy_variant,stressed_retail,7,-51899.39500038151,-571.1737192514092,-52285.256615904975,0,0,risk_not_breached_proxy
S05_q50_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-11713.142688562215,-450.6933744221865,-13444.2590621112,0,0,risk_not_breached_proxy
S05_q50_sp080_liqall,strategy_variant,retail_marketable_default,8,-109031.19677645953,-804.1188400086601,-119313.72174495726,1,1,risk_breached_proxy
S05_q50_sp080_liqall,strategy_variant,stressed_retail,8,-134437.17017828775,-854.3088469123264,-136318.6237918706,1,1,risk_breached_proxy
S05_q50_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-11713.142688562215,-722.0889852510609,-24970.26810224373,0,0,risk_not_breached_proxy
S05_q50_sp080_liqmed,strategy_variant,retail_marketable_default,8,-46449.849204667225,-653.668637120123,-46224.5699197618,0,0,risk_not_breached_proxy
S05_q50_sp080_liqmed,strategy_variant,stressed_retail,8,-52317.25872769134,-712.14884964521,-53621.66127755969,0,0,risk_not_breached_proxy
S05_q50_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-11713.142688562215,-584.7225453276168,-13444.2590621112,0,0,risk_not_breached_proxy
S05_q50_sp100_liqall,strategy_variant,retail_marketable_default,8,-202351.43451758305,-798.0217266384788,-210176.5467855645,8,5,risk_breached_proxy
S05_q50_sp100_liqall,strategy_variant,stressed_retail,8,-234625.41463028349,-832.8353460625793,-234837.2480244479,8,7,risk_breached_proxy
S05_q50_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-55889.943335504475,-712.0192299700457,-78306.78187428966,0,0,risk_not_breached_proxy
S05_q50_sp100_liqmed,strategy_variant,retail_marketable_default,8,-46449.849204667225,-653.668637120123,-46224.5699197618,0,0,risk_not_breached_proxy
S05_q50_sp100_liqmed,strategy_variant,stressed_retail,8,-52317.25872769134,-712.14884964521,-53621.66127755969,0,0,risk_not_breached_proxy
S05_q50_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-11713.142688562215,-584.7225453276168,-13444.2590621112,0,0,risk_not_breached_proxy
S05_q70_sp050_liqall,strategy_variant,retail_marketable_default,7,-2905.7658363006585,-686.9025383400659,-3088.8972320806656,0,0,risk_not_breached_proxy
S05_q70_sp050_liqall,strategy_variant,stressed_retail,7,-5026.110218261807,-674.7562409149367,-4739.951719555421,0,0,risk_not_breached_proxy
S05_q70_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-1540.4563964841705,-375.60142727115107,-2428.437931900649,0,0,risk_not_breached_proxy
S05_q70_sp050_liqmed,strategy_variant,retail_marketable_default,7,-2905.7658363006585,-686.9025383400659,-3088.8972320806656,0,0,risk_not_breached_proxy
S05_q70_sp050_liqmed,strategy_variant,stressed_retail,7,-5026.110218261807,-674.7562409149367,-4739.951719555421,0,0,risk_not_breached_proxy
S05_q70_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-1540.4563964841705,-375.60142727115107,-2428.437931900649,0,0,risk_not_breached_proxy
S05_q70_sp080_liqall,strategy_variant,retail_marketable_default,8,-109700.40549142554,-1392.3404463222555,-119982.93045992329,1,1,risk_breached_proxy
S05_q70_sp080_liqall,strategy_variant,stressed_retail,8,-133789.452745826,-1393.597131717386,-135670.90635940887,1,1,risk_breached_proxy
S05_q70_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-1540.4563964841705,-1275.9645942178668,-26331.985668258574,0,0,risk_not_breached_proxy
S05_q70_sp080_liqmed,strategy_variant,retail_marketable_default,8,-35991.90077926556,-833.8805384549281,-40169.643399655055,0,0,risk_not_breached_proxy
S05_q70_sp080_liqmed,strategy_variant,stressed_retail,8,-51669.5412952296,-891.7426273367364,-52973.94384509794,0,0,risk_not_breached_proxy
S05_q70_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-7763.685013384169,-773.3452252498012,-14886.476282908117,0,0,risk_not_breached_proxy
S05_q70_sp100_liqall,strategy_variant,retail_marketable_default,8,-203020.64323254908,-930.7604872234965,-210845.75550053053,1,1,risk_breached_proxy
S05_q70_sp100_liqall,strategy_variant,stressed_retail,8,-233977.69719782175,-954.2001852301388,-234189.53059198617,2,1,risk_breached_proxy
S05_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-59087.22981237277,-836.8020355928951,-81504.06835115796,0,0,risk_not_breached_proxy
S05_q70_sp100_liqmed,strategy_variant,retail_marketable_default,8,-35991.90077926556,-833.8805384549281,-40169.643399655055,0,0,risk_not_breached_proxy
S05_q70_sp100_liqmed,strategy_variant,stressed_retail,8,-51669.5412952296,-891.7426273367364,-52973.94384509794,0,0,risk_not_breached_proxy
S05_q70_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-7763.685013384169,-773.3452252498012,-14886.476282908117,0,0,risk_not_breached_proxy
S05_q85_sp080_liqall,strategy_variant,retail_marketable_default,1,-401.636708479592,-190.53442666528815,-386.5248367421082,0,0,risk_not_breached_proxy
