trade_date,exchange,symbol,relative_file,share,file_path_redacted
2026-07-23,NSE,ADANIPORTS,part-035530_495232-001441.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035544_495416-001473.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035558_495357-001505.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035612_496231-001537.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035626_496034-001569.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035640_244401-001601.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035654_243621-001633.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035708_248621-001665.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035722_246802-001697.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035736_244101-001729.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035750_494239-001761.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035804_499557-001793.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035818_744458-001825.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035832_746414-001857.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035846_746355-001889.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035900_748935-001921.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035914_746380-001953.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035928_494897-001985.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035942_248057-002017.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-035956_495843-002049.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040010_746555-002081.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040024_994704-002113.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040038_995881-002145.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040052_997705-002177.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040106_995979-002209.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040121_249648-002241.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040135_496713-002273.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040149_500408-002305.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040203_746044-002337.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040218_012656-002369.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040232_248578-002401.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040246_244555-002433.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040300_245101-002465.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040314_497417-002497.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040328_747684-002529.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040342_994298-002561.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040357_248770-002593.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040411_745517-002625.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040425_995150-002657.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040440_499777-002689.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040454_996486-002721.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040509_243984-002753.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040523_493598-002785.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040537_745843-002817.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040551_745008-002849.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040605_995879-002881.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040620_244814-002913.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040634_497688-002945.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040648_745153-002977.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040703_247340-003009.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040717_247955-003041.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040731_494223-003073.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040745_745844-003105.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040759_994799-003137.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040814_248725-003169.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040828_246306-003201.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040842_494669-003233.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040856_495648-003265.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040910_995796-003297.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040925_996221-003329.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040940_245604-003361.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-040954_497473-003393.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041008_747003-003425.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041022_747302-003457.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041036_745917-003489.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041050_995899-003521.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041105_249338-003553.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041119_248876-003585.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041133_496761-003617.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041147_747418-003649.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041202_248289-003681.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041216_499009-003713.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041230_497195-003745.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041244_495715-003777.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041258_498097-003809.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041312_747794-003841.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041326_996214-003873.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041340_995739-003905.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041354_998128-003937.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041409_000214-003969.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041423_000686-004001.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041437_249524-004033.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041451_497698-004065.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041505_497955-004097.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041519_496600-004129.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041533_496527-004161.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041547_496902-004193.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041601_499293-004225.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041615_747366-004257.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041630_247477-004289.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041644_998518-004321.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041658_999680-004353.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041712_997508-004385.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041726_996137-004417.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041741_247336-004449.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041755_249510-004481.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041809_247334-004513.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-23,NSE,ADANIPORTS,part-041823_245933-004545.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-23/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
