event_id,symbol,dense_file_path,window_start_epoch,window_end_epoch,actual_dense_file_path,file_exists,file_min_epoch,file_max_epoch,timestamp_overlap,fallback_paths_checked,fallback_used,row_groups_read,materialized_rows,source_rows,row_groups
P315_SYNTH_EVENT_001_20260714,HCLTECH,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,1,1784020475,1791494457,1,0,0,3,88884,16309616,33
P315_SYNTH_EVENT_001_20260714,HDFCBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,1,1784020424,1786560957,1,0,0,2,94033,16303665,33
P315_SYNTH_EVENT_001_20260714,HINDUNILVR,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,1,1784020475,1791483457,1,0,0,3,89902,16315566,33
P315_SYNTH_EVENT_001_20260714,ICICIBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,1,1784020475,1791481457,1,0,0,3,90552,16325483,33
P315_SYNTH_EVENT_001_20260714,INFY,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,1,1784020475,1786556457,1,0,0,2,89538,16313583,33
P315_SYNTH_EVENT_001_20260714,ITBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,1,1784020475,1786559957,1,0,0,2,88922,16313583,33
P315_SYNTH_EVENT_001_20260714,ITC,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,1,1784020475,1791488957,1,0,0,3,86917,16323500,33
P315_SYNTH_EVENT_001_20260714,JUNIORBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=JUNIORBEES\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=JUNIORBEES\part-00000.parquet,1,1784020475,1791500957,1,0,0,3,91424,16301682,33
P315_SYNTH_EVENT_001_20260714,KOTAKBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,1,1784020475,1791483207,1,0,0,3,95637,16317549,33
P315_SYNTH_EVENT_001_20260714,LT,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,1,1784020475,1791478957,1,0,0,2,89116,16321516,33
P315_SYNTH_EVENT_001_20260714,M&M,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,1,1784020475,1786579457,1,0,0,2,82617,16317549,33
P315_SYNTH_EVENT_001_20260714,MARUTI,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,1,1784020475,1786551957,1,0,0,2,89562,16321516,33
P315_SYNTH_EVENT_001_20260714,NESTLEIND,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,1,1784020475,1791481957,1,0,0,3,86669,16331433,33
P315_SYNTH_EVENT_001_20260714,NIFTYBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,1,1784020475,1791483457,1,0,0,3,89210,16331433,33
P315_SYNTH_EVENT_001_20260714,ONGC,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,1,1784020475,1791480957,1,0,0,2,85504,16313583,33
P315_SYNTH_EVENT_001_20260714,RELIANCE,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,1,1784020475,1791482957,1,0,0,2,88518,16309616,33
P315_SYNTH_EVENT_001_20260714,SBIN,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=SBIN\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=SBIN\part-00000.parquet,1,1784020475,1786566457,1,0,0,2,85539,16293748,33
P315_SYNTH_EVENT_001_20260714,SUNPHARMA,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=SUNPHARMA\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=SUNPHARMA\part-00000.parquet,1,1784020475,1786563707,1,0,0,2,88634,16303665,33
P315_SYNTH_EVENT_001_20260714,TCS,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,1,1784020475,1791498957,1,0,0,2,86644,16327466,33
P315_SYNTH_EVENT_001_20260714,TECHM,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=TECHM\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=TECHM\part-00000.parquet,1,1784020475,1786550957,1,0,0,2,86695,16297715,33
P315_SYNTH_EVENT_001_20260714,ULTRACEMCO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,1,1784020475,1786555957,1,0,0,2,89398,16337384,33
P315_SYNTH_EVENT_001_20260714,WIPRO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,1784030849,1784033549,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,1,1784020475,1786565207,1,0,0,2,87491,16341350,33
P315_SYNTH_EVENT_002_20260716,ADANIPORTS,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ADANIPORTS\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ADANIPORTS\part-00000.parquet,1,1784020475,1786553457,1,0,0,3,85361,16305649,33
P315_SYNTH_EVENT_002_20260716,AXISBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,1,1784020475,1791489457,1,0,0,3,91645,16315566,33
P315_SYNTH_EVENT_002_20260716,BAJAJ-AUTO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BAJAJ-AUTO\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BAJAJ-AUTO\part-00000.parquet,1,1784020475,1786558457,1,0,0,3,88938,16305649,33
P315_SYNTH_EVENT_002_20260716,BANKBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BANKBEES\part-00000.parquet,1,1784020475,1791487957,1,1,1,1,88790,16313583,33
P315_SYNTH_EVENT_002_20260716,BHARTIARTL,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BHARTIARTL\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BHARTIARTL\part-00000.parquet,1,1784020475,1786571957,1,0,0,3,88261,16321516,33
P315_SYNTH_EVENT_002_20260716,BPCL,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,1,1784020475,1791493457,1,0,0,3,90525,16335400,33
P315_SYNTH_EVENT_002_20260716,BRITANNIA,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,1,1784020475,1791484457,1,0,0,3,86112,16329450,33
P315_SYNTH_EVENT_002_20260716,CIPLA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=CIPLA\part-00000.parquet,1,1784020264,1791506457,1,1,1,1,91658,16327466,33
P315_SYNTH_EVENT_002_20260716,DRREDDY,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=DRREDDY\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=DRREDDY\part-00000.parquet,1,1784020475,1786551457,1,0,0,3,83653,16299699,33
P315_SYNTH_EVENT_002_20260716,GOLDBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=GOLDBEES\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=GOLDBEES\part-00000.parquet,1,1784020475,1786568707,1,0,0,3,89152,16307632,33
P315_SYNTH_EVENT_002_20260716,HCLTECH,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,1,1784020475,1791494457,1,0,0,3,79944,16309616,33
P315_SYNTH_EVENT_002_20260716,HDFCBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,1,1784020424,1786560957,1,0,0,2,92784,16303665,33
P315_SYNTH_EVENT_002_20260716,HINDUNILVR,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,1,1784020475,1791483457,1,0,0,3,90262,16315566,33
P315_SYNTH_EVENT_002_20260716,ICICIBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,1,1784020475,1791481457,1,0,0,3,87712,16325483,33
P315_SYNTH_EVENT_002_20260716,INFY,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,1,1784020475,1786556457,1,0,0,3,88631,16313583,33
P315_SYNTH_EVENT_002_20260716,ITBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=ITBEES\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=ITBEES\part-00000.parquet,1,1784106875,1786656957,1,0,0,2,84030,16321516,33
P315_SYNTH_EVENT_002_20260716,ITC,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,1,1784020475,1791488957,1,0,0,3,84819,16323500,33
P315_SYNTH_EVENT_002_20260716,JUNIORBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=JUNIORBEES\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=JUNIORBEES\part-00000.parquet,1,1784106875,1786643957,1,0,0,2,90875,16309616,33
P315_SYNTH_EVENT_002_20260716,KOTAKBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,1,1784020475,1791483207,1,0,0,3,84235,16317549,33
P315_SYNTH_EVENT_002_20260716,LT,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,1,1784020475,1791478957,1,0,0,3,88033,16321516,33
P315_SYNTH_EVENT_002_20260716,M&M,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,1,1784020475,1786579457,1,0,0,3,89004,16317549,33
P315_SYNTH_EVENT_002_20260716,MARUTI,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,1,1784020475,1786551957,1,0,0,3,85054,16321516,33
P315_SYNTH_EVENT_002_20260716,NESTLEIND,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,1,1784020475,1791481957,1,0,0,3,86732,16331433,33
P315_SYNTH_EVENT_002_20260716,NIFTYBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,1,1784020475,1791483457,1,0,0,3,90194,16331433,33
P315_SYNTH_EVENT_002_20260716,ONGC,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,1,1784020475,1791480957,1,0,0,3,88533,16313583,33
P315_SYNTH_EVENT_002_20260716,RELIANCE,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=RELIANCE\part-00000.parquet,1,1784020475,1791482957,1,1,1,1,86955,16309616,33
P315_SYNTH_EVENT_002_20260716,SBIN,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=SBIN\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=SBIN\part-00000.parquet,1,1784106875,1786650957,1,0,0,2,92386,16321516,33
P315_SYNTH_EVENT_002_20260716,SUNPHARMA,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=SUNPHARMA\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=SUNPHARMA\part-00000.parquet,1,1784106875,1786654957,1,0,0,2,85527,16307632,33
P315_SYNTH_EVENT_002_20260716,TCS,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,1,1784020475,1791498957,1,0,0,3,91142,16327466,33
P315_SYNTH_EVENT_002_20260716,TECHM,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=TECHM\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=TECHM\part-00000.parquet,1,1784106875,1786648457,1,0,0,2,85172,16321516,33
P315_SYNTH_EVENT_002_20260716,ULTRACEMCO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,1,1784020475,1786555957,1,0,0,3,88818,16337384,33
P315_SYNTH_EVENT_002_20260716,WIPRO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,1784200949,1784203649,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,1,1784020475,1786565207,1,0,0,3,85029,16341350,33
P315_SYNTH_EVENT_003_20260727,ADANIPORTS,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=ADANIPORTS\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=ADANIPORTS\part-00000.parquet,1,1784279563,1787080207,1,0,0,2,91355,17059346,34
P315_SYNTH_EVENT_003_20260727,AXISBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=AXISBANK\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=AXISBANK\part-00000.parquet,1,1784279675,1787071457,1,0,0,3,87931,17059346,34
P315_SYNTH_EVENT_003_20260727,BAJAJ-AUTO,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BAJAJ-AUTO\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BAJAJ-AUTO\part-00000.parquet,1,1784279475,1787076957,1,0,0,3,88279,17041496,34
P315_SYNTH_EVENT_003_20260727,BANKBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BANKBEES\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BANKBEES\part-00000.parquet,1,1784279675,1787075457,1,0,0,3,90524,17069263,34
P315_SYNTH_EVENT_003_20260727,BHARTIARTL,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BHARTIARTL\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BHARTIARTL\part-00000.parquet,1,1784279675,1787078457,1,0,0,3,90903,17055379,34
P315_SYNTH_EVENT_003_20260727,BPCL,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BPCL\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BPCL\part-00000.parquet,1,1784279475,1787088457,1,0,0,3,95499,17061330,34
P315_SYNTH_EVENT_003_20260727,BRITANNIA,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BRITANNIA\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=BRITANNIA\part-00000.parquet,1,1784279675,1787073457,1,0,0,3,93922,17025628,34
P315_SYNTH_EVENT_003_20260727,CIPLA,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=CIPLA\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=CIPLA\part-00000.parquet,1,1784279675,1787074457,1,0,0,3,94759,17045462,34
P315_SYNTH_EVENT_003_20260727,DRREDDY,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=DRREDDY\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=DRREDDY\part-00000.parquet,1,1784279675,1787077457,1,0,0,3,90264,17041496,34
P315_SYNTH_EVENT_003_20260727,GOLDBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=GOLDBEES\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=GOLDBEES\part-00000.parquet,1,1784279675,1787069207,1,0,0,3,89136,17059346,34
P315_SYNTH_EVENT_003_20260727,HCLTECH,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=HCLTECH\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=HCLTECH\part-00000.parquet,1,1784279675,1787090457,1,0,0,3,86564,17033562,34
P315_SYNTH_EVENT_003_20260727,HDFCBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=HDFCBANK\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=HDFCBANK\part-00000.parquet,1,1784279475,1787070457,1,0,0,3,88539,17031579,34
P315_SYNTH_EVENT_003_20260727,HINDUNILVR,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=HINDUNILVR\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=HINDUNILVR\part-00000.parquet,1,1784279675,1787071207,1,0,0,3,87639,17051413,34
P315_SYNTH_EVENT_003_20260727,ICICIBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=ICICIBANK\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=ICICIBANK\part-00000.parquet,1,1784279675,1787089457,1,0,0,3,90393,17037529,34
P315_SYNTH_EVENT_003_20260727,INFY,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=INFY\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=INFY\part-00000.parquet,1,1784279675,1787082957,1,0,0,3,86569,17053396,34
P315_SYNTH_EVENT_003_20260727,ITBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=ITBEES\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=ITBEES\part-00000.parquet,1,1784279475,1787074457,1,0,0,3,85972,17055379,34
P315_SYNTH_EVENT_003_20260727,ITC,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=ITC\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=ITC\part-00000.parquet,1,1784279675,1787080457,1,0,0,3,85445,17031579,34
P315_SYNTH_EVENT_003_20260727,JUNIORBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=JUNIORBEES\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=JUNIORBEES\part-00000.parquet,1,1784279475,1787081457,1,0,0,3,87179,17073230,34
P315_SYNTH_EVENT_003_20260727,KOTAKBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=KOTAKBANK\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=KOTAKBANK\part-00000.parquet,1,1784279675,1787068957,1,0,0,3,89737,17039512,34
P315_SYNTH_EVENT_003_20260727,LT,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=LT\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=LT\part-00000.parquet,1,1784279475,1787081457,1,0,0,3,90309,17027612,34
P315_SYNTH_EVENT_003_20260727,M&M,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=M&M\part-00000.parquet,1785162149,1785164849,raw_synthetic_l2_dense_full_year\trade_month=2026-07\symbol=M&M\part-00000.parquet,1,1784279475,1787086457,1,0,0,3,91008,17051413,34
