trade_month,trade_date,symbol,rows_scanned,regime_count,feed_profile_count,market_shock_rows,symbol_shock_rows,duplicate_rate,disconnect_gap_rate,out_of_order_rate,mean_spread_bps,median_spread_bps,p90_spread_bps,mean_l1_depth,mean_l5_depth,one_tick_return_std
2026-01,2026-01-01,HDFCBANK,250000,1,2,0,0,0.015872,0.015872,0.023808,1.1974990843943223,1.1923925356229979,1.2150668286744721,795.222656,6759.471936,9.861254023269297e-05
2026-01,2026-01-01,HINDUNILVR,250000,1,2,0,0,0.0,0.0,0.0,1.8464679535230366,1.8411120316675453,1.8642803877707441,786.492672,6684.997248,7.005393270330553e-05
2026-01,2026-01-01,ICICIBANK,250000,1,2,0,0,0.0,0.0,0.0,1.3936191177373545,1.3885031935576608,1.4147273113110668,794.920576,6756.7456,8.204825062510117e-05
2026-01,2026-01-01,INFY,250000,1,2,0,0,0.0,0.007936,0.007936,1.7759779359006014,1.7711654268512709,1.8014772113136868,797.143296,6775.82912,9.203446244163049e-05
2026-01,2026-01-01,ITBEES,250000,1,2,0,0,0.0,0.007936,0.007936,3.0883247585298643,3.0864197530864192,3.1036623215394163,782.475776,6650.766336,5.286326930659188e-05
2026-01,2026-01-01,ITC,250000,1,2,0,0,0.0,0.007936,0.007936,1.7543936607705275,1.7516202487304733,1.7702248185523581,785.651328,6677.9808,7.49469033275202e-05
2026-01,2026-01-01,JUNIORBEES,250000,1,2,0,0,0.0,0.0,0.007936,3.55587176069724,3.5467730698598565,3.5850554403212818,783.031552,6655.680896,6.326980809267575e-05
2026-01,2026-01-01,KOTAKBANK,250000,1,2,0,0,0.0,0.0,0.0,2.5857593402797465,2.574996781253145,2.6246719160110956,795.762176,6763.859456,9.470690379689405e-05
2026-01,2026-01-01,LT,250000,1,2,0,0,0.007936,0.007936,0.0,1.2511159296864667,1.2489384023579955,1.2655664675508758,791.827072,6730.538048,9.323608908763526e-05
2026-01,2026-01-01,M&M,250000,1,2,0,0,0.0,0.031744,0.023808,1.2441993479273896,1.2405408758221406,1.2598028408556923,793.046784,6740.842112,0.00010289710693274025
2026-01,2026-01-01,MARUTI,250000,1,2,0,0,0.0,0.007936,0.007936,2.8532580072428013,2.8425241614553722,2.8933092224231465,793.095296,6741.22272,7.796827255908339e-05
2026-01,2026-01-01,NESTLEIND,250000,1,2,0,0,0.0,0.007936,0.007936,2.741250486943549,2.7350427350433573,2.7708506511489586,787.619456,6694.67008,8.683047002167464e-05
2026-01,2026-01-01,NIFTYBEES,250000,1,2,0,0,0.0,0.007936,0.0,1.432836217061598,1.4296436613181482,1.445870233147315,783.062784,6655.859136,6.587989632748593e-05
2026-01,2026-01-01,ONGC,250000,1,2,0,0,0.0,0.0,0.0,1.9847214898528076,1.9797275894841373,2.01158673962067,796.98112,6774.244352,9.29664852656248e-05
2026-01,2026-01-01,RELIANCE,250000,1,2,0,0,0.0,0.0,0.015872,1.5108025003191972,1.5074998115628666,1.5294027682193585,796.6176,6771.281344,7.082663671464938e-05
2026-01,2026-01-01,SBIN,250000,1,2,0,0,0.0,0.0,0.007936,1.8841028033581724,1.8758206715442272,1.9164430816409113,795.682432,6763.237184,0.00010372904899243299
2026-01,2026-01-01,SUNPHARMA,250000,1,2,0,0,0.0,0.0,0.007936,2.044241696345869,2.03863207787505,2.06536892652497,786.57152,6685.802304,8.005726371096838e-05
2026-01,2026-01-01,TCS,250000,1,2,0,0,0.0,0.007936,0.007936,1.8001874527294996,1.7979952353130353,1.820167455406311,796.397952,6769.168192,7.697837847887646e-05
2026-01,2026-01-01,TECHM,250000,1,2,0,0,0.0,0.0,0.0,3.2557322110970053,3.248440748440748,3.29663084327817,796.492416,6770.145856,6.941436304431845e-05
2026-01,2026-01-01,ULTRACEMCO,250000,1,2,0,0,0.0,0.007936,0.015872,2.5459188911939568,2.541511352084039,2.5728987993138936,791.572992,6728.298944,9.408578852733213e-05
2026-01,2026-01-01,WIPRO,250000,1,2,0,0,0.0,0.007936,0.015872,2.2010646807348553,2.194787379973688,2.2284122562685496,795.095936,6758.394752,7.185426599568206e-05
2026-02,2026-02-02,ADANIPORTS,250000,1,2,0,0,0.0,0.0,0.015872,2.2016694576862874,2.2032497934458326,2.2104332449152495,798.4768,6786.93376,6.687484309026405e-05
2026-02,2026-02-02,AXISBANK,250000,1,2,0,0,0.015872,0.0,0.007936,1.5069242406064496,1.5076134479122982,1.5140045420122492,797.584384,6779.578432,5.767690064496449e-05
2026-02,2026-02-02,BAJAJ-AUTO,250000,1,2,0,0,0.0,0.007936,0.007936,2.8999900763953086,2.9013539651837523,2.918713820109938,797.763072,6780.882944,8.608961054320877e-05
2026-02,2026-02-02,BANKBEES,250000,1,2,0,0,0.0,0.007936,0.015872,3.491174013229302,3.4930720737191683,3.502101260757061,785.42784,6676.263616,3.817870417277656e-05
2026-02,2026-02-02,BHARTIARTL,250000,1,2,0,0,0.0,0.007936,0.0,1.561307658754871,1.56063049471963,1.5701051970479645,796.377984,6769.078016,6.871514881835652e-05
2026-02,2026-02-02,BPCL,250000,1,2,0,0,0.0,0.0,0.007936,1.6205128439527987,1.621533971137064,1.6313213703084672,796.840576,6773.367168,6.18572924944041e-05
2026-02,2026-02-02,BRITANNIA,250000,1,2,0,0,0.007936,0.0,0.023808,3.7279240320421927,3.7302993565233606,3.7446171129002064,788.571392,6702.72992,6.706890392458479e-05
2026-02,2026-02-02,CIPLA,250000,1,2,0,0,0.0,0.015872,0.015872,2.7932772591562545,2.794076557696728,2.8030833917315414,787.823104,6696.401152,5.58201879802078e-05
2026-02,2026-02-02,DRREDDY,250000,1,2,0,0,0.0,0.0,0.007936,2.4226644225605134,2.423459083932099,2.433484750161863,788.5536,6702.721472,4.711969693039918e-05
2026-02,2026-02-02,GOLDBEES,250000,1,2,0,0,0.0,0.007936,0.0,0.8489960641014409,0.8488964346354088,0.8538251366124586,786.936448,6688.912192,5.866337546584123e-05
2026-02,2026-02-02,HCLTECH,250000,1,2,0,0,0.0,0.007936,0.007936,2.4404324103708364,2.4422012373815902,2.453385672227302,800.601984,6805.1248,6.610725542345056e-05
2026-02,2026-02-02,HDFCBANK,250000,1,2,0,0,0.007936,0.007936,0.007936,1.2119294297229977,1.2120477546818103,1.2183978068828396,799.2864,6793.736,8.159700771221185e-05
2026-02,2026-02-02,HINDUNILVR,250000,1,2,0,0,0.007936,0.007936,0.0,1.8781878686132536,1.8793459875967442,1.8850141376043177,789.093888,6707.186944,5.3556910248512626e-05
2026-02,2026-02-02,ICICIBANK,250000,1,2,0,0,0.007936,0.0,0.015872,1.4212357085517096,1.4215651432230114,1.4278574998218427,798.38144,6786.131072,6.631211563714027e-05
2026-02,2026-02-02,INFY,250000,1,2,0,0,0.007936,0.007936,0.015872,1.8025472602933184,1.804402742692579,1.8129079042788752,799.937408,6799.3728,7.928622702779584e-05
2026-02,2026-02-02,ITBEES,250000,1,2,0,0,0.0,0.007936,0.0,3.094606277422187,3.095017022593624,3.1094527363184086,786.97024,6688.897856,5.4486456787749166e-05
2026-02,2026-02-02,ITC,250000,1,2,0,0,0.007936,0.007936,0.0,1.781321142950636,1.782531194294279,1.7885888034344974,788.92096,6705.923456,5.269703852926038e-05
2026-02,2026-02-02,JUNIORBEES,250000,1,2,0,0,0.0,0.0,0.0,3.583895560971814,3.586478974266664,3.6009156614106934,785.443968,6676.40864,5.551116289763948e-05
2026-02,2026-02-02,KOTAKBANK,250000,1,2,0,0,0.0,0.007936,0.0,2.615013720028484,2.61574679571077,2.626740215393295,799.715456,6797.80352,6.978246874064671e-05
2026-02,2026-02-02,LT,250000,1,2,0,0,0.0,0.0,0.0,1.2700345703276354,1.2713588283157038,1.2755102040816328,797.108096,6775.307648,7.118006926910887e-05
2026-02,2026-02-02,M&M,250000,1,2,0,0,0.0,0.0,0.015872,1.2610402797811244,1.260994294001106,1.2691160606640361,795.458688,6761.295616,6.488569211520378e-05
2026-02,2026-02-02,MARUTI,250000,1,2,0,0,0.007936,0.015872,0.007936,2.8973888349753447,2.898130705694827,2.91247997670016,797.475968,6778.426688,5.54982101838685e-05
2026-02,2026-02-02,NESTLEIND,250000,1,2,0,0,0.0,0.015872,0.0,2.7775683313538586,2.7800945232144216,2.786485545106868,790.346624,6717.962112,6.597894999646683e-05
2026-02,2026-02-02,NIFTYBEES,250000,1,2,0,0,0.0,0.0,0.007936,1.4455904077340012,1.4461315979761555,1.4530131860954074,784.11136,6664.914688,5.708987417234436e-05
2026-02,2026-02-02,ONGC,250000,1,2,0,0,0.0,0.007936,0.015872,2.0046161975891947,2.0044900577297695,2.0197123929557024,798.219648,6785.089216,6.358039345695685e-05
2026-02,2026-02-02,RELIANCE,250000,1,2,0,0,0.0,0.0,0.0,1.5299045847015713,1.5296367112796794,1.539882968894714,797.60064,6779.732416,5.4459850246578216e-05
2026-02,2026-02-02,SBIN,250000,1,2,0,0,0.0,0.0,0.007936,1.9209453193966126,1.9217834150095656,1.929570670524053,799.445376,6795.404672,5.85321977884863e-05
2026-02,2026-02-02,SUNPHARMA,250000,1,2,0,0,0.0,0.0,0.0,2.065350383289264,2.06558223599324,2.0761964081795057,789.426176,6709.8208,5.33882851294626e-05
2026-02,2026-02-02,TCS,250000,1,2,0,0,0.0,0.023808,0.0,1.8228368719244632,1.8247342730718985,1.8309988098511896,800.39744,6803.322752,7.332031150783782e-05
2026-02,2026-02-02,TECHM,250000,1,2,0,0,0.0,0.0,0.007936,3.301971563712772,3.306659612459494,3.316749585406302,800.207616,6801.669504,8.116348277347068e-05
2026-02,2026-02-02,ULTRACEMCO,250000,1,2,0,0,0.0,0.0,0.015872,2.5769379440497286,2.579535683576956,2.5877684809799018,795.74528,6763.517376,6.456266869598847e-05
2026-02,2026-02-02,WIPRO,250000,1,2,0,0,0.0,0.0,0.007936,2.227986189667474,2.2300273178341996,2.238012644770998,799.539072,6796.090048,6.230473853085807e-05
2026-03,2026-03-02,ADANIPORTS,250000,1,2,0,0,0.007936,0.0,0.0,2.19974120561515,2.2016732716869822,2.2115331453535187,788.5696,6702.833664,4.907647039156189e-05
2026-03,2026-03-02,AXISBANK,250000,1,2,0,0,0.015872,0.0,0.007936,1.509034647303995,1.5094339622627782,1.51722045213204,792.713216,6738.046528,6.545630595013356e-05
2026-03,2026-03-02,BAJAJ-AUTO,250000,1,2,0,0,0.0,0.0,0.0,2.9138900429713996,2.915310237597784,2.9262582910651576,788.521344,6702.272704,5.1905411516794245e-05
2026-03,2026-03-02,BANKBEES,250000,1,2,0,0,0.0,0.0,0.015872,3.6449350776009197,3.645401822701363,3.655942568466288,781.603584,6643.630592,4.186204976893233e-05
2026-03,2026-03-02,BHARTIARTL,250000,1,2,0,0,0.0,0.0,0.015872,1.574711112153713,1.575464762104582,1.5850372483750967,787.554048,6694.145984,6.662369314939234e-05
2026-03,2026-03-02,BPCL,250000,1,2,0,0,0.015872,0.0,0.0,1.635315385042306,1.6363933889710809,1.6441959881621626,791.33504,6726.443136,4.857318868379471e-05
2026-03,2026-03-02,BRITANNIA,250000,1,2,0,0,0.0,0.0,0.0,3.728974085238108,3.730995242981065,3.747774758737,782.0032,6647.114496,4.107448258929117e-05
2026-03,2026-03-02,CIPLA,250000,1,2,0,0,0.0,0.0,0.0,2.800174960176137,2.799160251925059,2.811753128074396,782.162304,6648.276352,3.5814353906548544e-05
2026-03,2026-03-02,DRREDDY,250000,1,2,0,0,0.0,0.0,0.007936,2.437572894610722,2.436053593180527,2.4521824423733407,782.589184,6652.031872,5.7113567853402e-05
2026-03,2026-03-02,GOLDBEES,250000,1,2,0,0,0.0,0.0,0.0,0.8501700135608049,0.8501955449757792,0.8530967411704488,781.527168,6643.052352,4.2124389769967914e-05
2026-03,2026-03-02,HCLTECH,250000,1,2,0,0,0.007936,0.0,0.007936,2.466891465683827,2.4701523260616045,2.4832381425374934,790.269312,6717.368512,6.103199081127871e-05
2026-03,2026-03-02,HDFCBANK,250000,1,2,0,0,0.0,0.015872,0.015872,1.2161309457600935,1.217211368754461,1.2212994626285143,790.001024,6714.841984,6.108753225290545e-05
2026-03,2026-03-02,HINDUNILVR,250000,1,2,0,0,0.007936,0.0,0.007936,1.8795947887236117,1.8808482625668452,1.8904485089091687,782.985088,6655.524096,4.766194987889881e-05
2026-03,2026-03-02,ICICIBANK,250000,1,2,0,0,0.0,0.007936,0.015872,1.422664299736756,1.4235888675353796,1.4300014300017554,792.124544,6732.939648,5.0705100358161285e-05
2026-03,2026-03-02,INFY,250000,1,2,0,0,0.0,0.015872,0.0,1.8171188985925573,1.8178512997640928,1.8273184102313214,789.50848,6711.10784,5.932937776425362e-05
2026-03,2026-03-02,ITBEES,250000,1,2,0,0,0.0,0.007936,0.015872,3.1203508015544736,3.1201248049922,3.139717425432202,781.66848,6643.801152,5.60721248866172e-05
2026-03,2026-03-02,ITC,250000,1,2,0,0,0.007936,0.0,0.0,1.7842182454773845,1.7853954650959247,1.7930787161560466,782.622336,6652.273984,3.6924378177411323e-05
2026-03,2026-03-02,JUNIORBEES,250000,1,2,0,0,0.0,0.0,0.007936,3.7285101813857056,3.731103248632533,3.740873558473254,780.035968,6630.385024,4.324859541625476e-05
2026-03,2026-03-02,KOTAKBANK,250000,1,2,0,0,0.0,0.0,0.0,2.6253776655704826,2.626740215393295,2.6406126221289346,789.795456,6713.5152,4.5427825528403846e-05
2026-03,2026-03-02,LT,250000,1,2,0,0,0.007936,0.0,0.007936,1.2709271585598816,1.2713588283157038,1.2770087347397456,787.824896,6696.598912,3.9039362248531095e-05
2026-03,2026-03-02,M&M,250000,1,2,0,0,0.0,0.0,0.015872,1.268953799066364,1.2691563283310308,1.2751849018110526,787.29536,6691.879616,6.135906394913846e-05
2026-03,2026-03-02,MARUTI,250000,1,2,0,0,0.0,0.007936,0.0,2.906952029078247,2.9073993312981536,2.9233355258349776,786.333952,6683.83872,5.403842092291792e-05
2026-03,2026-03-02,NESTLEIND,250000,1,2,0,0,0.0,0.007936,0.0,2.785800205693392,2.787650707365416,2.7999440011190226,783.380992,6658.675008,4.123344107055261e-05
2026-03,2026-03-02,NIFTYBEES,250000,1,2,0,0,0.007936,0.0,0.0,1.4553571162287124,1.4562930061535833,1.4609203798400465,780.66688,6635.644672,3.6318242826181065e-05
2026-03,2026-03-02,ONGC,250000,1,2,0,0,0.0,0.0,0.007936,2.0324342673907716,2.0347535913393946,2.0461614012106297,791.426176,6726.924032,5.690170910870959e-05
2026-03,2026-03-02,RELIANCE,250000,1,2,0,0,0.015872,0.0,0.015872,1.5395060046331817,1.540238737002835,1.5490666873212415,789.445504,6710.366208,5.0155554500133435e-05
2026-03,2026-03-02,SBIN,250000,1,2,0,0,0.007936,0.0,0.015872,1.926743191452694,1.9275250578261902,1.9383601473158116,791.492352,6727.58976,6.026157196475261e-05
2026-03,2026-03-02,SUNPHARMA,250000,1,2,0,0,0.0,0.007936,0.023808,2.0750810646586504,2.074258452602487,2.0842017507299446,780.745856,6636.252544,4.847791426836762e-05
2026-03,2026-03-02,TCS,250000,1,2,0,0,0.0,0.007936,0.0,1.8423018672814886,1.8442528470657524,1.8544274455245071,790.014336,6715.18528,8.032191387091101e-05
2026-03,2026-03-02,TECHM,250000,1,2,0,0,0.0,0.0,0.007936,3.3134613555274552,3.316089667064597,3.3288948069241013,791.807104,6730.058688,6.512683504041998e-05
2026-03,2026-03-02,ULTRACEMCO,250000,1,2,0,0,0.007936,0.007936,0.015872,2.5740060602618047,2.574223442594817,2.5846471956577926,789.380224,6710.073088,6.17025882405777e-05
2026-03,2026-03-02,WIPRO,250000,1,2,0,0,0.0,0.0,0.0,2.2496865018213144,2.2508581396653002,2.2610366853213764,791.28512,6725.804544,6.29566485634111e-05
2026-04,2026-04-01,ADANIPORTS,250000,1,2,250000,250000,0.0,0.0,0.031744,4.274987953780801,4.270994607869064,4.3833214618374585,979.55136,8326.154752,0.00021498267100342343
2026-04,2026-04-01,AXISBANK,250000,1,2,250000,0,0.0,0.007936,0.023808,3.6875007956935897,3.6870437283386184,3.738597278301181,983.138944,8356.808,0.000140748234252153
2026-04,2026-04-01,BAJAJ-AUTO,250000,1,2,250000,0,0.007936,0.0,0.03968,4.759427153723068,4.76009139375476,4.8250904704463204,975.121024,8288.473216,0.00015409871705658617
2026-04,2026-04-01,BANKBEES,250000,1,2,250000,0,0.0,0.007936,0.015872,5.556212336045017,5.554738682220456,5.6290458767225395,952.430592,8095.64416,0.00012293286741298196
2026-04,2026-04-01,BHARTIARTL,250000,1,2,250000,0,0.007936,0.007936,0.0,3.5947504343105234,3.6023054755045574,3.642797668609729,977.252992,8306.690176,0.0001517039193181125
2026-04,2026-04-01,BPCL,250000,1,2,250000,0,0.007936,0.007936,0.023808,4.758059605197969,4.770233741452608,4.848093083388304,986.057472,8381.567936,0.00015951652375319195
2026-04,2026-04-01,BRITANNIA,250000,1,2,250000,0,0.0,0.007936,0.0,5.513541229718086,5.518763796909492,5.577763316909919,959.381504,8154.703104,0.00010432593360928067
2026-04,2026-04-01,CIPLA,250000,1,2,250000,0,0.0,0.007936,0.015872,4.827417048745253,4.8275862068952975,4.878728742682223,956.457856,8129.860032,0.00011095952440453585
2026-04,2026-04-01,DRREDDY,250000,1,2,250000,0,0.0,0.007936,0.015872,4.7921039718460525,4.799999999999272,4.850052542236978,956.109056,8126.926976,0.0001393941999006999
2026-04,2026-04-01,GOLDBEES,250000,1,2,250000,0,0.007936,0.0,0.023808,2.5408398861400774,2.5443134594182966,2.5586353944563873,950.97984,8083.241408,0.0001242779668203118
2026-04,2026-04-01,HCLTECH,250000,1,2,250000,0,0.0,0.007936,0.007936,4.77736361229777,4.78621569878858,4.842224194981329,985.361792,8375.551424,0.0001318576782038481
2026-04,2026-04-01,HDFCBANK,250000,1,2,250000,0,0.007936,0.0,0.0,2.9670149848780865,2.9685922935344062,3.0131372785344097,982.330112,8349.655104,0.0001544372915185094
2026-04,2026-04-01,HINDUNILVR,250000,1,2,250000,0,0.007936,0.0,0.03968,4.146894190601404,4.15110004151142,4.204428664860744,964.696576,8199.881152,0.00010831488078320153
2026-04,2026-04-01,ICICIBANK,250000,1,2,250000,0,0.0,0.015872,0.023808,3.46076381166955,3.4604470897639974,3.5179061422641245,985.021952,8372.646912,0.00022746542925196575
2026-04,2026-04-01,INFY,250000,1,2,250000,0,0.007936,0.007936,0.023808,4.41879509112599,4.426345609065156,4.481089801039613,982.314112,8349.558848,0.00014777169545850108
2026-04,2026-04-01,ITBEES,250000,1,2,250000,0,0.0,0.0,0.023808,6.096861020332117,6.103143118707089,6.170934896637806,950.266368,8077.383232,0.00014958591942178804
2026-04,2026-04-01,ITC,250000,1,2,250000,0,0.0,0.007936,0.0,5.245706521362798,5.25394045534071,5.314437555357919,957.571072,8139.314432,0.0001546584850284046
2026-04,2026-04-01,JUNIORBEES,250000,1,2,250000,0,0.007936,0.007936,0.0,5.935790849310246,5.938767516205599,6.002860937979301,955.779456,8124.101504,0.00010516118236889424
2026-04,2026-04-01,KOTAKBANK,250000,1,2,250000,0,0.007936,0.0,0.023808,3.8195714066296658,3.8236043843991143,3.9021852237261734,985.487744,8376.741056,0.0001845864214502181
2026-04,2026-04-01,LT,250000,1,2,250000,0,0.007936,0.007936,0.031744,3.465318251134928,3.4655180949554207,3.5341041046097117,971.740544,8259.89792,0.0001752885429912176
2026-04,2026-04-01,M&M,250000,1,2,250000,0,0.0,0.015872,0.007936,3.414078946693612,3.41477043429643,3.461187501966297,975.206656,8289.145472,0.0001595797366463801
2026-04,2026-04-01,MARUTI,250000,1,2,250000,0,0.0,0.007936,0.0,4.277864814118554,4.278990158322636,4.339649934905251,975.362944,8290.362816,0.00013877202909907705
2026-04,2026-04-01,NESTLEIND,250000,1,2,250000,0,0.015872,0.0,0.023808,4.813526373549616,4.81695568400802,4.873633641997113,961.954688,8176.694144,0.00012159258146088667
2026-04,2026-04-01,NIFTYBEES,250000,1,2,250000,0,0.007936,0.0,0.031744,3.57724066166861,3.580635920938338,3.620433727959375,954.093824,8109.757824,0.0001119653765727918
2026-04,2026-04-01,ONGC,250000,1,2,250000,0,0.0,0.0,0.007936,3.9298867017876145,3.935458480912802,3.999520057593998,983.994752,8364.050624,0.00016105572398902168
2026-04,2026-04-01,RELIANCE,250000,1,2,250000,0,0.007936,0.007936,0.0,2.9914949440760283,2.9973772948676727,3.0485481289525467,986.139776,8381.997696,0.00015886588662389616
2026-04,2026-04-01,SBIN,250000,1,2,250000,0,0.007936,0.015872,0.015872,3.736865291968597,3.735873727468861,3.805537056415789,985.535872,8377.062848,0.00019059107004025617
2026-04,2026-04-01,SUNPHARMA,250000,1,2,250000,0,0.0,0.0,0.023808,4.093365803369104,4.094165813716386,4.145507306456392,955.300992,8120.098048,0.00012163183245172484
2026-04,2026-04-01,TCS,250000,1,2,250000,0,0.007936,0.031744,0.023808,3.5938305460770708,3.599388104023135,3.634711494775929,986.913536,8388.884096,0.00015289932776233262
2026-04,2026-04-01,TECHM,250000,1,2,250000,0,0.015872,0.007936,0.03968,5.209070443101401,5.213424568264463,5.280876625519536,984.275712,8366.256256,0.00014076278141916893
2026-04,2026-04-01,ULTRACEMCO,250000,1,2,250000,0,0.007936,0.015872,0.015872,5.031470632291338,5.037783375314861,5.093811019611172,968.60032,8233.38848,0.00019293792925475652
2026-04,2026-04-01,WIPRO,250000,1,2,250000,0,0.007936,0.0,0.015872,3.8642670928000245,3.8703969921498174,3.9049425415593655,982.3072,8349.627008,0.0001674527047265933
2026-05,2026-05-01,ADANIPORTS,250000,1,2,0,0,0.007936,0.015872,0.007936,2.183149492910494,2.1786492374732624,2.21410384146941,790.337792,6717.85536,0.00011477465164630748
2026-05,2026-05-01,AXISBANK,250000,1,2,0,0,0.007936,0.0,0.0,1.502116895023123,1.4999250037501535,1.5264845061826096,795.256448,6759.798912,7.808168373350063e-05
2026-05,2026-05-01,BAJAJ-AUTO,250000,1,2,0,0,0.0,0.0,0.015872,2.8980285425367653,2.894356005788712,2.9382957884427032,791.717504,6729.8448,0.00010311551314889023
2026-05,2026-05-01,BANKBEES,250000,1,2,0,0,0.007936,0.0,0.0,3.4877150092486056,3.485072273759442,3.52100868515346,781.080448,6639.334592,7.348545817241486e-05
2026-05,2026-05-01,BHARTIARTL,250000,1,2,0,0,0.0,0.0,0.0,1.562015228387249,1.5609553046462068,1.5837820715867097,793.018496,6740.4032,7.333256436523497e-05
2026-05,2026-05-01,BPCL,250000,1,2,0,0,0.0,0.0,0.007936,1.6200743138554161,1.61864681126615,1.645548790522013,794.082688,6749.885312,7.896743788006748e-05
2026-05,2026-05-01,BRITANNIA,250000,1,2,0,0,0.0,0.007936,0.007936,3.7097483231330233,3.702675182819587,3.757632691404415,786.461568,6684.62976,8.407234807200764e-05
2026-05,2026-05-01,CIPLA,250000,1,2,0,0,0.0,0.0,0.015872,2.78275789401218,2.7802877597837696,2.8099754127157777,784.717952,6669.975616,4.308487940568758e-05
2026-05,2026-05-01,DRREDDY,250000,1,2,0,0,0.0,0.007936,0.007936,2.415639740674626,2.411381721726184,2.445187056809475,781.898112,6646.344256,4.858813392703592e-05
2026-05,2026-05-01,GOLDBEES,250000,1,2,0,0,0.007936,0.0,0.015872,0.8487153394567386,0.8473140145742344,0.858442784788833,783.426688,6659.14272,8.820390614791099e-05
2026-05,2026-05-01,HCLTECH,250000,1,2,0,0,0.0,0.0,0.0,2.43592269981965,2.4358557973364285,2.471780505890702,796.129664,6767.252928,6.364286251521008e-05
2026-05,2026-05-01,HDFCBANK,250000,1,2,0,0,0.007936,0.0,0.015872,1.212817851701251,1.2101409814246111,1.232513711715323,795.712512,6763.365888,9.303690081477554e-05
2026-05,2026-05-01,HINDUNILVR,250000,1,2,0,0,0.0,0.0,0.015872,1.8600701768507797,1.8551154809391104,1.8871485185888417,786.954112,6689.078144,9.143497709751087e-05
2026-05,2026-05-01,ICICIBANK,250000,1,2,0,0,0.007936,0.007936,0.0,1.4114938766382639,1.4083515245408456,1.4341029685934712,792.73408,6738.12064,0.00012449232901357794
2026-05,2026-05-01,INFY,250000,1,2,0,0,0.007936,0.0,0.023808,1.7984078184034191,1.7969451931699738,1.822821728035413,796.575232,6770.857728,7.336497759459903e-05
2026-05,2026-05-01,ITBEES,250000,1,2,0,0,0.007936,0.0,0.0,3.0816158996098766,3.0769230769246514,3.1152647975077894,782.303872,6649.360704,6.215817990057076e-05
2026-05,2026-05-01,ITC,250000,1,2,0,0,0.0,0.0,0.007936,1.770067479952135,1.766784452295213,1.7940437746685096,785.842688,6679.75808,6.277635381806816e-05
2026-05,2026-05-01,JUNIORBEES,250000,1,2,0,0,0.015872,0.007936,0.015872,3.586689394642638,3.583770638680231,3.622297830501982,784.062464,6664.483328,8.332028084309095e-05
2026-05,2026-05-01,KOTAKBANK,250000,1,2,0,0,0.0,0.0,0.015872,2.615135841170312,2.6133542401663634,2.654280026543404,794.733696,6755.26816,8.790135579162576e-05
2026-05,2026-05-01,LT,250000,1,2,0,0,0.0,0.0,0.007936,1.263952601604981,1.2621163166397416,1.2813613182645243,790.210944,6716.745536,0.00011006779681519912
2026-05,2026-05-01,M&M,250000,1,2,0,0,0.0,0.015872,0.031744,1.2631039731105898,1.2610738043446863,1.2795905310289066,793.541376,6745.220736,9.02756726109993e-05
2026-05,2026-05-01,MARUTI,250000,1,2,0,0,0.0,0.015872,0.007936,2.8995509323565525,2.892890721053012,2.938151902453357,790.699648,6720.907328,0.0001105215061858562
