shard_index,trade_date,trade_month,symbol,bar_events,bar_id,rows_in_bar,open_mid_price,close_mid_price,avg_spread,avg_tick_size_proxy,avg_l1_imbalance,market_shock_fraction,symbol_shock_fraction,dominant_regime_code,dominant_feed_profile,bar_return,prev_bar_return,next_bar_return,shock_bucket
1,2026-01-01,2026-01,ADANIPORTS,5000,47,5000,1861.5,1859.3,0.40000000000009095,0.40000000000009095,0.20794927006634897,0.0,0.0,D04,good_retail,-0.0011818426000537174,-0.0011268512556341648,0.00048405313827792895,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,5000,48,5000,1859.3,1860.2,0.40000000000009095,0.40000000000009095,0.21414912490485968,0.0,0.0,D04,good_retail,0.00048405313827792895,-0.0011818426000537174,-0.006504676916460617,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,1,10000,1824.6,1834.2,0.39999999999985014,0.39999999999985014,0.21836656528655216,0.0,0.0,D04,disconnect_scenario,0.00526142716211786,0.003244075438499916,0.008668629375204295,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,2,10000,1834.2,1850.1,0.3999999999999294,0.3999999999999294,0.2193050660104575,0.0,0.0,D04,disconnect_scenario,0.008668629375204295,0.00526142716211786,-0.0005945624560833584,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,3,10000,1850.1,1849.0,0.39999999999999275,0.39999999999999275,0.2167106619496608,0.0,0.0,D04,disconnect_scenario,-0.0005945624560833584,0.008668629375204295,0.006489994591671211,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,4,10000,1849.0,1861.0,0.39999999999994396,0.39999999999994396,0.2140913344958784,0.0,0.0,D04,disconnect_scenario,0.006489994591671211,-0.0005945624560833584,-0.000806018269747466,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,5,10000,1861.0,1859.5,0.4000000000000458,0.4000000000000458,0.21164576062153392,0.0,0.0,D04,disconnect_scenario,-0.000806018269747466,0.006489994591671211,-0.0024737832750738598,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,6,10000,1859.5,1854.9,0.39999999999988506,0.39999999999988506,0.2068284039729465,0.0,0.0,D04,disconnect_scenario,-0.0024737832750738598,-0.000806018269747466,0.004690279799449915,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,7,9360,1854.9,1863.6,0.39999999999990515,0.39999999999990515,0.21568950098280373,0.0,0.0,D04,disconnect_scenario,0.004690279799449915,-0.0024737832750738598,-0.0011268512556341648,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,8,8656,1866.5,1861.5,0.4000000000000388,0.4000000000000388,0.21339828887946982,0.0,0.0,D04,disconnect_scenario,-0.0026788106080900542,0.004690279799449915,-0.00988450174590394,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,9,10000,1861.5,1843.1,0.4000000000000546,0.4000000000000546,0.20832912645842103,0.0,0.0,D04,disconnect_scenario,-0.00988450174590394,-0.0026788106080900542,0.005913949324507728,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,10,10000,1843.1,1854.0,0.4000000000000189,0.4000000000000189,0.21439734753982378,0.0,0.0,D04,disconnect_scenario,0.005913949324507728,-0.00988450174590394,-0.00318230852211443,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,11,10000,1854.0,1848.1,0.399999999999912,0.399999999999912,0.2136315983468969,0.0,0.0,D04,disconnect_scenario,-0.00318230852211443,0.005913949324507728,0.0005952058871274701,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,12,10000,1848.1,1849.2,0.39999999999993524,0.39999999999993524,0.20883867110175852,0.0,0.0,D04,disconnect_scenario,0.0005952058871274701,-0.00318230852211443,-0.0040017304780446405,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,13,10000,1849.2,1841.8,0.3999999999999556,0.3999999999999556,0.21245569890317184,0.0,0.0,D04,disconnect_scenario,-0.0040017304780446405,0.0005952058871274701,-0.01645129764360953,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,14,10000,1841.8,1811.5,0.3999999999999105,0.3999999999999105,0.2147753326054277,0.0,0.0,D04,disconnect_scenario,-0.01645129764360953,-0.0040017304780446405,0.008004416229643985,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,15,10000,1811.5,1826.0,0.399999999999964,0.399999999999964,0.22331497943858603,0.0,0.0,D04,good_retail,0.008004416229643985,-0.01645129764360953,0.005093099671412915,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,16,10000,1826.0,1835.3,0.3999999999998305,0.3999999999998305,0.21941139069913343,0.0,0.0,D04,good_retail,0.005093099671412915,0.008004416229643985,0.00577562251403041,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,17,10000,1835.3,1845.9,0.39999999999994723,0.39999999999994723,0.2174508622615528,0.0,0.0,D04,good_retail,0.00577562251403041,0.005093099671412915,0.0009751340809360798,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,18,10000,1845.9,1847.7,0.39999999999994323,0.39999999999994323,0.21835317545536717,0.0,0.0,D04,good_retail,0.0009751340809360798,0.00577562251403041,0.005628619364615339,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,19,10000,1847.7,1858.1,0.3999999999999436,0.3999999999999436,0.2129961038113801,0.0,0.0,D04,good_retail,0.005628619364615339,0.0009751340809360798,0.0007534578332706321,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,20,10000,1858.1,1859.5,0.4000000000000371,0.4000000000000371,0.21182052522144867,0.0,0.0,D04,good_retail,0.0007534578332706321,0.005628619364615339,-0.0024737832750738598,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,21,10000,1859.5,1854.9,0.39999999999984975,0.39999999999984975,0.2081869316876664,0.0,0.0,D04,good_retail,-0.0024737832750738598,0.0007534578332706321,0.004690279799449915,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,22,10000,1854.9,1863.6,0.39999999999988795,0.39999999999988795,0.21547431717661283,0.0,0.0,D04,good_retail,0.004690279799449915,-0.0024737832750738598,-0.0023073620948701468,no_shock_control
1,2026-01-01,2026-01,ADANIPORTS,10000,23,10000,1863.6,1859.3,0.40000000000004254,0.40000000000004254,0.21164362934141473,0.0,0.0,D04,good_retail,-0.0023073620948701468,0.004690279799449915,-0.00602377238745766,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,1,5000,1322.1999999999998,1328.0,0.20000000000004184,0.20000000000004184,0.03230470023452973,0.0,0.0,D04,disconnect_scenario,0.004386628346695121,0.004253379917970479,-0.000602409638554402,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,2,5000,1328.0,1327.1999999999998,0.19999999999995888,0.19999999999995888,0.01931242189866399,0.0,0.0,D04,disconnect_scenario,-0.000602409638554402,0.004386628346695121,0.006705846895720402,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,3,5000,1327.1999999999998,1336.1,0.19999999999995524,0.19999999999995524,0.03407487410323483,0.0,0.0,D04,disconnect_scenario,0.006705846895720402,-0.000602409638554402,-0.00246987500935536,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,4,5000,1336.1,1332.8000000000002,0.20000000000004547,0.20000000000004547,0.017531843160096282,0.0,0.0,D04,disconnect_scenario,-0.00246987500935536,0.006705846895720402,0.006752701080432244,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,5,5000,1332.8000000000002,1341.8000000000002,0.20000000000004547,0.20000000000004547,0.025866662718984735,0.0,0.0,D04,disconnect_scenario,0.006752701080432244,-0.00246987500935536,0.0016395886123117265,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,6,5000,1341.8000000000002,1344.0,0.19999999999998763,0.19999999999998763,0.027587949105155888,0.0,0.0,D04,disconnect_scenario,0.0016395886123117265,0.006752701080432244,-0.0037202380952381375,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,7,5000,1344.0,1339.0,0.19999999999999854,0.19999999999999854,0.023682577872351118,0.0,0.0,D04,disconnect_scenario,-0.0037202380952381375,0.0016395886123117265,0.007020164301717813,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,8,5000,1339.0,1348.4,0.1999999999999698,0.1999999999999698,0.02230140072859395,0.0,0.0,D04,disconnect_scenario,0.007020164301717813,-0.0037202380952381375,0.004968851972708244,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,9,5000,1348.4,1355.1,0.19999999999986504,0.19999999999986504,0.02815491001571578,0.0,0.0,D04,disconnect_scenario,0.004968851972708244,0.007020164301717813,0.0007379529186037903,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,10,5000,1355.1,1356.1,0.19999999999995524,0.19999999999995524,0.02643983265000789,0.0,0.0,D04,disconnect_scenario,0.0007379529186037903,0.004968851972708244,0.0008848904948015601,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,11,5000,1356.1,1357.3000000000002,0.19999999999995524,0.19999999999995524,0.0245170155697283,0.0,0.0,D04,disconnect_scenario,0.0008848904948015601,0.0007379529186037903,0.0011788108745303116,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,12,5000,1357.3000000000002,1358.9,0.20000000000004547,0.20000000000004547,0.02393985109983098,0.0,0.0,D04,disconnect_scenario,0.0011788108745303116,0.0008848904948015601,-0.0014717786444918834,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,13,5000,1358.9,1356.9,0.20000000000004547,0.20000000000004547,0.025345056258759092,0.0,0.0,D04,disconnect_scenario,-0.0014717786444918834,0.0011788108745303116,0.0014739479696366242,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,14,5000,1356.9,1358.9,0.20000000000004547,0.20000000000004547,0.025697170718950734,0.0,0.0,D04,disconnect_scenario,0.0014739479696366242,-0.0014717786444918834,0.0005887114577964869,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,15,5000,1358.9,1359.6999999999998,0.19999999999995524,0.19999999999995524,0.02321349330263972,0.0,0.0,D04,disconnect_scenario,0.0005887114577964869,0.0014739479696366242,-0.0016180039714641659,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,16,5000,1359.6999999999998,1357.5,0.19999999999996945,0.19999999999996945,0.016982227107989044,0.0,0.0,D04,disconnect_scenario,-0.0016180039714641659,0.0005887114577964869,-0.002725598526703399,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,17,5000,1357.5,1353.8000000000002,0.19999999999994106,0.19999999999994106,0.01882773325854742,0.0,0.0,D04,disconnect_scenario,-0.002725598526703399,-0.0016180039714641659,-0.0028069138720639986,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,18,5000,1353.8000000000002,1350.0,0.19999999999996582,0.19999999999996582,0.011029573796731171,0.0,0.0,D04,disconnect_scenario,-0.0028069138720639986,-0.002725598526703399,0.0036296296296296493,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,19,5000,1350.0,1354.9,0.20000000000003493,0.20000000000003493,0.01944001244464716,0.0,0.0,D04,disconnect_scenario,0.0036296296296296493,-0.0028069138720639986,-0.0013285113292494932,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,20,5000,1354.9,1353.1,0.20000000000004547,0.20000000000004547,0.017908211180939337,0.0,0.0,D04,disconnect_scenario,-0.0013285113292494932,0.0036296296296296493,0.0044342620648880615,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,21,5000,1353.1,1359.1,0.20000000000004547,0.20000000000004547,0.02557901519288481,0.0,0.0,D04,disconnect_scenario,0.0044342620648880615,-0.0013285113292494932,0.0008093591347213547,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,22,5000,1359.1,1360.1999999999998,0.20000000000004547,0.20000000000004547,0.02790745163326817,0.0,0.0,D04,disconnect_scenario,0.0008093591347213547,0.0044342620648880615,-0.002205558006175612,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,23,5000,1360.1999999999998,1357.1999999999998,0.20000000000004547,0.20000000000004547,0.02134825968357965,0.0,0.0,D04,disconnect_scenario,-0.002205558006175612,0.0008093591347213547,-0.0017683465959325018,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,24,5000,1357.1999999999998,1354.8000000000002,0.20000000000004547,0.20000000000004547,0.026513752874964377,0.0,0.0,D04,disconnect_scenario,-0.0017683465959325018,-0.002205558006175612,-0.0003690581635665824,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,25,5000,1354.8000000000002,1354.3000000000002,0.20000000000004547,0.20000000000004547,0.01666402863153239,0.0,0.0,D04,disconnect_scenario,-0.0003690581635665824,-0.0017683465959325018,0.007236210588495773,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,26,5000,1354.3000000000002,1364.1,0.20000000000004547,0.20000000000004547,0.016170175695424466,0.0,0.0,D04,disconnect_scenario,0.007236210588495773,-0.0003690581635665824,-0.013562055567773679,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,27,5000,1364.1,1345.6,0.20000000000004547,0.20000000000004547,0.01885797529571577,0.0,0.0,D04,disconnect_scenario,-0.013562055567773679,0.007236210588495773,0.0036414982164090226,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,28,5000,1345.6,1350.5,0.20000000000003784,0.20000000000003784,0.021182929567046434,0.0,0.0,D04,disconnect_scenario,0.0036414982164090226,-0.013562055567773679,-0.025101814142910128,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,29,5000,1350.5,1316.6,0.19999999999987267,0.19999999999987267,0.01843966145579702,0.0,0.0,D04,disconnect_scenario,-0.025101814142910128,0.0036414982164090226,0.008810572687224516,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,30,5000,1316.6,1328.1999999999998,0.20000000000004547,0.20000000000004547,0.02817239633906696,0.0,0.0,D04,good_retail,0.008810572687224516,-0.025101814142910128,-0.00015057973196797025,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,31,5000,1328.1999999999998,1328.0,0.19999999999998727,0.19999999999998727,0.027625517641359988,0.0,0.0,D04,good_retail,-0.00015057973196797025,0.008810572687224516,0.0,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,32,5000,1328.0,1328.0,0.19999999999999854,0.19999999999999854,0.021493171046700354,0.0,0.0,D04,good_retail,0.0,-0.00015057973196797025,0.006099397590361377,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,33,5000,1328.0,1336.1,0.19999999999997017,0.19999999999997017,0.03268874067382287,0.0,0.0,D04,good_retail,0.006099397590361377,0.0,-0.00164658333957024,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,34,5000,1336.1,1333.9,0.20000000000004547,0.20000000000004547,0.016719353530434744,0.0,0.0,D04,good_retail,-0.00164658333957024,0.006099397590361377,0.005922482944748619,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,35,5000,1333.9,1341.8000000000002,0.20000000000004547,0.20000000000004547,0.030287990319185058,0.0,0.0,D04,good_retail,0.005922482944748619,-0.00164658333957024,-0.00208674914294249,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,36,5000,1341.8000000000002,1339.0,0.19999999999993306,0.19999999999993306,0.023877936535201136,0.0,0.0,D04,good_retail,-0.00208674914294249,0.005922482944748619,0.001194921583270947,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,37,5000,1339.0,1340.6,0.19999999999997745,0.19999999999997745,0.020014772375187635,0.0,0.0,D04,good_retail,0.001194921583270947,-0.00208674914294249,0.005818290317768371,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,38,5000,1340.6,1348.4,0.19999999999995524,0.19999999999995524,0.02890580672123257,0.0,0.0,D04,good_retail,0.005818290317768371,0.001194921583270947,0.003040640759418567,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,39,5000,1348.4,1352.5,0.1999999999998825,0.1999999999998825,0.02805738405067608,0.0,0.0,D04,good_retail,0.003040640759418567,0.005818290317768371,0.0022920517560072184,no_shock_control
2,2026-01-01,2026-01,AXISBANK,5000,40,5000,1352.5,1355.6,0.19999999999993778,0.19999999999993778,0.026013771464784095,0.0,0.0,D04,good_retail,0.0022920517560072184,0.003040640759418567,-0.0001475361463557645,no_shock_control
