trade_date,exchange,symbol,share,file_path_redacted,local_path,status,bytes_written,secret_material_recorded
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-062810_329181-022273.parquet,existing,34944,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-054809_427530-016834.parquet,existing,34709,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-051947_680852-012930.parquet,existing,35401,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-053001_628455-014337.parquet,existing,34492,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-092610_945416-046082.parquet,existing,35961,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-041036_813477-003521.parquet,existing,35907,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-060552_929673-019266.parquet,existing,34643,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-091041_989839-044034.parquet,existing,34615,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-084420_718471-040514.parquet,existing,36227,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-062755_819750-022241.parquet,existing,34666,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-054755_455943-016802.parquet,existing,34633,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-051933_683945-012898.parquet,existing,35829,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-052947_814764-014305.parquet,existing,34488,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-085103_566652-041409.parquet,existing,35069,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-092556_436614-046050.parquet,existing,35819,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-041022_813160-003489.parquet,existing,36017,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-060538_931685-019234.parquet,existing,34804,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-091027_437644-044002.parquet,existing,34783,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-084406_683242-040482.parquet,existing,35886,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-062741_569634-022209.parquet,existing,34520,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-054741_433907-016770.parquet,existing,34697,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-051919_421726-012866.parquet,existing,35600,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-052933_818473-014273.parquet,existing,34565,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-085049_318076-041377.parquet,existing,35893,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-092541_942005-046018.parquet,existing,36038,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-041009_063117-003457.parquet,existing,35623,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-060524_681674-019202.parquet,existing,34655,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-091012_705867-043970.parquet,existing,34461,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-084352_451064-040450.parquet,existing,34946,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-062727_320574-022177.parquet,existing,34733,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-054727_675696-016738.parquet,existing,34646,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-080955_940269-035906.parquet,existing,35424,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-051905_420887-012834.parquet,existing,35855,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-052919_814402-014241.parquet,existing,34802,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-085035_064511-041345.parquet,existing,35507,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-092526_960523-045986.parquet,existing,36336,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-040955_073674-003425.parquet,existing,35640,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-060510_440815-019170.parquet,existing,34857,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-090957_948265-043938.parquet,existing,35692,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-062712_820875-022145.parquet,existing,34573,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-054713_929938-016706.parquet,existing,34565,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-080941_682612-035874.parquet,existing,34720,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-051851_691180-012802.parquet,existing,34823,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-052905_812187-014209.parquet,existing,34673,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-085020_814787-041313.parquet,existing,35792,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-092512_438871-045954.parquet,existing,36064,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-040940_812932-003393.parquet,existing,36107,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-060456_440325-019138.parquet,existing,34724,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-073931_470093-031810.parquet,existing,36106,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-090943_436043-043906.parquet,existing,35374,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-062658_316344-022113.parquet,existing,35111,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-054700_177190-016674.parquet,existing,34792,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-080927_437192-035842.parquet,existing,34959,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-051837_748572-012770.parquet,existing,34589,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-052851_815963-014177.parquet,existing,34715,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-085006_316528-041281.parquet,existing,35730,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-092458_029203-045922.parquet,existing,35131,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-060442_185680-019106.parquet,existing,34771,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-082943_929783-038562.parquet,existing,34818,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-073917_193038-031778.parquet,existing,35601,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-090928_701241-043874.parquet,existing,35744,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-062643_816937-022081.parquet,existing,35306,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-054646_432778-016642.parquet,existing,34703,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-080913_183657-035810.parquet,existing,34581,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-051823_692363-012738.parquet,existing,34711,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-052837_813689-014145.parquet,existing,34658,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-084952_065311-041249.parquet,existing,34711,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-092443_696757-045890.parquet,existing,34642,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-060428_185030-019074.parquet,existing,34657,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-082929_680120-038530.parquet,existing,34852,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-073902_947610-031746.parquet,existing,35246,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-090914_198956-043842.parquet,existing,36078,0
2026-08-03,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ADANIPORTS\part-062629_317238-022049.parquet,existing,35790,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-054632_422980-016610.parquet,existing,34669,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-080858_938203-035778.parquet,existing,35041,0
2026-08-03,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-08-03/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=AXISBANK\part-051809_686332-012706.parquet,existing,34789,0
