trade_date,exchange,symbol,candidate_start_row,entry_row,exit_row,entry_timestamp_ms,entry_price,exit_price,recent_mid_return_bps,spread_bps,l1_imbalance,l25_imbalance,volume_delta_lookback,l1_l5_bid_depth_slope,l1_l5_ask_depth_slope,l1_l5_depth_concentration,l25_order_imbalance,ofi_l1_lookback,ofi_l25_lookback,l25_replenishment_events,l25_withdrawal_events,microprice_l1_minus_mid_bps,microprice_l25_minus_mid_bps,spread_change_lookback_bps,spread_mean_lookback_bps,trade_qty_sum_lookback,trade_qty_accel_lookback,minute_of_day,forward_return_bps,abs_forward_return_bps,label_side,move_candidate,phase464_split
2026-01-01,NSE,INFY,20000,20,260,1802416917,1102.6,1103.2150000000001,0.0,1.8138944313445082,-0.7386215864759428,-0.18469015795868773,280.0,152.09999999999997,116.70000000000003,0.11764705882352941,-0.14705882352941177,0.0,0.0,0,0,-0.6707630449226065,-0.6257305963671171,0.0,1.8138944313445085,294.0,14.0,1240,5.5777253763852395,5.5777253763852395,long,1,train
2026-01-01,NSE,RELIANCE,0,20,260,1784030475,1296.9,1297.8525,0.0,1.54213894671945,0.436498150431566,0.43672864900444297,300.0,203.70000000000002,79.80000000000001,0.11762997386000582,0.36363636363636365,0.0,0.0,0,0,0.3369859179843169,1.2574929907027832,0.0,1.54213894671945,315.0,15.0,933,7.344436733748729,7.344436733748729,long,1,train
2026-01-01,NSE,RELIANCE,5000,20,260,1787573789,1297.665,1297.6799999999998,0.0,1.541229824338681,0.4535840188014101,0.45475929120275993,320.0,216.5,81.0,0.11763077774702463,0.43243243243243246,0.0,0.0,0,0,0.34994983070308594,1.308570836582707,0.0,1.5412298243386813,336.0,16.0,992,0.11559223682439358,0.11559223682439358,long,0,train
2026-01-01,NSE,RELIANCE,10000,20,260,1791116903,1297.7024999999999,1298.2649999999999,0.0,1.5411852870750076,0.4435590969455511,0.44363700815313717,280.0,190.00000000000006,73.30000000000001,0.11762865634287502,0.36363636363636365,0.0,0.0,0,0,0.3422579028487552,1.2764434783241372,0.0,1.5411852870750071,294.0,14.0,1051,4.334583619897473,4.334583619897473,long,1,train
2026-01-01,NSE,RELIANCE,20000,20,260,1798203231,1297.9275,1298.8274999999999,0.0,1.54091811753598,0.4372670807453416,0.4368368700265252,300.0,202.20000000000007,79.2,0.11762984637893197,0.36363636363636365,0.0,0.0,0,0,0.3373154088134804,1.256930306620097,0.0,1.54091811753598,315.0,15.0,1170,6.934131528917167,6.934131528917167,long,1,train
2026-01-01,NSE,TCS,0,20,260,1784030475,2177.7,2179.1099999999997,0.0,1.8368002938884647,-0.34892541087231355,-0.008776371308016877,300.0,163.70000000000002,112.8,0.11766458147155198,0.0,0.0,0.0,0,0,-0.3208587855135361,-0.019456316414324996,0.0,1.8368002938884647,315.0,15.0,933,6.4747210359546985,6.4747210359546985,long,1,train
2026-01-01,NSE,TCS,5000,20,260,1788868461,2179.1324999999997,2179.1925,0.0,1.8355928333870977,0.34886499402628435,0.006378568011481423,320.0,118.6,174.0,0.11764705882352941,0.027777777777777776,0.0,0.0,0,0,0.3205700402814754,0.013906006315609638,0.0,1.8355928333870974,336.0,16.0,1014,0.2753389250098385,0.2753389250098385,long,0,train
2026-01-01,NSE,TCS,10000,20,260,1793706347,2179.1099999999997,2180.1000000000004,0.0,1.8356117864636985,-0.3487450462351387,-0.006170662905500705,280.0,157.50000000000003,107.30000000000001,0.11762875369534775,0.0,0.0,0.0,0,0,-0.32050364525500324,-0.013432884697934752,0.0,1.835611786463699,294.0,14.0,1095,4.543139171499793,4.543139171499793,long,1,train
2026-01-01,NSE,TCS,20000,20,260,1803383869,2179.8450000000003,2180.9399999999996,0.0,1.8349928549969878,-0.3505674653215637,-0.012285425782564793,300.0,163.8,113.50000000000004,0.11762958562305065,0.0,0.0,0.0,0,0,-0.3220505136926347,-0.02663998211672621,0.0,1.8349928549969883,315.0,15.0,1256,5.0232929405501086,5.0232929405501086,long,1,train
2026-01-02,NSE,AXISBANK,0,20,260,1797268996,1317.5,1317.8825,0.0,3.795066413662239,0.35038084874863984,0.015829218704618064,360.0,132.5,188.8,0.11764705882352941,0.0,0.0,0.0,0,0,0.6655835431370032,0.06300306333901537,0.0,3.7950664136622394,378.0,18.0,1154,2.90322580645113,2.90322580645113,long,1,train
2026-01-02,NSE,AXISBANK,5000,20,260,1802512372,1317.8825,1318.025,0.0,3.79396493996999,0.34965034965034963,0.03679509398746834,400.0,150.10000000000002,199.90000000000003,0.11764705882352941,0.046511627906976744,0.0,0.0,0,0,0.6639438644954384,0.14609294328708314,0.0,3.793964939969991,420.0,20.0,1241,1.0812800078926204,1.0812800078926204,long,0,train
2026-01-02,NSE,AXISBANK,10000,20,260,1807755348,1318.0475,1318.085,0.0,3.7934899918250298,0.3501683501683502,0.019775280898876403,340.0,129.6,181.9,0.11766261237440508,0.02631578947368421,0.0,0.0,0,0,0.6649263356452665,0.07900735823723083,0.0,3.7934899918250293,357.0,17.0,1329,0.28451174938791224,0.28451174938791224,long,0,train
2026-01-02,NSE,AXISBANK,20000,20,260,1818247700,1318.205,1317.62,0.0,3.793036743146931,0.3489640130861505,0.025174621653084983,360.0,135.00000000000003,185.70000000000002,0.1176319506870425,0.0,0.0,0.0,0,0,0.6625391691075948,0.10063609347845735,0.0,3.7930367431469305,378.0,18.0,64,-4.437852989482185,4.437852989482185,short,1,train
2026-01-02,NSE,HCLTECH,0,20,260,1797552953,1215.8,1215.8675,0.0,4.935022207599187,-0.30484037075180226,-0.30470038482682793,380.0,118.2,221.20000000000002,0.11764705882352941,-0.2619047619047619,0.0,0.0,0,0,-0.7529724605418013,-1.4366397982114927,0.0,4.935022207599188,399.0,19.0,1159,0.5551899983558903,0.5551899983558903,long,0,train
2026-01-02,NSE,HCLTECH,5000,20,260,1811579669,1215.9125,1216.1675,0.0,4.934565604022794,-0.3007518796992481,-0.3002150537634409,360.0,114.00000000000001,211.49999999999994,0.11766194331983805,-0.2926829268292683,0.0,0.0,0,0,-0.7428378328628018,-1.4157217301451983,0.0,4.934565604022794,378.0,18.0,1392,2.097190381710108,2.097190381710108,long,1,train
2026-01-02,NSE,HCLTECH,10000,20,260,1825618885,1215.95,1215.7925,0.0,4.934413421603758,-0.3123181377303589,-0.3115454310121667,420.0,124.29999999999998,236.29999999999998,0.11764705882352941,-0.25,0.0,0.0,0,0,-0.7713015154166191,-1.4690392838143251,0.0,4.93441342160376,441.0,21.0,186,-1.2952835231714075,1.2952835231714075,short,0,train
2026-01-02,NSE,HCLTECH,20000,20,260,1853726167,1216.0325,1215.4025000000001,0.0,4.934078653324718,-0.2796352583586626,-0.28055705786911844,400.0,123.99999999999999,221.20000000000002,0.11764705882352941,-0.23255813953488372,0.0,0.0,0,0,-0.6905708460016828,-1.3232049108840749,0.0,4.934078653324718,420.0,20.0,655,-5.180782585990767,5.180782585990767,short,1,train
2026-01-02,NSE,HDFCBANK,0,20,260,1796220719,818.8,819.0212,0.0,3.053248656570591,-0.5717514124293785,-0.5717948717948718,340.0,66.30000000000001,243.0,0.11766271795554373,-0.5,0.0,0.0,0,0,-0.8738370023899805,-1.8274814745309529,0.0,3.0532486565705907,357.0,17.0,1137,2.701514411334479,2.701514411334479,long,1,train
2026-01-02,NSE,HDFCBANK,5000,20,260,1798990277,819.0212,819.265,0.0,3.0524240398172844,-0.5730464326160816,-0.5730048367593712,340.0,66.00000000000001,242.70000000000002,0.11764705882352941,-0.5,0.0,0.0,0,0,-0.875581952464743,-1.8305981762636636,0.0,3.0524240398172844,357.0,17.0,1183,2.9767239236293848,2.9767239236293848,long,1,train
2026-01-02,NSE,HDFCBANK,10000,20,260,1801759335,819.265,819.2837,0.0,3.0515156878421514,-0.5669125395152792,-0.5666057110704741,380.0,72.00000000000001,259.8,0.11767626613704071,-0.4878048780487805,0.0,0.0,0,0,-0.8658836709175101,-1.8099592205863277,0.0,3.0515156878421523,399.0,19.0,1229,0.22825337345019106,0.22825337345019106,long,0,train
2026-01-02,NSE,HDFCBANK,20000,20,260,1807298076,819.0062,818.7025,0.0,3.0524799445962683,-0.5584541062801932,-0.5589789867216708,420.0,79.70000000000002,282.30000000000007,0.11763367463026166,-0.5116279069767442,0.0,0.0,0,0,-0.8531592881913347,-1.7863068556655903,0.0,3.0524799445962687,441.0,21.0,1321,-3.708152636696144,3.708152636696144,short,1,train
2026-01-02,NSE,ICICIBANK,0,20,260,1796948350,1402.7,1403.2475,0.0,3.564554074285307,-0.37037037037037035,-0.369627078029055,340.0,98.19999999999999,213.3,0.1176315093840867,-0.358974358974359,0.0,0.0,0,0,-0.6608442946717458,-1.3793692324013533,0.0,3.5645540742853075,357.0,17.0,1149,3.903186711341698,3.903186711341698,long,1,train
2026-01-02,NSE,ICICIBANK,5000,20,260,1800645646,1402.985,1403.4425,0.0,3.5638299767994672,-0.37037037037037035,-0.369627078029055,340.0,98.19999999999999,213.3,0.1176315093840867,-0.358974358974359,0.0,0.0,0,0,-0.6607100518778064,-1.379089029666821,0.0,3.5638299767994672,357.0,17.0,1210,3.2609044287730033,3.2609044287730033,long,1,train
2026-01-02,NSE,ICICIBANK,10000,20,260,1804342442,1403.255,1403.2925,0.0,3.5631442610216952,-0.36860068259385664,-0.36871678056188306,340.0,96.99999999999999,210.3,0.11766282497989815,-0.358974358974359,0.0,0.0,0,0,-0.6574366404162963,-1.3753606963784824,0.0,3.563144261021695,357.0,17.0,1272,0.26723581957597903,0.26723581957597903,long,0,train
2026-01-02,NSE,ICICIBANK,20000,20,260,1811737434,1402.58,1402.88,0.0,3.5648590454733418,-0.3519061583577713,-0.3528567701539264,400.0,115.5,242.20000000000005,0.11764705882352941,-0.32558139534883723,0.0,0.0,0,0,-0.6278616714146816,-1.317067753538901,0.0,3.5648590454733418,420.0,20.0,1395,2.138915427285302,2.138915427285302,long,1,train
2026-01-02,NSE,INFY,0,20,260,1797084429,1093.9,1094.38,0.0,4.570801718621446,-0.8341232227488151,-0.20766409510560263,420.0,212.2,156.80000000000004,0.11763392857142857,-0.17777777777777778,0.0,0.0,0,0,-1.9081145694438308,-0.9938285042137142,0.0,4.570801718621448,441.0,21.0,1151,4.387969649876754,4.387969649876754,long,1,train
2026-01-02,NSE,INFY,5000,20,260,1801680327,1094.17,1094.47,0.0,4.569673816682965,-0.6886886886886887,-0.17218808442425862,400.0,196.10000000000002,153.10000000000005,0.11764705882352941,-0.14634146341463414,0.0,0.0,0,0,-1.575118028995797,-0.8237623087338121,0.0,4.569673816682965,420.0,20.0,1228,2.7418042900093633,2.7418042900093633,long,1,train
2026-01-02,NSE,INFY,10000,20,260,1806276725,1094.5675,1094.6125,0.0,4.5680143070208095,-0.7135362014690452,-0.17896653129813753,380.0,187.70000000000002,145.40000000000006,0.11764705882352941,-0.125,0.0,0.0,0,0,-1.6314336810779702,-0.8557669379649461,0.0,4.568014307020808,399.0,19.0,1304,0.41112128763046024,0.41112128763046024,long,0,train
2026-01-02,NSE,INFY,20000,20,260,1815470621,1094.485,1093.9,0.0,4.568358634426238,-0.7256830601092896,-0.18275962660443407,360.0,180.40000000000003,139.40000000000003,0.11764705882352941,-0.15384615384615385,0.0,0.0,0,0,-1.6594037928110856,-0.8738860214911937,0.0,4.568358634426237,378.0,18.0,17,-5.344979602276953,5.344979602276953,short,1,train
2026-01-02,NSE,RELIANCE,0,20,260,1796916960,1299.7,1299.9025000000001,0.0,3.0776332999930056,0.44419391206313413,0.44484574868322047,340.0,224.0,86.0,0.11766268260292165,0.39473684210526316,0.0,0.0,0,0,0.684304469636951,1.6203433599297217,0.0,3.077633299993005,357.0,17.0,1148,1.5580518581218745,1.5580518581218745,long,0,train
2026-01-02,NSE,RELIANCE,5000,20,260,1800460731,1299.52,1300.045,0.0,3.0780595912343864,0.455005055611729,0.454533189422558,400.0,251.50000000000003,94.40000000000002,0.1176330515537564,0.40476190476190477,0.0,0.0,0,0,0.7009751093399529,1.6558432162146353,0.0,3.0780595912343864,420.0,20.0,1207,4.039953213494913,4.039953213494913,long,1,train
2026-01-02,NSE,RELIANCE,10000,20,260,1804003895,1300.135,1300.4275,0.0,3.076603583474723,0.45141065830721006,0.4512620276112118,380.0,242.70000000000002,91.80000000000001,0.11764705882352941,0.3902439024390244,0.0,0.0,0,0,0.6951321904072782,1.6431079877271004,0.0,3.0766035834747227,399.0,19.0,1266,2.2497663704155197,2.2497663704155197,long,1,train
2026-01-02,NSE,RELIANCE,20000,20,260,1811090823,1299.6325,1299.7525,0.0,3.077793145370641,0.4289855072463768,0.42844249613202684,420.0,258.3,103.50000000000001,0.11764705882352941,0.37209302325581395,0.0,0.0,0,0,0.6608027836287441,1.5605264535910899,0.0,3.077793145370641,441.0,21.0,1384,0.9233379436118921,0.9233379436118921,long,0,train
2026-01-02,NSE,TCS,0,20,260,1797226225,2180.9,2180.69,0.0,3.6682103718656602,-0.35038084874863984,-0.00943944234679059,360.0,190.10000000000005,131.10000000000002,0.11764705882352941,0.0,0.0,0.0,0,0,-0.6433353702295896,-0.029569451799087522,0.0,3.66821037186566,378.0,18.0,1153,-0.9629052226146837,0.9629052226146837,short,0,train
2026-01-02,NSE,TCS,5000,20,260,1802064461,2180.69,2180.9525,0.0,3.6685636197725575,0.349748743718593,0.012204935622317597,400.0,141.8,206.0,0.11764705882352941,0.022727272727272728,0.0,0.0,0,0,0.6421831688538359,0.03690707866925732,0.0,3.668563619772557,420.0,20.0,1234,1.2037474377367627,1.2037474377367627,long,0,train
2026-01-02,NSE,TCS,10000,20,260,1806902297,2181.005,2181.1775,0.0,3.6680337734218025,-0.34906695938529086,-0.012745385291532376,360.0,188.10000000000002,130.30000000000004,0.11764705882352941,0.0,0.0,0.0,0,0,-0.6408982087628297,-0.03896446132923025,0.0,3.668033773421802,378.0,18.0,1315,0.7909197823923951,0.7909197823923951,long,0,train
2026-01-02,NSE,TCS,20000,20,260,1816580869,2180.6975,2181.2225,0.0,3.6685510026022734,0.9787709497206704,-0.0022368028631076647,340.0,67.90000000000005,244.9,0.11764705882352941,0.0,0.0,0.0,0,0,1.7973437797976453,-0.007386344301740904,0.0,3.6685510026022734,357.0,17.0,36,2.4074865954568945,2.4074865954568945,long,1,train
2026-01-05,NSE,AXISBANK,0,20,260,1810507496,1317.0,1317.1799999999998,0.0,1.518602885344101,0.34930448222565685,0.01300041271151465,220.0,92.70000000000002,133.4,0.11764705882352941,0.0,0.0,0.0,0,0,0.26563796601193085,0.036672143980900115,0.0,1.5186028853441011,231.0,11.0,1375,1.366742596809691,1.366742596809691,long,0,train
2026-01-05,NSE,AXISBANK,5000,20,260,1815750472,1317.0149999999999,1317.0825,0.0,1.518585589382395,0.34894991922455576,0.02674142764718568,200.0,90.9,125.30000000000001,0.11762466692044157,0.0,0.0,0.0,0,0,0.26538388940624663,0.07533966470216093,0.0,1.5185855893823945,210.0,10.0,22,0.5125226364172705,0.5125226364172705,long,0,train
2026-01-05,NSE,AXISBANK,10000,20,260,1820993748,1317.0825,1317.33,0.0,1.518507762420487,0.34910277324632955,0.024618736383442266,200.0,89.80000000000003,124.30000000000003,0.11766967890790232,0.0,0.0,0.0,0,0,0.2654907362396077,0.06982025231539085,0.0,1.518507762420487,210.0,10.0,109,1.8791533559966473,1.8791533559966473,long,0,train
2026-01-05,NSE,AXISBANK,20000,20,260,1831486450,1317.3000000000002,1317.1125000000002,0.0,1.5182570409173721,0.3500810372771475,0.018610690326769097,200.0,89.30000000000003,126.2,0.11764705882352941,0.0,0.0,0.0,0,0,0.2661879227574448,0.05274464395203836,0.0,1.5182570409173723,210.0,10.0,284,-1.4233659758597128,1.4233659758597128,short,0,train
2026-01-05,NSE,HCLTECH,0,20,260,1810885446,1218.8000000000002,1218.5225,0.0,2.4614374794876475,-0.29421487603305785,-0.29529905098212317,200.0,74.5,137.0,0.11764705882352941,-0.25,0.0,0.0,0,0,-0.3626952577401271,-1.0258706316292163,0.0,2.461437479487648,210.0,10.0,1381,-2.276829668527613,2.276829668527613,short,1,train
2026-01-05,NSE,HCLTECH,5000,20,260,1824911512,1218.635,1218.8075,0.0,2.4617707517031917,-0.2985553772070626,-0.29783586886650953,200.0,76.5,141.29999999999998,0.11762481089258699,-0.25,0.0,0.0,0,0,-0.36807826351942075,-1.0349707725223238,0.0,2.4617707517031917,210.0,10.0,175,1.415518182227656,1.415518182227656,long,0,train
2026-01-05,NSE,HCLTECH,10000,20,260,1838950678,1218.92,1218.875,0.0,2.461195156367559,-0.28751974723538704,-0.28743146351750315,220.0,78.80000000000001,142.50000000000003,0.1176251628512935,-0.25,0.0,0.0,0,0,-0.35438094814745624,-0.9987195278762345,0.0,2.461195156367559,231.0,11.0,409,-0.36917927345578677,0.36917927345578677,short,0,train
2026-01-05,NSE,HCLTECH,20000,20,260,1867057410,1218.6875,1218.4325,0.0,2.461664700755377,-0.2936378466557912,-0.29551393728222997,200.0,75.30000000000001,139.00000000000003,0.1176244474341726,-0.25,0.0,0.0,0,0,-0.3620095148164185,-1.0270787920492066,0.0,2.461664700755377,210.0,10.0,877,-2.0924149956416978,2.0924149956416978,short,1,train
2026-01-05,NSE,HDFCBANK,0,20,260,1808187190,817.5,817.4888000000001,0.0,1.2232415902129548,-0.5775729646697388,-0.5789581624282198,220.0,47.70000000000001,179.70000000000002,0.11764705882352941,-0.5,0.0,0.0,0,0,-0.3537991060914851,-1.3224809848662413,0.0,1.2232415902129545,231.0,11.0,1336,-0.1370030581029609,0.1370030581029609,short,0,train
2026-01-05,NSE,HDFCBANK,5000,20,260,1810956119,817.5038,817.5450000000001,0.0,1.223235904224821,-0.568659127625202,-0.5700107874865157,200.0,46.50000000000001,169.70000000000005,0.11766945925361767,-0.4642857142857143,0.0,0.0,0,0,-0.3483649177080487,-1.3016349252749482,0.0,1.2232359042248213,210.0,10.0,1382,0.5039731925419447,0.5039731925419447,long,0,train
2026-01-05,NSE,HDFCBANK,10000,20,260,1813725027,817.4962,817.6612,0.0,1.2232472762567304,-0.5763779527559055,-0.5768341391633383,220.0,46.99999999999999,175.00000000000003,0.11762523191094619,-0.4827586206896552,0.0,0.0,0,0,-0.3530824157033225,-1.317382789946883,0.0,1.2232472762567308,231.0,11.0,1428,2.018358005822701,2.018358005822701,long,1,train
2026-01-05,NSE,HDFCBANK,20000,20,260,1819263443,817.7062000000001,817.6388,0.0,1.2229331268372765,-0.5695581014729951,-0.5710227272727273,200.0,45.7,167.70000000000002,0.11764705882352941,-0.4642857142857143,0.0,0.0,0,0,-0.34883666241017847,-1.3037937324926832,0.0,1.2229331268372765,210.0,10.0,81,-0.8242569274897785,0.8242569274897785,short,0,train
2026-01-05,NSE,ICICIBANK,0,20,260,1809729357,1405.8000000000002,1405.5300000000002,0.0,1.4226774790158305,-0.3681592039800995,-0.36824623560673164,200.0,66.50000000000001,144.20000000000002,0.11764705882352941,-0.2962962962962963,0.0,0.0,0,0,-0.26232093051722083,-0.9783861732775164,0.0,1.4226774790158307,210.0,10.0,1362,-1.920614596670805,1.920614596670805,short,0,train
2026-01-05,NSE,ICICIBANK,5000,20,260,1813426553,1405.7325,1406.025,0.0,1.4227457926742497,-0.36306729264475746,-0.3625156707062265,220.0,71.30000000000001,152.00000000000003,0.11764705882352941,-0.27586206896551724,0.0,0.0,0,0,-0.25868105321320584,-0.9627692532258013,0.0,1.4227457926742495,231.0,11.0,1423,2.0807657217857463,2.0807657217857463,long,1,train
2026-01-05,NSE,ICICIBANK,10000,20,260,1817123349,1405.8000000000002,1405.9575,0.0,1.4226774790158305,-0.36450079239302696,-0.36344404484874127,220.0,70.20000000000002,150.3,0.1176250933532487,-0.27586206896551724,0.0,0.0,0,0,-0.25969509537691965,-0.9655603076476899,0.0,1.4226774790158307,231.0,11.0,45,1.1203585147232884,1.1203585147232884,long,0,train
