candidate_id,parent_candidate_id,family_id,trade_month,trade_date,feed_profile,source_event_bar_id,symbol,regime_code,split,horizon_event_bars,side,gross_return,cost_return,net_return,gross_pnl_inr,cost_pnl_drag_inr,net_pnl_inr,shock_bar,is_market_shock_bar,is_symbol_shock_bar
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-25,disconnect_scenario,3,BANKBEES,D08,train,2,-1.0,0.0007753244564302486,0.001399877902578812,-0.0006245534461485633,77.53244564302486,139.9877902578812,-62.45534461485633,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,disconnect_scenario,0,BANKBEES,D07,train,2,-1.0,0.031749780686955775,0.001670323707942506,0.03007945697901327,3174.9780686955773,167.0323707942506,3007.945697901327,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,disconnect_scenario,2,BANKBEES,D07,train,2,-1.0,-0.020524793532424868,0.0016979832025647277,-0.022222776734989597,-2052.479353242487,169.79832025647278,-2222.2776734989598,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,disconnect_scenario,0,BANKBEES,D07,test,2,-1.0,0.023309718912213118,0.0016429786285788908,0.021666740283634228,2330.9718912213116,164.29786285788907,2166.6740283634226,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,disconnect_scenario,2,BANKBEES,D07,test,2,-1.0,0.015710131363438795,0.0016624572852893002,0.014047674078149495,1571.0131363438795,166.24572852893002,1404.7674078149496,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,disconnect_scenario,3,BANKBEES,D07,test,2,-1.0,-0.0008190567196779686,0.0016799960829977476,-0.002499052802675716,-81.90567196779685,167.99960829977476,-249.9052802675716,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-13,disconnect_scenario,2,BANKBEES,D07,test,2,-1.0,-0.0028597204963656253,0.0016779192905850512,-0.004537639786950676,-285.97204963656253,167.7919290585051,-453.7639786950676,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-24,disconnect_scenario,2,BANKBEES,D20,test,2,-1.0,0.02320224343994104,0.0015779637660412824,0.02162427967389976,2320.224343994104,157.79637660412826,2162.427967389976,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-16,disconnect_scenario,3,BANKBEES,D20,test,2,-1.0,-0.0035161624568971206,0.0015911951428037188,-0.005107357599700839,-351.61624568971206,159.11951428037187,-510.7357599700839,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-22,disconnect_scenario,3,BANKBEES,D07,test,2,-1.0,-0.020148919300906787,0.0016886135098762452,-0.02183753281078303,-2014.8919300906787,168.86135098762452,-2183.753281078303,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-24,disconnect_scenario,3,BANKBEES,D12,test,2,-1.0,-0.0029529924801703356,0.001427711632592796,-0.004380704112763131,-295.29924801703356,142.7711632592796,-438.0704112763131,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,disconnect_scenario,2,BANKBEES,D20,test,2,-1.0,0.06170326369885859,0.0015776629644263498,0.06012560073443224,6170.326369885859,157.766296442635,6012.560073443224,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,disconnect_scenario,3,BANKBEES,D20,test,2,-1.0,0.0049895688456190745,0.0016091485785813034,0.003380420267037771,498.95688456190743,160.91485785813035,338.0420267037771,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,disconnect_scenario,4,BANKBEES,D20,test,2,-1.0,-0.022708681580538403,0.0016270396203009057,-0.024335721200839308,-2270.8681580538405,162.70396203009057,-2433.5721200839307,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-19,disconnect_scenario,2,BANKBEES,D07,test,2,-1.0,0.034124270369219056,0.0016902803797879322,0.032433989989431124,3412.4270369219057,169.0280379787932,3243.3989989431125,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-19,disconnect_scenario,3,BANKBEES,D07,test,2,-1.0,-0.006901664519090023,0.001709377795280038,-0.00861104231437006,-690.1664519090023,170.9377795280038,-861.1042314370061,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,disconnect_scenario,3,BANKBEES,D07,test,2,-1.0,0.020328566363313927,0.0016710215665828084,0.018657544796731117,2032.8566363313928,167.10215665828085,1865.7544796731117,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,disconnect_scenario,4,BANKBEES,D07,test,2,-1.0,-0.0071892109359965595,0.0017014118705592188,-0.008890622806555778,-718.9210935996559,170.14118705592188,-889.0622806555778,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-07,disconnect_scenario,2,CIPLA,D07,train,2,-1.0,0.03183275058275059,0.0014824064055944221,0.03035034417715617,3183.275058275059,148.2406405594422,3035.034417715617,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-07,disconnect_scenario,3,CIPLA,D07,train,2,-1.0,0.0173401800997246,0.0014966043643670967,0.015843575735357503,1734.01800997246,149.66043643670966,1584.3575735357504,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-22,disconnect_scenario,0,CIPLA,D10,train,2,-1.0,0.015770205575894147,0.0011788255173190649,0.014591380058575083,1577.0205575894147,117.88255173190649,1459.1380058575082,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,disconnect_scenario,3,CIPLA,D20,train,2,-1.0,0.0044046604148905155,0.0014661981892582635,0.002938462225632252,440.4660414890516,146.61981892582637,293.8462225632252,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,disconnect_scenario,4,CIPLA,D20,train,2,-1.0,-0.04229385417431519,0.0014876534714736763,-0.04378150764578887,-4229.385417431519,148.76534714736763,-4378.150764578887,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-19,disconnect_scenario,0,CIPLA,D12,train,2,-1.0,-0.006209406894582825,0.0011836744652059096,-0.0073930813597887345,-620.9406894582825,118.36744652059096,-739.3081359788735,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-27,disconnect_scenario,0,CIPLA,D07,train,2,-1.0,-0.0014888337468981216,0.0014648836058135575,-0.002953717352711679,-148.88337468981217,146.48836058135575,-295.3717352711679,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-27,disconnect_scenario,1,CIPLA,D07,train,2,-1.0,0.030518890984007285,0.0014553475122564582,0.029063543471750827,3051.8890984007285,145.53475122564583,2906.3543471750827,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-27,disconnect_scenario,2,CIPLA,D07,train,2,-1.0,0.02102506017273098,0.001463935035537323,0.019561125137193658,2102.506017273098,146.3935035537323,1956.1125137193658,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-04,disconnect_scenario,2,CIPLA,D09,train,2,-1.0,0.0009196378041879116,0.0011805188477645727,-0.0002608810435766611,91.96378041879116,118.05188477645727,-26.088104357666108,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,disconnect_scenario,2,CIPLA,D07,train,2,-1.0,0.04748544574594937,0.0014580808503893462,0.04602736489556003,4748.544574594937,145.80808503893462,4602.736489556003,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,disconnect_scenario,3,CIPLA,D07,train,2,-1.0,0.03144833487841392,0.0014686147526207108,0.029979720125793207,3144.833487841392,146.86147526207108,2997.9720125793206,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,disconnect_scenario,4,CIPLA,D07,train,2,-1.0,0.01863033873343145,0.0014895513225331705,0.017140787410898282,1863.0338733431452,148.95513225331706,1714.078741089828,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-20,disconnect_scenario,0,CIPLA,D03,train,2,-1.0,-0.005064169268123475,0.001173672908775581,-0.0062378421768990566,-506.4169268123475,117.3672908775581,-623.7842176899056,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,disconnect_scenario,1,CIPLA,D07,train,2,-1.0,0.07457204241458182,0.0014505558491926139,0.07312148656538921,7457.204241458182,145.05558491926138,7312.1486565389205,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,disconnect_scenario,2,CIPLA,D07,train,2,-1.0,0.01729127477933734,0.001477947870351597,0.015813326908985743,1729.127477933734,147.79478703515971,1581.3326908985744,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,disconnect_scenario,3,CIPLA,D07,train,2,-1.0,-0.02351531491050718,0.0015008178413839588,-0.025016132751891136,-2351.5314910507177,150.08178413839588,-2501.6132751891137,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,disconnect_scenario,4,CIPLA,D07,train,2,-1.0,-0.007288522417728149,0.0014894049470661856,-0.008777927364794335,-728.852241772815,148.94049470661855,-877.7927364794335,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-05,2026-05-05,disconnect_scenario,0,CIPLA,D19,train,2,-1.0,0.004708489128929516,0.0011730244359506993,0.003535464692978817,470.8489128929516,117.30244359506993,353.5464692978817,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-05,2026-05-14,disconnect_scenario,3,CIPLA,D12,train,2,-1.0,0.0026925529653510916,0.0011810952849146176,0.001511457680436474,269.25529653510915,118.10952849146176,151.1457680436474,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-05,2026-05-20,disconnect_scenario,3,CIPLA,D03,train,2,-1.0,0.0010611956137247525,0.0011805438712415989,-0.00011934825751684641,106.11956137247525,118.05438712415989,-11.934825751684642,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-05,2026-05-27,disconnect_scenario,3,CIPLA,D11,train,2,-1.0,-0.000625217089267105,0.0011741548273706147,-0.0017993719166377196,-62.521708926710495,117.41548273706147,-179.93719166377196,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-02,disconnect_scenario,3,CIPLA,D10,train,2,-1.0,0.0005866823115282527,0.001193488444705192,-0.0006068061331769394,58.66823115282527,119.34884447051921,-60.68061331769394,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-04,disconnect_scenario,1,CIPLA,D19,train,2,-1.0,0.009957129027796996,0.0011725456467985063,0.00878458338099849,995.7129027796996,117.25456467985063,878.458338099849,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-12,disconnect_scenario,2,CIPLA,D20,train,2,-1.0,-0.009874453378473591,0.001461598288616166,-0.011336051667089756,-987.4453378473592,146.1598288616166,-1133.6051667089757,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-12,disconnect_scenario,4,CIPLA,D20,train,2,-1.0,-0.001955580388322442,0.0014553914105321813,-0.0034109717988546236,-195.55803883224422,145.53914105321812,-341.09717988546237,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,disconnect_scenario,0,CIPLA,D07,train,2,-1.0,0.030198446937014678,0.0014739215772217428,0.028724525359792936,3019.844693701468,147.3921577221743,2872.4525359792938,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,disconnect_scenario,1,CIPLA,D07,train,2,-1.0,0.0002923976608187884,0.0014847067368420888,-0.0011923090760233004,29.239766081878837,148.4706736842089,-119.23090760233003,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,disconnect_scenario,2,CIPLA,D07,train,2,-1.0,-0.00244661921708178,0.001494071786476902,-0.0039406910035586825,-244.66192170817803,149.40717864769022,-394.0691003558683,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,disconnect_scenario,3,CIPLA,D07,train,2,-1.0,0.027859023106171277,0.0014848991599882672,0.02637412394618301,2785.9023106171276,148.48991599882672,2637.412394618301,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,disconnect_scenario,4,CIPLA,D07,train,2,-1.0,0.010132386657791481,0.0014924432402928778,0.008639943417498604,1013.2386657791482,149.24432402928778,863.9943417498604,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-03,disconnect_scenario,4,CIPLA,D03,test,2,-1.0,-0.01244635193133048,0.0011844657911301859,-0.013630817722460666,-1244.635193133048,118.44657911301859,-1363.0817722460665,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,disconnect_scenario,0,CIPLA,D07,test,2,-1.0,0.03198849236249057,0.0014432925808617028,0.03054519978162887,3198.8492362490574,144.32925808617028,3054.519978162887,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,disconnect_scenario,2,CIPLA,D07,test,2,-1.0,0.030710444381545465,0.0014636645332578705,0.029246779848287593,3071.0444381545467,146.36645332578706,2924.6779848287592,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,disconnect_scenario,3,CIPLA,D07,test,2,-1.0,0.004833748352131351,0.0014859595025633514,0.0033477888495679993,483.37483521313504,148.59595025633513,334.7788849567999,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-28,disconnect_scenario,0,CIPLA,D10,test,2,-1.0,-0.012203239405369493,0.0011966071334960431,-0.013399846538865536,-1220.3239405369493,119.66071334960431,-1339.9846538865536,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-12,disconnect_scenario,2,CIPLA,D03,test,2,-1.0,0.00021098530135743587,0.0011784541689288978,-0.0009674688675714619,21.098530135743587,117.84541689288977,-96.74688675714619,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-13,disconnect_scenario,2,CIPLA,D07,test,2,-1.0,-0.00043437341634700033,0.001478372124520363,-0.0019127455408673632,-43.43734163470003,147.83721245203628,-191.27455408673632,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-18,disconnect_scenario,4,CIPLA,D09,test,2,-1.0,0.007744906502930582,0.0011756816622941668,0.006569224840636415,774.4906502930581,117.56816622941668,656.9224840636415,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-24,disconnect_scenario,3,CIPLA,D20,test,2,-1.0,0.015224472454326565,0.0014641154980880894,0.013760356956238475,1522.4472454326565,146.41154980880896,1376.0356956238475,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-24,disconnect_scenario,4,CIPLA,D20,test,2,-1.0,-0.009726095973682458,0.0014704507041407584,-0.011196546677823216,-972.6095973682458,147.04507041407584,-1119.6546677823217,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-16,disconnect_scenario,1,CIPLA,D20,test,2,-1.0,0.03981082798051816,0.0014620911699018847,0.03834873681061628,3981.082798051816,146.20911699018848,3834.873681061628,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-16,disconnect_scenario,3,CIPLA,D20,test,2,-1.0,0.00963022862603835,0.0014884307605675217,0.00814179786547083,963.022862603835,148.84307605675218,814.1797865470829,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-22,disconnect_scenario,0,CIPLA,D07,test,2,-1.0,0.010201169924382913,0.0014688436735625786,0.008732326250820335,1020.1169924382914,146.88436735625785,873.2326250820336,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-22,disconnect_scenario,2,CIPLA,D07,test,2,-1.0,0.012756756756756804,0.0014754606486486977,0.011281296108108105,1275.6756756756804,147.54606486486978,1128.1296108108106,True,1,1
