scenario_id,scope,rule_id,work_order_id,symbol,diagnostic_trade_date,description,side,entry_mid,exit_mid,quantity,gross_pnl_inr,cost200_inr,net_pnl_inr,entry_l2_l5_qty_imbalance,entry_top5_qty_imbalance,entry_top5_order_imbalance,uses_full_depth_1_5,uses_depth_2_5_materiality,l1_only_variant
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_HCLTECH_106695871,HCLTECH,2026-07-14,Record Date,short,1199.8,1199.15,83,53.94999999998868,165.2729619436,-111.32296194361132,-0.95661025575773,-0.9576811235537958,-0.1764705882352941,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_HCLTECH_106695928,HCLTECH,2026-07-14,General Updates,short,1199.8,1199.15,83,53.94999999998868,165.2729619436,-111.32296194361132,-0.95661025575773,-0.9576811235537958,-0.1764705882352941,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_HCLTECH_106695980,HCLTECH,2026-07-14,Change in Director(s),short,1199.8,1199.15,83,53.94999999998868,165.2729619436,-111.32296194361132,-0.95661025575773,-0.9576811235537958,-0.1764705882352941,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_HCLTECH_106695992,HCLTECH,2026-07-14,Updates,short,1199.8,1199.15,83,53.94999999998868,165.2729619436,-111.32296194361132,-0.95661025575773,-0.9576811235537958,-0.1764705882352941,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_HCLTECH_106696002,HCLTECH,2026-07-14,Updates,short,1199.8,1199.15,83,53.94999999998868,165.2729619436,-111.32296194361132,-0.95661025575773,-0.9576811235537958,-0.1764705882352941,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_HCLTECH_106696014,HCLTECH,2026-07-14,Updates,short,1199.8,1199.15,83,53.94999999998868,165.2729619436,-111.32296194361132,-0.95661025575773,-0.9576811235537958,-0.1764705882352941,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_HCLTECH_106696210,HCLTECH,2026-07-14,Updates,short,1199.8,1199.15,83,53.94999999998868,165.2729619436,-111.32296194361132,-0.95661025575773,-0.9576811235537958,-0.1764705882352941,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_HCLTECH_106696346,HCLTECH,2026-07-14,Analysts/Institutional Investor Meet/Con. Call Updates,short,1199.8,1199.15,83,53.94999999998868,165.2729619436,-111.32296194361132,-0.95661025575773,-0.9576811235537958,-0.1764705882352941,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_ICICIBANK_106696630,ICICIBANK,2026-07-14,ESOP/ESOS/ESPS,long,1405.4499999999998,1410.0,71,323.0500000000129,165.34228104079995,157.70771895921297,0.0077312716608904,0.1466727542517977,0.4084507042253521,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_KOTAKBANK_106696676,KOTAKBANK,2026-07-14,Analysts/Institutional Investor Meet/Con. Call Updates,long,378.625,378.7000000000001,264,19.800000000027012,165.3555616864,-145.55556168637298,0.1943680034198081,0.1060879006983688,-0.1317829457364341,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_KOTAKBANK_106696863,KOTAKBANK,2026-07-14,ESOP/ESOS/ESPS,long,376.575,377.275,265,185.499999999997,165.334938202,20.165061797996998,0.5053272450532724,0.5317660009435445,0.4166666666666667,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_M&M_106696043,M&M,2026-07-14,Copy of Newspaper Publication,short,3125.2,3104.0,31,657.1999999999944,162.6732035728,494.52679642719437,-0.1288343558282208,-0.0561797752808988,-0.0909090909090909,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_M&M_106696059,M&M,2026-07-14,Updates,short,3125.2,3104.0,31,657.1999999999944,162.6732035728,494.52679642719437,-0.1288343558282208,-0.0561797752808988,-0.0909090909090909,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_M&M_106696068,M&M,2026-07-14,Updates,short,3125.2,3104.0,31,657.1999999999944,162.6732035728,494.52679642719437,-0.1288343558282208,-0.0561797752808988,-0.0909090909090909,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_M&M_106696128,M&M,2026-07-14,Updates,short,3125.2,3104.0,31,657.1999999999944,162.6732035728,494.52679642719437,-0.1288343558282208,-0.0561797752808988,-0.0909090909090909,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_SBIN_106695773,SBIN,2026-07-14,General Updates,short,1033.55,1028.05,96,528.0,165.1624366336,362.8375633664,-0.8894830659536542,-0.8895585600260629,-0.3478260869565217,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_TCS_106696698,TCS,2026-07-14,Updates,short,2197.05,2199.8,45,-123.75,165.13599303399997,-288.88599303399997,-0.2008113590263691,-0.1422436929683306,-0.0869565217391304,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-14_TCS_106696979,TCS,2026-07-14,Updates,short,2197.8,2201.8500000000004,45,-182.25000000000819,165.146096038,-347.3960960380082,-0.5651483050847458,-0.555785658814393,-0.0952380952380952,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_AXISBANK_106697208,AXISBANK,2026-07-15,General Updates,short,1326.85,1342.25,75,-1155.0000000000068,165.35406973,-1320.3540697300068,-0.9246729815065404,-0.717651678774789,-0.238095238095238,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_AXISBANK_106697779,AXISBANK,2026-07-15,ESOP/ESOS/ESPS,short,1326.85,1342.25,75,-1155.0000000000068,165.35406973,-1320.3540697300068,-0.9246729815065404,-0.717651678774789,-0.238095238095238,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_AXISBANK_106697899,AXISBANK,2026-07-15,General Updates,short,1326.85,1342.25,75,-1155.0000000000068,165.35406973,-1320.3540697300068,-0.9246729815065404,-0.717651678774789,-0.238095238095238,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_AXISBANK_106697950,AXISBANK,2026-07-15,General Updates,short,1326.85,1342.25,75,-1155.0000000000068,165.35406973,-1320.3540697300068,-0.9246729815065404,-0.717651678774789,-0.238095238095238,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_BAJAJ-AUTO_106697273,BAJAJ-AUTO,2026-07-15,General Updates,long,10204.25,10330.5,9,1136.25,159.74004639599997,976.509953604,0.8369098712446352,0.7860082304526749,0.6666666666666666,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_BHARTIARTL_106697323,BHARTIARTL,2026-07-15,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",long,1945.55,1942.9,51,-135.14999999999304,165.1917526444,-300.34175264439307,0.2915531335149863,0.608092485549133,-0.1666666666666666,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_HCLTECH_106697280,HCLTECH,2026-07-15,Updates,short,1152.5,1174.7,86,-1909.200000000004,165.32306459679998,-2074.523064596804,-0.1177094379639448,-0.1443089430894309,0.3333333333333333,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_HINDUNILVR_106697752,HINDUNILVR,2026-07-15,Copy of Newspaper Publication,long,2123.5,2114.05,47,-444.14999999999145,165.2961127304,-609.4461127303914,0.6438356164383562,0.6020671834625323,0.1666666666666666,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_ICICIBANK_106697294,ICICIBANK,2026-07-15,Analysts/Institutional Investor Meet/Con. Call Updates,short,1412.3,1422.05,70,-682.5,165.176219296,-847.676219296,-0.90309507585267,-0.878622739658162,-0.0303030303030303,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_ICICIBANK_106697317,ICICIBANK,2026-07-15,General Updates,short,1412.3,1422.05,70,-682.5,165.176219296,-847.676219296,-0.90309507585267,-0.878622739658162,-0.0303030303030303,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_INFY_106697740,INFY,2026-07-15,Updates,short,1079.1999999999998,1085.15,92,-547.4000000000251,165.26017361919995,-712.660173619225,-0.543870438704387,-0.5466829218734126,-0.5111111111111111,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_MARUTI_106697620,MARUTI,2026-07-15,Press Release,long,13532.0,13516.0,7,-112.0,162.252135884,-274.25213588400004,0.031578947368421,-0.0093457943925233,0.0666666666666666,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_MARUTI_106698349,MARUTI,2026-07-15,Copy of Newspaper Publication,long,13585.5,13568.5,7,-119.0,162.326131652,-281.32613165199996,0.0619946091644204,0.0816326530612244,-0.4347826086956521,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_SBIN_106697426,SBIN,2026-07-15,Credit Rating,long,1017.3,1026.05,98,857.5,165.36761787119997,692.1323821288,0.1222003929273084,0.1195065535851966,0.1578947368421052,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_SUNPHARMA_106697486,SUNPHARMA,2026-07-15,Analysts/Institutional Investor Meet/Con. Call Updates,long,1952.7,1949.3,51,-173.40000000000464,165.27354320080002,-338.67354320080466,0.7646263104497801,0.7580428954423593,0.391304347826087,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_SUNPHARMA_106697990,SUNPHARMA,2026-07-15,Press Release,long,1952.7,1949.3,51,-173.40000000000464,165.27354320080002,-338.67354320080466,0.7646263104497801,0.7580428954423593,0.391304347826087,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_TCS_106698208,TCS,2026-07-15,Updates,long,2188.05,2191.1,45,137.24999999998772,165.05028531399998,-27.800285314012257,0.2327188940092165,0.5058823529411764,0.5609756097560976,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_ULTRACEMCO_106697207,ULTRACEMCO,2026-07-15,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",short,11539.0,11632.5,8,-748.0,159.8112648,-907.8112648,-0.8186528497409327,-0.7874396135265701,-0.2,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_ULTRACEMCO_106698570,ULTRACEMCO,2026-07-15,Copy of Newspaper Publication,short,11811.5,11832.5,8,-168.0,162.22275641599998,-330.222756416,-0.3596614950634696,-0.3272727272727272,0.0625,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-15_WIPRO_106697074,WIPRO,2026-07-15,Copy of Newspaper Publication,short,174.89499999999998,175.98000000000002,571,-619.5350000000208,165.39307558156,-784.9280755815807,-0.1644444444444444,-0.182001933386062,0.0,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-16_BAJAJ-AUTO_106699726,BAJAJ-AUTO,2026-07-16,General Updates,long,10303.5,10314.5,9,99.0,159.846424344,-60.84642434400001,0.5023923444976076,0.5045871559633027,0.0666666666666666,1,1,0
P353_all_official_catalyst_events_follow_l2_l5,all_official_catalyst_events,follow_l2_l5,P341_2026-07-16_BAJAJ-AUTO_106699933,BAJAJ-AUTO,2026-07-16,Copy of Newspaper Publication,long,10292.0,10304.25,9,110.25,159.82573822199998,-49.575738221999984,0.5435684647302904,0.6066666666666667,-0.0769230769230769,1,1,0
