trade_date,trade_month,symbol,time_bucket_seconds,global_time_bucket_id,rows_in_bucket,first_timestamp_seconds,last_timestamp_seconds,open_mid_price,close_mid_price,avg_spread,avg_l1_imbalance,bucket_end_seconds,staleness_seconds,fresh_cell,bar_return
2026-01-01,2026-01,BHARTIARTL,5000,356810,484,1784050000.0,1784050483.0,1929.6999999999998,1929.6999999999998,0.2999999999999545,0.0744416873449129,1784055000.0,4517.0,False,0.0
2026-01-01,2026-01,BHARTIARTL,5000,356809,4968,1784045000.0,1784049999.0,1935.9,1929.6999999999998,0.2999999999999545,0.08030345636075029,1784050000.0,1.0,True,-0.003202644764709106
2026-01-01,2026-01,BHARTIARTL,5000,356807,45366,1784035000.0,1784039999.0,1950.5,1938.6,0.29999999999978805,0.0786316535660683,1784040000.0,1.0,True,-0.006100999743655522
2026-01-01,2026-01,BHARTIARTL,5000,356805,63938,1784025000.0,1784029999.0,1922.8000000000002,1945.4,0.29999999999964533,0.08348808783718771,1784030000.0,1.0,True,0.011753692531724536
2026-01-01,2026-01,BPCL,5000,356807,49418,1784035000.0,1784039999.0,312.85,311.6,0.05000000000000522,-0.05381581234429768,1784040000.0,1.0,True,-0.003995525011986523
2026-01-01,2026-01,BPCL,5000,356806,59254,1784030000.0,1784034999.0,312.1,313.6,0.05000000000003264,-0.050933375362020764,1784035000.0,1.0,True,0.004806151874399145
2026-01-01,2026-01,BPCL,5000,356811,484,1784055000.0,1784055483.0,313.79999999999995,313.79999999999995,0.05000000000001137,-0.044554455445544684,1784060000.0,4517.0,False,0.0
2026-01-01,2026-01,BPCL,5000,356804,47596,1784020500.0,1784024999.0,305.79999999999995,310.29999999999995,0.049999999999993716,-0.04841453364137855,1784025000.0,1.0,True,0.014715500327011188
2026-01-01,2026-01,BPCL,5000,356805,65004,1784025000.0,1784029999.0,309.85,313.29999999999995,0.05000000000004758,-0.04972374007322598,1784030000.0,1.0,True,0.011134419880587165
2026-01-01,2026-01,BPCL,5000,356809,2984,1784045000.0,1784049999.0,313.29999999999995,311.5,0.049999999999982794,-0.045363908916976,1784050000.0,1.0,True,-0.005745292052345863
2026-01-01,2026-01,BPCL,5000,356808,23276,1784040000.0,1784044999.0,313.20000000000005,313.29999999999995,0.04999999999997469,-0.05749819694432239,1784045000.0,1.0,True,0.0003192848020432404
2026-01-01,2026-01,BPCL,5000,356810,1984,1784050000.0,1784054999.0,311.5,313.79999999999995,0.049999999999997505,-0.04569330512359347,1784055000.0,1.0,True,0.0073836276083465435
2026-01-01,2026-01,BRITANNIA,5000,356807,44934,1784035000.0,1784039999.0,5499.5,5469.5,2.0,0.007701878627207696,1784040000.0,1.0,True,-0.005455041367397051
2026-01-01,2026-01,BRITANNIA,5000,356808,23792,1784040000.0,1784044999.0,5472.5,5481.0,2.0,0.01986981756067195,1784045000.0,1.0,True,0.001553220648698117
2026-01-01,2026-01,BRITANNIA,5000,356804,45212,1784020500.0,1784024999.0,5354.5,5433.5,2.0,0.014630886527199809,1784025000.0,1.0,True,0.014753945279671221
2026-01-01,2026-01,BRITANNIA,5000,356805,68722,1784025000.0,1784029999.0,5423.5,5500.5,2.0,0.01813499762700435,1784030000.0,1.0,True,0.014197473955932516
2026-01-01,2026-01,BRITANNIA,5000,356809,2468,1784045000.0,1784046983.0,5481.0,5456.0,2.0,0.006986114375971765,1784050000.0,3017.0,False,-0.004561211457763226
2026-01-01,2026-01,BRITANNIA,5000,356806,64872,1784030000.0,1784034999.0,5492.5,5505.0,2.0,0.011142754270922442,1784035000.0,1.0,True,0.002275830678197588
2026-01-01,2026-01,CIPLA,5000,356807,44384,1784035000.0,1784039999.0,1448.0,1458.0,0.399999999999856,0.5661757382283996,1784040000.0,1.0,True,0.006906077348066253
2026-01-01,2026-01,CIPLA,5000,356804,44128,1784020500.0,1784024999.0,1426.4,1444.3,0.39999999999984426,0.56910039311506,1784025000.0,1.0,True,0.012549074593381837
2026-01-01,2026-01,CIPLA,5000,356806,68256,1784030000.0,1784034999.0,1461.2,1468.2,0.4000000000004153,0.5696787598258595,1784035000.0,1.0,True,0.004790583082397992
2026-01-01,2026-01,CIPLA,5000,356805,63504,1784025000.0,1784029999.0,1444.6,1463.2,0.40000000000031366,0.5706788637317816,1784030000.0,1.0,True,0.012875536480686733
2026-01-01,2026-01,CIPLA,5000,356808,27260,1784040000.0,1784044999.0,1462.7,1449.7,0.3999999999997806,0.5670392619347897,1784045000.0,1.0,True,-0.00888767348054964
2026-01-01,2026-01,CIPLA,5000,356809,484,1784045000.0,1784045483.0,1449.7,1449.7,0.40000000000009095,0.5655339805825278,1784050000.0,4517.0,False,0.0
2026-01-01,2026-01,DRREDDY,5000,356806,61204,1784030000.0,1784034999.0,1258.5,1261.1,0.2999999999996638,0.20751073527323047,1784035000.0,1.0,True,0.002065951529598653
2026-01-01,2026-01,DRREDDY,5000,356808,22276,1784040000.0,1784044983.0,1261.5,1251.1,0.3000000000001423,0.20592255765720283,1784045000.0,17.0,True,-0.0082441537851764
2026-01-01,2026-01,DRREDDY,5000,356805,62754,1784025000.0,1784029999.0,1248.9,1259.4,0.29999999999964344,0.21003010977808495,1784030000.0,1.0,True,0.00840739851068939
2026-01-01,2026-01,DRREDDY,5000,356807,52636,1784035000.0,1784039999.0,1260.3000000000002,1255.9,0.2999999999997148,0.2065585337272225,1784040000.0,1.0,True,-0.0034912322462906653
2026-01-01,2026-01,DRREDDY,5000,356804,47162,1784020500.0,1784024999.0,1231.8000000000002,1248.3000000000002,0.29999999999977034,0.21132635844194086,1784025000.0,1.0,True,0.01339503166098388
2026-01-01,2026-01,GOLDBEES,5000,356807,45250,1784035000.0,1784039999.0,119.63,118.93,0.009999999999994423,-0.2021024727773005,1784040000.0,1.0,True,-0.00585137507314204
2026-01-01,2026-01,GOLDBEES,5000,356808,27728,1784040000.0,1784044983.0,119.52000000000001,119.00999999999999,0.009999999999997174,-0.20467385350491785,1784045000.0,17.0,True,-0.0042670682730925336
2026-01-01,2026-01,GOLDBEES,5000,356806,63588,1784030000.0,1784034999.0,119.02000000000001,119.6,0.009999999999993353,-0.201714503831444,1784035000.0,1.0,True,0.004873130566291239
2026-01-01,2026-01,GOLDBEES,5000,356804,47612,1784020500.0,1784024999.0,116.62,118.35,0.009999999999994725,-0.19901337862156498,1784025000.0,1.0,True,0.014834505230663542
2026-01-01,2026-01,GOLDBEES,5000,356805,59870,1784025000.0,1784029999.0,118.24000000000001,119.08,0.009999999999993842,-0.2011944731478084,1784030000.0,1.0,True,0.007104194857916024
2026-01-01,2026-01,HCLTECH,5000,356809,2984,1784045000.0,1784049999.0,1252.1,1253.4,0.2999999999999545,-0.2897834141950599,1784050000.0,1.0,True,0.0010382557303731943
2026-01-01,2026-01,HCLTECH,5000,356805,60052,1784025000.0,1784029999.0,1231.5,1253.1,0.2999999999996676,-0.289827457727328,1784030000.0,1.0,True,0.017539585870889107
2026-01-01,2026-01,HCLTECH,5000,356806,65256,1784030000.0,1784034999.0,1251.1999999999998,1251.8000000000002,0.29999999999964116,-0.29305236894368064,1784035000.0,1.0,True,0.00047953964194391574
2026-01-01,2026-01,HCLTECH,5000,356811,484,1784055000.0,1784055483.0,1246.1999999999998,1246.1999999999998,0.2999999999999545,-0.29365079365079405,1784060000.0,4517.0,False,0.0
2026-01-01,2026-01,HCLTECH,5000,356808,26276,1784040000.0,1784044999.0,1249.1,1252.1,0.30000000000015714,-0.29725133627488604,1784045000.0,1.0,True,0.0024017292450564387
2026-01-01,2026-01,HCLTECH,5000,356810,1984,1784050000.0,1784054999.0,1253.4,1246.1999999999998,0.2999999999999545,-0.29136703651776785,1784055000.0,1.0,True,-0.005744375299186477
2026-01-01,2026-01,HCLTECH,5000,356804,42628,1784020500.0,1784024999.0,1218.0,1235.4,0.2999999999998292,-0.29139308597513136,1784025000.0,1.0,True,0.014285714285714457
2026-01-01,2026-01,HCLTECH,5000,356807,44384,1784035000.0,1784039999.0,1233.5,1239.1,0.29999999999980453,-0.2943480542802725,1784040000.0,1.0,True,0.004539927036886882
2026-01-01,2026-01,HDFCBANK,5000,356808,27228,1784040000.0,1784044983.0,840.8,835.75,0.09999999999995181,-0.5737527806266344,1784045000.0,17.0,True,-0.006006184586108465
2026-01-01,2026-01,HDFCBANK,5000,356805,58420,1784025000.0,1784029999.0,823.8499999999999,841.0,0.1000000000000591,-0.5694361291666729,1784030000.0,1.0,True,0.020816896279662656
2026-01-01,2026-01,HDFCBANK,5000,356807,37498,1784035000.0,1784039999.0,845.05,839.7,0.09999999999992513,-0.5729078110381127,1784040000.0,1.0,True,-0.0063309863321695525
2026-01-01,2026-01,HDFCBANK,5000,356806,71172,1784030000.0,1784034999.0,839.05,841.3,0.10000000000011527,-0.5720064803554845,1784035000.0,1.0,True,0.002681604195220677
2026-01-01,2026-01,HDFCBANK,5000,356804,41794,1784020500.0,1784024999.0,816.5,828.55,0.09999999999993536,-0.569013689565127,1784025000.0,1.0,True,0.014758113900795955
2026-01-01,2026-01,HINDUNILVR,5000,356804,44562,1784020500.0,1784024999.0,2126.2,2155.8,0.3999999999998877,0.07882758283226449,1784025000.0,1.0,True,0.013921550183426001
2026-01-01,2026-01,HINDUNILVR,5000,356808,25260,1784040000.0,1784044983.0,2180.2,2168.7,0.39999999999982055,0.07063648708661896,1784045000.0,17.0,True,-0.005274745436198547
2026-01-01,2026-01,HINDUNILVR,5000,356806,67274,1784030000.0,1784034999.0,2175.1000000000004,2178.3,0.4000000000004102,0.07383962428806654,1784035000.0,1.0,True,0.0014711967265872428
2026-01-01,2026-01,HINDUNILVR,5000,356805,65470,1784025000.0,1784029999.0,2151.8,2180.7,0.4000000000003642,0.073872674169207,1784030000.0,1.0,True,0.013430616228273795
2026-01-01,2026-01,HINDUNILVR,5000,356807,47434,1784035000.0,1784039999.0,2175.3,2169.5,0.3999999999999351,0.0708139617647588,1784040000.0,1.0,True,-0.0026662989013011007
2026-01-01,2026-01,ICICIBANK,5000,356807,43000,1784035000.0,1784039999.0,1442.6,1436.3000000000002,0.19999999999991538,-0.3694337293028095,1784040000.0,1.0,True,-0.004367114931373761
2026-01-01,2026-01,ICICIBANK,5000,356806,67238,1784030000.0,1784034999.0,1443.6,1445.4,0.20000000000020818,-0.368354536807567,1784035000.0,1.0,True,0.0012468827930176563
2026-01-01,2026-01,ICICIBANK,5000,356805,63338,1784025000.0,1784029999.0,1413.6999999999998,1446.1999999999998,0.20000000000016016,-0.3656875292105048,1784030000.0,1.0,True,0.022989318808799508
2026-01-01,2026-01,ICICIBANK,5000,356804,46212,1784020500.0,1784024999.0,1402.3000000000002,1425.5,0.1999999999999621,-0.36581406648362913,1784025000.0,1.0,True,0.016544248734222222
2026-01-01,2026-01,ICICIBANK,5000,356808,26244,1784040000.0,1784044983.0,1447.1,1437.1999999999998,0.1999999999999068,-0.37040205461327863,1784045000.0,17.0,True,-0.006841268744385398
2026-01-01,2026-01,ICICIBANK,5000,356810,1484,1784050000.0,1784051483.0,1444.9,1444.9,0.20000000000004547,-0.3737373737373708,1784055000.0,3517.0,False,0.0
2026-01-01,2026-01,ICICIBANK,5000,356809,2484,1784046000.0,1784049999.0,1440.4,1444.9,0.20000000000004547,-0.3723750019366629,1784050000.0,1.0,True,0.0031241321855040027
2026-01-01,2026-01,INFY,5000,356809,6936,1784045000.0,1784049999.0,1123.4,1126.9,0.19999999999998044,-0.18841938687103735,1784050000.0,1.0,True,0.0031155421043260745
2026-01-01,2026-01,INFY,5000,356807,41032,1784035000.0,1784039999.0,1140.1,1125.5,0.19999999999986626,-0.18930368142726567,1784040000.0,1.0,True,-0.012805894219805158
2026-01-01,2026-01,INFY,5000,356808,24276,1784040000.0,1784044999.0,1134.6,1123.4,0.19999999999988152,-0.18888221572441524,1784045000.0,1.0,True,-0.009871320289088548
2026-01-01,2026-01,INFY,5000,356810,1484,1784050000.0,1784051483.0,1126.9,1126.9,0.20000000000004547,-0.19451371571072093,1784055000.0,3517.0,False,0.0
2026-01-01,2026-01,INFY,5000,356804,43228,1784020500.0,1784024999.0,1101.6999999999998,1118.1999999999998,0.19999999999990925,-0.18403082415471386,1784025000.0,1.0,True,0.014976853952981761
2026-01-01,2026-01,INFY,5000,356806,66656,1784030000.0,1784034999.0,1133.8000000000002,1135.3000000000002,0.20000000000020027,-0.18662671651732332,1784035000.0,1.0,True,0.0013229846533779899
2026-01-01,2026-01,INFY,5000,356805,62420,1784025000.0,1784029999.0,1115.6999999999998,1136.1999999999998,0.20000000000016266,-0.1835386328030843,1784030000.0,1.0,True,0.01837411490544061
2026-01-01,2026-01,ITBEES,5000,356806,65270,1784030000.0,1784034999.0,32.46,32.5,0.009999999999993165,0.7411893957775358,1784035000.0,1.0,True,0.0012322858903264233
2026-01-01,2026-01,ITBEES,5000,356808,30212,1784040000.0,1784044983.0,32.480000000000004,32.29,0.009999999999996718,0.7397935090749816,1784045000.0,17.0,True,-0.0058497536945814055
2026-01-01,2026-01,ITBEES,5000,356804,43828,1784020500.0,1784024999.0,32.04,32.29,0.009999999999994439,0.7411593965348898,1784025000.0,1.0,True,0.007802746566791585
2026-01-01,2026-01,ITBEES,5000,356807,43900,1784035000.0,1784039999.0,32.43,32.34,0.009999999999994742,0.7403307172092297,1784040000.0,1.0,True,-0.0027752081406103857
2026-01-01,2026-01,ITBEES,5000,356805,62822,1784025000.0,1784029999.0,32.3,32.489999999999995,0.009999999999993214,0.7414682477844531,1784030000.0,1.0,True,0.00588235294117645
2026-01-01,2026-01,ITC,5000,356806,67256,1784030000.0,1784034999.0,286.20000000000005,286.9,0.05000000000005208,0.5096055162503761,1784035000.0,1.0,True,0.002445842068483417
2026-01-01,2026-01,ITC,5000,356807,44532,1784035000.0,1784039999.0,286.65,285.25,0.04999999999998267,0.5081855187186568,1784040000.0,1.0,True,-0.004884004884004756
2026-01-01,2026-01,ITC,5000,356805,62454,1784025000.0,1784029999.0,283.45000000000005,286.79999999999995,0.0500000000000421,0.511137348976815,1784030000.0,1.0,True,0.011818662903509969
2026-01-01,2026-01,ITC,5000,356809,1984,1784047000.0,1784048983.0,284.75,284.75,0.049999999999954525,0.5148514851485049,1784050000.0,1017.0,False,0.0
2026-01-01,2026-01,ITC,5000,356804,42094,1784020500.0,1784024999.0,280.20000000000005,283.9,0.04999999999997448,0.5116963076641944,1784025000.0,1.0,True,0.013204853675945483
2026-01-01,2026-01,ITC,5000,356808,25728,1784040000.0,1784044483.0,285.95000000000005,284.75,0.04999999999997608,0.5070092288474274,1784045000.0,517.0,True,-0.004196537856268723
2026-01-01,2026-01,ITC,5000,356810,1984,1784052500.0,1784054483.0,285.85,285.85,0.05000000000001137,0.5169082125603652,1784055000.0,517.0,True,0.0
2026-01-01,2026-01,JUNIORBEES,5000,356808,24276,1784040000.0,1784044483.0,791.55,787.99,0.27999999999987885,-0.6993151637269558,1784045000.0,517.0,True,-0.004497504895458193
2026-01-01,2026-01,JUNIORBEES,5000,356810,2468,1784050000.0,1784052983.0,791.05,792.05,0.2800000000000864,-0.6958426522730171,1784055000.0,2017.0,False,0.001264142595284845
2026-01-01,2026-01,JUNIORBEES,5000,356809,5468,1784045000.0,1784049999.0,792.52,791.05,0.2800000000000351,-0.6933508151435177,1784050000.0,1.0,True,-0.0018548427799929268
2026-01-01,2026-01,JUNIORBEES,5000,356805,65372,1784025000.0,1784029999.0,779.97,791.12,0.2800000000000919,-0.6962688717369145,1784030000.0,1.0,True,0.01429542161878028
2026-01-01,2026-01,JUNIORBEES,5000,356806,65422,1784030000.0,1784034999.0,789.09,792.61,0.2800000000001099,-0.6973706645931385,1784035000.0,1.0,True,0.00446083463229785
2026-01-01,2026-01,JUNIORBEES,5000,356807,39366,1784035000.0,1784039999.0,790.73,788.97,0.2800000000000469,-0.6983018315417965,1784040000.0,1.0,True,-0.002225791357353346
2026-01-01,2026-01,JUNIORBEES,5000,356804,45644,1784020500.0,1784024999.0,776.54,782.65,0.28000000000012387,-0.6971974603623056,1784025000.0,1.0,True,0.007868236021325359
2026-01-01,2026-01,KOTAKBANK,5000,356805,67906,1784025000.0,1784029999.0,381.5,389.35,0.10000000000010002,-0.14705693112540275,1784030000.0,1.0,True,0.02057667103538674
2026-01-01,2026-01,KOTAKBANK,5000,356807,42866,1784035000.0,1784039999.0,390.5,387.65,0.09999999999994236,-0.15269852034078016,1784040000.0,1.0,True,-0.007298335467349593
2026-01-01,2026-01,KOTAKBANK,5000,356812,1984,1784062000.0,1784063983.0,388.55,388.55,0.10000000000002274,-0.17040358744395184,1784065000.0,1017.0,False,0.0
2026-01-01,2026-01,KOTAKBANK,5000,356808,23308,1784040000.0,1784044999.0,389.55,390.15,0.09999999999994572,-0.15108482233409165,1784045000.0,1.0,True,0.0015402387370040405
2026-01-01,2026-01,KOTAKBANK,5000,356810,1484,1784050000.0,1784051483.0,388.4,388.4,0.0999999999999659,-0.15880893300248408,1784055000.0,3517.0,False,0.0
2026-01-01,2026-01,KOTAKBANK,5000,356809,3452,1784045000.0,1784049999.0,380.8,388.4,0.10000000000000653,-0.1506720598692195,1784050000.0,1.0,True,0.01995798319327724
2026-01-01,2026-01,KOTAKBANK,5000,356806,65840,1784030000.0,1784034999.0,387.55,390.35,0.10000000000009344,-0.149104359950605,1784035000.0,1.0,True,0.007224874209779353
2026-01-01,2026-01,KOTAKBANK,5000,356804,43160,1784020500.0,1784024999.0,378.55,383.6,0.09999999999995052,-0.1478389193337799,1784025000.0,1.0,True,0.013340377757231625
2026-01-01,2026-01,LT,5000,356809,3968,1784047000.0,1784049983.0,4010.3,3999.5,0.5,-0.0901030927835077,1784050000.0,17.0,True,-0.0026930653567065477
2026-01-01,2026-01,LT,5000,356805,64138,1784025000.0,1784029999.0,3970.7,4024.7,0.5,-0.07682359533483354,1784030000.0,1.0,True,0.013599617195960478
2026-01-01,2026-01,LT,5000,356807,40648,1784035000.0,1784039999.0,4025.0,4003.4,0.5,-0.06968819710246274,1784040000.0,1.0,True,-0.005366459627329179
2026-01-01,2026-01,LT,5000,356808,26744,1784040000.0,1784044483.0,4009.7,3978.8,0.5,-0.07729246679461213,1784045000.0,517.0,True,-0.007706312192932052
2026-01-01,2026-01,LT,5000,356804,44778,1784020500.0,1784024999.0,3920.5,3983.6,0.5,-0.07052017682739917,1784025000.0,1.0,True,0.016094885856395846
2026-01-01,2026-01,LT,5000,356806,65756,1784030000.0,1784034999.0,4022.3,4025.2,0.5,-0.07659806651768078,1784035000.0,1.0,True,0.0007209805335255393
2026-01-01,2026-01,M&M,5000,356805,62254,1784025000.0,1784029999.0,3192.3999999999996,3230.8999999999996,0.4000000000003332,-0.18824699292210953,1784030000.0,1.0,True,0.012059892244079773
2026-01-01,2026-01,M&M,5000,356804,42844,1784020500.0,1784024999.0,3143.8999999999996,3196.8,0.3999999999998249,-0.18323275871827702,1784025000.0,1.0,True,0.016826234931136552
2026-01-01,2026-01,M&M,5000,356808,28728,1784040000.0,1784044983.0,3242.7,3222.7,0.3999999999997592,-0.19678574230536816,1784045000.0,17.0,True,-0.006167699756375877
2026-01-01,2026-01,M&M,5000,356807,44416,1784035000.0,1784039999.0,3248.8999999999996,3219.8,0.39999999999986374,-0.19488366751845762,1784040000.0,1.0,True,-0.008956877712456346
2026-01-01,2026-01,M&M,5000,356806,57870,1784030000.0,1784034999.0,3196.8,3238.8,0.4000000000002248,-0.1930626751554005,1784035000.0,1.0,True,0.013138138138138133
2026-01-01,2026-01,MARUTI,5000,356808,26228,1784040000.0,1784044483.0,14082.0,14033.0,4.0,-0.13420783586925744,1784045000.0,517.0,True,-0.003479619372248277
2026-01-01,2026-01,MARUTI,5000,356805,65072,1784025000.0,1784029999.0,13901.0,14109.0,4.0,-0.12419538773928666,1784030000.0,1.0,True,0.014962952305589416
2026-01-01,2026-01,MARUTI,5000,356806,64272,1784030000.0,1784034999.0,14081.0,14120.0,4.0,-0.12854560049025102,1784035000.0,1.0,True,0.002769689652723617
2026-01-01,2026-01,MARUTI,5000,356804,42110,1784020500.0,1784024999.0,13698.0,13917.0,4.0,-0.1249879825448061,1784025000.0,1.0,True,0.015987735435829986
2026-01-01,2026-01,MARUTI,5000,356807,48350,1784035000.0,1784039999.0,14135.0,14022.0,4.0,-0.1295805775173423,1784040000.0,1.0,True,-0.007994340290060187
2026-01-01,2026-01,NESTLEIND,5000,356808,28760,1784040000.0,1784044999.0,1465.0,1463.1,0.39999999999974084,0.40986246547324084,1784045000.0,1.0,True,-0.0012969283276451637
2026-01-01,2026-01,NESTLEIND,5000,356807,45968,1784035000.0,1784039999.0,1472.2,1459.5,0.39999999999991215,0.41092831680782516,1784040000.0,1.0,True,-0.008626545306344324
2026-01-01,2026-01,NESTLEIND,5000,356804,44094,1784020500.0,1784024999.0,1434.3,1445.7,0.39999999999985325,0.41451229825269775,1784025000.0,1.0,True,0.007948128006693311
2026-01-01,2026-01,NESTLEIND,5000,356805,60504,1784025000.0,1784029999.0,1441.6,1469.5,0.40000000000027003,0.4151722607944016,1784030000.0,1.0,True,0.01935349611542736
2026-01-01,2026-01,NESTLEIND,5000,356809,2468,1784045000.0,1784046983.0,1463.1,1467.2,0.4000000000000464,0.4136735477266728,1784050000.0,3017.0,False,0.0028022691545350753
2026-01-01,2026-01,NESTLEIND,5000,356806,64238,1784030000.0,1784034999.0,1466.7,1470.6,0.40000000000035385,0.41202254530096843,1784035000.0,1.0,True,0.0026590304765798933
2026-01-01,2026-01,NIFTYBEES,5000,356809,1984,1784045500.0,1784047483.0,280.79999999999995,280.79999999999995,0.040000000000020464,0.6256281407035222,1784050000.0,2517.0,False,0.0
2026-01-01,2026-01,NIFTYBEES,5000,356805,60554,1784025000.0,1784029999.0,277.74,280.11,0.039999999999974264,0.6219934313334288,1784030000.0,1.0,True,0.00853316050982933
2026-01-01,2026-01,NIFTYBEES,5000,356806,71790,1784030000.0,1784034999.0,280.0,281.25,0.039999999999971406,0.6215429161592145,1784035000.0,1.0,True,0.0044642857142858094
2026-01-01,2026-01,NIFTYBEES,5000,356808,26244,1784040000.0,1784044983.0,280.97,279.70000000000005,0.039999999999986,0.6195860336452786,1784045000.0,17.0,True,-0.00452005552194179
2026-01-01,2026-01,NIFTYBEES,5000,356807,43850,1784035000.0,1784039999.0,281.40999999999997,279.75,0.03999999999997187,0.62062203405087,1784040000.0,1.0,True,-0.005898866422657245
2026-01-01,2026-01,NIFTYBEES,5000,356804,43594,1784020500.0,1784024999.0,274.75,277.59000000000003,0.03999999999997514,0.6222642986741577,1784025000.0,1.0,True,0.01033666969972713
2026-01-01,2026-01,ONGC,5000,356804,44694,1784020500.0,1784024999.0,246.49,250.51999999999998,0.04999999999998402,0.05076417355709998,1784025000.0,1.0,True,0.016349547648991658
2026-01-01,2026-01,ONGC,5000,356807,51336,1784035000.0,1784039999.0,253.5,252.56,0.05000000000000699,0.04630632824491763,1784040000.0,1.0,True,-0.0037080867850098898
