shard_index,trade_date,symbol,strategy_id,transition_type,side,spread_bucket,spread_change_bucket,recent_return_bucket,signal_rows,mean_gross_bps,median_gross_bps,mean_after_cost_bps,cost_clearing_rate,adverse_direction_rate,worst_gross_bps,best_gross_bps,mean_spread_bps,mean_spread_change_bps,mean_abs_recent_return_bps,mean_cost_bps
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,0.0,-10.995627118759819,0.0,1.0,0.0,0.0,1.4850047458398816,0.0051960039644430595,34.865336807054575,10.995627118759819
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,200,0.0,0.0,-11.00502016841298,0.0,1.0,0.0,0.0,1.491266778941986,0.0013332901757313054,8.939600932600094,11.00502016841298
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2350,0.0,-0.0,-10.99418167765674,0.0,1.0,-0.0,-0.0,1.484041118437804,-0.00442825819573877,29.84804394287689,10.99418167765674
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,-0.0,-10.995627118759812,0.0,1.0,-0.0,-0.0,1.4850047458398719,0.005196003964443069,34.86533680705488,10.995627118759812
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,850,0.0,-0.0,-13.067594307907049,0.0,1.0,-0.0,-0.0,2.866316205271378,-0.002158774471561157,7.533990427313586,13.067594307907049
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,200,0.0,-0.0,-13.082052615371675,0.0,1.0,-0.0,-0.0,2.8759550769144435,-0.0011714224588015298,4.074422739975265,13.082052615371675
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-13.045076707693772,0.0,1.0,0.0,0.0,2.8513044717958462,0.0012189692307700284,4.27512825384779,13.045076707693772
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,-0.0,-13.077131745093952,0.0,1.0,-0.0,-0.0,2.8726744967293194,0.0022601455947139472,7.856448779650747,13.077131745093952
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1650,0.0,-0.0,-13.074744724287068,0.0,1.0,-0.0,-0.0,2.871083149524734,0.011070400095496728,38.37491931088105,13.074744724287068
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,200,0.0,0.0,-13.082052615371682,0.0,1.0,0.0,0.0,2.8759550769144413,-0.0011714224588015298,4.074422739975267,13.082052615371682
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1650,0.0,0.0,-13.07474472428706,0.0,1.0,0.0,0.0,2.87108314952472,0.01107040009549674,38.37491931088097,13.07474472428706
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,850,0.0,0.0,-13.067594307907049,0.0,1.0,0.0,0.0,2.866316205271369,-0.002158774471561157,7.5339904273135705,13.067594307907049
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,0.0,-13.077131745093972,0.0,1.0,0.0,0.0,2.8726744967293065,0.0022601455947139472,7.85644877965073,13.077131745093972
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2400,0.0,0.0,-13.071214242243776,0.0,1.0,0.0,0.0,2.8687294948292195,-0.008550073242890944,29.835583555245503,13.071214242243776
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-13.045076707693772,0.0,1.0,-0.0,-0.0,2.8513044717958462,0.0012189692307700284,4.27512825384779,13.045076707693772
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2400,0.0,-0.0,-13.071214242243798,0.0,1.0,-0.0,-0.0,2.8687294948292146,-0.008550073242890931,29.83558355524545,13.071214242243798
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1450,0.0,-0.0,-13.963079529886027,0.0,1.0,-0.0,-0.0,3.4633063532573636,0.008538310338564843,24.62540257895007,13.963079529886027
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,-0.0,-13.936185006817363,0.0,1.0,-0.0,-0.0,3.445376671211568,0.0015248530139049254,4.426780801563553,13.936185006817363
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,1300,0.0,0.0,-13.948996584016895,0.0,1.0,0.0,0.0,3.45391772267792,-0.0026520111547040626,7.678730163312134,13.948996584016895
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,0.0,-13.936185006817363,0.0,1.0,0.0,0.0,3.445376671211568,0.0015248530139049254,4.426780801563553,13.936185006817363
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,0.0,-13.959860855688875,0.0,1.0,0.0,0.0,3.4611605704592336,-0.007062541733871199,20.402252164521848,13.959860855688875
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,400,0.0,-0.0,-13.948651075430185,0.0,1.0,-0.0,-0.0,3.4536873836201205,-0.0013503690247167466,3.908696580595119,13.948651075430185
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,400,0.0,0.0,-13.948651075430186,0.0,1.0,0.0,0.0,3.4536873836201223,-0.0013503690247167466,3.908696580595118,13.948651075430186
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,-0.0,-13.959860855688856,0.0,1.0,-0.0,-0.0,3.461160570459229,-0.007062541733871199,20.402252164521837,13.959860855688856
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,0.0,-13.950956109334827,0.0,1.0,0.0,0.0,3.455224072889883,0.002451580031948053,7.090638028852345,13.950956109334827
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,-0.0,-13.950956109334834,0.0,1.0,-0.0,-0.0,3.4552240728898833,0.002451580031948053,7.09063802885234,13.950956109334834
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1450,0.0,0.0,-13.963079529886032,0.0,1.0,0.0,0.0,3.4633063532573654,0.008538310338564843,24.625402578950077,13.963079529886032
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,1300,0.0,-0.0,-13.948996584016895,0.0,1.0,-0.0,-0.0,3.45391772267792,-0.0026520111547040626,7.678730163312133,13.948996584016895
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,0.0,-11.090892935390926,0.0,1.0,0.0,0.0,1.5485152902606123,0.0041770611991988685,26.892884207516055,11.090892935390926
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,0.0,-11.104351280396916,0.0,1.0,0.0,0.0,1.557487520264611,-0.0013848938783781461,8.894887364271915,11.104351280396916
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,-0.0,-11.104351280396916,0.0,1.0,-0.0,-0.0,1.557487520264611,-0.0013848938783781461,8.894887364271915,11.104351280396916
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,-0.0,-11.102031249168927,0.0,1.0,-0.0,-0.0,1.5559408327792854,0.001220621756601949,7.846059882484929,11.102031249168927
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-11.102031249168924,0.0,1.0,0.0,0.0,1.5559408327792854,0.001220621756601949,7.846059882484931,11.102031249168924
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2350,0.0,0.0,-11.091735554042435,0.0,1.0,0.0,0.0,1.5490770360282926,-0.003406492778362996,21.977429033483922,11.091735554042435
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2350,0.0,-0.0,-11.091735554042423,0.0,1.0,-0.0,-0.0,1.5490770360282937,-0.0034064927783629974,21.97742903348391,11.091735554042423
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,-0.0,-11.090892935390913,0.0,1.0,-0.0,-0.0,1.5485152902606132,0.0041770611991988685,26.892884207516072,11.090892935390913
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,0.0,-11.176578737528642,0.0,1.0,0.0,0.0,1.6056391583524185,-0.0014032133737190422,8.738600745809983,11.176578737528642
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,-0.0,-11.176578737528658,0.0,1.0,-0.0,-0.0,1.6056391583524185,-0.0014032133737190422,8.738600745809974,11.176578737528658
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2150,0.0,-0.0,-11.172937809827857,0.0,1.0,-0.0,-0.0,1.603211873218607,-0.0047464606251905695,29.589684785817962,11.172937809827857
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,-0.0,-11.18589999676807,0.0,1.0,-0.0,-0.0,1.6118533311787158,0.0014469783485733562,8.974360789282258,11.18589999676807
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-11.185899996768073,0.0,1.0,0.0,0.0,1.6118533311787158,0.0014469783485733562,8.974360789282263,11.185899996768073
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2150,0.0,0.0,-11.172937809827891,0.0,1.0,0.0,0.0,1.6032118732186027,-0.0047464606251905635,29.58968478581802,11.172937809827891
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1550,0.0,-0.0,-11.178902788311909,0.0,1.0,-0.0,-0.0,1.607188525541273,0.005909363994699081,36.648184925126316,11.178902788311909
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1550,0.0,0.0,-11.178902788311916,0.0,1.0,0.0,0.0,1.607188525541277,0.005909363994699081,36.648184925126344,11.178902788311916
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,400,0.0,-0.0,-14.25084082907954,0.0,1.0,-0.0,-0.0,3.6551472193863646,-0.0029687114228013067,8.119140377939035,14.25084082907954
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,400,0.0,0.0,-14.25084082907954,0.0,1.0,0.0,0.0,3.655147219386363,-0.0029687114228013067,8.11914037793904,14.25084082907954
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,250,0.0,-0.0,-14.282655055660006,0.0,1.0,-0.0,-0.0,3.676356703773329,0.001486995723810569,4.043465358620761,14.282655055660006
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,450,0.0,0.0,-14.261419815181958,0.0,1.0,0.0,0.0,3.662199876787975,0.0029072523046017474,7.933229020250395,14.261419815181958
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1350,0.0,-0.0,-14.26666135720512,0.0,1.0,-0.0,-0.0,3.6656942381367656,0.012727765660181436,34.581998925961145,14.26666135720512
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2500,0.0,-0.0,-14.2655564893667,0.0,1.0,-0.0,-0.0,3.6649576595777993,-0.008379006701240864,22.84976379661319,14.2655564893667
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,250,0.0,0.0,-14.282655055659998,0.0,1.0,0.0,0.0,3.676356703773331,0.001486995723810569,4.043465358620764,14.282655055659998
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2500,0.0,0.0,-14.265556489366706,0.0,1.0,0.0,0.0,3.6649576595777966,-0.008379006701240872,22.84976379661319,14.265556489366706
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1350,0.0,0.0,-14.266661357205114,0.0,1.0,0.0,0.0,3.66569423813677,0.012727765660181434,34.58199892596112,14.266661357205114
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,300,0.0,-0.0,-14.275915435826855,0.0,1.0,-0.0,-0.0,3.671863623884563,-0.0012938279688536152,3.5217956216534065,14.275915435826855
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,450,0.0,-0.0,-14.261419815181945,0.0,1.0,-0.0,-0.0,3.662199876787977,0.0029072523046017474,7.93322902025039,14.261419815181945
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,300,0.0,0.0,-14.275915435826855,0.0,1.0,0.0,0.0,3.671863623884563,-0.0012938279688536152,3.5217956216534065,14.275915435826855
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-12.937102768205488,0.0,1.0,0.0,0.0,2.779321845470337,-0.0011591777457313768,4.170721534826336,12.937102768205488
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,650,0.0,0.0,-12.893159815906527,0.0,1.0,0.0,0.0,2.750026543937688,-0.0019455735585158784,7.0829543284176175,12.893159815906527
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,550,0.0,-0.0,-12.894138039637799,0.0,1.0,-0.0,-0.0,2.7506786930918556,0.0019215244344353137,6.990947109182456,12.894138039637799
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,650,0.0,-0.0,-12.893159815906486,0.0,1.0,-0.0,-0.0,2.7500265439376865,-0.0019455735585158784,7.082954328417641,12.893159815906486
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,550,0.0,0.0,-12.894138039637738,0.0,1.0,0.0,0.0,2.7506786930918437,0.0019215244344353137,6.99094710918247,12.894138039637738
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,-0.0,-12.894529167701638,0.0,1.0,-0.0,-0.0,2.7509394451344114,0.009410412633398611,34.06832702719845,12.894529167701638
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2550,0.0,-0.0,-12.889639770114988,0.0,1.0,-0.0,-0.0,2.7476798467432966,-0.007615719963859105,27.697872025594645,12.889639770114988
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,0.0,-12.894529167701627,0.0,1.0,0.0,0.0,2.750939445134409,0.0094104126333986,34.06832702719841,12.894529167701627
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2550,0.0,0.0,-12.889639770114904,0.0,1.0,0.0,0.0,2.747679846743288,-0.007615719963859115,27.697872025594897,12.889639770114904
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-12.871806478351653,0.0,1.0,-0.0,-0.0,2.735790985567772,0.0011222223210962667,4.102003144870195,12.871806478351653
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-12.871806478351653,0.0,1.0,0.0,0.0,2.735790985567772,0.0011222223210962667,4.102003144870195,12.871806478351653
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-12.937102768205488,0.0,1.0,-0.0,-0.0,2.779321845470337,-0.0011591777457313768,4.170721534826336,12.937102768205488
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,0.0,-12.358524742796796,0.0,1.0,0.0,0.0,2.39360316186453,0.0018494034235247703,7.724756198534688,12.358524742796796
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1550,0.0,0.0,-12.357324313275122,0.0,1.0,0.0,0.0,2.3928028755167294,0.007184167736597035,29.917647419112026,12.357324313275122
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,-0.0,-12.344165683583041,0.0,1.0,-0.0,-0.0,2.3840304557220167,-0.0016806438076925215,7.0466243324756395,12.344165683583041
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,-0.0,-12.358524742796819,0.0,1.0,-0.0,-0.0,2.3936031618645264,0.0018494034235247703,7.7247561985347035,12.358524742796819
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-12.344165683583038,0.0,1.0,0.0,0.0,2.384030455722017,-0.0016806438076925215,7.046624332475642,12.344165683583038
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2550,0.0,-0.0,-12.355244387599495,0.0,1.0,-0.0,-0.0,2.391416258399658,-0.0055202767391611205,23.06290259071628,12.355244387599495
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2550,0.0,0.0,-12.355244387599512,0.0,1.0,0.0,0.0,2.3914162583996537,-0.0055202767391611205,23.062902590716295,12.355244387599512
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1550,0.0,-0.0,-12.357324313275134,0.0,1.0,-0.0,-0.0,2.392802875516731,0.007184167736597035,29.91764741911197,12.357324313275134
10,2026-01-01,GOLDBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S01_le_1bp,C01_lt_1bp,R04_ge_10bp,1150,0.0,-0.0,-10.030543656208003,0.0,1.0,-0.0,-0.0,0.8416157708053252,0.0025569043498449512,30.241737448311557,10.030543656208003
10,2026-01-01,GOLDBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S01_le_1bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,-0.0,-10.031845189566068,0.0,1.0,-0.0,-0.0,0.8424834597107174,-0.00171332207107254,20.321964488892476,10.031845189566068
