symbol,strategy_id,transition_type,side,shard_symbol_label_rows,symbols,trade_dates,signal_rows,mean_gross_bps,median_gross_bps,mean_after_cost_bps,mean_cost_clearing_rate,mean_adverse_direction_rate,worst_gross_bps,best_gross_bps,mean_spread_bps,mean_spread_change_bps,mean_abs_recent_return_bps,mean_cost_bps,label_candidate
M&M,P69_SPREAD_TRANSITION_FADE,compression,-1,11,1,6,13550,0.0,-0.0,-11.202027529277395,0.0,1.0,-0.0,-0.0,1.6226050195182657,-0.0034976579698474818,19.80392637307601,11.202027529277395,False
ICICIBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,12,1,6,14700,0.0,-0.0,-11.393207119707427,0.0,1.0,-0.0,-0.0,1.7500580798049548,-0.003741415579461556,19.530095085807485,11.393207119707427,False
ICICIBANK,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,12,1,6,14700,0.0,0.0,-11.393207119707432,0.0,1.0,0.0,0.0,1.7500580798049545,-0.0037414155794615565,19.530095085807464,11.393207119707432,False
RELIANCE,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,12,1,6,14700,0.0,0.0,-11.424645850340887,0.0,1.0,0.0,0.0,1.7710172335605965,-0.003765287709204529,19.737627465318297,11.424645850340887,False
RELIANCE,P69_SPREAD_TRANSITION_FADE,compression,-1,12,1,6,14700,0.0,-0.0,-11.424645850340895,0.0,1.0,-0.0,-0.0,1.771017233560597,-0.0037652877092045193,19.737627465318244,11.424645850340895,False
M&M,P69_SPREAD_TRANSITION_FADE,expansion,1,12,1,6,11350,0.0,0.0,-11.432182925805172,0.0,1.0,0.0,0.0,1.7760419505367817,0.0037561798361343077,20.366446780903733,11.432182925805172,False
M&M,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,12,1,6,11350,0.0,-0.0,-11.432182925805174,0.0,1.0,-0.0,-0.0,1.7760419505367786,0.003756179836134313,20.36644678090371,11.432182925805174,False
RELIANCE,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,12,1,6,12400,0.0,-0.0,-11.432839892495744,0.0,1.0,-0.0,-0.0,1.7764799283305022,0.004226910746253885,22.208523522664155,11.432839892495744,False
RELIANCE,P69_SPREAD_TRANSITION_FADE,expansion,1,12,1,6,12400,0.0,0.0,-11.43283989249575,0.0,1.0,0.0,0.0,1.7764799283305022,0.004226910746253881,22.20852352266417,11.43283989249575,False
LT,P69_SPREAD_TRANSITION_FADE,compression,-1,12,1,6,12650,0.0,-0.0,-11.446249620818897,0.0,1.0,-0.0,-0.0,1.7854197472126037,-0.003559417406058982,19.484901165475822,11.446249620818897,False
LT,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,12,1,6,12650,0.0,0.0,-11.446249620818898,0.0,1.0,0.0,0.0,1.7854197472126037,-0.003559417406058984,19.48490116547586,11.446249620818898,False
AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,12,1,6,12800,0.0,0.0,-11.576059564074912,0.0,1.0,0.0,0.0,1.8719597093832778,0.0041237099131875435,20.608348061578422,11.576059564074912,False
AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,12,1,6,12800,0.0,-0.0,-11.576059564074916,0.0,1.0,-0.0,-0.0,1.8719597093832794,0.004123709913187544,20.60834806157844,11.576059564074916,False
NIFTYBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,13,1,6,12000,0.0,0.0,-11.58993941576575,0.0,1.0,0.0,0.0,1.8812129438438348,-0.002975777544567453,15.573264161500601,11.58993941576575,False
NIFTYBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,12000,0.0,-0.0,-11.589939415765754,0.0,1.0,-0.0,-0.0,1.8812129438438348,-0.002975777544567451,15.573264161500616,11.589939415765754,False
NIFTYBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,10500,0.0,0.0,-11.598898196002871,0.0,1.0,0.0,0.0,1.8871854640019152,0.003306320202700562,17.07598725824837,11.598898196002871,False
NIFTYBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,10500,0.0,-0.0,-11.598898196002876,0.0,1.0,-0.0,-0.0,1.8871854640019157,0.0033063202027005657,17.075987258248375,11.598898196002876,False
ICICIBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,13350,0.0,0.0,-11.604598745571785,0.0,1.0,0.0,0.0,1.8909858303811933,0.0037561688094156663,19.374705665735924,11.604598745571785,False
ICICIBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,13350,0.0,-0.0,-11.604598745571788,0.0,1.0,-0.0,-0.0,1.8909858303811937,0.0037561688094156632,19.374705665735892,11.604598745571788,False
AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,13,1,6,15600,0.0,0.0,-11.784124710555707,0.0,1.0,0.0,0.0,2.0106698070371367,-0.0037277370855021237,18.69978779057518,11.784124710555707,False
AXISBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,15600,0.0,-0.0,-11.784124710555714,0.0,1.0,-0.0,-0.0,2.010669807037139,-0.003727737085502132,18.69978779057519,11.784124710555714,False
BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,12800,0.0,0.0,-11.819957281761761,0.0,1.0,0.0,0.0,2.0345581878411756,0.004078306652090868,18.864190973322913,11.819957281761761,False
BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,12800,0.0,-0.0,-11.819957281761768,0.0,1.0,-0.0,-0.0,2.0345581878411743,0.004078306652090866,18.864190973322913,11.819957281761768,False
BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,13,1,6,14800,0.0,0.0,-11.823382268327713,0.0,1.0,0.0,0.0,2.0368415122184773,-0.0037116073215253697,17.691827252279435,11.823382268327713,False
BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,14800,0.0,-0.0,-11.823382268327716,0.0,1.0,-0.0,-0.0,2.036841512218476,-0.003711607321525368,17.69182725227944,11.823382268327716,False
TCS,P69_SPREAD_TRANSITION_FADE,expansion,1,12,1,6,13050,0.0,0.0,-11.839324705205483,0.0,1.0,0.0,0.0,2.047469803470324,0.0050528248648897,22.399179023332305,11.839324705205483,False
TCS,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,12,1,6,13050,0.0,-0.0,-11.839324705205492,0.0,1.0,-0.0,-0.0,2.0474698034703223,0.005052824864889691,22.39917902333231,11.839324705205492,False
BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,12,1,6,15050,0.0,0.0,-11.985442157483215,0.0,1.0,0.0,0.0,2.1448814383221424,-0.004577287442850666,19.479475258032902,11.985442157483215,False
BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,12,1,6,15050,0.0,-0.0,-11.98544215748322,0.0,1.0,-0.0,-0.0,2.1448814383221433,-0.004577287442850663,19.47947525803288,11.98544215748322,False
TCS,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,15350,0.0,-0.0,-12.011937369679996,0.0,1.0,-0.0,-0.0,2.1625449131200045,-0.004036765089243845,18.660571135615132,12.011937369679996,False
TCS,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,13,1,6,15350,0.0,0.0,-12.011937369680005,0.0,1.0,0.0,0.0,2.1625449131200023,-0.004036765089243846,18.660571135615125,12.011937369680005,False
SBIN,P69_SPREAD_TRANSITION_FADE,compression,-1,12,1,6,15650,0.0,-0.0,-12.09015990238869,0.0,1.0,-0.0,-0.0,2.214693268259127,-0.00476286654369634,19.997979896548216,12.09015990238869,False
SBIN,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,12,1,6,15650,0.0,0.0,-12.090159902388692,0.0,1.0,0.0,0.0,2.2146932682591265,-0.004762866543696342,19.997979896548227,12.090159902388692,False
INFY,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,12,1,6,15150,0.0,0.0,-12.120740146556457,0.0,1.0,0.0,0.0,2.2350800977043073,-0.0045529112464100475,19.296444140885466,12.120740146556457,False
INFY,P69_SPREAD_TRANSITION_FADE,compression,-1,12,1,6,15150,0.0,-0.0,-12.120740146556466,0.0,1.0,-0.0,-0.0,2.235080097704309,-0.004552911246410045,19.29644414088547,12.120740146556466,False
ONGC,P69_SPREAD_TRANSITION_FADE,expansion,1,12,1,6,13550,0.0,0.0,-12.163074503479029,0.0,1.0,0.0,0.0,2.2633030023193594,0.00514089895182462,20.679890138049398,12.163074503479029,False
ONGC,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,12,1,6,13550,0.0,-0.0,-12.163074503479038,0.0,1.0,-0.0,-0.0,2.2633030023193546,0.005140898951824609,20.679890138049334,12.163074503479038,False
HINDUNILVR,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,12200,0.0,-0.0,-12.251491185863426,0.0,1.0,-0.0,-0.0,2.32224745724229,0.004262023786358948,18.242166221491598,12.251491185863426,False
HINDUNILVR,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,12200,0.0,0.0,-12.251491185863435,0.0,1.0,0.0,0.0,2.3222474572422915,0.004262023786358941,18.24216622149163,12.251491185863435,False
HINDUNILVR,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,13,1,6,14400,0.0,0.0,-12.255093366711442,0.0,1.0,0.0,0.0,2.324648911140961,-0.0039165645207637845,16.694606846524266,12.255093366711442,False
HINDUNILVR,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,14400,0.0,-0.0,-12.255093366711446,0.0,1.0,-0.0,-0.0,2.324648911140962,-0.00391656452076378,16.69460684652427,12.255093366711446,False
SBIN,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,14300,0.0,0.0,-12.27136509841424,0.0,1.0,0.0,0.0,2.3354967322761637,0.004746807814095138,19.73043898510266,12.27136509841424,False
SBIN,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,14300,0.0,-0.0,-12.271365098414243,0.0,1.0,-0.0,-0.0,2.335496732276164,0.004746807814095134,19.73043898510267,12.271365098414243,False
BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,13350,0.0,0.0,-12.277820850644192,0.0,1.0,0.0,0.0,2.3398005670961237,0.005136807386588727,20.392527134528052,12.277820850644192,False
BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,13350,0.0,-0.0,-12.277820850644192,0.0,1.0,-0.0,-0.0,2.3398005670961237,0.005136807386588721,20.392527134528066,12.277820850644192,False
ONGC,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,13,1,6,15700,0.0,0.0,-12.343944163244743,0.0,1.0,0.0,0.0,2.383882775496503,-0.0042428907348321995,17.391223808683428,12.343944163244743,False
ONGC,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,15700,0.0,-0.0,-12.343944163244755,0.0,1.0,-0.0,-0.0,2.383882775496501,-0.004242890734832201,17.391223808683367,12.343944163244755,False
INFY,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,13050,0.0,0.0,-12.375106866747133,0.0,1.0,0.0,0.0,2.4046579111647577,0.004966811621708032,20.160382366551726,12.375106866747133,False
INFY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,13050,0.0,-0.0,-12.37510686674714,0.0,1.0,-0.0,-0.0,2.4046579111647577,0.004966811621708034,20.16038236655173,12.37510686674714,False
ADANIPORTS,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,14,1,6,14100,0.0,-0.0,-12.393210034529387,0.0,1.0,-0.0,-0.0,2.4167266896862603,0.005386811375953486,19.672638474221305,12.393210034529387,False
ADANIPORTS,P69_SPREAD_TRANSITION_FADE,expansion,1,14,1,6,14100,0.0,0.0,-12.393210034529394,0.0,1.0,0.0,0.0,2.4167266896862585,0.0053868113759534845,19.67263847422132,12.393210034529394,False
SUNPHARMA,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,15300,0.0,-0.0,-12.44510480572272,0.0,1.0,-0.0,-0.0,2.4513232038151482,-0.003997564206924057,16.086591710705477,12.44510480572272,False
SUNPHARMA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,13,1,6,15300,0.0,0.0,-12.445104805722726,0.0,1.0,0.0,0.0,2.4513232038151465,-0.003997564206924062,16.086591710705505,12.445104805722726,False
SUNPHARMA,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,12650,0.0,0.0,-12.446488830403457,0.0,1.0,0.0,0.0,2.452245886935646,0.004673480784431366,18.57810892857827,12.446488830403457,False
SUNPHARMA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,12650,0.0,-0.0,-12.446488830403464,0.0,1.0,-0.0,-0.0,2.4522458869356454,0.00467348078443137,18.578108928578295,12.446488830403464,False
WIPRO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,16,1,6,13850,0.0,-0.0,-12.46356228780915,0.0,1.0,-0.0,-0.0,2.4636281918727727,0.004752569045398743,18.131216047529147,12.46356228780915,False
WIPRO,P69_SPREAD_TRANSITION_FADE,expansion,1,16,1,6,13850,0.0,0.0,-12.463562287809161,0.0,1.0,0.0,0.0,2.4636281918727723,0.0047525690453987385,18.131216047529154,12.463562287809161,False
WIPRO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,16,1,6,15600,0.0,0.0,-12.467931167417483,0.0,1.0,0.0,0.0,2.4665407782783215,-0.003994186864300782,15.868726830476097,12.467931167417483,False
WIPRO,P69_SPREAD_TRANSITION_FADE,compression,-1,16,1,6,15600,0.0,-0.0,-12.467931167417484,0.0,1.0,-0.0,-0.0,2.4665407782783215,-0.003994186864300785,15.868726830476085,12.467931167417484,False
ADANIPORTS,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,15,1,6,15250,0.0,0.0,-12.557717128041046,0.0,1.0,0.0,0.0,2.5263980853607015,-0.004731792758473002,17.691994452679598,12.557717128041046,False
ADANIPORTS,P69_SPREAD_TRANSITION_FADE,compression,-1,15,1,6,15250,0.0,-0.0,-12.55771712804105,0.0,1.0,-0.0,-0.0,2.5263980853606993,-0.004731792758473004,17.69199445267958,12.55771712804105,False
ITC,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,13,1,6,14050,0.0,0.0,-12.630706305050799,0.0,1.0,0.0,0.0,2.575057536700532,-0.004223759381286106,15.988490689668266,12.630706305050799,False
ITC,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,14050,0.0,-0.0,-12.6307063050508,0.0,1.0,-0.0,-0.0,2.5750575367005317,-0.004223759381286105,15.988490689668266,12.6307063050508,False
ITC,P69_SPREAD_TRANSITION_FADE,expansion,1,13,1,6,11800,0.0,0.0,-12.635307059782214,0.0,1.0,0.0,0.0,2.5781247065214754,0.004767214543351663,17.544349026948243,12.635307059782214,False
ITC,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,13,1,6,11800,0.0,-0.0,-12.635307059782216,0.0,1.0,-0.0,-0.0,2.5781247065214754,0.004767214543351662,17.544349026948243,12.635307059782216,False
KOTAKBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,17,1,6,15200,0.0,-0.0,-12.904754127449884,0.0,1.0,-0.0,-0.0,2.7577560849665934,0.004607883474636872,15.732298029390613,12.904754127449884,False
KOTAKBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,17,1,6,15200,0.0,0.0,-12.904754127449891,0.0,1.0,0.0,0.0,2.7577560849665925,0.00460788347463687,15.732298029390634,12.904754127449891,False
KOTAKBANK,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,17,1,6,16450,0.0,0.0,-13.020798391540168,0.0,1.0,0.0,0.0,2.835118927693453,-0.0043109762955078346,14.79943869875271,13.020798391540168,False
KOTAKBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,17,1,6,16450,0.0,-0.0,-13.020798391540174,0.0,1.0,-0.0,-0.0,2.8351189276934528,-0.004310976295507838,14.799438698752702,13.020798391540174,False
DRREDDY,P69_SPREAD_TRANSITION_FADE,compression,-1,16,1,6,15550,0.0,-0.0,-13.068784450353863,0.0,1.0,-0.0,-0.0,2.867109633569245,-0.003914101923861297,13.107370896644003,13.068784450353863,False
DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,16,1,6,15550,0.0,0.0,-13.068784450353867,0.0,1.0,0.0,0.0,2.8671096335692456,-0.003914101923861299,13.107370896644003,13.068784450353867,False
NESTLEIND,P69_SPREAD_TRANSITION_FADE,compression,-1,17,1,6,15050,0.0,-0.0,-13.10031847860339,0.0,1.0,-0.0,-0.0,2.8881323190689243,-0.0042635568178926095,13.73723576846621,13.10031847860339,False
NESTLEIND,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,17,1,6,15050,0.0,0.0,-13.100318478603398,0.0,1.0,0.0,0.0,2.8881323190689248,-0.004263556817892603,13.737235768466208,13.100318478603398,False
HCLTECH,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,18,1,6,15300,0.0,-0.0,-13.217885652807997,0.0,1.0,-0.0,-0.0,2.9665104352053393,0.0044284894040001145,14.6190916921022,13.217885652807997,False
HCLTECH,P69_SPREAD_TRANSITION_FADE,expansion,1,18,1,6,15300,0.0,0.0,-13.217885652808013,0.0,1.0,0.0,0.0,2.9665104352053397,0.004428489404000119,14.619091692102232,13.217885652808013,False
DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,17,1,6,14000,0.0,-0.0,-13.237253748608431,0.0,1.0,-0.0,-0.0,2.9794224990722866,0.004405623654754006,14.337334562649378,13.237253748608431,False
DRREDDY,P69_SPREAD_TRANSITION_FADE,expansion,1,17,1,6,14000,0.0,0.0,-13.237253748608433,0.0,1.0,0.0,0.0,2.9794224990722866,0.004405623654754006,14.33733456264938,13.237253748608433,False
HCLTECH,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,17,1,6,15900,0.0,0.0,-13.257948116230608,0.0,1.0,0.0,0.0,2.9932187441537423,-0.004492382002860256,15.159361643817984,13.257948116230608,False
HCLTECH,P69_SPREAD_TRANSITION_FADE,compression,-1,17,1,6,15900,0.0,-0.0,-13.257948116230619,0.0,1.0,-0.0,-0.0,2.9932187441537463,-0.004492382002860264,15.159361643817968,13.257948116230619,False
CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,18,1,6,16250,0.0,0.0,-13.27958161403499,0.0,1.0,0.0,0.0,3.007641076023331,-0.0038759803937707515,12.544501818815117,13.27958161403499,False
CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,18,1,6,16250,0.0,-0.0,-13.279581614034997,0.0,1.0,-0.0,-0.0,3.007641076023333,-0.0038759803937707562,12.54450181881511,13.279581614034997,False
NESTLEIND,P69_SPREAD_TRANSITION_FADE,expansion,1,17,1,6,14450,0.0,0.0,-13.284566263128072,0.0,1.0,0.0,0.0,3.010964175418717,0.0047750010940037215,14.972414590711107,13.284566263128072,False
NESTLEIND,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,17,1,6,14450,0.0,-0.0,-13.284566263128076,0.0,1.0,-0.0,-0.0,3.010964175418717,0.004775001094003723,14.972414590711114,13.284566263128076,False
CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,18,1,6,14350,0.0,0.0,-13.285863807156622,0.0,1.0,0.0,0.0,3.01182920477108,0.004223678919025699,13.348889189431063,13.285863807156622,False
CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,18,1,6,14350,0.0,-0.0,-13.285863807156623,0.0,1.0,-0.0,-0.0,3.01182920477108,0.0042236789190257,13.348889189431056,13.285863807156623,False
MARUTI,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,17,1,6,15200,0.0,-0.0,-13.342767583610552,0.0,1.0,-0.0,-0.0,3.049765055740369,0.004978492698550796,15.640742909828118,13.342767583610552,False
MARUTI,P69_SPREAD_TRANSITION_FADE,expansion,1,17,1,6,15200,0.0,0.0,-13.342767583610554,0.0,1.0,0.0,0.0,3.049765055740368,0.004978492698550799,15.64074290982812,13.342767583610554,False
MARUTI,P69_SPREAD_TRANSITION_FADE,compression,-1,16,1,6,16750,0.0,-0.0,-13.355238899227398,0.0,1.0,-0.0,-0.0,3.058079266151599,-0.004762611311372047,15.105093698464962,13.355238899227398,False
MARUTI,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,16,1,6,16750,0.0,0.0,-13.355238899227402,0.0,1.0,0.0,0.0,3.0580792661516005,-0.0047626113113720435,15.105093698464957,13.355238899227402,False
ULTRACEMCO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,19,1,6,14850,0.0,-0.0,-13.39829081013698,0.0,1.0,-0.0,-0.0,3.08678054009132,0.005830112131316051,16.801522262842386,13.39829081013698,False
ULTRACEMCO,P69_SPREAD_TRANSITION_FADE,expansion,1,19,1,6,14850,0.0,0.0,-13.398290810136988,0.0,1.0,0.0,0.0,3.086780540091321,0.005830112131316051,16.80152226284239,13.398290810136988,False
BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,18,1,6,14150,0.0,-0.0,-13.466300536854327,0.0,1.0,-0.0,-0.0,3.132120357902885,0.005350987863943026,15.987350088451867,13.466300536854327,False
BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,18,1,6,14150,0.0,0.0,-13.466300536854336,0.0,1.0,0.0,0.0,3.132120357902884,0.005350987863943028,15.987350088451857,13.466300536854336,False
BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,17,1,6,16600,0.0,-0.0,-13.476469496507919,0.0,1.0,-0.0,-0.0,3.138899664338614,-0.004973161697185763,15.09030777230123,13.476469496507919,False
BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,17,1,6,16600,0.0,0.0,-13.47646949650792,0.0,1.0,0.0,0.0,3.138899664338614,-0.004973161697185763,15.09030777230124,13.47646949650792,False
ULTRACEMCO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,20,1,6,15450,0.0,0.0,-13.711543815508628,0.0,1.0,0.0,0.0,3.2956158770057584,-0.006393489891376282,17.65069754530738,13.711543815508628,False
ULTRACEMCO,P69_SPREAD_TRANSITION_FADE,compression,-1,20,1,6,15450,0.0,-0.0,-13.711543815508634,0.0,1.0,-0.0,-0.0,3.2956158770057575,-0.006393489891376282,17.650697545307384,13.711543815508634,False
TECHM,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,18,1,6,17050,0.0,0.0,-14.024139429179849,0.0,1.0,0.0,0.0,3.5040129527865735,-0.005140835126601335,14.180912833460045,14.024139429179849,False
TECHM,P69_SPREAD_TRANSITION_FADE,compression,-1,18,1,6,17050,0.0,-0.0,-14.024139429179854,0.0,1.0,-0.0,-0.0,3.504012952786573,-0.0051408351266013395,14.180912833460043,14.024139429179854,False
TECHM,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,18,1,6,15050,0.0,-0.0,-14.025934842735465,0.0,1.0,-0.0,-0.0,3.505209895156976,0.005690645911006432,15.372269473027671,14.025934842735465,False
TECHM,P69_SPREAD_TRANSITION_FADE,expansion,1,18,1,6,15050,0.0,0.0,-14.02593484273547,0.0,1.0,0.0,0.0,3.505209895156976,0.005690645911006431,15.37226947302768,14.02593484273547,False
BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,17,1,6,16500,0.0,0.0,-14.27000661635603,0.0,1.0,0.0,0.0,3.6679244109040203,-0.004817761550504146,12.33140041226043,14.27000661635603,False
BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,17,1,6,16500,0.0,-0.0,-14.270006616356033,0.0,1.0,-0.0,-0.0,3.667924410904018,-0.004817761550504153,12.331400412260434,14.270006616356033,False
BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,17,1,6,14250,0.0,-0.0,-14.270664214164421,0.0,1.0,-0.0,-0.0,3.66836280944295,0.005438182767770655,13.72678410804062,14.270664214164421,False
BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,17,1,6,14250,0.0,0.0,-14.270664214164427,0.0,1.0,0.0,0.0,3.668362809442947,0.0054381827677706515,13.726784108040622,14.270664214164427,False
BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,17,1,6,16150,0.0,0.0,-14.409310151144858,0.0,1.0,0.0,0.0,3.760793434096568,-0.005053470714752286,12.793546121004868,14.409310151144858,False
BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,17,1,6,16150,0.0,-0.0,-14.40931015114486,0.0,1.0,-0.0,-0.0,3.7607934340965667,-0.0050534707147522825,12.793546121004868,14.40931015114486,False
ITBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,13,1,6,15050,0.0,-0.0,-14.445495947029373,0.0,1.0,-0.0,-0.0,3.7849172980195767,-0.006489915433866743,16.744529243533872,14.445495947029373,False
