trade_month,symbol,source_rows,dense_rows,multiplier,file_path,bytes
2026-01,HDFCBANK,8220,526080,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,11420745
2026-01,HINDUNILVR,8207,525248,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=HINDUNILVR\part-00000.parquet,11119902
2026-01,ICICIBANK,8219,526016,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,11339541
2026-01,INFY,8225,526400,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=INFY\part-00000.parquet,11340196
2026-01,ITBEES,8225,526400,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,11130161
2026-01,ITC,8227,526528,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=ITC\part-00000.parquet,11192716
2026-01,JUNIORBEES,8209,525376,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,11269091
2026-01,KOTAKBANK,8218,525952,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=KOTAKBANK\part-00000.parquet,11201367
2026-01,LT,8218,525952,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=LT\part-00000.parquet,11308563
2026-01,M&M,8227,526528,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=M&M\part-00000.parquet,11250826
2026-01,MARUTI,8229,526656,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,10941224
2026-01,NESTLEIND,8216,525824,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=NESTLEIND\part-00000.parquet,11158797
2026-01,NIFTYBEES,8231,526784,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=NIFTYBEES\part-00000.parquet,11293616
2026-01,ONGC,8219,526016,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=ONGC\part-00000.parquet,11097645
2026-01,RELIANCE,8214,525696,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=RELIANCE\part-00000.parquet,11348324
2026-01,SBIN,8215,525760,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=SBIN\part-00000.parquet,11071614
2026-01,SUNPHARMA,8220,526080,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=SUNPHARMA\part-00000.parquet,10816581
2026-01,TCS,8228,526592,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=TCS\part-00000.parquet,11356346
2026-01,TECHM,8217,525888,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=TECHM\part-00000.parquet,11098862
2026-01,ULTRACEMCO,8237,527168,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,11118218
2026-01,WIPRO,8239,527296,64,raw_synthetic_l2_phase156_symbol_tail_cadence_smoke\profile=P156_FULL_PARTITION_SYMBOL_TAIL_CADENCE\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,11226915
