candidate_id,family_id,uses_full_top_five_depth,uses_depth_beyond_l1,uses_l1_only,horizon,imbalance_quantile,imbalance_min,shock_quantile,shock_min,spread_regime,symbols,trade_dates,cost100_event_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_per_event,cost100_max_drawdown_inr,cost100_cost_hurdle_hit_rate,cost150_event_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_per_event,cost150_max_drawdown_inr,cost150_cost_hurdle_hit_rate,cost200_event_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_per_event,cost200_max_drawdown_inr,cost200_cost_hurdle_hit_rate,side_flip_net_pnl_inr,side_flip_degrades,random_side_net_pnl_inr,random_side_beat,shuffle_label_net_pnl_inr,shuffle_label_beat,survivor_candidate,has_events
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p9_SQ0p75_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.9,0.4628532906704733,0.75,80028.5,mid,4,1,8,380.35518282130954,1041.8047828213096,661.4496,0.375,1.9242897872341227,47.54439785266369,-268.10471088760465,0.375,8,49.63038282130941,1041.8047828213096,992.1744,0.375,1.0802802960717839,6.203797852663676,-424.0396101338246,0.375,8,-281.0944171786904,1041.8047828213096,1322.8992,0.25,0.6658565900969743,-35.1368021473363,-589.4020101338245,0.25,-1703.2543828213095,1,-1254.639751267564,1,380.35518282130965,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p75_SPCOMPRESSION,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.75,7530.25,compression,7,1,11,570.2732203654692,1479.766420365469,909.4932,0.7272727272727273,1.8448528687896228,51.84302003322448,-484.71627457577847,0.7272727272727273,11,115.52662036546911,1479.766420365469,1364.2398,0.6363636363636364,1.1383301972089945,10.502420033224466,-567.3974745757785,0.6363636363636364,11,-339.2199796345306,1479.766420365469,1818.9864,0.45454545454545453,0.6639702060374382,-30.83817996677551,-650.0786745757785,0.45454545454545453,-2389.259620365469,1,-830.8174654214853,1,570.2732203654692,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p9_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.9,16804.0,high,2,1,2,-199.7517301835041,-34.3893301835041,165.3624,0.0,0.0,-99.87586509175205,-57.049093956295195,0.0,2,-282.432930183504,-34.3893301835041,248.0436,0.0,0.0,-141.216465091752,-98.38969395629516,0.0,2,-365.1141301835041,-34.3893301835041,330.7248,0.0,0.0,-182.55706509175204,-139.73029395629518,0.0,-130.9730698164959,0,-199.7517301835041,0,-199.7517301835041,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p75_SQ0p9_SPMID,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.75,0.32178338420143693,0.9,16804.0,mid,2,1,3,-128.11786272257348,119.9257372774265,248.04360000000003,0.0,0.0,-42.70595424085783,-122.50135424974681,0.0,3,-252.1396627225735,119.9257372774265,372.0654,0.0,0.0,-84.04655424085783,-205.18255424974683,0.0,3,-376.1614627225735,119.9257372774265,496.08720000000005,0.0,0.0,-125.38715424085784,-287.8637542497468,0.0,-367.96933727742646,1,-256.62030087485164,1,-128.11786272257348,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p9_SQ0p9_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.9,0.4628532906704733,0.9,175097.5,mid,2,1,5,32.59564354013931,446.00164354013924,413.406,0.2,1.0919276941814238,6.5191287080278615,-268.10471088760465,0.2,5,-174.10735645986077,446.00164354013924,620.109,0.2,0.665140520290854,-34.82147129197215,-350.7859108876047,0.2,5,-380.8103564598607,446.00164354013924,826.812,0.2,0.4443190394416406,-76.16207129197214,-433.46711088760463,0.2,-859.4076435401391,1,-760.372813493954,1,32.59564354013933,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p6_SQ0p9_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.6,0.23589654089339768,0.9,16804.0,high,3,1,5,23.93341579892072,437.3394157989208,413.406,0.2,1.0732886753807551,4.786683159784144,-126.81189884349098,0.2,5,-182.76958420107914,437.3394157989208,620.109,0.2,0.6284612453571765,-36.55391684021583,-209.49309884349094,0.2,5,-389.47258420107926,437.3394157989208,826.812,0.2,0.4074555902686012,-77.89451684021586,-292.174298843491,0.2,-850.7454157989207,1,-53.16758651409734,1,23.93341579892075,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p9_SQ0p9_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.9,0.4628532906704733,0.9,16804.0,high,2,1,2,-302.55425423364255,-137.19185423364254,165.3624,0.0,0.0,-151.27712711682128,-82.68119999999999,0.0,2,-385.23545423364254,-137.19185423364254,248.0436,0.0,0.0,-192.61772711682127,-124.02179999999998,0.0,2,-467.9166542336426,-137.19185423364254,330.7248,0.0,0.0,-233.9583271168213,-165.36240000000004,0.0,-28.170545766357456,0,-302.55425423364255,0,-302.55425423364255,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p75_SQ0p9_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.75,0.32178338420143693,0.9,175097.5,high,4,1,7,104.01007823745567,682.7784782374556,578.7684,0.7142857142857143,1.1666617771023247,14.85858260535081,-268.21744006776294,0.7142857142857143,7,-185.37412176254423,682.7784782374556,868.1526,0.7142857142857143,0.7377127632245523,-26.482017394649176,-309.55804006776293,0.7142857142857143,7,-474.7583217625442,682.7784782374556,1157.5368,0.42857142857142855,0.40537876717568205,-67.82261739464917,-355.388754787596,0.42857142857142855,-1261.546878237456,1,-451.84028286189687,1,104.01007823745567,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H6_IQ0p9_SQ0p9_SPLOW,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,6,0.9,0.4628532906704733,0.9,175097.5,low,3,1,4,-148.6104009876103,182.1143990123897,330.7248,0.0,0.0,-37.15260024690257,-25.91196279268766,0.0,4,-313.9728009876103,182.1143990123897,496.0872,0.0,0.0,-78.49320024690257,-149.93376279268765,0.0,4,-479.3352009876103,182.1143990123897,661.4496,0.0,0.0,-119.83380024690257,-273.95556279268766,0.0,-512.8391990123896,1,-225.97265587027275,1,-148.6104009876103,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p9_SPMID,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.9,16804.0,mid,2,1,3,-237.1283266940885,10.91527330591147,248.04360000000003,0.0,0.0,-79.04277556469617,-150.1657549425863,0.0,3,-361.1501266940885,10.91527330591147,372.0654,0.0,0.0,-120.38337556469617,-232.84695494258628,0.0,3,-485.1719266940886,10.91527330591147,496.08720000000005,0.0,0.0,-161.7239755646962,-315.52815494258635,0.0,-258.9588733059114,1,-194.30177423156144,0,-237.1283266940885,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p75_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.75,7530.25,low,5,1,7,91.2396808601295,670.0080808601294,578.7684,0.42857142857142855,1.2783954599988707,13.034240122875643,-254.56802973453443,0.42857142857142855,7,-198.1445191398705,670.0080808601294,868.1526,0.42857142857142855,0.598162781776415,-28.306359877124358,-337.2492297345345,0.42857142857142855,7,-487.52871913987065,670.0080808601294,1157.5368,0.42857142857142855,0.25959124927737837,-69.64695987712437,-419.9304297345346,0.42857142857142855,-1248.7764808601294,1,-212.1907657474149,1,91.23968086012948,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p9_SQ0p9_SPLOW,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.9,0.4628532906704733,0.9,175097.5,low,3,1,4,-162.62307737494191,168.10172262505807,330.7248,0.25,0.031033234626329675,-40.65576934373548,-33.768140996179056,0.25,4,-327.9854773749419,168.10172262505807,496.0872,0.0,0.0,-81.99636934373548,-157.78994099617907,0.0,4,-493.34787737494185,168.10172262505807,661.4496,0.0,0.0,-123.33696934373546,-281.81174099617897,0.0,-498.82652262505803,1,-198.3892230950594,1,-162.62307737494191,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H6_IQ0p9_SQ0p9_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,6,0.9,0.4628532906704733,0.9,175097.5,high,2,1,7,77.25055377545016,656.0189537754501,578.7684,0.5714285714285714,1.139557903930279,11.03579339649288,-179.361831646795,0.5714285714285714,7,-212.13364622454992,656.0189537754501,868.1526,0.42857142857142855,0.6904852584771132,-30.30480660350713,-220.70243164679493,0.42857142857142855,7,-501.5178462245498,656.0189537754501,1157.5368,0.2857142857142857,0.41965022624773335,-71.64540660350711,-262.04303164679493,0.2857142857142857,-1234.7873537754504,1,-742.3636151590291,1,77.25055377545013,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H3_IQ0p9_SQ0p9_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,3,0.9,0.4628532906704733,0.9,175097.5,mid,2,1,5,-89.69885516865779,323.70714483134225,413.406,0.2,0.5653082739276275,-17.939771033731557,-65.05887167084124,0.2,5,-296.4018551686578,323.70714483134225,620.109,0.2,0.20260541160232284,-59.280371033731555,-172.3800551686578,0.2,5,-503.10485516865776,323.70714483134225,826.812,0.2,0.06325080514736495,-100.62097103373155,-337.7424551686578,0.2,-737.1131448313421,1,-523.6092021695009,1,-89.69885516865777,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p75_SQ0p9_SPMID,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.75,0.32178338420143693,0.9,16804.0,mid,2,1,3,-259.1964758357404,-11.152875835740431,248.04360000000003,0.0,0.0,-86.39882527858013,-167.95253233271373,0.0,3,-383.2182758357404,-11.152875835740431,372.0654,0.0,0.0,-127.73942527858014,-250.63373233271378,0.0,3,-507.2400758357404,-11.152875835740431,496.08720000000005,0.0,0.0,-169.08002527858014,-333.31493233271374,0.0,-236.89072416425955,0,-147.84743943318776,0,-259.1964758357404,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p9_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.9,16804.0,high,2,1,2,-348.0201393467366,-182.65773934673658,165.3624,0.0,0.0,-174.0100696733683,-42.40217621705909,0.0,2,-430.7013393467366,-182.65773934673658,248.0436,0.0,0.0,-215.3506696733683,-83.74277621705909,0.0,2,-513.3825393467366,-182.65773934673658,330.7248,0.0,0.0,-256.6912696733683,-125.08337621705914,0.0,17.295339346736583,0,-348.0201393467366,0,-348.0201393467366,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p6_SPHIGH,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.6,4528.0,high,6,1,11,388.0079129601309,1297.501112960131,909.4932,0.7272727272727273,1.517420410376197,35.27344663273917,-340.5194838283822,0.7272727272727273,11,-66.73868703986903,1297.501112960131,1364.2398,0.7272727272727273,0.9236321586747533,-6.067153367260821,-381.8600838283822,0.7272727272727273,11,-521.4852870398689,1297.501112960131,1818.9864,0.5454545454545454,0.48209494117762847,-47.40775336726081,-431.0983326057778,0.5454545454545454,-2206.9943129601306,1,-510.8952089797225,1,388.0079129601309,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p9_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.9,16804.0,high,2,1,3,-282.43293018350414,-34.3893301835041,248.04360000000003,0.0,0.0,-94.14431006116804,-139.73029395629524,0.0,3,-406.454730183504,-34.3893301835041,372.0654,0.0,0.0,-135.484910061168,-222.41149395629515,0.0,3,-530.4765301835041,-34.3893301835041,496.08720000000005,0.0,0.0,-176.82551006116805,-305.0926939562952,0.0,-213.6542698164959,0,-282.43293018350414,0,-282.43293018350414,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p9_SPCOMPRESSION,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.9,16804.0,compression,5,1,8,129.46924457433988,790.9188445743398,661.4496,0.625,1.1918071176979987,16.183655571792485,-484.71627457577847,0.625,8,-201.2555554256603,790.9188445743398,992.1744,0.5,0.7590189985358683,-25.156944428207538,-567.3974745757785,0.5,8,-531.98035542566,790.9188445743398,1322.8992,0.25,0.47302264029846064,-66.4975444282075,-650.0786745757785,0.25,-1452.3684445743397,1,-824.4406246215394,1,129.46924457433977,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H3_IQ0p9_SQ0p9_SPLOW,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,3,0.9,0.4628532906704733,0.9,175097.5,low,3,1,4,-201.6885058402655,129.0362941597345,330.7248,0.0,0.0,-50.42212646006637,-112.85080765642526,0.0,4,-367.0509058402655,129.0362941597345,496.0872,0.0,0.0,-91.76272646006638,-236.87260765642526,0.0,4,-532.4133058402655,129.0362941597345,661.4496,0.0,0.0,-133.10332646006637,-360.8944076564253,0.0,-459.7610941597345,1,-269.90406965850684,1,-201.6885058402655,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p75_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.75,7530.25,mid,3,1,4,-220.2371510760707,110.48764892392927,330.7248,0.25,0.6374171540123741,-55.05928776901767,-450.9685648224828,0.25,4,-385.5995510760707,110.48764892392927,496.0872,0.25,0.47281684140717,-96.39988776901768,-533.6497648224828,0.25,4,-550.9619510760708,110.48764892392927,661.4496,0.25,0.35594321012531077,-137.7404877690177,-616.3309648224829,0.25,-441.21244892392934,1,-588.7368058099157,1,-220.2371510760707,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p9_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.9,16804.0,mid,3,1,4,-220.2371510760707,110.48764892392927,330.7248,0.25,0.6374171540123741,-55.05928776901767,-450.9685648224828,0.25,4,-385.5995510760707,110.48764892392927,496.0872,0.25,0.47281684140717,-96.39988776901768,-533.6497648224828,0.25,4,-550.9619510760708,110.48764892392927,661.4496,0.25,0.35594321012531077,-137.7404877690177,-616.3309648224829,0.25,-441.21244892392934,1,-588.7368058099157,1,-220.2371510760707,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p6_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.6,4528.0,low,5,1,7,10.6655076269906,589.4339076269906,578.7684,0.2857142857142857,1.0400514825649108,1.5236439467129428,-156.7534674448327,0.2857142857142857,7,-278.7186923730094,589.4339076269906,868.1526,0.2857142857142857,0.4107401708678437,-39.81695605328706,-322.1158674448327,0.2857142857142857,7,-568.1028923730094,589.4339076269906,1157.5368,0.2857142857142857,0.16418699914315893,-81.15755605328705,-487.4782674448327,0.2857142857142857,-1168.2023076269907,1,-517.177524785832,1,10.665507626990607,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p6_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.6,4528.0,low,5,1,9,155.02687373971457,899.1576737397145,744.1308,0.4444444444444444,1.398605829472617,17.22520819330162,-254.56802973453443,0.4444444444444444,9,-217.03852626028558,899.1576737397145,1116.1962,0.4444444444444444,0.6356125843357002,-24.115391806698398,-337.2492297345345,0.4444444444444444,9,-589.1039262602856,899.1576737397145,1488.2616,0.4444444444444444,0.26575742268587177,-65.45599180669839,-520.7198804686111,0.4444444444444444,-1643.2884737397144,1,-148.40357286782984,1,155.02687373971452,1,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p9_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.9,16804.0,low,4,1,5,-187.24085010027358,226.16514989972637,413.406,0.2,0.4286805685548594,-37.44817002005472,-254.56802973453443,0.2,5,-393.9438501002736,226.16514989972637,620.109,0.2,0.20108160675977238,-78.78877002005473,-337.2492297345345,0.2,5,-600.6468501002737,226.16514989972637,826.812,0.2,0.08779900250218635,-120.12937002005474,-452.4084708203455,0.2,-639.5711498997264,1,-8.829590631204624,0,-187.24085010027358,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p75_SQ0p9_SPCOMPRESSION,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.75,0.32178338420143693,0.9,16804.0,compression,1,1,4,-296.5213445345131,34.203455465486876,330.7248,0.0,0.0,-74.13033613362828,-290.9048360616864,0.0,4,-461.8837445345131,34.203455465486876,496.0872,0.0,0.0,-115.47093613362827,-414.9266360616864,0.0,4,-627.2461445345131,34.203455465486876,661.4496,0.0,0.0,-156.81153613362827,-538.9484360616864,0.0,-364.9282554654868,1,-450.6507275888597,1,-296.5213445345131,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p6_SQ0p9_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.6,0.23589654089339768,0.9,16804.0,high,3,1,5,-228.24680242928326,185.1591975707168,413.406,0.2,0.6162548677973995,-45.649360485856654,-246.76734660573425,0.2,5,-434.94980242928324,185.1591975707168,620.109,0.2,0.4278104746614683,-86.98996048585664,-329.44854660573424,0.2,5,-641.6528024292833,185.1591975707168,826.812,0.2,0.3067052570037574,-128.33056048585667,-412.1297466057342,0.2,-598.5651975707167,1,-228.24680242928326,0,-228.24680242928332,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p6_SQ0p9_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.6,0.23589654089339768,0.9,175097.5,high,5,1,8,8.478711185263819,669.9283111852637,661.4496,0.625,1.0117823674950124,1.0598388981579774,-355.8613381970156,0.625,8,-322.24608881473614,669.9283111852637,992.1744,0.625,0.6180252649232463,-40.28076110184202,-397.2019381970156,0.625,8,-652.9708888147361,669.9283111852637,1322.8992,0.375,0.3314067442949163,-81.62136110184201,-611.9850570998165,0.375,-1331.3779111852639,1,-547.3716499140887,1,8.47871118526379,1,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H10_IQ0p9_SQ0p9_SPLOW,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,10,0.9,0.4628532906704733,0.9,18636.5,low,4,1,6,-159.5900630028507,336.4971369971492,496.0872,0.3333333333333333,0.5349434382786077,-26.598343833808453,-123.48932914294205,0.3333333333333333,6,-407.63366300285077,336.4971369971492,744.1308,0.3333333333333333,0.19840010436409933,-67.93894383380847,-247.51112914294205,0.3333333333333333,6,-655.6772630028507,336.4971369971492,992.1744,0.16666666666666666,0.049990333630228055,-109.27954383380846,-387.82500420992153,0.16666666666666666,-832.5843369971492,1,-711.5894137606765,1,-159.59006300285068,0,0,1
