canonical_work_order_id,panel,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,decision_delay_seconds,horizon_seconds,status,start_ms,start_tick_ms,decision_ms,exit_ms,forced_exit,start_mid,decision_mid,exit_mid,impulse_bps,impulse_side_sign,start_top5_qty,decision_top5_qty,replenishment_ratio,decision_top5_qty_imbalance,decision_l2_l5_qty_imbalance,decision_top5_order_imbalance,entry_long_price,exit_long_price,entry_short_price,exit_short_price
P341_2026-07-10_ADANIPORTS_106692702,existing_phase341,ADANIPORTS,09-Jul-2026 21:51:40,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,60,900,ready,1783655100000,1783655104834,1783655165413,1783656068867,0,1801.15,1816.45,1816.65,84.94572911750801,1.0,925.0,809.0,-0.1254054054054054,-0.18665018541409148,-0.38193343898573695,0.18518518518518517,1817.0,1816.6,1815.9,1816.7
P341_2026-07-10_ADANIPORTS_106692702,existing_phase341,ADANIPORTS,09-Jul-2026 21:51:40,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,120,900,ready,1783655100000,1783655104834,1783655228901,1783656129411,0,1801.15,1813.8000000000002,1815.8,70.23290675401877,1.0,925.0,395.0,-0.572972972972973,-0.4582278481012658,-0.3872053872053872,-0.1111111111111111,1814.2,1815.6,1813.4,1816.0
P341_2026-07-10_BAJAJ-AUTO_106693161,existing_phase341,BAJAJ-AUTO,10-Jul-2026 11:05:02,regular_session,2026-07-10,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,60,900,ready,1783661702000,1783661702665,1783661766714,1783662669232,0,10198.25,10194.5,10163.25,-3.677101463486382,-1.0,227.0,192.0,-0.15418502202643172,0.041666666666666664,-0.3983739837398374,-0.4375,10196.0,10161.5,10193.0,10165.0
P341_2026-07-10_BAJAJ-AUTO_106693161,existing_phase341,BAJAJ-AUTO,10-Jul-2026 11:05:02,regular_session,2026-07-10,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1783661702000,1783661702665,1783661822939,1783662726556,0,10198.25,10192.5,10163.25,-5.638222244012453,-1.0,227.0,190.0,-0.16299559471365638,0.631578947368421,0.6949152542372882,0.0,10194.5,10161.5,10190.5,10165.0
P341_2026-07-10_BHARTIARTL_106693009,existing_phase341,BHARTIARTL,10-Jul-2026 10:02:55,regular_session,2026-07-10,first_real_tick_after_announcement,Record Date,60,900,ready,1783657975000,1783657977665,1783658039790,1783658942163,0,1914.5,1915.1999999999998,1914.9499999999998,3.656307129797953,1.0,6382.0,3843.0,-0.3978376684424945,-0.36247723132969034,-0.4261529480443666,-0.22033898305084745,1915.6,1914.6,1914.8,1915.3
P341_2026-07-10_BHARTIARTL_106693009,existing_phase341,BHARTIARTL,10-Jul-2026 10:02:55,regular_session,2026-07-10,first_real_tick_after_announcement,Record Date,120,900,ready,1783657975000,1783657977665,1783658098165,1783659001980,0,1914.5,1914.5,1914.5,0.0,0.0,6382.0,5843.0,-0.08445628329677217,0.3999657710080438,0.4054704971615345,-0.14285714285714285,1914.6,1914.3,1914.4,1914.7
P341_2026-07-10_DRREDDY_106692956,existing_phase341,DRREDDY,10-Jul-2026 08:51:29,pre_open_or_overnight,2026-07-10,market_open_same_day,Analysts/Institutional Investor Meet/Con. Call Updates,60,900,ready,1783655100000,1783655104834,1783655165163,1783656068864,0,1240.45,1232.25,1240.75,-66.10504252489052,-1.0,1421.0,725.0,-0.4897959183673469,-0.006896551724137931,0.383399209486166,-0.2,1232.5,1240.5,1232.0,1241.0
P341_2026-07-10_DRREDDY_106692956,existing_phase341,DRREDDY,10-Jul-2026 08:51:29,pre_open_or_overnight,2026-07-10,market_open_same_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125661,0,1240.45,1229.0,1240.75,-92.30521181829212,-1.0,1421.0,478.0,-0.6636171710063336,0.45188284518828453,0.44844124700239807,0.4,1229.2,1240.6,1228.8,1240.9
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,60,900,ready,1783655100000,1783655104833,1783655165663,1783656068865,0,1182.5,1186.1,1172.55,30.44397463002037,1.0,826.0,1464.0,0.7723970944309927,0.4685792349726776,0.358148893360161,-0.35714285714285715,1186.4,1172.3,1185.8,1172.8
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,120,900,ready,1783655100000,1783655104833,1783655228901,1783656128911,0,1182.5,1188.65,1171.5500000000002,52.008456659620215,1.0,826.0,1700.0,1.0581113801452784,0.4435294117647059,0.2948237059264816,0.10344827586206896,1188.9,1171.4,1188.4,1171.7
P341_2026-07-10_HDFCBANK_106692277,existing_phase341,HDFCBANK,09-Jul-2026 17:09:34,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,60,900,ready,1783655100000,1783655104834,1783655165163,1783656068864,0,824.5,822.5,823.925,-24.25712553062462,-1.0,1736.0,6069.0,2.495967741935484,0.04893722194760257,-0.11293260473588343,-0.02702702702702703,822.65,823.9,822.35,823.95
P341_2026-07-10_HDFCBANK_106692277,existing_phase341,HDFCBANK,09-Jul-2026 17:09:34,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1783655100000,1783655104834,1783655228901,1783656130661,0,824.5,823.325,823.4,-14.251061249241413,-1.0,1736.0,35423.0,19.40495391705069,-0.04762442480874009,-0.06000059201373472,0.06451612903225806,823.45,823.3,823.2,823.5
P341_2026-07-10_ICICIBANK_106693061,existing_phase341,ICICIBANK,10-Jul-2026 10:32:30,regular_session,2026-07-10,first_real_tick_after_announcement,ESOP/ESOS/ESPS,60,900,ready,1783659750000,1783659754919,1783659815706,1783660715706,0,1401.55,1401.15,1402.8,-2.8539830901492174,-1.0,8181.0,4443.0,-0.45691235790245693,-0.4175106909745667,-0.11017543859649123,0.02857142857142857,1401.3,1402.6,1401.0,1403.0
P341_2026-07-10_ICICIBANK_106693061,existing_phase341,ICICIBANK,10-Jul-2026 10:32:30,regular_session,2026-07-10,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900,ready,1783659750000,1783659754919,1783659875456,1783660781438,0,1401.55,1400.95,1402.8000000000002,-4.280974635224638,-1.0,8181.0,8050.0,-0.016012712382349345,0.0009937888198757764,0.1375325050563421,0.08108108108108109,1401.0,1402.7,1400.9,1402.9
P341_2026-07-10_KOTAKBANK_106692598,existing_phase341,KOTAKBANK,09-Jul-2026 19:37:41,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783655100000,1783655100663,1783655162663,1783656063411,0,377.875,378.475,380.225,15.878266622560973,1.0,5888.0,12223.0,1.0759171195652173,-0.035915896261147016,-0.08630509068605975,0.07142857142857142,378.55,380.2,378.4,380.25
P341_2026-07-10_KOTAKBANK_106692598,existing_phase341,KOTAKBANK,09-Jul-2026 19:37:41,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,120,900,ready,1783655100000,1783655100663,1783655224413,1783656125661,0,377.875,378.7,380.15,21.832616606020206,1.0,5888.0,8467.0,0.43800951086956524,-0.0379118932325499,0.018329938900203666,-0.1506849315068493,378.75,380.1,378.65,380.2
P341_2026-07-10_KOTAKBANK_106692658,existing_phase341,KOTAKBANK,09-Jul-2026 20:20:33,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783655100000,1783655100663,1783655162663,1783656063411,0,377.875,378.475,380.225,15.878266622560973,1.0,5888.0,12223.0,1.0759171195652173,-0.035915896261147016,-0.08630509068605975,0.07142857142857142,378.55,380.2,378.4,380.25
P341_2026-07-10_KOTAKBANK_106692658,existing_phase341,KOTAKBANK,09-Jul-2026 20:20:33,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,120,900,ready,1783655100000,1783655100663,1783655224413,1783656125661,0,377.875,378.7,380.15,21.832616606020206,1.0,5888.0,8467.0,0.43800951086956524,-0.0379118932325499,0.018329938900203666,-0.1506849315068493,378.75,380.1,378.65,380.2
P341_2026-07-10_M&M_106692090,existing_phase341,M&M,09-Jul-2026 16:05:27,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783655100000,1783655104833,1783655165413,1783656068867,0,3116.3,3114.9,3117.05,-4.49250713987771,-1.0,124.0,823.0,5.637096774193548,0.3511543134872418,0.6779661016949152,0.0,3115.0,3116.9,3114.8,3117.2
P341_2026-07-10_M&M_106692090,existing_phase341,M&M,09-Jul-2026 16:05:27,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,120,900,ready,1783655100000,1783655104833,1783655228901,1783656129911,0,3116.3,3119.7,3118.15,10.910374482558279,1.0,124.0,592.0,3.774193548387097,0.21621621621621623,0.06224066390041494,-0.15789473684210525,3119.9,3117.5,3119.5,3118.8
P341_2026-07-10_M&M_106693381,existing_phase341,M&M,10-Jul-2026 13:21:18,regular_session,2026-07-10,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,60,900,ready,1783669878000,1783669878594,1783669938955,1783670840735,0,3120.95,3121.5,3125.8500000000004,1.7622839199608515,1.0,479.0,1714.0,2.578288100208768,-0.9253208868144691,-0.9414990859232175,-0.25,3121.8,3125.8,3121.2,3125.9
P341_2026-07-10_M&M_106693381,existing_phase341,M&M,10-Jul-2026 13:21:18,regular_session,2026-07-10,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1783669878000,1783669878594,1783669998705,1783670899205,0,3120.95,3121.35,3125.35,1.2816610326986686,1.0,479.0,913.0,0.906054279749478,-0.2946330777656079,-0.446064139941691,0.2727272727272727,3121.5,3125.2,3121.2,3125.5
P341_2026-07-10_ONGC_106692689,existing_phase341,ONGC,09-Jul-2026 21:22:07,post_close,2026-07-10,market_open_next_available_real_l2_day,Outcome of Board Meeting,60,900,ready,1783655100000,1783655104833,1783655165663,1783656068866,0,243.845,243.84,244.225,-0.20504828887184287,-1.0,2924.0,16076.0,4.497948016415869,0.04142821597412292,0.04684470573519295,0.0,243.87,244.2,243.81,244.25
P341_2026-07-10_ONGC_106692689,existing_phase341,ONGC,09-Jul-2026 21:22:07,post_close,2026-07-10,market_open_next_available_real_l2_day,Outcome of Board Meeting,120,900,ready,1783655100000,1783655104833,1783655230413,1783656130911,0,243.845,244.31,243.915,19.06949086509887,1.0,2924.0,23234.0,6.9459644322845415,-0.7436515451493501,-0.7818480792947518,0.16666666666666666,244.35,243.88,244.27,243.95
P341_2026-07-10_SBIN_106692841,existing_phase341,SBIN,09-Jul-2026 23:03:55,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783655100000,1783655100663,1783655161163,1783656064161,0,1029.35,1030.8,1029.75,14.086559479283487,1.0,6103.0,7295.0,0.19531378010814354,-0.10788211103495544,0.23669646658152405,0.12280701754385964,1031.0,1029.6,1030.6,1029.9
P341_2026-07-10_SBIN_106692841,existing_phase341,SBIN,09-Jul-2026 23:03:55,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,120,900,ready,1783655100000,1783655100663,1783655220663,1783656124316,0,1029.35,1030.9,1029.4,15.05804633992502,1.0,6103.0,10154.0,0.6637719154514173,-0.132164664171755,0.015107830700034599,0.0,1031.0,1029.2,1030.8,1029.6
P341_2026-07-10_TCS_106692052,existing_phase341,TCS,09-Jul-2026 15:52:21,post_close,2026-07-10,market_open_next_available_real_l2_day,Outcome of Board Meeting,60,900,ready,1783655100000,1783655104834,1783655165163,1783656068864,0,2115.3,2122.3500000000004,2084.8,33.328605871508444,1.0,1058.0,720.0,-0.31947069943289225,-0.4527777777777778,-0.48295454545454547,-0.125,2122.8,2084.6,2121.9,2085.0
P341_2026-07-10_TCS_106692052,existing_phase341,TCS,09-Jul-2026 15:52:21,post_close,2026-07-10,market_open_next_available_real_l2_day,Outcome of Board Meeting,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9
P341_2026-07-10_TCS_106692059,existing_phase341,TCS,09-Jul-2026 15:54:18,post_close,2026-07-10,market_open_next_available_real_l2_day,Dividend,60,900,ready,1783655100000,1783655104834,1783655165163,1783656068864,0,2115.3,2122.3500000000004,2084.8,33.328605871508444,1.0,1058.0,720.0,-0.31947069943289225,-0.4527777777777778,-0.48295454545454547,-0.125,2122.8,2084.6,2121.9,2085.0
P341_2026-07-10_TCS_106692059,existing_phase341,TCS,09-Jul-2026 15:54:18,post_close,2026-07-10,market_open_next_available_real_l2_day,Dividend,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9
P341_2026-07-10_TCS_106692063,existing_phase341,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_real_l2_day,Press Release,60,900,ready,1783655100000,1783655104834,1783655165163,1783656068864,0,2115.3,2122.3500000000004,2084.8,33.328605871508444,1.0,1058.0,720.0,-0.31947069943289225,-0.4527777777777778,-0.48295454545454547,-0.125,2122.8,2084.6,2121.9,2085.0
P341_2026-07-10_TCS_106692063,existing_phase341,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_real_l2_day,Press Release,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9
P341_2026-07-10_TCS_106692067,existing_phase341,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783655100000,1783655104834,1783655165163,1783656068864,0,2115.3,2122.3500000000004,2084.8,33.328605871508444,1.0,1058.0,720.0,-0.31947069943289225,-0.4527777777777778,-0.48295454545454547,-0.125,2122.8,2084.6,2121.9,2085.0
P341_2026-07-10_TCS_106692067,existing_phase341,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9
P341_2026-07-10_TCS_106692731,existing_phase341,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,60,900,ready,1783655100000,1783655104834,1783655165163,1783656068864,0,2115.3,2122.3500000000004,2084.8,33.328605871508444,1.0,1058.0,720.0,-0.31947069943289225,-0.4527777777777778,-0.48295454545454547,-0.125,2122.8,2084.6,2121.9,2085.0
P341_2026-07-10_TCS_106692731,existing_phase341,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9
P341_2026-07-13_DRREDDY_106695517,existing_phase341,DRREDDY,13-Jul-2026 14:35:09,regular_session,2026-07-13,first_real_tick_after_announcement,Press Release,60,900,ready,1783933509000,1783933511706,1783933574720,1783934476218,0,1232.5,1232.65,1232.45,1.2170385395544905,1.0,2777.0,6187.0,1.2279438242707958,-0.5028285113948602,-0.5127133402995472,-0.16883116883116883,1233.0,1232.2,1232.3,1232.7
P341_2026-07-13_DRREDDY_106695517,existing_phase341,DRREDDY,13-Jul-2026 14:35:09,regular_session,2026-07-13,first_real_tick_after_announcement,Press Release,120,900,ready,1783933509000,1783933511706,1783933634658,1783934536218,0,1232.5,1232.55,1233.15,0.4056795131842152,1.0,2777.0,4390.0,0.5808426359380626,-0.009111617312072893,-0.023872679045092837,0.2571428571428571,1232.8,1233.1,1232.3,1233.2
P341_2026-07-13_HDFCBANK_106694495,existing_phase341,HDFCBANK,10-Jul-2026 23:50:18,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,60,900,ready,1783914300000,1783914305195,1783914365710,1783915267961,0,817.25,814.9,812.075,-28.754970939125396,-1.0,34197.0,5431.0,-0.841184899260169,-0.3087829129073835,-0.307415133699981,-0.42105263157894735,815.0,812.0,814.8,812.15
P341_2026-07-13_HDFCBANK_106694495,existing_phase341,HDFCBANK,10-Jul-2026 23:50:18,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,120,900,ready,1783914300000,1783914305195,1783914425959,1783915325960,0,817.25,815.9,812.25,-16.518813092689175,-1.0,34197.0,3308.0,-0.9032663683948884,-0.11487303506650544,-0.07211063549555483,-0.07692307692307693,816.05,812.1,815.75,812.4
P341_2026-07-13_INFY_106695528,existing_phase341,INFY,13-Jul-2026 14:47:47,regular_session,2026-07-13,first_real_tick_after_announcement,General Updates,60,900,ready,1783934267000,1783934269382,1783934329967,1783935230468,0,1102.8,1103.45,1104.95,5.894087776569559,1.0,8369.0,8894.0,0.06273150914087705,-0.8349449066786597,-0.8132151029748284,-0.6,1103.5,1104.9,1103.4,1105.0
P341_2026-07-13_INFY_106695528,existing_phase341,INFY,13-Jul-2026 14:47:47,regular_session,2026-07-13,first_real_tick_after_announcement,General Updates,120,900,ready,1783934267000,1783934269382,1783934390218,1783935290218,0,1102.8,1103.55,1104.35,6.800870511425463,1.0,8369.0,8588.0,0.02616800095590871,-0.4175593851886353,-0.47182126270867325,-0.1590909090909091,1103.6,1104.2,1103.5,1104.5
P341_2026-07-13_KOTAKBANK_106693798,existing_phase341,KOTAKBANK,10-Jul-2026 17:20:48,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,60,900,ready,1783914300000,1783914305195,1783914367460,1783915274269,0,375.6,376.17499999999995,377.1,15.30883919062651,1.0,1796.0,6934.0,2.8608017817371936,0.44505336025382175,0.5866643987072632,0.12,376.2,377.0,376.15,377.2
P341_2026-07-13_KOTAKBANK_106693798,existing_phase341,KOTAKBANK,10-Jul-2026 17:20:48,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,120,900,ready,1783914300000,1783914305195,1783914426209,1783915326210,0,375.6,375.725,376.8,3.3280085197018106,1.0,1796.0,9750.0,4.428730512249444,0.16533333333333333,0.1909699719161806,0.12727272727272726,375.8,376.75,375.65,376.85
P341_2026-07-13_KOTAKBANK_106693806,existing_phase341,KOTAKBANK,10-Jul-2026 17:24:32,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783914300000,1783914305195,1783914367460,1783915274269,0,375.6,376.17499999999995,377.1,15.30883919062651,1.0,1796.0,6934.0,2.8608017817371936,0.44505336025382175,0.5866643987072632,0.12,376.2,377.0,376.15,377.2
P341_2026-07-13_KOTAKBANK_106693806,existing_phase341,KOTAKBANK,10-Jul-2026 17:24:32,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,120,900,ready,1783914300000,1783914305195,1783914426209,1783915326210,0,375.6,375.725,376.8,3.3280085197018106,1.0,1796.0,9750.0,4.428730512249444,0.16533333333333333,0.1909699719161806,0.12727272727272726,375.8,376.75,375.65,376.85
