trade_date,symbol,candidate_start_row,model_score_column,threshold,signal_side,probability,entry_price,exit_price,quantity,gross_pnl_inr,zerodha_total_charges_inr,adverse_slippage_inr,net_pnl_inr,forward_return_bps,abs_forward_return_bps,label_side,charge_brokerage,charge_stt,charge_transaction_charge,charge_sebi_charge,charge_stamp_duty,charge_gst,scenario_id
2026-03-02,HDFCBANK,20000,primary_long_probability,0.5,short,0.3978151811072338,818.3987500000001,818.1812,122,26.54110000000219,82.66312816438341,19.9689295,-76.09095766438122,-2.658239641740335,2.658239641740335,short,40.0,25.0,6.129646544730001,0.1996627539,2.994543192,8.3392756737534,primary_threshold_0.50_cost200
2026-03-02,ICICIBANK,0,primary_long_probability,0.5,long,0.5894854357347125,1400.9,1401.605,71,50.054999999993015,82.62688264412999,19.892780000000002,-52.46466264413698,5.032479120564831,5.032479120564831,long,40.0,25.0,6.108620148500001,0.198977855,2.9839170000000004,8.33536764063,primary_threshold_0.50_cost200
2026-03-02,ICICIBANK,5000,primary_long_probability,0.5,long,0.6054301719678873,1401.2525,1401.59,71,23.96249999999418,82.62852981040501,19.8977855,-78.56381531041083,2.408559485175519,2.408559485175519,long,40.0,25.0,6.10935579725,0.19900181749999998,2.9846678250000003,8.335504370655,primary_threshold_0.50_cost200
2026-03-02,ICICIBANK,10000,primary_long_probability,0.5,short,0.499252664257593,1401.77,1402.145,71,-26.625,82.63327920879,19.905134,-129.16341320879,2.6751892250511853,2.6751892250511853,long,40.0,25.0,6.1116935255,0.199077965,2.98656885,8.33593886829,primary_threshold_0.50_cost200
2026-03-02,INFY,0,primary_long_probability,0.5,long,0.5067285972737166,1098.6999999999998,1099.0075000000002,91,27.982500000027358,82.68032865379499,19.996339999999996,-74.69416865376763,2.7987621734808927,2.7987621734808927,long,40.0,25.0,6.13973544275,0.1999913825,2.9994509999999996,8.341150828545,primary_threshold_0.50_cost200
2026-03-02,INFY,10000,primary_long_probability,0.5,short,0.3615937012848279,1099.315,1099.6525,90,-30.374999999985448,82.57197379745,19.787670000000002,-132.73464379743544,3.070093649227846,3.070093649227846,long,40.0,25.0,6.0757472025000006,0.19790707500000002,2.96906175,8.329257769949999,primary_threshold_0.50_cost200
2026-03-02,INFY,20000,primary_long_probability,0.5,short,0.4270415641104734,1099.51,1098.9250000000002,90,52.64999999997963,82.5682168649,19.79118,-49.709396864920365,-5.320551882200334,5.320551882200334,short,40.0,25.0,6.074275905000001,0.19785915,2.9670975000000004,8.3289843099,primary_threshold_0.50_cost200
2026-03-02,RELIANCE,0,primary_long_probability,0.5,long,0.5476485097963234,1296.6999999999998,1296.9699999999998,77,20.79000000000815,82.66582614154001,19.969179999999998,-81.84500614153185,2.0822086835812588,2.0822086835812588,long,40.0,25.0,6.131176512999999,0.19971258999999997,2.9953769999999995,8.339560038539998,primary_threshold_0.50_cost200
2026-03-02,RELIANCE,10000,primary_long_probability,0.5,long,0.5227575032264029,1297.2475,1297.705,77,35.2274999999936,82.670784802555,19.9776115,-67.4208963025614,3.526697873767202,3.526697873767202,long,40.0,25.0,6.134208214749999,0.19981134249999996,2.996641725,8.340123520305,primary_threshold_0.50_cost200
2026-03-02,RELIANCE,20000,primary_long_probability,0.5,long,0.5356745242775194,1297.7424999999998,1297.24,77,-38.692499999990105,82.67201466041499,19.985234499999997,-141.34974916040508,-3.8721086810351615,3.8721086810351615,short,40.0,25.0,6.134279131749999,0.19981365249999997,2.9977851749999997,8.340136701165,primary_threshold_0.50_cost200
2026-03-02,TCS,0,primary_long_probability,0.5,long,0.5855772320511002,2175.1000000000004,2175.67,45,25.64999999999418,81.45990561789999,19.575900000000004,-75.38580561790582,2.62056916923226,2.62056916923226,long,40.0,24.0,6.010588755000001,0.19578465,2.9363850000000005,8.3171472129,primary_threshold_0.50_cost200
2026-03-02,TCS,10000,primary_long_probability,0.5,short,0.4176028906361935,2176.075,2176.75,45,-30.375000000014552,81.46559223775,19.584674999999997,-131.42526723776456,3.101915145388748,3.101915145388748,long,40.0,24.0,6.0134277375,0.19587712499999999,2.9386125,8.31767487525,primary_threshold_0.50_cost200
2026-03-02,TCS,20000,primary_long_probability,0.5,short,0.4447565264838849,2176.3825,2175.7675,45,27.675000000017462,81.4631296555,19.5874425,-73.37557215548253,-2.825790043798744,2.825790043798744,short,40.0,24.0,6.012495225,0.19584675,2.937286125,8.3175015555,primary_threshold_0.50_cost200
2026-03-03,AXISBANK,10000,primary_long_probability,0.5,short,0.4560119859995841,1299.83,1300.1750000000002,76,-26.220000000030268,82.55583881428,19.757416,-128.53325481431025,2.6541932406565065,2.6541932406565065,long,40.0,25.0,6.066331666,0.19760038,2.9643990000000007,8.327507768279999,primary_threshold_0.50_cost200
2026-03-03,AXISBANK,20000,primary_long_probability,0.5,long,0.5691343091338145,1299.98,1298.7199999999998,76,-95.76000000000931,82.55168428720002,19.759696,-198.07138028720934,-9.69245680702948,9.69245680702948,short,40.0,25.0,6.06328684,0.19750119999999996,2.9639544,8.3269418472,primary_threshold_0.50_cost200
2026-03-03,HCLTECH,10000,primary_long_probability,0.5,short,0.3880848216326246,1196.1,1196.34,83,-19.919999999998254,82.60669028312,19.855259999999998,-122.38195028311826,2.0065211938820875,2.0065211938820875,long,40.0,25.0,6.096176363999999,0.19857251999999995,2.9788865999999996,8.33305479912,primary_threshold_0.50_cost200
2026-03-03,HCLTECH,20000,primary_long_probability,0.5,short,0.4782192646470819,1196.4975,1195.5975,83,74.69999999998254,82.60377033731,19.8618585,-27.76562883732746,-7.521954705296843,7.521954705296843,short,40.0,25.0,6.0952972695000005,0.198543885,2.9770377750000003,8.33289140781,primary_threshold_0.50_cost200
2026-03-03,HDFCBANK,0,primary_long_probability,0.5,long,0.603144531741968,816.8499999999999,816.565,122,-34.76999999997497,82.64381262178,19.93114,-137.34495262175497,-3.4890126706231803,3.4890126706231803,short,40.0,25.0,6.117792541,0.19927662999999998,2.9896709999999995,8.33707245078,primary_threshold_0.50_cost200
2026-03-03,HDFCBANK,5000,primary_long_probability,0.5,long,0.602362923551737,816.7937999999999,817.0,122,25.156400000007125,82.64533559570161,19.92976872,-77.41870431569448,2.524504960738938,2.524504960738938,long,40.0,25.0,6.11921129852,0.1993228436,2.9894653079999998,8.3373361455816,primary_threshold_0.50_cost200
2026-03-03,HDFCBANK,20000,primary_long_probability,0.5,long,0.6711336216515804,816.115,816.7225000000001,122,74.11500000000524,82.63848708205,19.913206000000002,-28.43669308204477,7.443803875680177,7.443803875680177,long,40.0,25.0,6.1156295725,0.19920617499999999,2.9869809,8.33667043455,primary_threshold_0.50_cost200
2026-03-03,ICICIBANK,5000,primary_long_probability,0.5,short,0.4079702732833709,1387.2175000000002,1387.5700000000002,72,-25.379999999990105,82.6702976882,19.975932000000004,-128.0262296881901,2.541057909087534,2.541057909087534,long,40.0,25.0,6.13339029,0.1997847,2.9971512000000002,8.3399714982,primary_threshold_0.50_cost200
2026-03-03,ICICIBANK,10000,primary_long_probability,0.5,short,0.3493773533893068,1387.5700000000002,1387.915,72,-24.839999999996508,82.67292141752,19.981008000000003,-127.49392941751651,2.486361048450167,2.486361048450167,long,40.0,25.0,6.134932044,0.19983492,2.9978964,8.34025805352,primary_threshold_0.50_cost200
2026-03-03,INFY,5000,primary_long_probability,0.5,long,0.6113894903065713,1092.7525,1093.0525,91,27.29999999998836,82.62357651153002,19.888095500000002,-75.21167201154167,2.7453609120084783,2.7453609120084783,long,40.0,25.0,6.106483428500001,0.198908255,2.9832143250000005,8.33497050303,primary_threshold_0.50_cost200
2026-03-03,INFY,10000,primary_long_probability,0.5,long,0.5774924952647896,1092.64,1092.9325,91,26.617499999978463,82.622477969085,19.886048000000002,-75.89102596910654,2.677002489383678,2.677002489383678,long,40.0,25.0,6.10583389325,0.19888709749999997,2.9829072,8.334849778335,primary_threshold_0.50_cost200
2026-03-03,INFY,20000,primary_long_probability,0.5,short,0.358517204346218,1093.06,1092.2875,91,70.29750000000058,82.620749756235,19.893691999999998,-32.21694175623442,-7.067315609390485,7.067315609390485,short,40.0,25.0,6.10520531075,0.19886662249999998,2.981944875,8.334732947985,primary_threshold_0.50_cost200
2026-03-03,RELIANCE,5000,primary_long_probability,0.5,long,0.5181808404944179,1292.605,1292.935,77,25.40999999998894,82.63295016148,19.906117000000002,-77.12906716149107,2.552984090266765,2.552984090266765,long,40.0,25.0,6.111958006000001,0.19908658,2.9859175500000004,8.33598802548,primary_threshold_0.50_cost200
2026-03-03,TCS,5000,primary_long_probability,0.5,short,0.4251552789699078,2160.3725,2161.2275,46,-39.330000000001746,82.6185673516,19.875427,-141.82399435160175,3.957650821791234,3.957650821791234,long,40.0,25.0,6.102963519999999,0.19879359999999996,2.98249395,8.334316281600001,primary_threshold_0.50_cost200
2026-03-03,TCS,10000,primary_long_probability,0.5,short,0.3966043769268787,2160.1925,2161.025,46,-38.294999999998254,82.61762974303,19.873771,-140.78640074302825,3.853823212514541,3.853823212514541,long,40.0,25.0,6.1024233535,0.198776005,2.9822145000000004,8.33421588453,primary_threshold_0.50_cost200
2026-03-03,TCS,20000,primary_long_probability,0.5,long,0.5573661144618189,2161.385,2159.42,46,-90.38999999999942,82.61741676417999,19.884742000000003,-192.89215876417944,-9.091392787495728,9.091392787495728,short,40.0,25.0,6.101840821000001,0.19875703000000003,2.9827113,8.33410761318,primary_threshold_0.50_cost200
2026-03-04,AXISBANK,5000,primary_long_probability,0.5,long,0.562149168699263,1338.8975,1339.1675,74,19.979999999995925,82.58535420486001,19.815683000000003,-82.42103720486409,2.0165845406387106,2.0165845406387106,long,40.0,25.0,6.084028067,0.19817680999999998,2.9723524500000003,8.33079687786,primary_threshold_0.50_cost200
2026-03-04,HCLTECH,5000,primary_long_probability,0.5,short,0.4191940297768971,1248.3825000000002,1248.6825,80,-23.999999999985448,82.66925507119998,19.974120000000003,-126.64337507118543,2.4031096238510803,2.4031096238510803,long,40.0,25.0,6.132791640000001,0.1997652,2.996838,8.3398602312,primary_threshold_0.50_cost200
2026-03-04,HCLTECH,10000,primary_long_probability,0.5,long,0.5499204785232567,1248.7199999999998,1248.4050000000002,80,-25.199999999953434,82.66952461999999,19.979519999999997,-127.84904461995342,-2.522583125116918,2.522583125116918,short,40.0,25.0,6.132939,0.19977,2.9969279999999996,8.33988762,primary_threshold_0.50_cost200
2026-03-04,HCLTECH,20000,primary_long_probability,0.5,short,0.4822297777731066,1248.6374999999998,1249.1025,80,-37.20000000001164,82.67228299519999,19.978199999999998,-139.85048299521162,3.7240592245559294,3.7240592245559294,long,40.0,25.0,6.13444944,0.19981919999999997,2.997846,8.3401683552,primary_threshold_0.50_cost200
2026-03-04,HDFCBANK,5000,primary_long_probability,0.5,long,0.6479384154477674,824.1800000000001,824.4649999999999,121,34.48499999997148,82.65374839927,19.945156000000004,-68.11390439929852,3.457982479553671,3.457982479553671,long,40.0,25.0,6.1242215815,0.19948604499999997,2.9917734000000005,8.33826737277,primary_threshold_0.50_cost200
2026-03-04,ICICIBANK,20000,primary_long_probability,0.5,short,0.4997149871113916,1419.7424999999998,1420.1025,70,-25.20000000001164,82.6181221949,19.876395,-127.69451719491164,2.535671081200481,2.535671081200481,long,40.0,25.0,6.102826905,0.19878915,2.9822152500000003,8.3342908899,primary_threshold_0.50_cost200
2026-03-04,INFY,0,primary_long_probability,0.5,short,0.4990468736787007,1113.9,1113.5475,89,31.372500000012224,82.588643030465,19.827420000000004,-71.04356303045277,-3.1645569620249896,3.1645569620249896,short,40.0,25.0,6.086054804250001,0.1982428275,2.973171825,8.331173573715,primary_threshold_0.50_cost200
2026-03-04,INFY,5000,primary_long_probability,0.5,short,0.4121590570324231,1113.5549999999998,1113.795,89,-21.360000000015134,82.58897926490002,19.821279,-123.77025826491516,2.1552595067171043,2.1552595067171043,long,40.0,25.0,6.085788405,0.19823415,2.9738326500000003,8.3311240599,primary_threshold_0.50_cost200
2026-03-04,RELIANCE,10000,primary_long_probability,0.5,long,0.5653226950096808,1323.455,1323.86,75,30.374999999985448,82.60468361675001,19.851825,-72.08150861676457,3.060172049674527,3.060172049674527,long,40.0,25.0,6.095442787500001,0.19854862499999998,2.97777375,8.332918454249999,primary_threshold_0.50_cost200
2026-03-04,TCS,5000,primary_long_probability,0.5,short,0.4157767509817671,2195.61,2196.24,45,-28.349999999976717,82.5575933495,19.760490000000004,-130.66808334947672,2.8693620451703823,2.8693620451703823,long,40.0,25.0,6.067340775,0.19763324999999998,2.964924,8.3276953245,primary_threshold_0.50_cost200
2026-03-04,TCS,10000,primary_long_probability,0.5,short,0.4477786859530341,2196.225,2195.7825,45,19.91250000000582,82.55724083952501,19.766025000000003,-82.41076583951919,-2.0148208858386965,2.0148208858386965,short,40.0,25.0,6.06755836125,0.19764033749999999,2.964306375,8.327735765775,primary_threshold_0.50_cost200
2026-03-04,TCS,20000,primary_long_probability,0.5,long,0.5107530948786401,2196.1275,2197.26,45,50.96250000000873,82.56002950212499,19.7651475,-51.36267700211626,5.1568044205091175,5.1568044205091175,long,40.0,25.0,6.06946483125,0.1977024375,2.964772125,8.328090108375,primary_threshold_0.50_cost200
2026-03-05,HCLTECH,10000,primary_long_probability,0.5,short,0.4050437567132451,1218.475,1218.73,82,-20.910000000003492,82.67369519885999,19.98299,-123.56668519886348,2.0927799093137667,2.0927799093137667,long,40.0,25.0,6.135419867,0.19985081,2.9980758,8.34034872186,primary_threshold_0.50_cost200
2026-03-05,ICICIBANK,20000,primary_long_probability,0.5,short,0.3925751358258902,1405.24,1404.9475,71,20.767499999987194,82.655907202375,19.954408,-81.84281520238781,-2.0814949759472987,2.0814949759472987,short,40.0,25.0,6.12536569375,0.1995233125,2.9925381750000004,8.338480021125,primary_threshold_0.50_cost200
2026-03-05,INFY,0,primary_long_probability,0.5,short,0.4995868955588429,1105.0,1104.61,90,35.10000000000582,82.6211874494,19.89,-67.41118744939418,-3.5294117647047303,3.5294117647047303,short,40.0,25.0,6.10515243,0.19886489999999998,2.982447,8.3347231194,primary_threshold_0.50_cost200
2026-03-05,TCS,0,primary_long_probability,0.5,long,0.6992982508410908,2176.9,2176.3,45,-26.999999999985448,81.466425964,19.592100000000002,-128.05852596398546,-2.756212963385798,2.756212963385798,short,40.0,24.0,6.0139458,0.19589399999999998,2.938815,8.317771164,primary_threshold_0.50_cost200
2026-03-06,AXISBANK,0,primary_long_probability,0.5,long,0.6323444396078328,1318.6,1318.1725,75,-32.06250000001455,82.564183410125,19.779,-134.40568341013955,-3.242074927952236,3.242074927952236,short,40.0,25.0,6.0711686812500005,0.19775793749999998,2.96685,8.328406791375,primary_threshold_0.50_cost200
2026-03-06,AXISBANK,5000,primary_long_probability,0.5,long,0.534826053469882,1318.8775,1317.94,75,-70.3125,82.564934030375,19.7831625,-172.66059653037502,-7.108317489683462,7.108317489683462,short,40.0,25.0,6.07127229375,0.19776131249999998,2.967474375,8.328426049125,primary_threshold_0.50_cost200
2026-03-06,AXISBANK,10000,primary_long_probability,0.5,long,0.5025103875246935,1318.6,1317.9475,75,-48.9375,82.56355218387499,19.779,-151.280052183875,-4.94843015319216,4.94843015319216,short,40.0,25.0,6.07065061875,0.19774106249999998,2.96685,8.328310502625,primary_threshold_0.50_cost200
2026-03-06,AXISBANK,20000,primary_long_probability,0.5,long,0.6506679616374204,1317.6775,1318.015,75,25.312500000014552,82.559077899125,19.765162500000002,-77.01174039911045,2.561324755107859,2.561324755107859,long,40.0,25.0,6.06868198125,0.19767693749999998,2.964774375,8.327944605375,primary_threshold_0.50_cost200
2026-03-06,HCLTECH,5000,primary_long_probability,0.5,short,0.3311656355636897,1219.985,1219.565,81,34.01999999998952,82.5551013413,19.763757,-68.29885834131048,-3.442665278672055,3.442665278672055,short,40.0,25.0,6.066428985,0.19760355,2.96354295,8.3275258563,primary_threshold_0.50_cost200
2026-03-06,HCLTECH,10000,primary_long_probability,0.5,short,0.4328238574329728,1219.565,1219.31,81,20.654999999998836,82.55243651824999,19.756953,-81.65438951825115,-2.09090946362112,2.09090946362112,short,40.0,25.0,6.0647504625,0.19754887499999998,2.9629233,8.32721388075,primary_threshold_0.50_cost200
2026-03-06,HCLTECH,20000,primary_long_probability,0.5,long,0.5169727327314227,1218.665,1219.0475,82,31.364999999990687,82.67509194955,19.986106,-71.29619794955931,3.1386804413039164,3.1386804413039164,long,40.0,25.0,6.1366974475,0.19989242499999998,2.9979159,8.34058617705,primary_threshold_0.50_cost200
2026-03-06,HDFCBANK,0,primary_long_probability,0.5,long,0.6133291646961332,818.0,817.7711999999999,122,-27.913600000014412,82.65877421587841,19.959200000000003,-130.53157421589282,-2.797066014671052,2.797066014671052,short,40.0,25.0,6.12661745248,0.19956408639999995,2.99388,8.3387126769984,primary_threshold_0.50_cost200
2026-03-06,HDFCBANK,5000,primary_long_probability,0.5,long,0.6341530293410997,817.7711999999999,817.5987,122,-21.044999999983702,82.65610546248679,19.95361728,-123.6547227424705,-2.109391966847206,2.109391966847206,short,40.0,25.0,6.1251144234599995,0.19951512779999997,2.9930425919999997,8.338433319226798,primary_threshold_0.50_cost200
2026-03-06,HDFCBANK,10000,primary_long_probability,0.5,long,0.666098948045483,817.7937999999999,817.5388,122,-31.10999999998603,82.6560179587432,19.95416872,-133.72018667872925,-3.11814542981228,3.11814542981228,short,40.0,25.0,6.12497472004,0.19951057719999998,2.9931253079999998,8.3384073535032,primary_threshold_0.50_cost200
2026-03-06,HDFCBANK,20000,primary_long_probability,0.5,long,0.6691404978656265,817.2275,817.6099999999999,122,46.6649999999936,82.65168589605,19.940351,-55.9270368960564,4.680459235646578,4.680459235646578,long,40.0,25.0,6.1231203725,0.19945017499999998,2.99105265,8.338062698549999,primary_threshold_0.50_cost200
2026-03-06,ICICIBANK,0,primary_long_probability,0.5,long,0.5561827987760767,1401.6999999999998,1401.4,71,-21.299999999973807,82.63016686059999,19.904139999999998,-123.83430686057379,-2.140258257827832,2.140258257827832,short,40.0,25.0,6.10991707,0.19902009999999998,2.9856209999999996,8.335608690599999,primary_threshold_0.50_cost200
2026-03-06,ICICIBANK,10000,primary_long_probability,0.5,short,0.4925004457709265,1401.535,1401.16,71,26.625,82.62794105107,19.901797000000002,-75.90473805107,-2.675637782859508,2.675637782859508,short,40.0,25.0,6.1090342915,0.198991345,2.9844708,8.335444614570001,primary_threshold_0.50_cost200
2026-03-06,ICICIBANK,20000,primary_long_probability,0.5,long,0.6205376333691702,1400.7025,1402.06,71,96.38249999999243,82.62714584432501,19.889975500000002,-6.134621344332583,9.691565482321,9.691565482321,long,40.0,25.0,6.109181421250001,0.1989961375,2.983496325,8.335471960575001,primary_threshold_0.50_cost200
2026-03-06,INFY,0,primary_long_probability,0.5,long,0.5154280389986426,1101.9,1101.5324999999998,90,-33.07500000002619,82.59307364855002,19.834200000000003,-135.50227364857622,-3.335148380073428,3.335148380073428,short,40.0,25.0,6.0880839975,0.19830892499999997,2.9751300000000005,8.331550726049999,primary_threshold_0.50_cost200
2026-03-06,INFY,5000,primary_long_probability,0.5,long,0.5942812486998252,1102.245,1101.7424999999998,90,-45.22500000000582,82.59587357824999,19.84041,-147.66128357825582,-4.558877563518588,4.558877563518588,short,40.0,25.0,6.0896174625,0.19835887499999996,2.9760614999999997,8.33183574075,primary_threshold_0.50_cost200
2026-03-06,INFY,10000,primary_long_probability,0.5,long,0.5368357840599739,1101.5025,1101.225,90,-24.975000000020373,82.58962698785,19.827045000000002,-127.39167198787037,-2.519286156864333,2.519286156864333,short,40.0,25.0,6.0861360824999995,0.19824547499999998,2.9740567500000004,8.33118868035,primary_threshold_0.50_cost200
2026-03-06,RELIANCE,10000,primary_long_probability,0.5,short,0.4610662996323822,1297.4725,1296.9625,77,39.270000000004075,82.66863591696999,19.981076500000004,-63.379712416965916,-3.9307191481882167,3.9307191481882167,short,40.0,25.0,6.1329848965,0.199771495,2.9959833750000002,8.339896150469999,primary_threshold_0.50_cost200
2026-03-06,TCS,5000,primary_long_probability,0.5,short,0.4957713671626064,2181.3725000000004,2180.8625,45,22.94999999999709,82.48698368345,19.632352500000003,-79.16933618345291,-2.3379775806297096,2.3379775806297096,short,40.0,25.0,6.026427652500001,0.196300575,2.9441643750000006,8.32009108095,primary_threshold_0.50_cost200
2026-03-06,TCS,10000,primary_long_probability,0.5,short,0.3962047330186935,2181.8525,2180.945,45,40.83749999999418,82.488041897825,19.636672500000003,-61.28721439783082,-4.159309577527604,4.159309577527604,short,40.0,25.0,6.027204746250001,0.1963258875,2.9442757500000005,8.320235514075,primary_threshold_0.50_cost200
2026-03-06,TCS,20000,primary_long_probability,0.5,long,0.5329637304566969,2180.03,2180.5925,45,25.3125,82.48314553557499,19.62027,-76.790915535575,2.580239721471723,2.580239721471723,long,40.0,25.0,6.024199983750001,0.1962280125,2.9430405000000004,8.319677039325,primary_threshold_0.50_cost200
2026-03-09,AXISBANK,0,primary_long_probability,0.5,long,0.5586085152287501,1325.6999999999998,1326.3000000000002,75,45.000000000029104,82.62287839999999,19.885499999999997,-57.50837839997088,4.525910839559206,4.525910839559206,long,40.0,25.0,6.10623,0.1989,2.9828249999999996,8.3349234,primary_threshold_0.50_cost200
2026-03-09,AXISBANK,5000,primary_long_probability,0.5,long,0.575953819565703,1326.3000000000002,1325.685,75,-46.12500000001455,82.62418631825,19.894500000000004,-148.64368631826454,-4.636959963810876,4.636959963810876,short,40.0,25.0,6.106195462500001,0.198898875,2.9841750000000005,8.334916980749998,primary_threshold_0.50_cost200
2026-03-09,HCLTECH,0,primary_long_probability,0.5,short,0.4972073719495749,1225.3000000000002,1225.8325,81,-43.13249999997788,82.60542502089501,19.849860000000003,-145.5877850208729,4.345874479717619,4.345874479717619,long,40.0,25.0,6.0952311877500005,0.1985417325,2.978772975,8.332879125645,primary_threshold_0.50_cost200
2026-03-09,HCLTECH,5000,primary_long_probability,0.5,short,0.4664072860824038,1225.795,1225.105,81,55.88999999999942,82.6029527474,19.857879,-46.570831747400575,-5.628999955131604,5.628999955131604,short,40.0,25.0,6.094653030000001,0.1985229,2.97700515,8.332771667400001,primary_threshold_0.50_cost200
2026-03-09,HDFCBANK,0,primary_long_probability,0.5,long,0.6396112022503936,819.6500000000001,819.9838,122,40.72359999998298,82.68244031458161,19.999460000000003,-61.95830031459863,4.072469956687401,4.072469956687401,long,40.0,25.0,6.141084434520001,0.20003532359999998,2.9999190000000007,8.3414015564616,primary_threshold_0.50_cost200
2026-03-09,HDFCBANK,5000,primary_long_probability,0.5,long,0.5211293265076606,819.8713,819.53,121,-41.297300000005635,82.5962696673638,19.84088546,-143.73445512736944,-4.162848486098325,4.162848486098325,short,40.0,25.0,6.0898840091099995,0.19836755729999997,2.976132819,8.3318852819538,primary_threshold_0.50_cost200
2026-03-09,ICICIBANK,0,primary_long_probability,0.5,long,0.5787607679920752,1408.3000000000002,1408.96,71,46.85999999998603,82.68183135676001,19.997860000000003,-55.81969135677399,4.686501455654722,4.686501455654722,long,40.0,25.0,6.140781622,0.20002546000000002,2.9996790000000004,8.34134527476,primary_threshold_0.50_cost200
2026-03-09,ICICIBANK,5000,primary_long_probability,0.5,long,0.6161234754629938,1408.915,1408.5475,70,-25.72500000000582,82.53602165925,19.72481,-127.98583165925582,-2.6083901441878066,2.6083901441878066,short,40.0,25.0,6.0547269125000005,0.19722237499999998,2.9587215000000002,8.32535087175,primary_threshold_0.50_cost200
2026-03-09,ICICIBANK,10000,primary_long_probability,0.5,long,0.6226065231440092,1408.6825,1408.3449999999998,70,-23.625000000014552,82.53439439655,19.721555,-125.88094939656455,-2.395855702048481,2.395855702048481,short,40.0,25.0,6.0537920975,0.197191925,2.9582332499999997,8.325177124049999,primary_threshold_0.50_cost200
2026-03-09,INFY,0,primary_long_probability,0.5,short,0.4976537332580896,1105.8000000000002,1106.265,90,-41.84999999999127,82.6339208051,19.904400000000003,-144.38832080509127,4.205100379812722,4.205100379812722,long,40.0,25.0,6.111935595000001,0.19908585000000004,2.9869155000000003,8.3359838601,primary_threshold_0.50_cost200
2026-03-09,INFY,5000,primary_long_probability,0.5,short,0.4326040425777307,1106.0475,1105.71,90,30.374999999985448,82.63138709405001,19.908855,-72.16524209406457,-3.0514060200858544,3.0514060200858544,short,40.0,25.0,6.1110859725,0.19905817499999998,2.9854170000000004,8.335825946549999,primary_threshold_0.50_cost200
