phase221_candidate_id,phase219_model_fit_id,model_family,target_label,horizon_sec,split_role,threshold,latency_profile_id,control_name,decision_events,hit_rate,gross_label_payoff_bps_proxy_mean,cost_bound_bps_mean,net_after_cost_bps_proxy_mean,net_positive_event_fraction,test_rows_used,promotion_allowed,paper_or_live_acceptance_allowed,profitability_claim_allowed
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,train,0.65,P180_STRESSED_RETAIL,actual_label_order,1,1.0,1.0,18.602435093267484,-17.602435093267484,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,train,0.65,P180_STRESSED_RETAIL,shuffled_event_label_control,1,0.0,-1.0,18.602435093267484,-19.602435093267484,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,train,0.7,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,1,1.0,1.0,14.46870905596055,-13.46870905596055,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,train,0.7,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,1,0.0,-1.0,14.46870905596055,-15.46870905596055,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,train,0.7,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,1,1.0,1.0,15.76049844261895,-14.76049844261895,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,train,0.7,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,1,0.0,-1.0,15.76049844261895,-16.76049844261895,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,train,0.7,P180_STRESSED_RETAIL,actual_label_order,1,1.0,1.0,18.602435093267484,-17.602435093267484,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,train,0.7,P180_STRESSED_RETAIL,shuffled_event_label_control,1,0.0,-1.0,18.602435093267484,-19.602435093267484,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.55,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,12,0.75,0.5,12.65872642349772,-12.15872642349772,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.55,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,12,0.25,-0.5,12.65872642349772,-13.15872642349772,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.55,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,12,0.75,0.5,13.920731450576811,-13.420731450576811,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.55,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,12,0.25,-0.5,13.920731450576811,-14.420731450576815,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.55,P180_STRESSED_RETAIL,actual_label_order,12,0.75,0.5,16.280388083530333,-15.780388083530333,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.55,P180_STRESSED_RETAIL,shuffled_event_label_control,12,0.25,-0.5,16.280388083530333,-16.780388083530333,0.0,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.6,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.6,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.6,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.6,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.6,P180_STRESSED_RETAIL,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.6,P180_STRESSED_RETAIL,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.65,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.65,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.65,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.65,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.65,P180_STRESSED_RETAIL,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.65,P180_STRESSED_RETAIL,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.7,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.7,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.7,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.7,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.7,P180_STRESSED_RETAIL,actual_label_order,0,,,,,,0,0,0,0
P221_CANDIDATE_01,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,1,validation,0.7,P180_STRESSED_RETAIL,shuffled_event_label_control,0,,,,,,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.55,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,18835,0.6543137775418104,0.46294133262543136,12.675022063428528,-12.212080730803097,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.55,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,18835,0.6081231749402708,0.3243695248208123,12.675022063428528,-12.350652538607717,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.55,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,18835,0.6543137775418104,0.46294133262543136,14.504782999703295,-14.041841667077863,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.55,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,18835,0.6081231749402708,0.3243695248208123,14.504782999703295,-14.180413474882483,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.55,P180_STRESSED_RETAIL,actual_label_order,18835,0.6543137775418104,0.46294133262543136,17.436269451835194,-16.97332811920976,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.55,P180_STRESSED_RETAIL,shuffled_event_label_control,18835,0.6081231749402708,0.3243695248208123,17.436269451835194,-17.11189992701438,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.6,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,13899,0.6810561910928844,0.5431685732786531,12.501692027757846,-11.958523454479193,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.6,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,13899,0.6082451974962227,0.32473559248866823,12.501692027757846,-12.17695643526918,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.6,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,13899,0.6810561910928844,0.5431685732786531,13.954353605682654,-13.411185032404001,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.6,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,13899,0.6082451974962227,0.32473559248866823,13.954353605682654,-13.629618013193985,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.6,P180_STRESSED_RETAIL,actual_label_order,13899,0.6810561910928844,0.5431685732786531,16.465408190546924,-15.922239617268273,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.6,P180_STRESSED_RETAIL,shuffled_event_label_control,13899,0.6082451974962227,0.32473559248866823,16.465408190546924,-16.140672598058256,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.65,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,8893,0.7042617789272462,0.6127853367817384,12.320372994017607,-11.707587657235868,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.65,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,8893,0.6077814011019903,0.32334420330597097,12.320372994017607,-11.997028790711635,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.65,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,8893,0.7042617789272462,0.6127853367817384,13.647717482504472,-13.034932145722731,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.65,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,8893,0.6077814011019903,0.32334420330597097,13.647717482504472,-13.324373279198499,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.65,P180_STRESSED_RETAIL,actual_label_order,8893,0.7042617789272462,0.6127853367817384,15.988125219495739,-15.375339882713996,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.65,P180_STRESSED_RETAIL,shuffled_event_label_control,8893,0.6077814011019903,0.32334420330597097,15.988125219495739,-15.664781016189767,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.7,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,actual_label_order,5087,0.7106349518380185,0.6319048555140554,12.174527769311677,-11.542622913797622,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.7,P180_ZERO_LATENCY_CONTROL_DIAGNOSTIC_ONLY,shuffled_event_label_control,5087,0.6072341262040495,0.3217023786121486,12.174527769311677,-11.852825390699529,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.7,P180_RETAIL_MARKETABLE_DEFAULT,actual_label_order,5087,0.7106349518380185,0.6319048555140554,13.454851118345596,-12.82294626283154,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.7,P180_RETAIL_MARKETABLE_DEFAULT,shuffled_event_label_control,5087,0.6072341262040495,0.3217023786121486,13.454851118345596,-13.133148739733445,0.0,0,0,0,0
P221_CANDIDATE_02,P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,low_depth_tree_or_stump_diagnostic,event_surprise_vol_expansion_conditional_label,5,train,0.7,P180_STRESSED_RETAIL,actual_label_order,5087,0.7106349518380185,0.6319048555140554,15.711776409707431,-15.07987155419338,0.0,0,0,0,0
