scenario_id,trade_date,symbol,proxy_symbol,proxy_date,side,side_sign,raw_score,target_l25_imbalance,target_l1_imbalance,source_shift_days,target_only,etf_l1_only,entry_row,exit_row,entry_price,exit_price,quantity,gross_pnl_inr,cost200_inr,net_pnl_inr,cost_model_version
P458_delayed_cross_asset_displacement_primary,2026-01-16,AXISBANK,BANKBEES,2026-01-16,long,1,0.6989687043235142,0.03873136509792458,0.0416210295728368,0,0,0,21,261,1352.1999999999998,1352.1999999999998,73,0.0,165.09211081439997,-165.09211081439997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-19,AXISBANK,BANKBEES,2026-01-19,long,1,0.6639199674930596,0.021196732170457054,0.019834710743801654,0,0,0,21,261,1317.6999999999998,1317.6999999999998,75,0.0,165.11661586000002,-165.11661586000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-20,AXISBANK,BANKBEES,2026-01-20,long,1,0.713623076424199,0.0469187675070028,0.046169989506820566,0,0,0,21,261,1338.5,1338.5,74,0.0,165.163047576,-165.163047576,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-21,AXISBANK,BANKBEES,2026-01-21,long,1,0.6603810948034723,0.0225709751366602,0.023778071334214,0,0,0,21,261,1319.9,1319.9,75,0.0,165.15120382,-165.15120382,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-22,AXISBANK,BANKBEES,2026-01-22,long,1,0.680676785157782,0.046628778093515885,0.0484027105517909,0,0,0,21,261,1312.0,1312.0,76,0.0,165.30202828799997,-165.30202828799997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-23,AXISBANK,BANKBEES,2026-01-23,long,1,0.6690963226617221,0.018060632122124276,0.01932367149758454,0,0,0,21,261,1317.3000000000002,1317.3000000000002,75,0.0,165.11032714000004,-165.11032714000004,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-26,AXISBANK,BANKBEES,2026-01-26,long,1,0.6537989477362149,0.025261758351337878,0.024906600249066,0,0,0,21,261,1321.1,1321.1,75,0.0,165.17006998,-165.17006998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-27,AXISBANK,BANKBEES,2026-01-27,long,1,0.6561435488901044,0.017076753580609623,0.016506189821182942,0,0,0,21,261,1329.8000000000002,1329.8000000000002,75,0.0,165.30684964000002,-165.30684964000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-28,AXISBANK,BANKBEES,2026-01-28,long,1,0.6856957806576814,0.02430379746835443,0.022756005056890013,0,0,0,21,261,1320.3000000000002,1320.3000000000002,75,0.0,165.15749254,-165.15749254,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-29,AXISBANK,BANKBEES,2026-01-29,long,1,0.6826039582853316,0.030211480362537766,0.02929427430093209,0,0,0,21,261,1324.9,1324.9,75,0.0,165.22981282,-165.22981282,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-30,AXISBANK,BANKBEES,2026-01-30,long,1,0.6636249337249469,0.019409137753349365,0.02059202059202059,0,0,0,21,261,1324.3000000000002,1324.3000000000002,75,0.0,165.22037974,-165.22037974,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-02,AXISBANK,BANKBEES,2026-02-02,long,1,0.6561593074771879,0.03365151270021032,0.03393939393939394,0,0,0,21,261,1326.3000000000002,1326.3000000000002,75,0.0,165.25182334,-165.25182334,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-03,AXISBANK,BANKBEES,2026-02-03,long,1,0.6675967324367454,0.016213294901819494,0.016194331983805668,0,0,0,21,261,1320.3000000000002,1320.3000000000002,75,0.0,165.15749254,-165.15749254,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-04,AXISBANK,BANKBEES,2026-02-04,long,1,0.6853857331915479,0.0003815822945815314,0.0,0,0,0,21,261,1306.5,1306.5,76,0.0,165.214405456,-165.214405456,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-05,AXISBANK,BANKBEES,2026-02-05,long,1,0.6605732089392049,0.0010254907705830648,0.0,0,0,0,21,261,1315.1999999999998,1315.1999999999998,76,0.0,165.35300884479997,-165.35300884479997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-06,AXISBANK,BANKBEES,2026-02-06,long,1,0.6838209953372008,0.032757496740547586,0.03418803418803419,0,0,0,21,261,1324.9,1324.9,75,0.0,165.22981282,-165.22981282,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-09,AXISBANK,BANKBEES,2026-02-09,long,1,0.6707008209273819,0.0230159916305485,0.022396416573348264,0,0,0,21,261,1321.9,1321.9,75,0.0,165.18264742000002,-165.18264742000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-10,AXISBANK,BANKBEES,2026-02-10,long,1,0.6575747205772616,0.03692692849319355,0.03751465416178194,0,0,0,21,261,1330.9,1330.9,75,0.0,165.32414361999997,-165.32414361999997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-11,AXISBANK,BANKBEES,2026-02-11,long,1,0.6841107619757331,0.034211371667202055,0.03369434416365824,0,0,0,21,261,1323.6999999999998,1323.6999999999998,75,0.0,165.21094666,-165.21094666,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-12,AXISBANK,BANKBEES,2026-02-12,long,1,0.6737343377128374,0.024881003894418,0.02593192868719611,0,0,0,21,261,1324.1,1324.1,75,0.0,165.21723538,-165.21723538,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-13,AXISBANK,BANKBEES,2026-02-13,long,1,0.6915054361534273,0.03385214007782101,0.03498542274052478,0,0,0,21,261,1315.5,1315.5,76,0.0,165.35778827200002,-165.35778827200002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-16,AXISBANK,BANKBEES,2026-02-16,long,1,0.6756614909025431,0.025637041640770665,0.025611175785797437,0,0,0,21,261,1319.8000000000002,1319.8000000000002,75,0.0,165.14963164,-165.14963164,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-17,AXISBANK,BANKBEES,2026-02-17,long,1,0.6481982980539199,0.007706579135150563,0.008556149732620321,0,0,0,21,261,1312.6999999999998,1312.6999999999998,76,0.0,165.3131802848,-165.3131802848,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-18,AXISBANK,BANKBEES,2026-02-18,long,1,0.6788209893055427,0.02572347266881029,0.025682182985553772,0,0,0,21,261,1319.9,1319.9,75,0.0,165.15120382,-165.15120382,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-20,AXISBANK,BANKBEES,2026-02-20,long,1,0.6681619461301561,0.02455709524644799,0.026281208935611037,0,0,0,21,261,1318.1,1318.1,75,0.0,165.12290458,-165.12290458,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-23,AXISBANK,BANKBEES,2026-02-23,long,1,0.6697250547852095,0.01921182266009852,0.017220172201722016,0,0,0,21,261,1321.3000000000002,1321.3000000000002,75,0.0,165.17321434000002,-165.17321434000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-24,AXISBANK,BANKBEES,2026-02-24,long,1,0.6628477291277128,0.023609885260370698,0.026446280991735537,0,0,0,21,261,1324.1,1324.1,75,0.0,165.21723538,-165.21723538,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-25,AXISBANK,BANKBEES,2026-02-25,long,1,0.6726359677683809,0.02629176556509038,0.027359781121751026,0,0,0,21,261,1323.1999999999998,1323.1999999999998,75,0.0,165.20308576,-165.20308576,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-26,AXISBANK,BANKBEES,2026-02-26,long,1,0.6704427545378185,0.023932192122320093,0.024906600249066,0,0,0,21,261,1315.0,1315.0,76,0.0,165.34982255999998,-165.34982255999998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-02,AXISBANK,BANKBEES,2026-03-02,long,1,0.6747899449527832,0.0304383788254756,0.0322180916976456,0,0,0,21,261,1325.1999999999998,1325.1999999999998,75,0.0,165.23452936,-165.23452936,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-03,AXISBANK,BANKBEES,2026-03-03,long,1,0.6646290704810536,0.02750155376009944,0.030267753201396973,0,0,0,21,261,1300.4,1300.4,76,0.0,165.1172237696,-165.1172237696,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-04,AXISBANK,BANKBEES,2026-03-04,long,1,0.6691160617081158,0.018284789644012946,0.01696969696969697,0,0,0,21,261,1335.8000000000002,1335.8000000000002,74,0.0,165.12116470079997,-165.12116470079997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-05,AXISBANK,BANKBEES,2026-03-05,long,1,0.6679433460772652,0.023132282385195338,0.023106546854942234,0,0,0,21,261,1315.8000000000002,1315.8000000000002,75,0.0,165.08674444,-165.08674444,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-06,AXISBANK,BANKBEES,2026-03-06,long,1,0.6560928897112913,0.017582417582417582,0.01756311745334797,0,0,0,21,261,1318.1999999999998,1318.1999999999998,75,0.0,165.12447676,-165.12447676,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-09,AXISBANK,BANKBEES,2026-03-09,long,1,0.6973925407662094,0.0342641768031523,0.03337612323491656,0,0,0,21,261,1331.3000000000002,1331.3000000000002,75,0.0,165.33043234000002,-165.33043234000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-10,AXISBANK,BANKBEES,2026-03-10,long,1,0.665828080475835,0.030107526881720432,0.02973977695167286,0,0,0,21,261,1326.5,1326.5,75,0.0,165.25496769999998,-165.25496769999998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-11,AXISBANK,BANKBEES,2026-03-11,long,1,0.6938230607517307,0.03546462063086104,0.035759897828863345,0,0,0,21,261,1325.6999999999998,1325.6999999999998,75,0.0,165.24239026,-165.24239026,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-12,AXISBANK,BANKBEES,2026-03-12,long,1,0.666258504699854,0.01802232854864434,0.019115890083632018,0,0,0,21,261,1351.5,1351.5,73,0.0,165.08139902799996,-165.08139902799996,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-13,AXISBANK,BANKBEES,2026-03-13,long,1,0.7057211415486181,0.036297640653357534,0.038077969174977334,0,0,0,21,261,1350.3,1350.3,74,0.0,165.3460912528,-165.3460912528,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-16,AXISBANK,BANKBEES,2026-03-16,long,1,0.6658827243292467,0.019389978213507627,0.01957585644371941,0,0,0,21,261,1322.6999999999998,1322.6999999999998,75,0.0,165.19522485999997,-165.19522485999997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-17,AXISBANK,BANKBEES,2026-03-17,long,1,0.6821322416854756,0.025436316375789084,0.025034770514603615,0,0,0,21,261,1318.0,1318.0,75,0.0,165.1213324,-165.1213324,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-18,AXISBANK,BANKBEES,2026-03-18,long,1,0.6655088484248609,0.02152974504249292,0.02263083451202263,0,0,0,21,261,1315.6999999999998,1315.6999999999998,76,0.0,165.36097455680002,-165.36097455680002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-19,AXISBANK,BANKBEES,2026-03-19,long,1,0.6585548836725265,0.027488321954725118,0.026917900403768506,0,0,0,21,261,1317.8000000000002,1317.8000000000002,75,0.0,165.11818804000004,-165.11818804000004,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-20,AXISBANK,BANKBEES,2026-03-20,long,1,0.6848524634521266,0.053049683586912616,0.05247225025227043,0,0,0,21,261,1325.8000000000002,1325.8000000000002,75,0.0,165.24396244000002,-165.24396244000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-23,AXISBANK,BANKBEES,2026-03-23,long,1,0.6533937062825725,0.013496677740863787,0.012441679626749611,0,0,0,21,261,1314.3000000000002,1314.3000000000002,76,0.0,165.33867056320003,-165.33867056320003,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-24,AXISBANK,BANKBEES,2026-03-24,long,1,0.6634917097411207,0.020090123920390536,0.01969057665260197,0,0,0,21,261,1319.1,1319.1,75,0.0,165.13862637999998,-165.13862637999998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-25,AXISBANK,BANKBEES,2026-03-25,long,1,0.6666451082200953,0.019836436401600835,0.020860495436766623,0,0,0,21,261,1317.4,1317.4,75,0.0,165.11189932,-165.11189932,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-26,AXISBANK,BANKBEES,2026-03-26,long,1,0.7107632254294963,0.04036287141730213,0.041379310344827586,0,0,0,21,261,1316.8000000000002,1316.8000000000002,75,0.0,165.10246623999998,-165.10246623999998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-27,AXISBANK,BANKBEES,2026-03-27,long,1,0.6788243063073687,0.029983249581239532,0.03262233375156838,0,0,0,21,261,1318.1999999999998,1318.1999999999998,75,0.0,165.12447676,-165.12447676,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-30,AXISBANK,BANKBEES,2026-03-30,long,1,0.6612869959503704,0.019196428571428573,0.020066889632107024,0,0,0,21,261,1327.9,1327.9,75,0.0,165.27697822000002,-165.27697822000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-31,AXISBANK,BANKBEES,2026-03-31,long,1,0.6587067738367244,0.009775641025641026,0.009603841536614645,0,0,0,21,261,1317.3000000000002,1317.3000000000002,75,0.0,165.11032714000004,-165.11032714000004,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-01,TCS,ITBEES,2026-01-01,long,1,1.4962503782791496,0.006378568011481423,0.007168458781362007,0,0,0,21,261,2196.8,2196.8,45,0.0,165.12259014400001,-165.12259014400001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-12,TCS,ITBEES,2026-01-12,long,1,1.4885575573202374,0.0014181882644921113,0.0,0,0,0,21,261,2195.8,2195.8,45,0.0,165.113157064,-165.113157064,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-14,TCS,ITBEES,2026-01-14,long,1,1.4939728497887719,0.008154304531911558,0.007050528789659225,0,0,0,21,261,2197.1000000000004,2197.1000000000004,45,0.0,165.125420068,-165.125420068,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-15,TCS,ITBEES,2026-01-15,long,1,1.495606574211604,0.0069058699894910675,0.006749156355455568,0,0,0,21,261,2233.0,2233.0,44,0.0,164.995977248,-164.995977248,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-16,TCS,ITBEES,2026-01-16,long,1,1.4849687006458,0.007764430120128919,0.006586169045005488,0,0,0,21,261,2198.3999999999996,2198.3999999999996,45,0.0,165.13768307200002,-165.13768307200002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-20,TCS,ITBEES,2026-01-20,long,1,1.4994058145677833,0.005477308294209703,0.007033997655334115,0,0,0,21,261,2187.3,2187.3,45,0.0,165.032975884,-165.032975884,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-28,TCS,ITBEES,2026-01-28,long,1,1.490472538477078,0.0012696397397238533,0.0,0,0,0,21,261,2183.2,2183.2,45,0.0,164.99430025600003,-164.99430025600003,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-30,TCS,ITBEES,2026-01-30,long,1,1.484497300205645,0.01417584074800181,0.013559322033898305,0,0,0,21,261,2186.3999999999996,2186.3999999999996,45,0.0,165.02448611199998,-165.02448611199998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-04,TCS,ITBEES,2026-02-04,long,1,1.4891403952762763,0.006952017448200654,0.008171603677221655,0,0,0,21,261,2170.6000000000004,2170.6000000000004,46,0.0,165.3304533024,-165.3304533024,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-05,TCS,ITBEES,2026-02-05,long,1,1.4885901100213672,0.004005126561999359,0.007202881152460984,0,0,0,21,261,2178.9,2178.9,45,0.0,164.953738012,-164.953738012,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-06,TCS,ITBEES,2026-02-06,long,1,1.491795363756184,0.007032124021096372,0.00718562874251497,0,0,0,21,261,2195.1000000000004,2195.1000000000004,45,0.0,165.106553908,-165.106553908,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-10,TCS,ITBEES,2026-02-10,long,1,1.4731135791295604,0.006983018568481193,0.007134363852556481,0,0,0,21,261,2196.2,2196.2,45,0.0,165.116930296,-165.116930296,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-11,TCS,ITBEES,2026-02-11,long,1,1.4846610957995394,0.004144562334217507,0.007453416149068323,0,0,0,21,261,2179.2,2179.2,45,0.0,164.956567936,-164.956567936,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-13,TCS,ITBEES,2026-02-13,long,1,1.494369355300824,0.00855238334800654,0.00942507068803016,0,0,0,21,261,2182.1,2182.1,45,0.0,164.983923868,-164.983923868,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-02-16,TCS,ITBEES,2026-02-16,long,1,1.4838960451262404,0.005332543326914531,0.006659267480577136,0,0,0,21,261,2191.0,2191.0,45,0.0,165.06787828,-165.06787828,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-13,TCS,ITBEES,2026-03-13,long,1,1.5124395917619533,0.010776619421342393,0.010535557506584723,0,0,0,21,261,2231.0,2231.0,44,0.0,164.97753033599997,-164.97753033599997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-19,TCS,ITBEES,2026-03-19,long,1,1.481481135815794,0.0012406947890818859,0.0,0,0,0,21,261,2184.5,2184.5,45,0.0,165.00656326,-165.00656326,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-20,TCS,ITBEES,2026-03-20,long,1,1.4845371533971137,0.00032430679422733907,0.0,0,0,0,21,261,2200.1,2200.1,45,0.0,165.153719308,-165.153719308,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-24,TCS,ITBEES,2026-03-24,long,1,1.476778217289516,0.0003602954422626554,0.0,0,0,0,21,261,2177.8999999999996,2177.8999999999996,45,0.0,164.944304932,-164.944304932,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-26,TCS,ITBEES,2026-03-26,long,1,1.479910939373847,0.015617064499746064,0.017126546146527116,0,0,0,21,261,2189.5,2189.5,45,0.0,165.05372866000002,-165.05372866000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-03-27,TCS,ITBEES,2026-03-27,long,1,1.4871959721641244,0.0011551155115511551,0.0,0,0,0,21,261,2176.7,2176.7,45,0.0,162.932985236,-162.932985236,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-01,RELIANCE,NIFTYBEES,2026-01-01,long,1,1.4644675625133698,0.45421361688620854,0.45422116527942924,0,0,0,21,261,1302.4,1302.4,76,0.0,165.14908661759998,-165.14908661759998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-02,RELIANCE,NIFTYBEES,2026-01-02,long,1,1.4584019053019428,0.4376684158275422,0.43783209351753455,0,0,0,21,261,1293.0,1293.0,77,0.0,165.270375064,-165.270375064,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-05,RELIANCE,NIFTYBEES,2026-01-05,long,1,1.4592344184486468,0.4455856643356643,0.4451718494271686,0,0,0,21,261,1293.6,1293.6,77,0.0,165.2800596928,-165.2800596928,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-06,RELIANCE,NIFTYBEES,2026-01-06,long,1,1.4542260393861275,0.435444366689993,0.4351245085190039,0,0,0,21,261,1293.4,1293.4,77,0.0,165.2768314832,-165.2768314832,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-07,RELIANCE,NIFTYBEES,2026-01-07,long,1,1.4406882000081525,0.4507609105772859,0.4505183788878417,0,0,0,21,261,1273.2,1273.2,78,0.0,165.21767559039998,-165.21767559039998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-08,RELIANCE,NIFTYBEES,2026-01-08,long,1,1.452213350319526,0.432725754835119,0.4316996871741397,0,0,0,21,261,1272.5,1272.5,78,0.0,165.20623012,-165.20623012,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-09,RELIANCE,NIFTYBEES,2026-01-09,long,1,1.4616549511303936,0.445353289244692,0.44589308996088656,0,0,0,21,261,1300.1999999999998,1300.1999999999998,76,0.0,165.11403748479998,-165.11403748479998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P458_delayed_cross_asset_displacement_primary,2026-01-12,RELIANCE,NIFTYBEES,2026-01-12,long,1,1.4710213724740637,0.44846948016663646,0.44776119402985076,0,0,0,21,261,1304.6999999999998,1304.6999999999998,76,0.0,165.1857288928,-165.1857288928,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
