panel,trade_date,symbol,signal_index,entry_index,exit_index,signal_ts_ms,entry_ts_ms,exit_ts_ms,actual_forward_ticks_after_entry,hold_ms,l1_imbalance,l2_l5_imbalance,top5_imbalance,spread_bps_feature,book_slope,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pnl_inr,short_net_pnl_inr,long_gross_pnl_inr,short_gross_pnl_inr,long_cost200_inr,short_cost200_inr,bid_depth_change,ask_depth_change,total_depth_change,order_churn,spread_change,book_slope_change,microtrend_bps,best_side_int,best_net_pnl_inr,signed_label_inr,full_depth_score,l1_only_score,model_side_int,abs_score,scenario_id,side,entry_price,exit_price,gross_pnl_inr,cost200_inr,net_pnl_inr
synthetic,2026-02-02,AXISBANK,835,836,1586,1786613586.0,1786613587.0,1786613837.0,750,250.0,0.03398058252427184,0.03365695792880259,0.0336950314106225,1.5079544597756573,-0.014848657909765849,1328.1,1327.9,1327.9,1328.1,-180.27900040000003,-180.27900040000003,-15.0,-15.0,165.27900040000003,165.27900040000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-180.27900040000003,0.0,0.016681995558861042,-0.158657437947964,-1,0.158657437947964,P435_l1_only_ablation_validation,short,1327.9,1328.1,-15.0,165.27900040000003,-180.27900040000003
synthetic,2026-02-02,AXISBANK,910,911,1661,1786613611.0,1786613612.0,1786613862.0,750,250.0,0.03398058252427184,0.03365695792880259,0.0336950314106225,1.5079544597756573,-0.014848657909765849,1328.1,1327.9,1327.9,1328.1,-180.27900040000003,-180.27900040000003,-15.0,-15.0,165.27900040000003,165.27900040000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-180.27900040000003,0.0,0.016681995558861042,-0.158657437947964,-1,0.158657437947964,P435_l1_only_ablation_validation,short,1327.9,1328.1,-15.0,165.27900040000003,-180.27900040000003
synthetic,2026-02-02,AXISBANK,985,986,1736,1786613636.0,1786613637.0,1786613887.0,750,250.0,0.03398058252427184,0.03365695792880259,0.0336950314106225,1.5079544597756573,-0.014848657909765849,1328.1,1327.9,1327.9,1328.1,-180.27900040000003,-180.27900040000003,-15.0,-15.0,165.27900040000003,165.27900040000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-180.27900040000003,0.0,0.016681995558861042,-0.158657437947964,-1,0.158657437947964,P435_l1_only_ablation_validation,short,1327.9,1328.1,-15.0,165.27900040000003,-180.27900040000003
synthetic,2026-02-02,AXISBANK,1060,1061,1811,1786613661.0,1786613662.0,1786613912.0,750,250.0,0.03398058252427184,0.03365695792880259,0.0336950314106225,1.5079544597756573,-0.014848657909765849,1328.1,1327.9,1327.9,1328.1,-180.27900040000003,-180.27900040000003,-15.0,-15.0,165.27900040000003,165.27900040000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-180.27900040000003,0.0,0.016681995558861042,-0.158657437947964,-1,0.158657437947964,P435_l1_only_ablation_validation,short,1327.9,1328.1,-15.0,165.27900040000003,-180.27900040000003
synthetic,2026-02-02,AXISBANK,1135,1136,1886,1786613686.0,1786613687.0,1786613937.0,750,250.0,0.03398058252427184,0.03365695792880259,0.0336950314106225,1.5079544597756573,-0.014848657909765849,1328.1,1327.9,1327.9,1328.1,-180.27900040000003,-180.27900040000003,-15.0,-15.0,165.27900040000003,165.27900040000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-180.27900040000003,0.0,0.016681995558861042,-0.158657437947964,-1,0.158657437947964,P435_l1_only_ablation_validation,short,1327.9,1328.1,-15.0,165.27900040000003,-180.27900040000003
synthetic,2026-02-02,BAJAJ-AUTO,1535,1536,2286,1786613486.0,1786613487.0,1786613737.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,-0.021841794569067298,0.125832457062741,0.045665758692517225,0.02857142857142857,0.008808871520594064,0.01821619658759149,-30.124872455177254,1,-186.84144457199997,0.0,1.6633992092372663,0.23805092638481495,1,0.23805092638481495,P435_l1_only_ablation_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,535,536,1036,1786612992.0,1786612993.0,1786613243.0,500,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.049891540130151846,0.0288496213487198,0.04016666666666667,0.029411764705882353,0.003960827146039847,-0.007467461182125896,-13.58629724877436,1,-186.84144457199997,0.0,0.5012156403766146,0.1447147395761674,1,0.1447147395761674,P435_l1_only_ablation_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,1510,1511,2259,1786613478.0,1786613478.0,1786613728.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.049891540130151846,0.0288496213487198,0.04016666666666667,0.029411764705882353,0.003960827146039847,-0.007467461182125896,-13.58629724877436,1,218.213154288,810.0243,0.5012156403766146,0.1447147395761674,1,0.1447147395761674,P435_l1_only_ablation_validation,long,10261.0,10303.0,378.0,159.786845712,218.213154288
synthetic,2026-02-02,BAJAJ-AUTO,1610,1611,2361,1786613511.0,1786613512.0,1786613762.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.3388408055210413,0.14370130541785736,1,0.14370130541785736,P435_l1_only_ablation_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,1685,1686,2436,1786613536.0,1786613537.0,1786613787.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.3388408055210413,0.14370130541785736,1,0.14370130541785736,P435_l1_only_ablation_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,1760,1761,2511,1786613561.0,1786613562.0,1786613812.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.3388408055210413,0.14370130541785736,1,0.14370130541785736,P435_l1_only_ablation_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,1835,1836,2586,1786613586.0,1786613587.0,1786613837.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.3388408055210413,0.14370130541785736,1,0.14370130541785736,P435_l1_only_ablation_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,1910,1911,2661,1786613611.0,1786613612.0,1786613862.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.3388408055210413,0.14370130541785736,1,0.14370130541785736,P435_l1_only_ablation_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BANKBEES,535,536,1286,1786612986.0,1786612987.0,1786613237.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,-0.06742091895636111,-0.017461066540821142,-0.0510077519379845,0.0,0.015165614923204007,0.010084033613445398,-43.32094011419541,1,-199.8895936408087,0.33630056751187,0.05662824100822017,0.282151688323378,1,0.282151688323378,P435_l1_only_ablation_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,510,511,1259,1786612978.0,1786612978.0,1786613228.0,748,250.0,0.32169576059850374,0.32169576059850374,0.32169576059850374,3.492258826267153,-0.14361155933695174,599.975,602.375,599.765,602.585,233.09251443879418,-633.4534811612099,398.3999999999942,-468.1200000000099,165.3074855612,165.33348116119998,-0.08219810667282383,-0.03728173666823974,-0.06744186046511629,0.0,0.006665943515254735,0.009329617133636503,-19.087770548401608,1,233.09251443879418,866.5459956000041,-0.24341890874145983,0.20429132652275583,1,0.20429132652275583,P435_l1_only_ablation_validation,long,599.975,602.375,398.3999999999942,165.3074855612,233.09251443879418
synthetic,2026-02-02,BANKBEES,610,611,1361,1786613011.0,1786613012.0,1786613262.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,-0.06790374861143246,0.14647263156427925,1,0.14647263156427925,P435_l1_only_ablation_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,685,686,1436,1786613036.0,1786613037.0,1786613287.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,-0.06790374861143246,0.14647263156427925,1,0.14647263156427925,P435_l1_only_ablation_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,760,761,1511,1786613061.0,1786613062.0,1786613312.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,-0.06790374861143246,0.14647263156427925,1,0.14647263156427925,P435_l1_only_ablation_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,835,836,1586,1786613086.0,1786613087.0,1786613337.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,-0.06790374861143246,0.14647263156427925,1,0.14647263156427925,P435_l1_only_ablation_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,910,911,1661,1786613111.0,1786613112.0,1786613362.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,-0.06790374861143246,0.14647263156427925,1,0.14647263156427925,P435_l1_only_ablation_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,985,986,1736,1786613136.0,1786613137.0,1786613387.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,-0.06790374861143246,0.14647263156427925,1,0.14647263156427925,P435_l1_only_ablation_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
