panel,trade_date,symbol,signal_index,entry_index,exit_index,signal_ts_ms,entry_ts_ms,exit_ts_ms,actual_forward_ticks_after_entry,hold_ms,l1_imbalance,l2_l5_imbalance,top5_imbalance,spread_bps_feature,book_slope,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pnl_inr,short_net_pnl_inr,long_gross_pnl_inr,short_gross_pnl_inr,long_cost200_inr,short_cost200_inr,bid_depth_change,ask_depth_change,total_depth_change,order_churn,spread_change,book_slope_change,microtrend_bps,best_side_int,best_net_pnl_inr,signed_label_inr,full_depth_score,l1_only_score,model_side_int,abs_score,scenario_id,side,entry_price,exit_price,gross_pnl_inr,cost200_inr,net_pnl_inr
synthetic,2026-02-02,BAJAJ-AUTO,1435,1436,2154,1786613442.0,1786613443.0,1786613693.0,718,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.9795688717514915,0.10216312387477115,1,0.9795688717514915,P435_time_shuffle_control_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,135,136,386,1786612610.0,1786612611.0,1786612861.0,250,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.3388408055210413,0.10155892095967992,1,0.3388408055210413,P435_time_shuffle_control_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,310,311,622,1786612785.0,1786612786.0,1786613036.0,311,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.3388408055210413,0.10155892095967992,1,0.3388408055210413,P435_time_shuffle_control_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,535,536,1036,1786612992.0,1786612993.0,1786613243.0,500,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.049891540130151846,0.0288496213487198,0.04016666666666667,0.029411764705882353,0.003960827146039847,-0.007467461182125896,-13.58629724877436,1,-186.84144457199997,0.0,0.3388408055210413,0.1447147395761674,1,0.3388408055210413,P435_time_shuffle_control_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BAJAJ-AUTO,610,611,1110,1786613030.0,1786613030.0,1786613280.0,499,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998,0.3388408055210413,0.10155892095967992,1,0.3388408055210413,P435_time_shuffle_control_validation,long,10292.0,10303.0,99.0,159.82445826,-60.82445826
synthetic,2026-02-02,BAJAJ-AUTO,1310,1311,1965,1786613380.0,1786613380.0,1786613630.0,654,250.0,0.11,0.07566666666666666,0.07970588235294118,2.911349410451744,-0.022647058823529412,10292.0,10303.0,10289.0,10306.0,-60.82445826,-312.83201826,99.0,-153.0,159.82445826,159.83201825999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-60.82445826,252.00755999999998,0.3388408055210413,0.10155892095967992,1,0.3388408055210413,P435_time_shuffle_control_validation,long,10292.0,10303.0,99.0,159.82445826,-60.82445826
synthetic,2026-02-02,BAJAJ-AUTO,1510,1511,2259,1786613478.0,1786613478.0,1786613728.0,748,250.0,0.11057692307692307,0.08572344175612882,0.08864696734059098,2.915310237597784,-0.03011452000565531,10261.0,10303.0,10258.0,10306.0,218.213154288,-591.811145712,378.0,-432.0,159.786845712,159.81114571199998,0.049891540130151846,0.0288496213487198,0.04016666666666667,0.029411764705882353,0.003960827146039847,-0.007467461182125896,-13.58629724877436,1,218.213154288,810.0243,0.3388408055210413,0.1447147395761674,1,0.3388408055210413,P435_time_shuffle_control_validation,long,10261.0,10303.0,378.0,159.786845712,218.213154288
synthetic,2026-02-02,BAJAJ-AUTO,1835,1836,2586,1786613586.0,1786613587.0,1786613837.0,750,250.0,0.0,0.01562978853815507,0.013791238507301243,2.924119109118378,-0.011898323418063819,10306.0,10303.0,10303.0,10306.0,-186.84144457199997,-186.84144457199997,-27.0,-27.0,159.84144457199997,159.84144457199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.84144457199997,0.0,0.3388408055210413,0.14370130541785736,1,0.3388408055210413,P435_time_shuffle_control_validation,long,10306.0,10303.0,-27.0,159.84144457199997,-186.84144457199997
synthetic,2026-02-02,BANKBEES,835,836,1586,1786613086.0,1786613087.0,1786613337.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,1.6633992092372663,0.14647263156427925,1,1.6633992092372663,P435_time_shuffle_control_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,410,411,983,1786612885.0,1786612886.0,1786613136.0,572,250.0,0.34418604651162793,0.34294573643410853,0.3430916552667579,3.4855928827518983,-0.15294117647058825,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,0.3388408055210413,0.13506223513713367,1,0.3388408055210413,P435_time_shuffle_control_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,610,611,1361,1786613011.0,1786613012.0,1786613262.0,750,250.0,0.32107843137254904,0.319719000163372,0.31987891019172554,3.5007584976751023,-0.14285714285714285,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,0.3388408055210413,0.14647263156427925,1,0.3388408055210413,P435_time_shuffle_control_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,735,736,1484,1786613053.0,1786613053.0,1786613303.0,748,250.0,0.32169576059850374,0.32169576059850374,0.32169576059850374,3.492258826267153,-0.14361155933695174,599.975,602.375,599.765,602.585,233.09251443879418,-633.4534811612099,398.3999999999942,-468.1200000000099,165.3074855612,165.33348116119998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,233.09251443879418,866.5459956000041,0.3388408055210413,0.14450936664805297,1,0.3388408055210413,P435_time_shuffle_control_validation,long,599.975,602.375,398.3999999999942,165.3074855612,233.09251443879418
synthetic,2026-02-02,BANKBEES,2010,2011,2759,1786613478.0,1786613478.0,1786613728.0,748,250.0,0.32169576059850374,0.32169576059850374,0.32169576059850374,3.492258826267153,-0.14361155933695174,599.975,602.375,599.765,602.585,233.09251443879418,-633.4534811612099,398.3999999999942,-468.1200000000099,165.3074855612,165.33348116119998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,233.09251443879418,866.5459956000041,0.3388408055210413,0.14450936664805297,1,0.3388408055210413,P435_time_shuffle_control_validation,long,599.975,602.375,398.3999999999942,165.3074855612,233.09251443879418
synthetic,2026-02-02,BANKBEES,2535,2536,3284,1786613653.0,1786613653.0,1786613903.0,748,250.0,0.32169576059850374,0.32169576059850374,0.32169576059850374,3.492258826267153,-0.14361155933695174,599.975,602.375,599.765,602.585,233.09251443879418,-633.4534811612099,398.3999999999942,-468.1200000000099,165.3074855612,165.33348116119998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,233.09251443879418,866.5459956000041,0.3388408055210413,0.14450936664805297,1,0.3388408055210413,P435_time_shuffle_control_validation,long,599.975,602.375,398.3999999999942,165.3074855612,233.09251443879418
synthetic,2026-02-02,BANKBEES,85,86,336,1786612560.0,1786612561.0,1786612811.0,250,250.0,0.34418604651162793,0.34294573643410853,0.3430916552667579,3.4855928827518983,-0.15294117647058825,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,0.2299136785155486,0.13506223513713367,1,0.2299136785155486,P435_time_shuffle_control_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
synthetic,2026-02-02,BANKBEES,285,286,608,1786612760.0,1786612761.0,1786613011.0,322,250.0,0.34418604651162793,0.34294573643410853,0.3430916552667579,3.4855928827518983,-0.15294117647058825,602.585,602.375,602.375,602.585,-199.8895936408087,-200.22589420832057,-34.65000000000873,-34.86000000000058,165.23959364079997,165.36589420832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-199.8895936408087,0.33630056751187,0.2299136785155486,0.13506223513713367,1,0.2299136785155486,P435_time_shuffle_control_validation,long,602.585,602.375,-34.65000000000873,165.23959364079997,-199.8895936408087
