source_id,symbol,announcement_time_ist,announcement_date,market_session,diagnostic_trade_date,diagnostic_start_rule,diagnostic_real_l2_available,description,text,attachment_url,seq_id,no_lookahead_rule_applied
NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,24-Jul-2026 12:09:08,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Updates,HCL Technologies Limited has informed the Exchange regarding 'Sub: Release:  HCLTech announces AI Data Center in Bhubaneswar in partnership with Sarvam and Government of Odisha Ref.: Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosures Requirements) Regulations 2015'.,https://nsearchives.nseindia.com/corporate/HCLTECH_24072026120803_ReleaseRegulation30.pdf,106709352,1
NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,24-Jul-2026 12:13:18,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Updates,'Release:  HCLTech to establish Global Technology Center in Bhubaneswar '.,https://nsearchives.nseindia.com/corporate/HCLTECH_24072026121306_Release24July2026.pdf,106709397,1
NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,23-Jul-2026 18:05:02,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Analysts/Institutional Investor Meet/Con. Call Updates,"ICICI Bank Limited has informed the Exchange about the transcripts of the call with media and of earnings call with the analysts and investors on the financial results for the quarter ended June 30, 2026.",https://nsearchives.nseindia.com/corporate/ICICI2022_23072026180406_NSEBSE_23072026.pdf,106708461,1
NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,23-Jul-2026 18:56:18,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Analysts/Institutional Investor Meet/Con. Call Updates,"ICICI Bank Limited has informed the Exchange about the transcripts of the call with media and of earnings call with the analysts and investors on the financial results for the quarter ended June 30, 2026.",https://nsearchives.nseindia.com/corporate/ICICI2022_23072026185521_NSEBSE.pdf,106708594,1
NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,24-Jul-2026 08:40:20,2026-07-24,pre_open_or_overnight,2026-07-24,market_open_same_day,1,General Updates,"ICICI Bank Limited has informed the Exchange about Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 - This is to inform you that ICICI Bank Limited (Bank), acting through its IFSC Banking Unit, has today at 1:33 a.m. IST priced USD 1 billion Senior Unsecured Fixed Rate Notes (Notes) under the USD 7.5 billion Global Medium Term Note Programmme of the Bank. Details of the pricing of the Notes are provided in the disclosure.",https://nsearchives.nseindia.com/corporate/ICICI2022_24072026083842_NSEBSE_24072026.pdf,106709049,1
NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,24-Jul-2026 11:42:16,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,ESOP/ESOS/ESPS,ICICI Bank Limited has informed the Exchange regarding Allotment of 122549  Shares.,https://nsearchives.nseindia.com/corporate/ICICIBANK1_24072026114122_Lettertoexchange.pdf,106709308,1
NSE_CORPORATE_ANNOUNCEMENTS,INFY,23-Jul-2026 16:20:26,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Outcome of Board Meeting,"Infosys Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/Infosys_23072026161911_Outcome23072026V1_1.pdf,106708149,1
NSE_CORPORATE_ANNOUNCEMENTS,INFY,23-Jul-2026 16:43:21,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Updates,"Infosys Limited has informed the Exchange regarding 'Appointed of Ashiss Kumar Dash as the Chief Executive Officer Designate effective July 23, 2026'.",https://nsearchives.nseindia.com/corporate/Infosys_23072026164257_Outcome23072026V1_1.pdf,106708206,1
NSE_CORPORATE_ANNOUNCEMENTS,INFY,23-Jul-2026 21:04:09,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Updates,"Infosys Limited has informed the Exchange regarding 'Report Of Auditors On Financial Statements For The Quarter Ended June 30, 2026 With UDIN'.",https://nsearchives.nseindia.com/corporate/Infosys_23072026210352_SE_filing_Auditors_report_with_UDIN-July_2026.pdf,106708755,1
NSE_CORPORATE_ANNOUNCEMENTS,ITC,23-Jul-2026 18:03:26,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Shareholders meeting,"ITC Limited has informed the Exchange regarding Proceedings of  Annual General Meeting held on July 23, 2026. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/ITC_23072026180304_SE_VotingResults_.pdf,106708449,1
NSE_CORPORATE_ANNOUNCEMENTS,ITC,23-Jul-2026 18:13:25,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,General Updates,ITC Limited has informed the address delivered by the Chairman at the 115th Annual General Meeting of the Company on the theme    ITC: Partnering India in its Defining Decade .,https://nsearchives.nseindia.com/corporate/ITC_23072026181315_SE_chairmanspeech_.pdf,106708490,1
NSE_CORPORATE_ANNOUNCEMENTS,ITC,23-Jul-2026 18:21:35,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Change in Director(s),ITC Limited has informed the Exchange regarding Change in Director(s) of the company.,https://nsearchives.nseindia.com/corporate/ITC_23072026182127_SE_Director_.pdf,106708509,1
NSE_CORPORATE_ANNOUNCEMENTS,ITC,23-Jul-2026 20:42:12,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Credit Rating- New,ITC Limited has informed the Exchange about Intimation of ESG rating assigned by Crisil ESG Ratings & Analytics Limited,https://nsearchives.nseindia.com/corporate/ITC_23072026204201_SE_ESG_.pdf,106708738,1
NSE_CORPORATE_ANNOUNCEMENTS,KOTAKBANK,24-Jul-2026 15:01:10,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Copy of Newspaper Publication,Newspaper Clipping - Special Window for Transfer and Dematerialisation of Physical Securities of the Bank,https://nsearchives.nseindia.com/corporate/KMBLTAB_24072026150042_SEIntimationNewspaperpublicationrelodgementoftransferrequestsJuly_2026.pdf,106709676,1
NSE_CORPORATE_ANNOUNCEMENTS,LT,24-Jul-2026 09:24:53,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Bagging/Receiving of orders/contracts,Larsen & Toubro Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/PAM_24072026092018_PressRelease24072026.pdf,106709077,1
NSE_CORPORATE_ANNOUNCEMENTS,NESTLEIND,23-Jul-2026 18:26:02,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Analysts/Institutional Investor Meet/Con. Call Updates,Nestle India Limited has informed the Exchange about the Intimation of an analyst/ institutional investors meet (virtual) schedule for 4th August 2026 at 2PM (IST),https://nsearchives.nseindia.com/corporate/NESTLEIND1_23072026182359_AnalystsMeet4Aug2026signed.pdf,106708516,1
NSE_CORPORATE_ANNOUNCEMENTS,SUNPHARMA,24-Jul-2026 08:50:46,2026-07-24,pre_open_or_overnight,2026-07-24,market_open_same_day,1,Press Release,"Sun Pharmaceutical Industries Limited has informed the Exchange regarding a press release dated July 24, 2026, titled ""Sun Pharma Notes Organon Shareholder Approval for Proposed Acquisition"".",https://nsearchives.nseindia.com/corporate/SUNSEC_24072026085009_SEintimationPRforOrganonSHapproval.pdf,106709050,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,23-Jul-2026 18:40:56,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Analysts/Institutional Investor Meet/Con. Call Updates,UltraTech Cement Limited has informed the Exchange about Transcript,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_23072026184045_SE_Letter_-_Transcript.pdf,106708557,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,23-Jul-2026 18:45:39,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Credit Rating,UltraTech Cement Limited has informed the Exchange about Credit Rating,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_23072026184530_Credit_Rating_SE_Letter.pdf,106708565,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,24-Jul-2026 12:08:00,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Shareholders meeting,"UltraTech Cement Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on August 17, 2026",https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_24072026120727_AGM_Notice_and_AR2026_SE_Intimation.pdf,106709347,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,24-Jul-2026 15:10:48,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Credit Rating,UltraTech Cement Limited has informed the Exchange about Credit Rating,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_24072026151035_Credit_Rating_CARE_Ratings_Limited.pdf,106709686,1
