bin_id,first_receive_ms,last_receive_ms,symbols_seen,event_count,median_symbol_return,median_abs_mid_change_sum,median_spread_ticks,median_l5_imbalance,total_volume_increment,withdrawal_rows,stale_gap_gt_15s_count,receive_utc,event_z,vol_z,spread_z,withdrawal_z,intraday_state,state_description,classification_reason,evidence_label
5946396,1783918800217,1783919099967,32,8099,0.0002727761154653896,11.850000000001785,3.0000000000045475,0.04938454763535577,3216948.0,4692,0,2026-07-13 05:00:00.217000+00:00,0.020787299336294033,-0.09540778036250075,-0.12807151725900412,0.1554850019740544,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946397,1783919100217,1783919399967,32,7620,-0.0006260245626343308,6.562500000000625,4.0,-0.013076568632124188,3373805.0,4341,0,2026-07-13 05:05:00.217000+00:00,-0.25599896832455094,-0.1310787540733986,0.7892779552084542,-0.2022787600174965,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946398,1783919400217,1783919699968,32,7005,0.0001421300104440526,6.7000000000000455,3.000000000002558,-0.06574969160000431,3173764.0,3750,0,2026-07-13 05:10:00.217000+00:00,-0.6113717336928592,-0.13015114009983328,-0.12807151726082922,-0.8046673165331848,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946399,1783919700218,1783919998729,32,7108,-0.0005279880027810879,5.974999999999682,3.0000000000022737,0.012366100382362907,5058856.0,3786,0,2026-07-13 05:15:00.218000+00:00,-0.5518540185173539,-0.1350421955968372,-0.12807151726108992,-0.7679735973545643,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946400,1783920002703,1783920299977,32,8440,-0.0006155964302339556,9.299999999999955,3.0000000000022737,-0.007580225121438003,4682886.0,4565,0,2026-07-13 05:20:02.703000+00:00,0.2178313854998601,-0.11261080314507001,-0.12807151726108992,0.026037714871698377,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946401,1783920300226,1783920596467,32,8387,0.0001512684026399036,10.29999999999825,3.0000000000034106,-0.03446182026110574,3091776.0,4499,0,2026-07-13 05:25:00.226000+00:00,0.1872057650697457,-0.10586451970094155,-0.12807151726004704,-0.0412341036224394,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946402,1783920600352,1783920899961,32,9773,0.0004228737238921587,8.175000000000182,3.0000000000045475,0.0030412441038588636,3229705.0,5573,0,2026-07-13 05:30:00.352000+00:00,0.9880946314119818,-0.12020037201972592,-0.12807151725900412,1.0534618518730754,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946403,1783920900212,1783921196959,32,8333,0.00036951668899243284,9.099999999999454,2.500000000001421,0.03006740991402261,2893129.0,4729,0,2026-07-13 05:35:00.212000+00:00,0.15600230274472351,-0.11396005983390137,-0.586746253497687,0.19319799112985891,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946404,1783921200849,1783921496960,32,8366,0.0,8.550000000000182,3.0000000000045475,0.09083969453050489,3485262.0,4824,0,2026-07-13 05:40:00.849000+00:00,0.17507108527668153,-0.11767051572817344,-0.12807151725900412,0.29002863896233,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946405,1783921501405,1783921799958,32,8569,-0.00015092050994336415,8.300000000000182,3.500000000002558,-0.00525337619112449,2535040.0,4974,0,2026-07-13 05:45:01.405000+00:00,0.2923729899429686,-0.11935708658920842,0.3306032189749858,0.44291913553991585,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946406,1783921800208,1783922096202,32,8188,9.727605945675233e-05,6.7250000000008185,3.5000000000022737,0.04672267022835133,3336711.0,4615,0,2026-07-13 05:50:00.208000+00:00,0.07221522798308987,-0.12998248301372456,0.33060321897472505,0.07700121373089366,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946407,1783922100456,1783922396206,32,8370,-0.0005252432317546241,6.199999999999704,3.000000000001137,0.13687224154964403,2835622.0,4645,0,2026-07-13 05:55:00.456000+00:00,0.1773824528563128,-0.13352428182190557,-0.12807151726213284,0.10757931304641084,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946408,1783922400551,1783922696452,32,8566,0.0005296472600136992,9.175000000000182,3.0000000000022737,0.02921799324592292,3790290.0,4589,0,2026-07-13 06:00:00.551000+00:00,0.29063946425824516,-0.11345408857558596,-0.12807151726108992,0.05050019432411212,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946409,1783922700840,1783922998207,32,8228,-0.0003160278747764145,8.14999999999884,3.0000000000022737,-0.020621539512771354,3628002.0,4522,0,2026-07-13 06:05:00.840000+00:00,0.09532890377940259,-0.12036902910583847,-0.12807151726108992,-0.01779089414720957,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946410,1783923002825,1783923299207,32,9671,-8.871879489436019e-05,8.375000000000227,4.000000000001137,0.09600661280650913,2711554.0,5140,0,2026-07-13 06:10:02.825000+00:00,0.9291547581313844,-0.11885111533089762,0.7892779552094972,0.6121179517524442,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946411,1783923303620,1783923599958,32,9299,0.000302586117423842,7.075000000000614,3.000000000002558,-0.017835807728177853,3178168.0,4979,0,2026-07-13 06:15:03.620000+00:00,0.714197573225676,-0.12762128380827698,-0.12807151726082922,0.44801548542583536,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946412,1783923600208,1783923899958,32,9263,-1.3245688374519116e-05,8.29999999999859,3.000000000002558,0.08440322061415251,4346778.0,5036,0,2026-07-13 06:20:00.208000+00:00,0.6933952650089945,-0.11935708658921916,-0.12807151726082922,0.506113874125318,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946413,1783923900208,1783924199715,32,9551,0.0001348197218060676,10.512499999999704,3.000000000003695,-0.033890928728331174,5524582.0,5505,0,2026-07-13 06:25:00.208000+00:00,0.8598137307424462,-0.10443093446905198,-0.1280715172597863,0.9841514934245698,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946414,1783924200215,1783924499715,32,8263,0.0004273181688789762,7.275000000000659,3.0000000000022737,0.11937592556335523,4704062.0,4509,0,2026-07-13 06:30:00.215000+00:00,0.11555337010117624,-0.12627202711944865,-0.12807151726108992,-0.031041403850600346,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946415,1783924500215,1783924796956,32,8642,9.426911669641047e-05,6.475000000000136,3.0000000000034106,-0.008082430558877151,3768681.0,4856,0,2026-07-13 06:35:00.215000+00:00,0.3345554482712394,-0.13166905387476416,-0.12807151726004704,0.32264527823221495,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946416,1783924801385,1783925098963,32,9138,0.0006699886023729951,11.07500000000016,3.000000000002558,-0.003330103065126631,5325820.0,5094,0,2026-07-13 06:40:01.385000+00:00,0.6211650281455172,-0.10063615003172019,-0.12807151726082922,0.5652315328019846,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946417,1783925103248,1783925397714,32,9748,0.0003874221355262275,11.012500000000216,4.000000000002842,-0.01204795110758454,3375559.0,5254,0,2026-07-13 06:45:03.248000+00:00,0.9736485840392864,-0.10105779274697856,0.7892779552110615,0.7283147291514095,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946418,1783925401891,1783925699715,32,10474,0.0,10.475000000000591,3.0000000000045475,-0.0017168088638919582,3594491.0,6149,0,2026-07-13 06:50:01.891000+00:00,1.3931617997423624,-0.10468392009820125,-0.12807151725900412,1.640561358731005,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946419,1783925704066,1783925997456,32,10457,-0.00013270108702401195,9.25000000000125,3.0000000000045475,0.07206869669171259,3112496.0,5808,0,2026-07-13 06:55:04.066000+00:00,1.3833384875289296,-0.11294811731726825,-0.12807151725900412,1.2929902965112932,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946420,1783926001736,1783926299956,32,10813,0.0003015203691942858,10.050000000000637,4.000000000001137,0.1933012464519314,4561599.0,6247,0,2026-07-13 07:00:01.736000+00:00,1.5890502021161128,-0.10755109056196042,0.7892779552094972,1.740449816495028,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946421,1783926300207,1783926599964,32,9546,0.0003020203536355792,8.125000000000114,3.0000000000045475,0.0028331222478621618,4123599.0,5255,0,2026-07-13 07:05:00.207000+00:00,0.8569245212679071,-0.12053768619193338,-0.12807151725900412,0.7293339991285933,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946422,1783926600214,1783926899957,32,9045,0.0,10.850000000000023,3.0000000000022737,-0.035899668318752895,3514192.0,5093,0,2026-07-13 07:10:00.214000+00:00,0.5674257319190902,-0.10215406380665261,-0.12807151726108992,0.5642122628248006,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946423,1783926900207,1783927199715,32,8984,0.0003230372333281606,6.612500000000807,3.000000000005116,-0.16808799483934386,4788972.0,5002,0,2026-07-13 07:15:00.207000+00:00,0.5321773763297132,-0.1307414399011904,-0.12807151725848268,0.4714586949010652,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946424,1783927204002,1783927499465,32,10311,0.0008417973761994935,15.649999999999068,3.000000000002558,-0.18488075019749328,5210791.0,6211,0,2026-07-13 07:20:04.002000+00:00,1.2989735708723882,-0.06977190327478723,-0.12807151726082922,1.7037560973164072,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946425,1783927503641,1783927796715,32,10421,-0.000556138814127527,10.475000000001046,3.0000000000034106,-0.11069511764593337,3229773.0,6114,0,2026-07-13 07:25:03.641000+00:00,1.3625361793122481,-0.10468392009819819,-0.12807151726004704,1.6048869095295684,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946426,1783927800665,1783928098465,32,9420,-0.00035082244006962027,8.674999999999955,2.2500000000034106,-0.06568218535527526,3353808.0,5218,0,2026-07-13 07:30:00.665000+00:00,0.7841164425095221,-0.11682723029765747,-0.8160836216137695,0.6916210099727889,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946427,1783928102878,1783928399965,32,9323,-0.00010725289070162569,7.0750000000000455,3.0000000000022737,-0.06214302144579281,2128421.0,5020,0,2026-07-13 07:35:02.878000+00:00,0.7280657787034637,-0.1276212838082808,-0.12807151726108992,0.4898055544903755,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946428,1783928400214,1783928699957,32,8810,0.0001746707675588377,8.612500000000011,3.0000000000022737,-0.08276410251362093,2281901.0,4784,0,2026-07-13 07:40:00.214000+00:00,0.43163288661575283,-0.11724887301291584,-0.12807151726108992,0.24925783987497374,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946429,1783928700207,1783928995710,32,9145,-4.364086046959592e-05,7.549999999999045,3.0000000000022737,-0.08385262251823404,2818601.0,5062,0,2026-07-13 07:45:00.207000+00:00,0.625209921409872,-0.12441679917232107,-0.12807151726108992,0.5326148935320996,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946430,1783929000175,1783929298961,32,9545,-0.0005646070661550207,12.9500000000005,3.5000000000022737,-0.1257509769939763,4359930.0,5738,0,2026-07-13 07:50:00.175000+00:00,0.8563466793729994,-0.08798686857395546,0.33060321897472505,1.2216413981084198,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946431,1783929303300,1783929599960,32,8141,-0.0011449173955495051,7.300000000000068,3.0000000000022737,-0.04255627343641957,3037601.0,4644,0,2026-07-13 07:55:03.300000+00:00,0.0450566589224224,-0.12610337003334915,-0.12807151726108992,0.10656004306922694,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946432,1783929600210,1783929899968,32,8667,0.000569544804925548,7.900000000000773,3.000000000002558,0.016165605841786338,3362410.0,5066,0,2026-07-13 08:00:00.210000+00:00,0.34900149564393484,-0.12205559996686043,-0.12807151726082922,0.5366919734408352,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946433,1783929900219,1783930199955,32,9082,0.0004082246314699445,11.324999999998965,4.0,0.034347952315782956,3265720.0,5191,0,2026-07-13 08:05:00.219000+00:00,0.5888058820306794,-0.09894957917069326,0.7892779552084542,0.6641007205888234,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946434,1783930200205,1783930495960,32,8109,-0.0003911550858308188,6.024999999998386,3.0000000000022737,-0.022840986850070216,2460858.0,4351,0,2026-07-13 08:10:00.205000+00:00,0.026565718285372214,-0.13470488142463896,-0.12807151726108992,-0.19208606024565747,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946435,1783930500184,1783930797460,32,8476,0.00022467217390464977,4.987500000000068,4.0,0.025718184188273516,1760801.0,4187,0,2026-07-13 08:15:00.184000+00:00,0.23863369371654153,-0.14170415049792282,0.7892779552084542,-0.359246336503818,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946436,1783930801961,1783931099968,32,8684,-0.00042965155895741125,5.487500000000068,3.000000000003695,-0.1040889646668392,1681779.0,4473,0,2026-07-13 08:20:01.961000+00:00,0.35882480785736776,-0.13833100877585283,-0.1280715172597863,-0.06773512302922095,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946437,1783931100218,1783931399956,32,8198,8.876947165115112e-05,5.6250000000009095,2.0000000000045475,0.013375784979384676,1738463.0,4128,0,2026-07-13 08:25:00.218000+00:00,0.07799364693216804,-0.13740339480227792,-1.0454209897306341,-0.41938326515766844,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946438,1783931400205,1783931699968,32,8664,0.00021465573791723536,7.850000000000932,3.0000000000045475,-0.02730339206657041,2041486.0,4917,0,2026-07-13 08:30:00.205000+00:00,0.3472679699592114,-0.12239291413906635,-0.12807151725900412,0.3848207468404332,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946439,1783931700218,1783931999960,32,8624,4.5758339430768125e-05,5.9625000000002615,3.000000000002558,0.15662292536676398,2379841.0,4488,0,2026-07-13 08:35:00.218000+00:00,0.32415429416289865,-0.13512652413988505,-0.12807151726082922,-0.052446073371462364,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946440,1783932000210,1783932299960,32,8720,0.00018385170117274363,7.150000000000887,3.5000000000022737,0.030145840080429052,2070057.0,5096,0,2026-07-13 08:40:00.210000+00:00,0.3796271160740492,-0.12711531254996464,0.33060321897472505,0.5672700727563523,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946441,1783932300210,1783932597705,32,8783,2.6858599648793557e-05,8.150000000000091,3.000000000001137,0.01402497821579398,2316480.0,5163,0,2026-07-13 08:45:00.210000+00:00,0.41603115545324176,-0.12036902910583003,-0.12807151726213284,0.635561161227674,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946442,1783932602119,1783932899967,32,8639,0.00021637505063398788,9.475000000000364,2.0000000000034106,0.093765032665992,3807112.0,4865,0,2026-07-13 08:50:02.119000+00:00,0.33282192258651594,-0.11143020354234275,-1.045420989731677,0.33181870802687013,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946443,1783932900218,1783933199968,32,8628,-0.0002846673639559927,6.624999999998863,2.500000000003979,0.08409796255049554,3508404.0,4817,0,2026-07-13 08:55:00.218000+00:00,0.3264656617425299,-0.13065711135815175,-0.5867462534953406,0.2828937491220426,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946444,1783933200218,1783933496955,32,9487,0.00012177467563467825,7.199999999999136,2.500000000001137,0.08715437790823838,2858257.0,5280,0,2026-07-13 09:00:00.218000+00:00,0.8228318494683459,-0.12677799837776943,-0.5867462534979478,0.754815748558191,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946445,1783933501634,1783933799968,32,8953,-0.0003648202333330075,7.429999999999097,4.000000000002274,-0.008846763847218433,2623283.0,5074,0,2026-07-13 09:05:01.634000+00:00,0.5142642775875709,-0.1252263531856175,0.78927795521054,0.5448461332583064,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946446,1783933800217,1783934099960,32,8187,0.00025061343850174556,5.550000000000523,3.0000000000022737,-0.05479746602975383,2172095.0,4398,0,2026-07-13 09:10:00.217000+00:00,0.07163738608818204,-0.137909366060591,-0.12807151726108992,-0.1441803713180139,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946447,1783934100211,1783934396218,32,6510,0.0001733979762549298,4.900000000001796,3.000000000001137,-0.036934062600117154,2937075.0,3651,0,2026-07-13 09:15:00.211000+00:00,-0.8974034716722292,-0.1422944502992734,-0.12807151726213284,-0.9055750442743915,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946448,1783934400718,1783934699962,32,7727,9.709651198464009e-05,5.550000000000068,3.0000000000022737,0.06354394874098246,2445122.0,4359,0,2026-07-13 09:20:00.718000+00:00,-0.1941698855694144,-0.1379093660605941,-0.12807151726108992,-0.18393190042818622,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946449,1783934700210,1783934997218,32,7412,-0.00047554511823910683,9.875000000000227,2.0000000000022737,-0.012613870185949158,2903587.0,4476,0,2026-07-13 09:25:00.210000+00:00,-0.37619008246537716,-0.10873169016468769,-1.0454209897327198,-0.06467731309766923,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946450,1783935001684,1783935299968,32,7630,-0.000354163680053865,10.674999999998818,1.000000000002558,0.08545078618566607,5939844.0,4548,0,2026-07-13 09:30:01.684000+00:00,-0.2502205493754728,-0.10333466340938523,-1.9627704622040891,0.00871012525957198,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946451,1783935300218,1783935599968,32,7575,-0.0003170344445930784,6.400000000000318,1.0000000000022737,-0.01398130065200526,6191166.0,4389,0,2026-07-13 09:35:00.218000+00:00,-0.28200185359540275,-0.13217502513307344,-1.9627704622043498,-0.15335380111266902,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946452,1783935600218,1783935899961,32,6975,-0.00024303717688739512,5.975000000000136,1.0000000000022737,0.09918062488430388,6105113.0,4008,0,2026-07-13 09:40:00.218000+00:00,-0.6287069905400937,-0.13504219559683414,-1.9627704622043498,-0.5416956624197371,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946453,1783935900210,1783936199968,32,6134,-0.00018023032521530258,4.275000000000773,1.0000000000022737,-0.08753834855577564,5605129.0,3558,0,2026-07-13 09:45:00.210000+00:00,-1.114672024157569,-0.14651087745186778,-1.9627704622043498,-1.0003671521524948,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946454,1783936200218,1783936499960,32,6048,0.0002720704499126203,4.100000000000705,1.0000000000022737,-0.01207509122335318,6348921.0,3469,0,2026-07-13 09:50:00.218000+00:00,-1.1643664271196412,-0.14769147705459273,-1.9627704622043498,-1.0910821801218624,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946455,1783936500211,1783936797960,32,6217,4.203446826400725e-05,9.375000000000114,2.0000000000017053,-0.1610766063637035,6737730.0,3661,0,2026-07-13 09:55:00.211000+00:00,-1.06671114688022,-0.11210483188675843,-1.0454209897332414,-0.8953823445025525,I04,Normal continuous trading,baseline continuous trading,one_day_candidate
5946456,1783936803190,1783936900961,32,165,,1309.1,6.500000000006253,-0.2908209993260076,40033.0,99,37,2026-07-13 10:00:03.190000+00:00,-4.5638102948623365,8.656208417548049,3.082651636393265,-4.526022003231625,I18,Feed degradation/reconnect episode,stale receive gap observed,one_day_candidate
