shard_index,trade_date,symbol,bar_events,bar_id,first_sequence_id,last_sequence_id,rows_in_bar,open_mid_price,close_mid_price,avg_spread,avg_tick_size_proxy,avg_l1_imbalance,avg_microprice_dev,avg_l1_depth_notional,bar_return,prev_bar_return,next_bar_return
1,2026-01-01,ADANIPORTS,1000,11,11001,12000,1000,1824.6,1827.9,0.3999999999998636,0.3999999999998636,0.2063216664904328,2.2611334152598455e-05,705454.8015999974,0.0018086155869780907,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,12,12001,13000,1000,1827.9,1827.9,0.3999999999998636,0.3999999999998636,0.22193877551020844,2.4283470157969104e-05,716519.3999999866,0.0,0.0018086155869780907,0.004759560150992881
1,2026-01-01,ADANIPORTS,1000,13,13001,14000,1000,1827.9,1836.6,0.3999999999998636,0.3999999999998636,0.2243179962894292,2.452967637737601e-05,726774.478399992,0.004759560150992881,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,14,14001,15000,1000,1836.6,1836.6,0.3999999999998636,0.3999999999998636,0.24318181818182258,2.6481739974100958e-05,808082.6000000145,0.0,0.004759560150992881,-0.01317652183382323
1,2026-01-01,ADANIPORTS,1000,15,15001,16000,1000,1836.6,1812.4,0.3999999999998636,0.3999999999998636,0.23986606377915726,2.6161103777455493e-05,793265.0128000176,-0.01317652183382323,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,16,16001,17000,1000,1812.4,1812.4,0.3999999999998636,0.3999999999998636,0.21727748691099938,2.3976769687808272e-05,692320.2000000041,0.0,-0.01317652183382323,0.012635179871992808
1,2026-01-01,ADANIPORTS,1000,17,17001,18000,1000,1812.4,1835.3,0.3999999999998963,0.3999999999998963,0.2155375807438654,2.3744084552332795e-05,694372.8480000042,0.012635179871992808,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,18,18001,19000,1000,1835.3,1835.3,0.40000000000009095,0.40000000000009095,0.2051948051948016,2.2360900691451272e-05,706574.7000000051,0.0,0.012635179871992808,-0.0005993570533426862
1,2026-01-01,ADANIPORTS,1000,19,19001,20000,1000,1835.3,1834.2,0.40000000000009095,0.40000000000009095,0.20536624732969405,2.238174026483433e-05,705919.9959999899,-0.0005993570533426862,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,20,20001,21000,1000,1834.2,1834.2,0.40000000000009095,0.40000000000009095,0.20626631853786265,2.249114802509544e-05,702482.7999999953,0.0,-0.0005993570533426862,-0.0018536691745720812
1,2026-01-01,ADANIPORTS,1000,21,21001,22000,1000,1834.2,1830.8,0.40000000000009095,0.40000000000009095,0.2072701796422796,2.260816294966089e-05,708053.3759999953,-0.0018536691745720812,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,22,22001,23000,1000,1830.8,1830.8,0.40000000000009095,0.40000000000009095,0.2119700748129674,2.3156005551036308e-05,734133.7999999933,0.0,-0.0018536691745720812,0.0015293860607383802
1,2026-01-01,ADANIPORTS,1000,23,23001,24000,1000,1830.8,1833.6,0.4000000000000473,0.4000000000000473,0.21393848711554553,2.3363921013455134e-05,732589.0064000025,0.0015293860607383802,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,24,24001,25000,1000,1833.6,1833.6,0.3999999999998636,0.3999999999998636,0.2222222222222265,2.423889858446745e-05,726088.0,0.0,0.0015293860607383802,0.004417539267015824
1,2026-01-01,ADANIPORTS,1000,25,25001,26000,1000,1833.6,1841.7,0.39999999999991087,0.39999999999991087,0.22275229357798415,2.4274287939311322e-05,742077.7088000049,0.004417539267015824,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,26,26001,27000,1000,1841.7,1841.7,0.40000000000009095,0.40000000000009095,0.22477064220183293,2.4409039713522845e-05,802961.6000000144,0.0,0.004417539267015824,0.0022805017103764147
1,2026-01-01,ADANIPORTS,1000,27,27001,28000,1000,1841.7,1845.9,0.40000000000004,0.40000000000004,0.2257323631762058,2.4500799922792223e-05,790967.5647999984,0.0022805017103764147,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,28,28001,29000,1000,1845.9,1845.9,0.3999999999998636,0.3999999999998636,0.22906403940886194,2.4818683504904563e-05,749416.7999999925,0.0,0.0022805017103764147,0.0022753128555175195
1,2026-01-01,ADANIPORTS,1000,29,29001,30000,1000,1845.9,1850.1,0.3999999999998636,0.3999999999998636,0.22906403940886194,2.480516140719468e-05,749826.0480000039,0.0022753128555175195,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,30,30001,31000,1000,1850.1,1850.1,0.3999999999998636,0.3999999999998636,0.22906403940886194,2.476234143111357e-05,751122.0,0.0,0.0022753128555175195,0.001405329441651837
1,2026-01-01,ADANIPORTS,1000,31,31001,32000,1000,1850.1,1852.7,0.3999999999999218,0.3999999999999218,0.22760131029481234,2.45955429007232e-05,745700.9952000122,0.001405329441651837,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,32,32001,33000,1000,1852.7,1852.7,0.40000000000009095,0.40000000000009095,0.2233502538071042,2.4110784671775148e-05,729946.2000000065,0.0,0.001405329441651837,-0.0012414314244075797
1,2026-01-01,ADANIPORTS,1000,33,33001,34000,1000,1852.7,1850.4,0.4000000000000291,0.4000000000000291,0.22501444370877322,2.429880979455164e-05,739765.5088000003,-0.0012414314244075797,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,34,34001,35000,1000,1850.4,1850.4,0.3999999999998636,0.3999999999998636,0.22946859903382044,2.4802053505512487e-05,766046.600000014,0.0,-0.0012414314244075797,-0.0028102031993082477
1,2026-01-01,ADANIPORTS,1000,35,35001,36000,1000,1850.4,1845.2,0.3999999999999291,0.3999999999999291,0.219511572906513,2.374294789632495e-05,774461.3264000003,-0.0028102031993082477,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,36,36001,37000,1000,1845.2,1845.2,0.40000000000009095,0.40000000000009095,0.19489559164733575,2.1124603473611218e-05,795264.3999999857,0.0,-0.0028102031993082477,0.001354866681118505
1,2026-01-01,ADANIPORTS,1000,37,37001,38000,1000,1845.2,1847.7,0.40000000000009095,0.40000000000009095,0.19952581279920625,2.1617102002478654e-05,775370.7919999857,0.001354866681118505,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,38,38001,39000,1000,1847.7,1847.7,0.40000000000009095,0.40000000000009095,0.210126582278484,2.274466442383468e-05,729824.8999999865,0.0,0.001354866681118505,0.0007035774205768064
1,2026-01-01,ADANIPORTS,1000,39,39001,40000,1000,1847.7,1849.0,0.40000000000009095,0.40000000000009095,0.20854841361170068,2.2568842079969405e-05,724072.6760000059,0.0007035774205768064,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,40,40001,41000,1000,1849.0,1849.0,0.40000000000009095,0.40000000000009095,0.2051948051948016,2.2195219599254532e-05,711849.2000000053,0.0,0.0007035774205768064,0.0010816657652785722
1,2026-01-01,ADANIPORTS,1000,41,41001,42000,1000,1849.0,1851.0,0.40000000000009095,0.40000000000009095,0.2112031968031952,2.2836366619321493e-05,715217.0624000027,0.0010816657652785722,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,42,42001,43000,1000,1851.0,1851.0,0.40000000000009095,0.40000000000009095,0.2230769230769189,2.410339525421584e-05,721872.6000000134,0.0,0.0010816657652785722,0.0019448946515396859
1,2026-01-01,ADANIPORTS,1000,43,43001,44000,1000,1851.0,1854.6,0.4000000000000109,0.4000000000000109,0.21898170685036222,2.364529805381349e-05,730200.7792000163,0.0019448946515396859,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,44,44001,45000,1000,1854.6,1854.6,0.3999999999998636,0.3999999999998636,0.2114427860696533,2.2801982753073856e-05,745532.2000000073,0.0,0.0019448946515396859,0.0006470397929472238
1,2026-01-01,ADANIPORTS,1000,45,45001,46000,1000,1854.6,1855.8,0.39999999999994723,0.39999999999994723,0.20934017412935058,2.2569957888527883e-05,733417.3455999863,0.0006470397929472238,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,46,46001,47000,1000,1855.8,1855.8,0.40000000000009095,0.40000000000009095,0.20572916666666427,2.217148040376306e-05,712611.3999999868,0.0,0.0006470397929472238,0.0012393576894060843
1,2026-01-01,ADANIPORTS,1000,47,47001,48000,1000,1855.8,1858.1,0.40000000000000363,0.40000000000000363,0.21195365646258862,2.2830926132022743e-05,718658.0175999856,0.0012393576894060843,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,48,48001,49000,1000,1858.1,1858.1,0.3999999999998636,0.3999999999998636,0.22193877551020844,2.388878698777238e-05,728357.7999999936,0.0,0.0012393576894060843,0.0015607340832033412
1,2026-01-01,ADANIPORTS,1000,49,49001,50000,1000,1858.1,1861.0,0.3999999999999545,0.3999999999999545,0.22205215419501567,2.3886081315652696e-05,731790.039999995,0.0015607340832033412,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,50,50001,51000,1000,1861.0,1861.0,0.40000000000009095,0.40000000000009095,0.2222222222222265,2.3882022807473167e-05,736938.3999999864,0.0,0.0015607340832033412,-5.373455131640892e-05
1,2026-01-01,ADANIPORTS,1000,51,51001,52000,1000,1861.0,1860.9,0.39999999999999636,0.39999999999999636,0.21939479905437317,2.3578679725335093e-05,721439.820800007,-5.373455131640892e-05,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,52,52001,53000,1000,1860.9,1860.9,0.3999999999998636,0.3999999999998636,0.21542553191489047,2.3152832706180574e-05,699682.2000000046,0.0,-5.373455131640892e-05,-0.0006448492664840044
1,2026-01-01,ADANIPORTS,1000,53,53001,54000,1000,1860.9,1859.7,0.3999999999999618,0.3999999999999618,0.2112367021276548,2.270880220186958e-05,705914.5775999959,-0.0006448492664840044,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,54,54001,55000,1000,1859.7,1859.7,0.40000000000009095,0.40000000000009095,0.20572916666666427,2.2124984316572284e-05,714109.0,0.0,-0.0006448492664840044,-0.025918158842824113
1,2026-01-01,ADANIPORTS,1000,55,55001,56000,1000,1859.7,1811.5,0.40000000000009095,0.40000000000009095,0.20835343198992087,2.2678454438572295e-05,716366.7856000096,-0.025918158842824113,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,56,56001,57000,1000,1811.5,1811.5,0.40000000000009095,0.40000000000009095,0.21158690176322034,2.336040869603627e-05,719148.7000000059,0.0,-0.025918158842824113,0.02749102953353577
1,2026-01-01,ADANIPORTS,1000,57,57001,58000,1000,1811.5,1861.3,0.40000000000009095,0.40000000000009095,0.2093278920065912,2.282766513655835e-05,719686.1976000073,0.02749102953353577,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,58,58001,59000,1000,1861.3,1861.3,0.40000000000009095,0.40000000000009095,0.2067183462532327,2.2212254473022844e-05,720307.1000000134,0.0,0.02749102953353577,-0.0009670660291194455
1,2026-01-01,ADANIPORTS,1000,59,59001,60000,1000,1861.3,1859.5,0.40000000000009095,0.40000000000009095,0.20646261221663254,2.2195069520376933e-05,720865.2920000019,-0.0009670660291194455,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,60,60001,61000,1000,1859.5,1859.5,0.40000000000009095,0.40000000000009095,0.20618556701031399,2.2176452488344153e-05,721470.0,0.0,-0.0009670660291194455,0.0013444474321053779
1,2026-01-01,ADANIPORTS,1000,61,61001,62000,1000,1859.5,1862.0,0.40000000000009095,0.40000000000009095,0.21371905249075207,2.2970866180531287e-05,726568.1856000118,0.0013444474321053779,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,62,62001,63000,1000,1862.0,1862.0,0.40000000000009095,0.40000000000009095,0.22137404580152534,2.3778092996785943e-05,731748.6000000136,0.0,0.0013444474321053779,-0.000698174006444674
1,2026-01-01,ADANIPORTS,1000,63,63001,64000,1000,1862.0,1860.7,0.40000000000009095,0.40000000000009095,0.2130902746108799,2.2896205782699483e-05,723866.4112000109,-0.000698174006444674,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,64,64001,65000,1000,1860.7,1860.7,0.40000000000009095,0.40000000000009095,0.2051948051948016,2.205565703177365e-05,716353.7000000057,0.0,-0.000698174006444674,0.0007524050088676404
1,2026-01-01,ADANIPORTS,1000,65,65001,66000,1000,1860.7,1862.1,0.3999999999999709,0.3999999999999709,0.2051948051948016,2.204690157204701e-05,716638.2920000056,0.0007524050088676404,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,66,66001,67000,1000,1862.1,1862.1,0.3999999999998636,0.3999999999998636,0.2051948051948016,2.2039074721684874e-05,716892.7000000058,0.0,0.0007524050088676404,-0.004027710649266991
1,2026-01-01,ADANIPORTS,1000,67,67001,68000,1000,1862.1,1854.6,0.3999999999998636,0.3999999999998636,0.1985734823316233,2.1373516030973686e-05,760722.0727999842,-0.004027710649266991,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,68,68001,69000,1000,1854.6,1854.6,0.3999999999998636,0.3999999999998636,0.19302325581395494,2.0815621246113004e-05,797461.3999999856,0.0,-0.004027710649266991,0.00016175994823686146
1,2026-01-01,ADANIPORTS,1000,69,69001,70000,1000,1854.6,1854.9,0.3999999999998636,0.3999999999998636,0.20673394608599022,2.229205718863053e-05,742480.3199999856,0.00016175994823686146,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,70,70001,71000,1000,1854.9,1854.9,0.3999999999998636,0.3999999999998636,0.21750663129973363,2.345211400060868e-05,699280.8999999869,0.0,0.00016175994823686146,0.0012399590274407846
1,2026-01-01,ADANIPORTS,1000,71,71001,72000,1000,1854.9,1857.2,0.3999999999999945,0.3999999999999945,0.22005954636496955,2.3710305715362014e-05,715825.9816000006,0.0012399590274407846,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,72,72001,73000,1000,1857.2,1857.2,0.40000000000009095,0.40000000000009095,0.22193877551020844,2.390036350538839e-05,728005.0,0.0,0.0012399590274407846,0.0020999353866033577
1,2026-01-01,ADANIPORTS,1000,73,73001,74000,1000,1857.2,1861.1,0.39999999999995633,0.39999999999995633,0.21518259935553583,2.314467257515728e-05,736622.8032000142,0.0020999353866033577,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,74,74001,75000,1000,1861.1,1861.1,0.3999999999998636,0.3999999999998636,0.21052631578947759,2.2623858555673807e-05,742562.1000000137,0.0,0.0020999353866033577,-0.0015582182580193837
1,2026-01-01,ADANIPORTS,1000,75,75001,76000,1000,1861.1,1858.2,0.4000000000000018,0.4000000000000018,0.2114960127591746,2.274969526931027e-05,738469.2263999847,-0.0015582182580193837,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,76,76001,77000,1000,1858.2,1858.2,0.40000000000009095,0.40000000000009095,0.2121212121212161,2.283082683468108e-05,735830.3999999864,0.0,-0.0015582182580193837,0.002906038101388342
1,2026-01-01,ADANIPORTS,1000,77,77001,78000,1000,1858.2,1863.6,0.39999999999994906,0.39999999999994906,0.21508287696240044,2.3107389516739505e-05,759258.8544000012,0.002906038101388342,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,78,78001,79000,1000,1863.6,1863.6,0.3999999999998636,0.3999999999998636,0.21686746987952307,2.327403626105685e-05,773376.0,0.0,0.002906038101388342,0.0015561279244473702
1,2026-01-01,ADANIPORTS,1000,81,81345,82000,656,1866.5,1866.5,0.40000000000009095,0.40000000000009095,0.22222222222222546,2.381164984983009e-05,739116.3999999916,0.0,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,82,82001,83000,1000,1866.5,1866.5,0.40000000000009095,0.40000000000009095,0.2222222222222265,2.3811649849829638e-05,739116.3999999864,0.0,0.0,-5.357621216173225e-05
1,2026-01-01,ADANIPORTS,1000,83,83001,84000,1000,1866.5,1866.4,0.3999999999999381,0.3999999999999381,0.2176548463356942,2.332307557065917e-05,714006.3136000084,-5.357621216173225e-05,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,84,84001,85000,1000,1866.4,1866.4,0.3999999999998636,0.3999999999998636,0.21542553191489047,2.3084604791540543e-05,701750.2000000047,0.0,-5.357621216173225e-05,-0.0030004286326619223
1,2026-01-01,ADANIPORTS,1000,85,85001,86000,1000,1866.4,1860.8,0.40000000000002,0.40000000000002,0.21567592385217835,2.315931392346353e-05,705422.3312000133,-0.0030004286326619223,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,86,86001,87000,1000,1860.8,1860.8,0.40000000000009095,0.40000000000009095,0.21578947368420517,2.3193193646079264e-05,707087.6000000131,0.0,-0.0030004286326619223,-0.0015047291487532144
1,2026-01-01,ADANIPORTS,1000,87,87001,88000,1000,1860.8,1858.0,0.40000000000009095,0.40000000000009095,0.20833082706766526,2.241493159021348e-05,712879.1264000052,-0.0015047291487532144,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,88,88001,89000,1000,1858.0,1858.0,0.40000000000009095,0.40000000000009095,0.2051948051948016,2.208770777127039e-05,715314.2000000057,0.0,-0.0015047291487532144,0.001883745963401573
1,2026-01-01,ADANIPORTS,1000,89,89001,90000,1000,1858.0,1861.5,0.40000000000009095,0.40000000000009095,0.2011041804910407,2.1618308918400845e-05,751131.2480000138,0.001883745963401573,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,90,90001,91000,1000,1861.5,1861.5,0.40000000000009095,0.40000000000009095,0.19951338199513244,2.1435764920062536e-05,765060.100000014,0.0,0.001883745963401573,-0.0011818426000537174
1,2026-01-01,ADANIPORTS,1000,91,91001,92000,1000,1861.5,1859.3,0.40000000000009095,0.40000000000009095,0.20330365719904872,2.1862142498459404e-05,730183.930399999,-0.0011818426000537174,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,92,92001,93000,1000,1859.3,1859.3,0.40000000000009095,0.40000000000009095,0.20466321243523522,2.201508228201482e-05,717674.0,0.0,-0.0011818426000537174,0.00048405313827792895
1,2026-01-01,ADANIPORTS,1000,93,93001,94000,1000,1859.3,1860.2,0.40000000000009095,0.40000000000009095,0.21808128486808054,2.3449720857992966e-05,724928.3935999935,0.00048405313827792895,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,94,94001,95000,1000,1860.2,1860.2,0.40000000000009095,0.40000000000009095,0.22250639386189175,2.3922846345815502e-05,727320.7999999936,0.0,0.00048405313827792895,0.0
1,2026-01-01,ADANIPORTS,1000,95,95001,96000,1000,1860.2,1860.2,0.40000000000009095,0.40000000000009095,0.21750948337596063,2.338560191113655e-05,704463.583999995,0.0,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,96,96001,97000,1000,1860.2,1860.2,0.40000000000009095,0.40000000000009095,0.21600000000000177,2.322330932149387e-05,697558.7999999955,0.0,0.0,-0.002634125362864226
1,2026-01-01,ADANIPORTS,1000,97,97001,98000,1000,1860.2,1855.3,0.40000000000009095,0.40000000000009095,0.20307449148418366,2.1878035221331703e-05,748482.0303999858,-0.002634125362864226,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,98,98001,99000,1000,1855.3,1855.3,0.40000000000009095,0.40000000000009095,0.19951338199513244,2.1507398479450333e-05,762511.899999986,0.0,-0.002634125362864226,-0.006575755942435202
1,2026-01-01,ADANIPORTS,1000,99,99001,100000,1000,1855.3,1843.1,0.39999999999990904,0.39999999999990904,0.1991259773698984,2.1579250947743903e-05,759975.0199999926,-0.006575755942435202,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,100,100001,101000,1000,1843.1,1843.1,0.3999999999998636,0.3999999999998636,0.1990291262135901,2.1597214064817393e-05,759340.799999992,0.0,-0.006575755942435202,0.0020617438012044964
1,2026-01-01,ADANIPORTS,1000,101,101001,102000,1000,1843.1,1846.9,0.3999999999998636,0.3999999999998636,0.20873054036473612,2.2611515969943753e-05,747054.2064000069,0.0020617438012044964,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,102,102001,103000,1000,1846.9,1846.9,0.3999999999998636,0.3999999999998636,0.2109181141439165,2.2840231105413366e-05,744283.7000000073,0.0,0.0020617438012044964,0.00249066002490661
1,2026-01-01,ADANIPORTS,1000,103,103001,104000,1000,1846.9,1851.5,0.40000000000005276,0.40000000000005276,0.22461761725931137,2.4272846007183932e-05,755067.4183999861,0.00249066002490661,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,104,104001,105000,1000,1851.5,1851.5,0.40000000000009095,0.40000000000009095,0.22738386308068767,2.456212401619515e-05,757244.8999999862,0.0,0.00249066002490661,-0.00016203078584930974
1,2026-01-01,ADANIPORTS,1000,105,105001,106000,1000,1851.5,1851.2,0.40000000000009095,0.40000000000009095,0.21900797053043802,2.3660584525290177e-05,706908.5528000003,-0.00016203078584930974,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,106,106001,107000,1000,1851.2,1851.2,0.40000000000009095,0.40000000000009095,0.21750663129973363,2.3498987824090393e-05,697886.0,0.0,-0.00016203078584930974,-0.0011884183232497847
1,2026-01-01,ADANIPORTS,1000,107,107001,108000,1000,1851.2,1849.0,0.40000000000009095,0.40000000000009095,0.2063583954629035,2.23172786346695e-05,719535.248,-0.0011884183232497847,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,108,108001,109000,1000,1849.0,1849.0,0.40000000000009095,0.40000000000009095,0.20460358056266145,2.213126885485318e-05,722943.0,0.0,-0.0011884183232497847,0.0027041644131964304
1,2026-01-01,ADANIPORTS,1000,109,109001,110000,1000,1849.0,1854.0,0.40000000000009095,0.40000000000009095,0.22581763648016984,2.4367209308180392e-05,757291.3360000077,0.0027041644131964304,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,110,110001,111000,1000,1854.0,1854.0,0.40000000000009095,0.40000000000009095,0.228710462287103,2.4672110279088674e-05,761975.2000000082,0.0,0.0027041644131964304,-0.0003775620280475067
1,2026-01-01,ADANIPORTS,1000,111,111001,112000,1000,1854.0,1853.3,0.40000000000009095,0.40000000000009095,0.20298588807785592,2.1904376779750658e-05,751756.4095999927,-0.0003775620280475067,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,112,112001,113000,1000,1853.3,1853.3,0.40000000000009095,0.40000000000009095,0.19999999999999718,2.1583121998577486e-05,750570.2999999925,0.0,-0.0003775620280475067,0.002482059029838668
1,2026-01-01,ADANIPORTS,1000,113,113001,114000,1000,1853.3,1857.9,0.39999999999988356,0.39999999999988356,0.21439999999999468,2.308452384271267e-05,709909.0536000131,0.002482059029838668,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,114,114001,115000,1000,1857.9,1857.9,0.3999999999998636,0.3999999999998636,0.21578947368420517,2.322939595048006e-05,705985.6000000131,0.0,0.002482059029838668,-0.001291781043113227
1,2026-01-01,ADANIPORTS,1000,115,115001,116000,1000,1857.9,1855.5,0.4000000000000746,0.4000000000000746,0.22202277560909864,2.392915175523848e-05,724079.2800000133,-0.001291781043113227,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,116,116001,117000,1000,1855.5,1855.5,0.40000000000009095,0.40000000000009095,0.22250639386189175,2.398344315388359e-05,725483.1000000135,0.0,-0.001291781043113227,-0.0019401778496361821
1,2026-01-01,ADANIPORTS,1000,117,117001,118000,1000,1855.5,1851.9,0.3999999999998763,0.3999999999998763,0.21206234810601882,2.2899527274134075e-05,743384.8327999929,-0.0019401778496361821,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,118,118001,119000,1000,1851.9,1851.9,0.3999999999998636,0.3999999999998636,0.2114427860696533,2.2835227179572667e-05,744446.7999999927,0.0,-0.0019401778496361821,-0.0020519466493872374
1,2026-01-01,ADANIPORTS,1000,119,119001,120000,1000,1851.9,1848.1,0.3999999999998636,0.3999999999998636,0.2063958557726877,2.2334127049528883e-05,718142.7999999942,-0.0020519466493872374,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,120,120001,121000,1000,1848.1,1848.1,0.3999999999998636,0.3999999999998636,0.20618556701031399,2.2313247877443704e-05,717046.7999999942,0.0,-0.0020519466493872374,0.004112331583788764
1,2026-01-01,ADANIPORTS,1000,121,121001,122000,1000,1848.1,1855.7,0.4000000000000855,0.4000000000000855,0.21080453301270988,2.2721871282650477e-05,747091.3008000138,0.004112331583788764,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,122,122001,123000,1000,1855.7,1855.7,0.40000000000009095,0.40000000000009095,0.2109181141439165,2.2731919399171954e-05,747830.1000000137,0.0,0.004112331583788764,0.0002155520827720192
1,2026-01-01,ADANIPORTS,1000,123,123001,124000,1000,1855.7,1856.1,0.3999999999998654,0.3999999999998654,0.216883112108917,2.3369805055750582e-05,701959.325599987,0.0002155520827720192,0.0,-0.004040730564085937
1,2026-01-01,ADANIPORTS,1000,124,124001,125000,1000,1856.1,1848.6,0.3999999999998636,0.3999999999998636,0.21675493192894435,2.3356635704363358e-05,702350.5231999867,-0.004040730564085937,0.0002155520827720192,0.0
1,2026-01-01,ADANIPORTS,1000,125,125001,126000,1000,1848.6,1848.6,0.3999999999998636,0.3999999999998636,0.19489559164733575,2.108575047576914e-05,796729.7999999902,0.0,-0.004040730564085937,0.001731039705723303
1,2026-01-01,ADANIPORTS,1000,126,126001,127000,1000,1848.6,1851.8,0.399999999999869,0.399999999999869,0.19527072902674714,2.112539195446359e-05,795340.7183999907,0.001731039705723303,0.0,0.0
1,2026-01-01,ADANIPORTS,1000,127,127001,128000,1000,1851.8,1851.8,0.40000000000009095,0.40000000000009095,0.21052631578947759,2.273747875470551e-05,738851.3999999864,0.0,0.001731039705723303,-0.0014040393131007356
