trade_date,symbol,signal_ts_ms,impulse_bps,side,top5_imbalance,l2_l5_imbalance,level_weighted_imbalance,l2_l5_replenishment_pressure,depth_withdrawal_pressure,spread_bps,future_ticks,pass_window_ok,pass_impulse_threshold,pass_top5_alignment,pass_level_weighted_alignment,pass_l2_l5_replenishment,pass_l2_l5_imbalance_alignment,pass_withdrawal_limit,pass_spread_limit,pass_breakout_confirmation,pass_future_window,passes_all_filters,first_failure_stage,panel
2026-01-01,AXISBANK,1784023679.0,86.56866736340696,1,0.01680672268907563,0.017006802721088437,0.01649258195347376,0.09570647931303669,0.0,1.5060240963841725,4895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784023779.0,86.5755031110238,1,0.01680672268907563,0.017006802721088437,0.01649258195347376,0.09570647931303669,0.0,1.5060240963841725,4395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784023879.0,86.58157933113087,1,0.01680672268907563,0.017006802721088437,0.01649258195347376,0.09570647931303669,0.0,1.5060240963841725,3895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784023992.0,86.52385524013262,1,0.025026869338246584,0.024882547416043153,0.025324033281093408,0.09570647931303669,0.0,1.5060240963841725,3398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784024159.0,80.46130663037276,1,0.02281545863728077,0.022691292875989446,0.022993038181224806,0.09570647931303669,0.0,1.5069318866790649,2897,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784024325.0,148.81498517402392,1,0.04833759590792839,0.04840579710144927,0.048239472121707754,0.09570647931303669,0.0,1.4967819188747606,2399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784024492.0,86.49347413960618,1,0.025026869338246584,0.024882547416043153,0.025324033281093408,0.09570647931303669,0.0,1.5060240963841725,1898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784024659.0,80.49168773089698,1,0.02281545863728077,0.022691292875989446,0.022993038181224806,0.09570647931303669,0.0,1.5069318866790649,1397,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784024825.0,148.82865666925983,1,0.04833759590792839,0.04840579710144927,0.048239472121707754,0.09570647931303669,0.0,1.4967819188747606,899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,AXISBANK,1784025059.0,148.8430876920077,1,0.04833759590792839,0.04840579710144927,0.048239472121707754,0.09570647931303669,0.0,1.4967819188747606,399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784020499.0,11.033540786951068,1,-0.5695324283559577,-0.5695726495726495,-0.5694210453293163,0.0,0.03207388748950462,1.2247397428035403,19899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784020749.0,11.021279934868566,1,-0.5695324283559577,-0.5695726495726495,-0.5694210453293163,0.0,0.03207388748950462,1.2247397428035403,19399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784020999.0,11.009019082788285,1,-0.5695324283559577,-0.5695726495726495,-0.5694210453293163,0.0,0.03207388748950462,1.2247397428035403,18899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784021249.0,10.996758230710224,1,-0.5695324283559577,-0.5695726495726495,-0.5694210453293163,0.0,0.03207388748950462,1.2247397428035403,18399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784021487.0,10.986949549045555,1,-0.5695324283559577,-0.5695726495726495,-0.5694210453293163,0.024793388429752067,0.0,1.2247397428035403,17897,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784021612.0,10.978366952589802,1,-0.5695324283559577,-0.5695726495726495,-0.5694210453293163,0.024793388429752067,0.0,1.2247397428035403,17397,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784021737.0,10.999210401125836,1,-0.5695324283559577,-0.5695726495726495,-0.5694210453293163,0.024793388429752067,0.0,1.2247397428035403,16897,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784021862.0,10.9661061005073,1,-0.5695324283559577,-0.5695726495726495,-0.5694210453293163,0.024793388429752067,0.0,1.2247397428035403,16397,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784021984.0,84.50179253657319,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.0,0.04405286343612335,1.2158054711235144,15899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022084.0,84.50669687740664,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.0,0.04405286343612335,1.2158054711235144,15399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022184.0,84.51160121823787,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.0,0.04405286343612335,1.2158054711235144,14899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022284.0,84.51650555906909,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.0,0.04405286343612335,1.2158054711235144,14399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022384.0,84.52263598510923,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.0,0.04405286343612335,1.2158054711235144,13899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022508.0,42.8614867018795,1,-0.5633862136740138,-0.5634049323786794,-0.5633409588468256,0.0,0.05170068027210884,1.220852154804331,13396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022633.0,42.87252146875087,1,-0.5633862136740138,-0.5634049323786794,-0.5633409588468256,0.0,0.05170068027210884,1.220852154804331,12896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022758.0,42.849225849799225,1,-0.5633862136740138,-0.5634049323786794,-0.5633409588468256,0.0,0.05170068027210884,1.220852154804331,12396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022883.0,42.88478232083337,1,-0.5633862136740138,-0.5634049323786794,-0.5633409588468256,0.0,0.05170068027210884,1.220852154804331,11896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784022997.0,42.889686661662374,1,-0.5633862136740138,-0.5634049323786794,-0.5633409588468256,0.031962397179788486,0.0,1.220852154804331,11394,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023080.0,84.54470551885419,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.031962397179788486,0.0,1.2158054711235144,10896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023163.0,91.33353931564781,1,-0.5716945996275605,-0.57157931762223,-0.5719238613188307,0.031962397179788486,0.0,1.214993013790447,10398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023247.0,42.90194751374487,1,-0.5633862136740138,-0.5634049323786794,-0.5633409588468256,0.031962397179788486,0.0,1.220852154804331,9894,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023330.0,84.5324446667739,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.031962397179788486,0.0,1.2158054711235144,9396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023413.0,91.32127846356752,1,-0.5716945996275605,-0.57157931762223,-0.5719238613188307,0.031962397179788486,0.0,1.214993013790447,8898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023516.0,84.52386207031815,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.031962397179788486,0.0,1.2158054711235144,8396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023641.0,84.58394024551063,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.031962397179788486,0.0,1.2158054711235144,7896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023766.0,84.51160121823787,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.031962397179788486,0.0,1.2158054711235144,7396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784023891.0,84.59620109759092,1,-0.5745007680491552,-0.5745125348189415,-0.5744755291806279,0.031962397179788486,0.0,1.2158054711235144,6896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024005.0,88.25606544352382,1,-0.5712074303405573,-0.5712280701754386,-0.5711631565386024,0.0,0.05949226429609368,1.2153621779292993,6394,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024088.0,144.00983810770816,1,-0.5578365574417686,-0.5579418344519016,-0.5576216964002652,0.0,0.05949226429609368,1.2086783102679972,5896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024179.0,88.26464803997958,1,-0.5712074303405573,-0.5712280701754386,-0.5711631565386024,0.0,0.05949226429609368,1.2153621779292993,5395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024279.0,88.26955238081302,1,-0.5712074303405573,-0.5712280701754386,-0.5711631565386024,0.0,0.05949226429609368,1.2153621779292993,4895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024379.0,88.27445672164424,1,-0.5712074303405573,-0.5712280701754386,-0.5711631565386024,0.0,0.05949226429609368,1.2153621779292993,4395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024484.0,91.2685567996241,1,-0.5716945996275605,-0.57157931762223,-0.5719238613188307,0.0,0.05949226429609368,1.214993013790447,3896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024609.0,91.32618280439874,1,-0.5716945996275605,-0.57157931762223,-0.5719238613188307,0.0,0.05949226429609368,1.214993013790447,3396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024734.0,91.2562959475438,1,-0.5716945996275605,-0.57157931762223,-0.5719238613188307,0.0,0.05949226429609368,1.214993013790447,2896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784024859.0,91.33844365647903,1,-0.5716945996275605,-0.57157931762223,-0.5719238613188307,0.0,0.05949226429609368,1.214993013790447,2396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784025009.0,101.1054384235477,1,-0.568762132298044,-0.5687933660517854,-0.5687533930288383,0.0,0.05949226429609368,1.2138131941496966,1898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784025259.0,101.11769927562797,1,-0.568762132298044,-0.5687933660517854,-0.5687533930288383,0.0,0.05949226429609368,1.2138131941496966,1398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784025509.0,101.12996012770824,1,-0.568762132298044,-0.5687933660517854,-0.5687533930288383,0.0,0.05949226429609368,1.2138131941496966,898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,HDFCBANK,1784025759.0,101.14222097978853,1,-0.568762132298044,-0.5687933660517854,-0.5687533930288383,0.0,0.05949226429609368,1.2138131941496966,398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784020575.0,-0.007261452218410014,-1,-0.17922457937088515,-0.17924059028353506,-0.17913355549858997,0.0,0.0,1.8153762367254742,19899,1,0,1,1,0,1,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,INFY,1784021008.0,-20.11149959880609,-1,-0.19302949061662197,-0.19311276164753544,-0.19289913033266576,0.028407715277217336,0.0,1.819008640289387,19398,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,INFY,1784021175.0,-0.05083016552664965,-1,-0.17922457937088515,-0.17924059028353506,-0.17913355549858997,0.028407715277217336,0.0,1.8153762367254742,18897,1,0,1,1,0,1,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,INFY,1784021336.0,-0.08259901897789135,-1,-0.17922457937088515,-0.17924059028353506,-0.17913355549858997,0.017297650130548303,0.0,1.8153762367254742,18396,1,0,1,1,0,1,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,INFY,1784021461.0,-0.07261452217854902,-1,-0.17922457937088515,-0.17924059028353506,-0.17913355549858997,0.017297650130548303,0.0,1.8153762367254742,17896,1,0,1,1,0,1,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,INFY,1784021563.0,77.14657604374287,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,17399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784021663.0,77.13931459152334,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,16899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784021763.0,77.13205313930604,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,16399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784021863.0,77.12479168708875,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,15899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784021963.0,77.11753023486922,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,15399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022063.0,77.11026878265193,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,14899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022163.0,77.10209964890691,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,14399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022263.0,77.09483819669182,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,13899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022363.0,77.0875767444723,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.013432961128368734,1.8014772113136868,13399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022465.0,-20.00530086012087,-1,-0.19302949061662197,-0.19311276164753544,-0.19289913033266576,0.0,0.011921753001427253,1.819008640289387,12896,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,INFY,1784022540.0,74.28919459602668,1,-0.1883289124668435,-0.1883289124668435,-0.1883949014113386,0.0,0.02983547864632171,1.8019641409140053,12398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022612.0,35.27976560032231,1,-0.17341842397336293,-0.17358490566037735,-0.1731648031113272,0.0,0.02983547864632171,1.8089725036183566,11894,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022683.0,76.22981770124105,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.02983547864632171,1.801639491938073,11397,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022755.0,-19.983516503466745,-1,-0.19302949061662197,-0.19311276164753544,-0.19289913033266576,0.0,0.02659619810757821,1.819008640289387,10893,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,INFY,1784022826.0,77.05399252796674,1,-0.18217286914765907,-0.18231292517006803,-0.1819358909475704,0.0,0.02983547864632171,1.8014772113136868,10396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022897.0,78.02975016973468,1,-0.18637770897832817,-0.1863157894736842,-0.18653629693920454,0.0,0.02983547864632171,1.8013149599211515,9899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784022973.0,76.20894102611464,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.02983547864632171,1.801639491938073,9397,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023057.0,64.42723480268864,1,-0.17647058823529413,-0.17654618473895584,-0.17636320737144068,0.0,0.009201171058134672,1.8037518037522136,8894,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023140.0,76.14903404531859,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.009201171058134672,1.801639491938073,8396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023223.0,78.00615045002735,1,-0.18637770897832817,-0.1863157894736842,-0.18653629693920454,0.0,0.009201171058134672,1.8013149599211515,7898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023307.0,92.559008376083,1,-0.18200774501042596,-0.18197164078325456,-0.18210820932038066,0.0,0.009201171058134672,1.798722906736626,7399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023407.0,92.55174692386791,1,-0.18200774501042596,-0.18197164078325456,-0.18210820932038066,0.0,0.009201171058134672,1.798722906736626,6899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023511.0,76.17626449113457,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.010424548129466162,1.801639491938073,6395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023611.0,76.18352594335408,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.010424548129466162,1.801639491938073,5895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023711.0,76.19078739557139,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.010424548129466162,1.801639491938073,5395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023811.0,76.19804884778647,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.010424548129466162,1.801639491938073,4895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784023911.0,76.20531030000599,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.010424548129466162,1.801639491938073,4395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784024005.0,76.21166407069558,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.01689760054072322,1.801639491938073,3894,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784024088.0,77.94261274312264,1,-0.18637770897832817,-0.1863157894736842,-0.18653629693920454,0.0,0.01689760054072322,1.8013149599211515,3396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
