trade_month,symbol,source_rows,dense_rows,multiplier,file_path,bytes
2026-03,CIPLA,8232,526848,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,11159256
2026-03,DRREDDY,8214,525696,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=DRREDDY\part-00000.parquet,11129756
2026-03,GOLDBEES,8218,525952,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=GOLDBEES\part-00000.parquet,11257209
2026-03,HCLTECH,8221,526144,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=HCLTECH\part-00000.parquet,11213424
2026-03,HDFCBANK,8220,526080,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=HDFCBANK\part-00000.parquet,11077658
2026-03,HINDUNILVR,8216,525824,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=HINDUNILVR\part-00000.parquet,11132873
2026-03,ICICIBANK,8216,525824,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=ICICIBANK\part-00000.parquet,11136064
2026-03,INFY,8210,525440,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=INFY\part-00000.parquet,11149524
2026-03,ITBEES,8210,525440,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=ITBEES\part-00000.parquet,11271689
2026-03,ITC,8198,524672,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=ITC\part-00000.parquet,11148002
2026-03,JUNIORBEES,8213,525632,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=JUNIORBEES\part-00000.parquet,11244401
2026-03,KOTAKBANK,8216,525824,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=KOTAKBANK\part-00000.parquet,10853068
2026-03,LT,8215,525760,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=LT\part-00000.parquet,11272660
2026-03,M&M,8216,525824,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=M&M\part-00000.parquet,11111423
2026-03,MARUTI,8225,526400,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=MARUTI\part-00000.parquet,11114453
2026-03,NESTLEIND,8221,526144,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=NESTLEIND\part-00000.parquet,11355719
2026-03,NIFTYBEES,8218,525952,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=NIFTYBEES\part-00000.parquet,11082538
2026-03,ONGC,8215,525760,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=ONGC\part-00000.parquet,11271242
2026-03,RELIANCE,8223,526272,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,11344272
2026-03,SBIN,8205,525120,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=SBIN\part-00000.parquet,10927971
2026-03,SUNPHARMA,8220,526080,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=SUNPHARMA\part-00000.parquet,11200130
2026-03,TCS,8227,526528,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=TCS\part-00000.parquet,11114037
2026-03,TECHM,8211,525504,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=TECHM\part-00000.parquet,11298905
2026-03,ULTRACEMCO,8221,526144,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=ULTRACEMCO\part-00000.parquet,11399674
2026-03,WIPRO,8228,526592,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-03\symbol=WIPRO\part-00000.parquet,11217384
2026-04,ADANIPORTS,8211,525504,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=ADANIPORTS\part-00000.parquet,11157688
2026-04,AXISBANK,8212,525568,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=AXISBANK\part-00000.parquet,11113695
2026-04,BAJAJ-AUTO,8215,525760,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=BAJAJ-AUTO\part-00000.parquet,11252222
2026-04,BANKBEES,8222,526208,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=BANKBEES\part-00000.parquet,11194242
2026-04,BHARTIARTL,8227,526528,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=BHARTIARTL\part-00000.parquet,11187339
2026-04,BPCL,8222,526208,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=BPCL\part-00000.parquet,11422078
2026-04,BRITANNIA,8213,525632,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=BRITANNIA\part-00000.parquet,11284663
2026-04,CIPLA,8218,525952,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=CIPLA\part-00000.parquet,11159017
2026-04,DRREDDY,8203,524992,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=DRREDDY\part-00000.parquet,10985644
2026-04,GOLDBEES,8217,525888,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=GOLDBEES\part-00000.parquet,11228287
2026-04,HCLTECH,8215,525760,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=HCLTECH\part-00000.parquet,11252796
2026-04,HDFCBANK,8212,525568,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=HDFCBANK\part-00000.parquet,11174261
2026-04,HINDUNILVR,8201,524864,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=HINDUNILVR\part-00000.parquet,11105350
2026-04,ICICIBANK,8221,526144,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=ICICIBANK\part-00000.parquet,11122470
2026-04,INFY,8197,524608,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=INFY\part-00000.parquet,11186926
2026-04,ITBEES,8229,526656,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=ITBEES\part-00000.parquet,11305189
2026-04,ITC,8212,525568,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=ITC\part-00000.parquet,11225373
2026-04,JUNIORBEES,8223,526272,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=JUNIORBEES\part-00000.parquet,11208262
2026-04,KOTAKBANK,8215,525760,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=KOTAKBANK\part-00000.parquet,10803348
2026-04,LT,8198,524672,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=LT\part-00000.parquet,11121409
2026-04,M&M,8214,525696,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=M&M\part-00000.parquet,11182907
2026-04,MARUTI,8209,525376,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=MARUTI\part-00000.parquet,11024655
2026-04,NESTLEIND,8215,525760,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=NESTLEIND\part-00000.parquet,11333517
2026-04,NIFTYBEES,8217,525888,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=NIFTYBEES\part-00000.parquet,11011263
2026-04,ONGC,8199,524736,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=ONGC\part-00000.parquet,11199076
2026-04,RELIANCE,8212,525568,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=RELIANCE\part-00000.parquet,11315513
2026-04,SBIN,8229,526656,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=SBIN\part-00000.parquet,10959414
2026-04,SUNPHARMA,8222,526208,64,raw_synthetic_l2_phase162_distributional_full_year\profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE\trade_month=2026-04\symbol=SUNPHARMA\part-00000.parquet,11192575
