trade_month,trade_date,symbol,bucket_start_utc_ms,dense_rows,first_callback_received_utc_ms,last_callback_received_utc_ms,open_mid_price,close_mid_price,avg_spread_bps,avg_l1_imbalance,avg_l5_imbalance,avg_l5_depth,avg_microprice_dev,duplicate_fraction,disconnect_fraction,out_of_order_fraction,sector,is_etf,bucket_return,bucket_ms,market_symbol_count,market_l1_pressure_sum,market_l5_pressure_sum,market_microprice_sum,market_return_sum,market_dense_rows,etf_symbol_count,etf_l5_pressure_mean,etf_return_mean,sector_symbol_count,sector_l1_pressure_sum,sector_l5_pressure_sum,sector_return_sum,sector_dense_rows,x_market_l1_ex_target,x_market_l5_ex_target,x_market_microprice_ex_target,x_market_return_ex_target,x_sector_l1_ex_target,x_sector_l5_ex_target,x_sector_return_ex_target,x_market_l5_ex_target_lag1_bucket,x_market_l5_ex_target_lag2_bucket,x_market_return_ex_target_lag1_bucket,x_market_return_ex_target_lag2_bucket,x_sector_l5_ex_target_lag1_bucket,x_sector_l5_ex_target_lag2_bucket,x_sector_return_ex_target_lag1_bucket,x_sector_return_ex_target_lag2_bucket,etf_l5_pressure_mean_lag1_bucket,etf_l5_pressure_mean_lag2_bucket,etf_return_mean_lag1_bucket,etf_return_mean_lag2_bucket,target_next_bucket_return,cross_symbol_cache_role
2026-03,2026-03-02,ADANIPORTS,1789030000.0,3,1789032500,1789034500,1815.9,1815.9,2.2027644694083572,0.20603015075376885,0.20603015075376885,6766.0,2.2691794785499326e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,32,-0.019121866855206532,1.0014132643976474,4.3422876870449344e-05,0.0,138.0,5.0,0.1559189069314014,0.0,2,-0.28549527297504473,0.07003015075376884,0.0,9.0,-0.007262968309966948,0.025657519794963824,6.687445833854845e-07,0.0,-0.4915254237288136,-0.136,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-03,2026-03-02,AXISBANK,1789030000.0,6,1789032001,1789034506,1317.4,1317.4,1.5181417944439461,0.34889434889434895,0.05261636311072564,6918.0,2.64835546449349e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,32,-0.019121866855206532,1.0014132643976474,4.3422876870449344e-05,0.0,138.0,5.0,0.1559189069314014,0.0,4,-1.2523343281902268,-1.120485220757145,0.0,24.0,-0.011871490830630821,0.030606351654416834,5.464297492101434e-07,0.0,-0.5337428923615253,-0.39103386128929024,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-03,2026-03-02,BAJAJ-AUTO,1789030000.0,3,1789032000,1789034000,10245.0,10245.0,2.9282576866764276,0.32026143790849676,0.05891472868217055,430.0,4.68904008650522e-05,0.0,0.0,0.0,auto,False,0.0,5000,32,-0.019121866855206532,1.0014132643976474,4.3422876870449344e-05,0.0,138.0,5.0,0.1559189069314014,0.0,3,-0.4111671335200746,-0.30596979577682204,0.0,13.0,-0.010947848540764622,0.030403178571466998,-1.1185561272912433e-07,0.0,-0.36571428571428566,-0.1824422622294963,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-03,2026-03-02,BANKBEES,1789030000.0,4,1789031999,1789034996,599.69,599.69,3.668562090411939,0.32564102564102565,0.32518853695324285,6630.0,5.973171608741933e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,32,-0.019121866855206532,1.0014132643976474,4.3422876870449344e-05,0.0,138.0,5.0,0.1559189069314014,0.0,1,0.32564102564102565,0.32518853695324285,0.0,4.0,-0.011121383628910715,0.021813700885303374,-5.26091587644193e-07,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-03,2026-03-02,BHARTIARTL,1789030000.0,4,1789032249,1789034496,1904.0,1904.0,1.5756302521017957,0.3488943488943489,0.10375722543352602,6920.0,2.748642454527149e-05,0.0,0.0,0.0,telecom,False,0.0,5000,32,-0.019121866855206532,1.0014132643976474,4.3422876870449344e-05,0.0,138.0,5.0,0.1559189069314014,0.0,1,0.3488943488943489,0.10375722543352602,0.0,4.0,-0.011871490830630821,0.028956646418197465,5.140791072638017e-07,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-04,2026-04-01,ADANIPORTS,1784105000.0,3,1784107500,1784109500,1819.5,1819.5,4.396812311075471,0.2370689655172414,0.2289553752535497,7888.0,5.21173873080379e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,32,1.6480993760669256,1.6888936447268055,0.0004694032578030636,0.0,129.0,5.0,0.1659938594842084,0.0,2,-0.24777951933124345,0.10484190007624473,0.0,9.0,0.04551711001773175,0.04709478288623406,1.3460834532097601e-05,0.0,-0.48484848484848486,-0.12411347517730496,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-04,2026-04-01,AXISBANK,1784105000.0,6,1784107001,1784109506,1326.5,1326.5,3.7693177534866185,0.3490196078431373,0.07589388696655132,8670.0,6.577829020784391e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,32,1.6480993760669256,1.6888936447268055,0.0004694032578030636,0.0,129.0,5.0,0.1659938594842084,0.0,4,-1.1083334209907243,-1.0225941779538203,0.0,25.0,0.04190579897496091,0.05203225025033078,1.3020160245007085e-05,0.0,-0.48578434294462053,-0.36616268830679055,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-04,2026-04-01,BAJAJ-AUTO,1784105000.0,3,1784107500,1784109500,10303.0,10303.0,4.85295544986897,0.3229166666666667,0.06911314984709481,545.0,7.835500986767608e-05,0.0,0.0,0.0,auto,False,0.0,5000,32,1.6480993760669256,1.6888936447268055,0.0004694032578030636,0.0,129.0,5.0,0.1659938594842084,0.0,3,-0.24813939591481965,-0.26602935738960076,0.0,12.0,0.04274782933549222,0.05225098370579712,1.2614459610818952e-05,0.0,-0.28552803129074317,-0.1675712536183478,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-04,2026-04-01,BANKBEES,1784105000.0,3,1784107499,1784109497,599.49,599.49,5.671487430981638,0.33544303797468356,0.3358153387937454,8058.0,9.512304868417968e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,32,1.6480993760669256,1.6888936447268055,0.0004694032578030636,0.0,129.0,5.0,0.1659938594842084,0.0,1,0.33544303797468356,0.3358153387937454,0.0,3.0,0.04234375284168523,0.04364768728816323,1.2073555132867222e-05,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-04,2026-04-01,BHARTIARTL,1784105000.0,4,1784107249,1784109496,1916.6999999999998,1916.6999999999998,3.652110398080271,0.4130019120458891,0.13877642825011247,8892.0,7.541642887055204e-05,0.0,0.0,0.0,telecom,False,0.0,5000,32,1.6480993760669256,1.6888936447268055,0.0004694032578030636,0.0,129.0,5.0,0.1659938594842084,0.0,1,0.4130019120458891,0.13877642825011247,0.0,4.0,0.03984185367809795,0.05000378117666752,1.2709252546210049e-05,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-05,2026-05-01,ADANIPORTS,1786695000.0,1,1786699500,1786699500,1818.4,1818.4,2.1997360316754486,0.22250639386189258,0.21979840529562208,6647.0,2.4472766592876335e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,30,0.7771468983205323,0.2805217436152926,0.00012275561917662658,0.0,47.0,4.0,0.016763630515656325,0.0,2,-0.11082693947144073,0.11695376634595031,0.0,2.0,0.01912553463650482,0.0020939082179196726,3.389063882198285e-06,0.0,-0.3333333333333333,-0.10284463894967177,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-05,2026-05-01,AXISBANK,1786695000.0,2,1786699001,1786699502,1321.6,1321.6,1.5133171912836372,0.3494897959183674,0.06452581032412966,6664.0,2.644444581714991e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,30,0.7771468983205323,0.2805217436152926,0.00012275561917662658,0.0,47.0,4.0,0.016763630515656325,0.0,4,-1.166369188892348,-1.0652673404106061,0.0,8.0,0.014746796634557411,0.0074481356307297564,3.32107494343023e-06,0.0,-0.5052863282702384,-0.3765977169115786,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-05,2026-05-01,BAJAJ-AUTO,1786695000.0,1,1786699000,1786699000,10286.5,10286.5,2.916443882758956,0.46153846153846156,0.1252847380410023,439.0,6.730255114067291e-05,0.0,0.0,0.0,auto,False,0.0,5000,30,0.7771468983205323,0.2805217436152926,0.00012275561917662658,0.0,47.0,4.0,0.016763630515656325,0.0,3,-0.28391608391608386,-0.24747303143807867,0.0,5.0,0.010883049544209336,0.005353000192216907,1.9121747598604717e-06,0.0,-0.3727272727272727,-0.18637888473954048,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-05,2026-05-01,BANKBEES,1786695000.0,1,1786699499,1786699499,599.06,599.06,3.5054919373672537,0.3341772151898734,0.33323406789755805,6716.0,5.857277667505337e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,30,0.7771468983205323,0.2805217436152926,0.00012275561917662658,0.0,47.0,4.0,0.016763630515656325,0.0,1,0.3341772151898734,0.33323406789755805,0.0,1.0,0.015274816659677892,-0.0018176663545608782,2.21320146557149e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-05,2026-05-01,BHARTIARTL,1786695000.0,2,1786699249,1786699998,1912.6999999999998,1912.6999999999998,1.5684634286608174,0.3582089552238806,0.1202809482001756,6834.0,2.8091882304461563e-05,0.0,0.0,0.0,telecom,False,0.0,5000,30,0.7771468983205323,0.2805217436152926,0.00012275561917662658,0.0,47.0,4.0,0.016763630515656325,0.0,1,0.3582089552238806,0.1202809482001756,0.0,2.0,0.01444613596885006,0.005525544669486793,3.2642667886953455e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-06,2026-06-01,ADANIPORTS,1789375000.0,2,1789378500,1789379500,1821.3000000000002,1821.3000000000002,1.647175094712318,0.22112211221122113,0.21801591923898272,5151.0,1.8211341806006312e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,32,0.2147043568512842,1.2658695527055892,5.576337105374449e-05,0.0,114.0,5.0,0.1594580943611675,0.0,2,-0.1425142514251425,0.11232486232841363,0.0,7.0,-0.00020702436644957865,0.033801730111826016,1.2113557821851026e-06,0.0,-0.36363636363636365,-0.1056910569105691,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-06,2026-06-01,AXISBANK,1789375000.0,5,1789377501,1789379505,1319.5,1319.5,1.5157256536553096,0.35081967213114756,0.0626808100289296,5185.0,2.6587318842778e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,32,0.2147043568512842,1.2658695527055892,5.576337105374449e-05,0.0,114.0,5.0,0.1594580943611675,0.0,4,-1.1741968239883365,-1.0713503401115552,0.0,22.0,-0.004390816621931077,0.03881254008634386,9.41162974547306e-07,0.0,-0.508338832039828,-0.3780103833801616,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-06,2026-06-01,BAJAJ-AUTO,1789375000.0,2,1789378000,1789379000,10257.5,10257.5,2.4372410431391667,0.0,0.027108433734939763,332.0,0.0,0.0,0.0,0.0,auto,False,0.0,5000,32,0.2147043568512842,1.2658695527055892,5.576337105374449e-05,0.0,114.0,5.0,0.1594580943611675,0.0,3,-0.6500754147812972,-0.329033607928638,0.0,11.0,0.006925946995202716,0.039960036095827406,1.798818421088532e-06,0.0,-0.3250377073906486,-0.17807102083178888,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-06,2026-06-01,BANKBEES,1789375000.0,3,1789377999,1789379997,600.77,600.77,2.9961549345017837,0.3300970873786408,0.33117501428299373,5251.0,4.945110086072559e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,32,0.2147043568512842,1.2658695527055892,5.576337105374449e-05,0.0,114.0,5.0,0.1594580943611675,0.0,1,0.3300970873786408,0.33117501428299373,0.0,3.0,-0.0037223461460437614,0.030151436723309534,2.0362161912964177e-07,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-06,2026-06-01,BHARTIARTL,1789375000.0,4,1789377749,1789379996,1909.1999999999998,1909.1999999999998,1.5713387806408683,0.3485342019543974,0.11400651465798045,5219.0,2.738326539554992e-05,0.0,0.0,0.0,telecom,False,0.0,5000,32,0.2147043568512842,1.2658695527055892,5.576337105374449e-05,0.0,114.0,5.0,0.1594580943611675,0.0,1,0.3485342019543974,0.11400651465798045,0.0,4.0,-0.004317091777519781,0.03715687219508415,9.154872792965989e-07,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-07,2026-07-01,HDFCBANK,1784275000.0,1,1784279500,1784279500,817.95,817.95,1.222568616663888,-0.5714285714285714,-0.571495254395519,6427.0,-3.493053190472223e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,6,-1.6507780388761188,-1.1090014051099732,-0.0002168456708460269,0.0,6.0,2.0,-0.03780212069020045,0.0,1,-0.5714285714285714,-0.571495254395519,0.0,1.0,-0.2158698934895095,-0.10750123014289086,-3.638302778826094e-05,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-07,2026-07-01,JUNIORBEES,1784275000.0,1,1784279999,1784279999,777.81,777.81,3.5998508633224877,-0.6992084432717678,-0.6979667856588546,6443.0,-0.00012585230590760914,0.0,0.0,0.0,broad_etf,True,0.0,5000,6,-1.6507780388761188,-1.1090014051099732,-0.0002168456708460269,0.0,6.0,2.0,-0.03780212069020045,0.0,2,-0.07617179405710806,-0.0756042413804009,0.0,2.0,-0.1903139191208702,-0.08220692389022373,-1.8198672987683553e-05,0.0,0.6230366492146597,0.6223625442784537,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-07,2026-07-01,LT,1784275000.0,1,1784279500,1784279500,3932.1,3932.1,1.271585158058035,-0.35714285714285715,-0.10344827586206896,464.0,-2.2706877822597085e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,6,-1.6507780388761188,-1.1090014051099732,-0.0002168456708460269,0.0,6.0,2.0,-0.03780212069020045,0.0,1,-0.35714285714285715,-0.10344827586206896,0.0,1.0,-0.25872703634665234,-0.20111062584958087,-3.8827758604685965e-05,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-07,2026-07-01,M&M,1784275000.0,1,1784279501,1784279501,3150.7,3150.7,1.2695591455869837,-0.19148936170212766,-0.1890547263681592,402.0,-1.2155353521465416e-05,0.0,0.0,0.0,auto,False,0.0,5000,6,-1.6507780388761188,-1.1090014051099732,-0.0002168456708460269,0.0,6.0,2.0,-0.03780212069020045,0.0,2,-0.6460348162475822,-0.35845363347198433,0.0,2.0,-0.29185773543479826,-0.1839893357483628,-4.09380634649123e-05,0.0,-0.45454545454545453,-0.16939890710382513,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-07,2026-07-01,MARUTI,1784275000.0,1,1784279683,1784279683,13668.0,13668.0,2.9265437518290898,-0.45454545454545453,-0.16939890710382513,366.0,-6.651235799605518e-05,0.0,0.0,0.0,auto,False,0.0,5000,6,-1.6507780388761188,-1.1090014051099732,-0.0002168456708460269,0.0,6.0,2.0,-0.03780212069020045,0.0,2,-0.6460348162475822,-0.35845363347198433,0.0,2.0,-0.23924651686613285,-0.18792049960122964,-3.0066662569994346e-05,0.0,-0.19148936170212766,-0.1890547263681592,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-08,2026-08-03,ADANIPORTS,1787130000.0,4,1787131500,1787134500,1815.8,1815.8,2.202885780372789,0.21614583333333334,0.21292892156862744,6528.0,2.380722913692775e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,32,0.2840189626381383,1.2504817992892483,2.2598375937524484e-05,0.0,177.0,5.0,0.1565992487545263,0.0,2,0.21614583333333334,0.18460648148148148,0.0,12.0,0.0021894557840259664,0.03346944766840713,-3.89952644968795e-08,0.0,0.0,-0.02832244008714596,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-08,2026-08-03,AXISBANK,1787130000.0,7,1787131501,1787134507,1320.9,1320.9,1.5141191611783287,0.3512195121951219,0.05136298421807749,6970.0,2.658940965968677e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,32,0.2840189626381383,1.2504817992892483,2.2598375937524484e-05,0.0,177.0,5.0,0.1565992487545263,0.0,4,-1.2069533818458142,-1.101872366316695,0.0,32.0,-0.002167759663128502,0.03868125209907003,-1.2874302329555762e-07,0.0,-0.519390964680312,-0.3844117835115908,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-08,2026-08-03,BAJAJ-AUTO,1787130000.0,4,1787131500,1787134500,10244.5,10244.5,2.9284006052027918,0.0,0.02112676056338028,426.0,0.0,0.0,0.0,0.0,auto,False,0.0,5000,32,0.2840189626381383,1.2504817992892483,2.2598375937524484e-05,0.0,177.0,5.0,0.1565992487545263,0.0,3,-0.7314285714285713,-0.34616588419405314,0.0,18.0,0.009161902020585106,0.03965661415244735,7.289798689524027e-07,0.0,-0.36571428571428566,-0.1836463223787167,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-08,2026-08-03,BANKBEES,1787130000.0,4,1787131499,1787134496,599.31,599.31,3.6708881880815207,0.328125,0.3267963842500383,6527.0,6.02255093356754e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,32,0.2840189626381383,1.2504817992892483,2.2598375937524484e-05,0.0,177.0,5.0,0.1565992487545263,0.0,1,0.328125,0.3267963842500383,0.0,4.0,-0.0014227753987697321,0.029796303710942256,-1.2137784967145458e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-08,2026-08-03,BHARTIARTL,1787130000.0,5,1787131749,1787134745,1908.9,1908.9,1.5715857300013334,0.3916083916083916,0.1320444261620732,7293.0,3.0772307999929485e-05,0.0,0.0,0.0,telecom,False,0.0,5000,32,0.2840189626381383,1.2504817992892483,2.2598375937524484e-05,0.0,177.0,5.0,0.1565992487545263,0.0,1,0.3916083916083916,0.1320444261620732,0.0,5.0,-0.003470626740975913,0.036078624939586294,-2.6367522781951617e-07,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-09,2026-09-01,ADANIPORTS,1789635000.0,3,1789637000,1789639000,1812.3000000000002,1812.3000000000002,1.6553550736630498,0.22039473684210523,0.21671826625386995,5168.0,1.8241577291873356e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,32,0.2648804311639889,1.176537877947121,6.814721961460051e-05,0.0,150.0,5.0,0.1575679768890374,0.0,2,-0.1605576441102757,0.10251213812016519,0.0,10.0,0.0014350223974801187,0.030961922957846808,1.609859429765392e-06,0.0,-0.38095238095238093,-0.11420612813370476,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-09,2026-09-01,AXISBANK,1789635000.0,7,1789636501,1789639507,1317.9,1317.9,1.5175658244179788,0.3496732026143791,0.05825802730244184,5201.0,2.6532605100030587e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,32,0.2648804311639889,1.176537877947121,6.814721961460051e-05,0.0,150.0,5.0,0.1575679768890374,0.0,4,-1.2067835949169083,-1.0935593999925932,0.0,28.0,-0.0027352506919480716,0.0360735435691832,1.3424069198248363e-06,0.0,-0.5188189325104292,-0.3839391424316783,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-09,2026-09-01,BAJAJ-AUTO,1789635000.0,3,1789637000,1789639000,10269.0,10269.0,2.434511636965625,0.3170731707317073,0.059523809523809534,336.0,3.859591619578353e-05,0.0,0.0,0.0,auto,False,0.0,5000,32,0.2648804311639889,1.176537877947121,6.814721961460051e-05,0.0,150.0,5.0,0.1575679768890374,0.0,3,-0.49711601845748193,-0.30900372554811295,0.0,15.0,-0.0016836367602489812,0.036032711884622946,9.532678522199025e-07,0.0,-0.4070945945945946,-0.18426376753596124,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-09,2026-09-01,BANKBEES,1789635000.0,4,1789636999,1789639996,598.3199999999999,598.3199999999999,3.0084235860400788,0.3289036544850498,0.3278624462680735,5118.0,4.947407558448514e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,32,0.2648804311639889,1.176537877947121,6.814721961460051e-05,0.0,150.0,5.0,0.1575679768890374,0.0,1,0.3289036544850498,0.3278624462680735,0.0,4.0,-0.00206526526842132,0.02737662682835637,6.023594848424314e-07,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
