trade_month,symbol,source_rows,dense_rows,multiplier,file_path,bytes
2026-02,ADANIPORTS,7475,59800,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=ADANIPORTS\part-00000.parquet,2177545
2026-02,AXISBANK,7473,59784,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=AXISBANK\part-00000.parquet,2158853
2026-02,BAJAJ-AUTO,7480,59840,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=BAJAJ-AUTO\part-00000.parquet,2176492
2026-02,BANKBEES,7465,59720,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=BANKBEES\part-00000.parquet,2209113
2026-02,BHARTIARTL,7484,59872,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=BHARTIARTL\part-00000.parquet,2167661
2026-02,BPCL,7474,59792,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=BPCL\part-00000.parquet,2191062
2026-02,BRITANNIA,7460,59680,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=BRITANNIA\part-00000.parquet,2152945
2026-02,CIPLA,7468,59744,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=CIPLA\part-00000.parquet,2145952
2026-02,DRREDDY,7462,59696,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=DRREDDY\part-00000.parquet,2166907
2026-02,GOLDBEES,7468,59744,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=GOLDBEES\part-00000.parquet,2205223
2026-02,HCLTECH,7465,59720,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=HCLTECH\part-00000.parquet,2204496
2026-02,HDFCBANK,7476,59808,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=HDFCBANK\part-00000.parquet,2172714
2026-02,HINDUNILVR,7463,59704,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=HINDUNILVR\part-00000.parquet,2183346
2026-02,ICICIBANK,7469,59752,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=ICICIBANK\part-00000.parquet,2180882
2026-02,INFY,7459,59672,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=INFY\part-00000.parquet,2185683
2026-02,ITBEES,7480,59840,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=ITBEES\part-00000.parquet,2174751
2026-02,ITC,7486,59888,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=ITC\part-00000.parquet,2189309
2026-02,JUNIORBEES,7478,59824,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=JUNIORBEES\part-00000.parquet,2175263
2026-02,KOTAKBANK,7467,59736,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=KOTAKBANK\part-00000.parquet,2158964
2026-02,LT,7464,59712,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=LT\part-00000.parquet,2166992
2026-02,M&M,7457,59656,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=M&M\part-00000.parquet,2168228
2026-02,MARUTI,7466,59728,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=MARUTI\part-00000.parquet,2181943
2026-02,NESTLEIND,7466,59728,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=NESTLEIND\part-00000.parquet,2160338
2026-02,NIFTYBEES,7458,59664,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=NIFTYBEES\part-00000.parquet,2157849
2026-02,ONGC,7473,59784,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=ONGC\part-00000.parquet,2199107
2026-02,RELIANCE,7453,59624,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=RELIANCE\part-00000.parquet,2170824
2026-02,SBIN,7472,59776,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=SBIN\part-00000.parquet,2195725
2026-02,SUNPHARMA,7472,59776,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=SUNPHARMA\part-00000.parquet,2173964
2026-02,TCS,7464,59712,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=TCS\part-00000.parquet,2215509
2026-02,TECHM,7443,59544,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=TECHM\part-00000.parquet,2170873
2026-02,ULTRACEMCO,7465,59720,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=ULTRACEMCO\part-00000.parquet,2186549
2026-02,WIPRO,7465,59720,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-02\symbol=WIPRO\part-00000.parquet,2217511
2026-03,ADANIPORTS,8213,65704,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=ADANIPORTS\part-00000.parquet,2400981
2026-03,AXISBANK,8218,65744,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=AXISBANK\part-00000.parquet,2384371
2026-03,BAJAJ-AUTO,8221,65768,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=BAJAJ-AUTO\part-00000.parquet,2397846
2026-03,BANKBEES,8225,65800,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,2423808
2026-03,BHARTIARTL,8226,65808,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=BHARTIARTL\part-00000.parquet,2415266
2026-03,BPCL,8232,65856,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=BPCL\part-00000.parquet,2365442
2026-03,BRITANNIA,8209,65672,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=BRITANNIA\part-00000.parquet,2337546
2026-03,CIPLA,8232,65856,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,2368818
2026-03,DRREDDY,8214,65712,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=DRREDDY\part-00000.parquet,2370063
2026-03,GOLDBEES,8218,65744,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=GOLDBEES\part-00000.parquet,2373402
2026-03,HCLTECH,8221,65768,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=HCLTECH\part-00000.parquet,2410715
2026-03,HDFCBANK,8220,65760,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=HDFCBANK\part-00000.parquet,2377962
2026-03,HINDUNILVR,8216,65728,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=HINDUNILVR\part-00000.parquet,2379221
2026-03,ICICIBANK,8216,65728,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=ICICIBANK\part-00000.parquet,2420504
2026-03,INFY,8210,65680,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=INFY\part-00000.parquet,2421655
2026-03,ITBEES,8210,65680,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=ITBEES\part-00000.parquet,2378920
2026-03,ITC,8198,65584,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=ITC\part-00000.parquet,2382007
2026-03,JUNIORBEES,8213,65704,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=JUNIORBEES\part-00000.parquet,2387796
2026-03,KOTAKBANK,8216,65728,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=KOTAKBANK\part-00000.parquet,2409104
2026-03,LT,8215,65720,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=LT\part-00000.parquet,2365802
2026-03,M&M,8216,65728,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=M&M\part-00000.parquet,2380128
2026-03,MARUTI,8225,65800,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=MARUTI\part-00000.parquet,2400704
2026-03,NESTLEIND,8221,65768,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=NESTLEIND\part-00000.parquet,2358828
2026-03,NIFTYBEES,8218,65744,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=NIFTYBEES\part-00000.parquet,2416774
2026-03,ONGC,8215,65720,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=ONGC\part-00000.parquet,2413136
2026-03,RELIANCE,8223,65784,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,2375226
2026-03,SBIN,8205,65640,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=SBIN\part-00000.parquet,2375471
2026-03,SUNPHARMA,8220,65760,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=SUNPHARMA\part-00000.parquet,2407586
2026-03,TCS,8227,65816,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=TCS\part-00000.parquet,2398594
2026-03,TECHM,8211,65688,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=TECHM\part-00000.parquet,2415002
2026-03,ULTRACEMCO,8221,65768,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=ULTRACEMCO\part-00000.parquet,2367813
2026-03,WIPRO,8228,65824,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-03\symbol=WIPRO\part-00000.parquet,2390156
2026-04,ADANIPORTS,8211,65688,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=ADANIPORTS\part-00000.parquet,2398919
2026-04,AXISBANK,8212,65696,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=AXISBANK\part-00000.parquet,2389497
2026-04,BAJAJ-AUTO,8215,65720,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=BAJAJ-AUTO\part-00000.parquet,2421653
2026-04,BANKBEES,8222,65776,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=BANKBEES\part-00000.parquet,2394347
2026-04,BHARTIARTL,8227,65816,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=BHARTIARTL\part-00000.parquet,2434458
2026-04,BPCL,8222,65776,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=BPCL\part-00000.parquet,2364137
2026-04,BRITANNIA,8213,65704,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=BRITANNIA\part-00000.parquet,2358054
2026-04,CIPLA,8218,65744,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=CIPLA\part-00000.parquet,2365914
2026-04,DRREDDY,8203,65624,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=DRREDDY\part-00000.parquet,2366191
2026-04,GOLDBEES,8217,65736,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=GOLDBEES\part-00000.parquet,2379334
2026-04,HCLTECH,8215,65720,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=HCLTECH\part-00000.parquet,2435308
2026-04,HDFCBANK,8212,65696,8,raw_synthetic_l2_phase106_full_symbol_calibrated_realism\profile=P104_HDFCBANK_REAL_ANCHOR_CADENCE_VOL_PRICE_SCALE\trade_month=2026-04\symbol=HDFCBANK\part-00000.parquet,2413438
