trade_month,symbol,priority_bucket,realism_review_flag,candidate_generation_allowed,rows_scanned,feed_imperfection_rate,median_spread_bps,p90_spread_bps,mean_l1_depth,mean_l5_depth,one_tick_return_std,passive_min_adverse_rate,passive_max_cost_clearing_rate,cost_toxicity_label,regime_realism_risk_label,opportunity_abstention_label,p129_regime_stability_label,p129_liquidity_opportunity_label,p129_cost_toxicity_refinement_label,p129_cost_toxicity_refinement_bucket,phase129_scope,strategy_replay_allowed,forbidden_outputs,label_source,phase130_split,p131_depth_levels_2_5_ratio_bid,p131_depth_levels_2_5_ratio_ask,p131_cumulative_notional_imbalance_top5,p131_book_thinning_event_rate_1s,p131_level_crossing_hazard_bid,p131_level_crossing_hazard_ask,p131_depth_slope_top5_bid,p131_depth_slope_top5_ask,p131_mean_cancel_intensity_depth_levels_2_5,p131_deep_book_pressure_signed,raw_rows,trade_dates,feed_profiles,phase132_scope
2026-01,HCLTECH,P2_allowed_with_realism_review,1,1,250000,0.023808,2.408284498675079,2.446183953032897,796.461568,6769.732928,0.0001164892089612,1.0,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.1800073284168059,0.1799962520832253,-0.2943403468474384,0.0,0.48649306400584086,0.4839376977366756,0.205871371635647,0.20588457528620033,0.48672607301430687,-0.29434364776007677,8218,22,5,top_five_depth_label_diagnostics_only
2026-01,HDFCBANK,P2_allowed_with_realism_review,1,1,250000,0.055552,1.192392535622998,1.215066828674472,795.222656,6759.471936,9.861254023269296e-05,0.9756944444444444,0.0,1,1,0,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.1799971641657984,0.1799990975196014,-0.572672273864831,0.00012165450121654502,0.48017031630170315,0.49111922141119224,0.2058830374354471,0.2058808478612746,0.5601418002466091,-0.572671726471288,8220,22,5,top_five_depth_label_diagnostics_only
2026-01,HINDUNILVR,P1_clean_allowed,0,1,250000,0.0,1.841112031667545,1.864280387770744,786.492672,6684.997248,7.005393270330553e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18001407606616684,0.1799912173489332,0.07210096598188118,0.0,0.4915316193493359,0.4801998294139149,0.20584711325865868,0.20592531260445268,0.5211189329381253,0.07208141614543266,8207,22,5,top_five_depth_label_diagnostics_only
2026-01,ICICIBANK,P1_clean_allowed,0,1,250000,0.0,1.3885031935576608,1.4147273113110668,794.920576,6756.7456,8.204825062510117e-05,0.9871794871794872,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18000095422914478,0.1800012919819612,-0.36945827481609056,0.0,0.47402360384474995,0.49787078720038935,0.20587392535244498,0.2058852983782204,0.44308792699469723,-0.3694611180725344,8219,22,5,top_five_depth_label_diagnostics_only
2026-01,INFY,P1_clean_allowed,0,1,250000,0.015872,1.7711654268512709,1.8014772113136868,797.143296,6775.82912,9.203446244163047e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.17999451884904727,0.18000205263184946,-0.18794096721083287,0.0,0.484741641337386,0.48340425531914893,0.2058890300228099,0.2058775451653978,0.21605052372150338,-0.18793809599647987,8225,22,5,top_five_depth_label_diagnostics_only
2026-01,ITC,P1_clean_allowed,0,1,250000,0.015872,1.7516202487304733,1.770224818552358,785.651328,6677.9808,7.49469033275202e-05,1.0,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.17999350291344157,0.18003456094756054,0.5090639876981963,0.00012155099064057372,0.46930837486325516,0.462501519387383,0.20589704880690166,0.20584682033010906,1.0842675865467537,0.5090765448173944,8227,22,5,top_five_depth_label_diagnostics_only
2026-01,KOTAKBANK,P1_clean_allowed,0,1,250000,0.0,2.574996781253145,2.624671916011096,795.762176,6763.859456,9.470690379689404e-05,0.0,0.0,1,0,0,1,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18000079859714363,0.18000387932071746,-0.15130454672442034,0.00036505232416646384,0.4715259187150158,0.47809686055001216,0.20588133153529461,0.20588849489654054,0.8884897631968426,-0.1513063375647318,8218,22,5,top_five_depth_label_diagnostics_only
2026-01,LT,P1_clean_allowed,0,1,250000,0.015872,1.2489384023579957,1.2655664675508758,791.827072,6730.538048,9.323608908763526e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.1795500704337601,0.18027937202119673,-0.06316171236594396,0.0,0.49342905816500365,0.48539790703334146,0.20722578606846515,0.20508877170490572,0.09197705969412925,-0.06262745877505412,8218,22,5,top_five_depth_label_diagnostics_only
2026-01,M&M,P2_allowed_with_realism_review,1,1,250000,0.055552,1.2405408758221406,1.2598028408556925,793.046784,6740.842112,0.0001028971069327,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18010071542018125,0.17993243809261655,-0.18928451448281144,0.00012155099064057372,0.4896073903002309,0.48729792147806006,0.20559578766144537,0.20609482475242777,0.1546599728963903,-0.18940927375555705,8227,22,5,top_five_depth_label_diagnostics_only
2026-01,MARUTI,P1_clean_allowed,0,1,250000,0.015872,2.842524161455372,2.8933092224231465,793.095296,6741.22272,7.796827255908339e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18002388016154575,0.17996352213934338,-0.13031895738578034,0.0,0.4841414509660955,0.47928059302466886,0.20582478507468305,0.20597964109021863,0.42720778420987804,-0.13035767138966425,8229,22,5,top_five_depth_label_diagnostics_only
2026-01,NESTLEIND,P1_clean_allowed,0,1,250000,0.015872,2.7350427350433573,2.7708506511489586,787.619456,6694.67008,8.683047002167464e-05,1.0,0.0,1,0,0,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.17999190504024015,0.1800130011336065,0.4116994407334497,0.0,0.4861246348588121,0.4754138266796495,0.20589241002775305,0.20586193023214433,0.59096656797434,0.4117070606823519,8216,22,5,top_five_depth_label_diagnostics_only
2026-01,NIFTYBEES,P1_clean_allowed,0,1,250000,0.007936,1.4296436613181482,1.445870233147315,783.062784,6655.859136,6.587989632748593e-05,0.990990990990991,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.1800036749686069,0.18000076206102364,0.6206745155258684,0.0,0.47843518406026,0.4967804640991374,0.20588558486694186,0.20585512049470103,0.20525489471739933,0.6206821316189286,8231,22,5,top_five_depth_label_diagnostics_only
2026-01,ONGC,P1_clean_allowed,0,1,250000,0.0,1.9797275894841373,2.01158673962067,796.98112,6774.244352,9.29664852656248e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.17999716680780045,0.1799966987349032,0.047254345255075166,0.00012166930283489475,0.4848521717970556,0.4899622825161212,0.20588511503408283,0.20588426181916475,0.25627389320508076,0.04725455855880468,8219,22,5,top_five_depth_label_diagnostics_only
2026-01,RELIANCE,P1_clean_allowed,0,1,250000,0.015872,1.5074998115628666,1.5294027682193585,796.6176,6771.281344,7.082663671464938e-05,0.9938271604938272,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18000134493301337,0.18000141048143697,0.4432885992101448,0.0,0.48429510591672753,0.4808862916971025,0.20588795676460117,0.2058670531264282,0.5739912388943732,0.44329382511968807,8214,22,5,top_five_depth_label_diagnostics_only
2026-01,SBIN,P1_clean_allowed,0,1,250000,0.007936,1.8758206715442272,1.916443081640912,795.682432,6763.237184,0.0001037290489924,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.1799969764534591,0.18000588068136342,0.04696546571129852,0.0,0.46975045648204505,0.4872793670115642,0.20589394743512704,0.20587200744408854,0.865407156076496,0.04697095070905814,8215,22,5,top_five_depth_label_diagnostics_only
2026-01,SUNPHARMA,P1_clean_allowed,0,1,250000,0.007936,2.03863207787505,2.06536892652497,786.57152,6685.802304,8.005726371096838e-05,1.0,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.17993328434915062,0.18003005909476555,-0.29683769070131266,0.0,0.48065693430656936,0.4894160583941606,0.20608541479492828,0.20578224663042885,0.4810881627620222,-0.29676189866018776,8220,22,5,top_five_depth_label_diagnostics_only
2026-01,TCS,P1_clean_allowed,0,1,250000,0.015872,1.7979952353130353,1.820167455406311,796.397952,6769.168192,7.697837847887646e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.1800105726340163,0.17999228143327903,-0.006238468423585641,0.0,0.4891832766164317,0.4842002916869227,0.20586215306503153,0.20590077228453543,0.4302937915742794,-0.00624812322846161,8228,22,5,top_five_depth_label_diagnostics_only
2026-01,TECHM,P1_clean_allowed,0,1,250000,0.0,3.248440748440748,3.29663084327817,796.492416,6770.145856,6.941436304431845e-05,0.0,0.0,1,0,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.17998392335918417,0.1800127558568708,-0.12580981843750635,0.00012169891687963977,0.47973713033953996,0.4898381404405501,0.20593273272902504,0.20585233521258875,0.44668187985691377,-0.1257897190583973,8217,22,5,top_five_depth_label_diagnostics_only
2026-01,ULTRACEMCO,P2_allowed_with_realism_review,1,1,250000,0.023808,2.541511352084039,2.5728987993138936,791.572992,6728.298944,9.408578852733213e-05,1.0,0.0,1,1,0,0,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18003620715602967,0.17989165678144992,0.42423457217736366,0.0,0.48342843268180163,0.4779652786208571,0.20579129516359576,0.20621762527885765,0.48478835978835977,0.4241279896485482,8237,22,5,top_five_depth_label_diagnostics_only
2026-01,WIPRO,P2_allowed_with_realism_review,1,1,250000,0.023808,2.194787379973688,2.2284122562685496,795.095936,6758.394752,7.185426599568206e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.17999925633712455,0.18000697731409515,-0.09667907361423124,0.00012137395314965408,0.49435611117854106,0.47627139215924263,0.20588561838965858,0.20587459355137547,0.5092723582236437,-0.09667631740466047,8239,22,5,top_five_depth_label_diagnostics_only
2026-02,ADANIPORTS,P1_clean_allowed,0,1,250000,0.015872,2.2032497934458326,2.210433244915249,798.4768,6786.93376,6.687484309026405e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18000194582707044,0.17998525150356467,0.21334598988410525,0.0,0.4709030100334448,0.5067558528428093,0.20586497942230184,0.2059292046155444,0.24316949152542372,0.2133299335857946,7475,20,5,top_five_depth_label_diagnostics_only
2026-02,AXISBANK,P2_allowed_with_realism_review,1,1,250000,0.023808,1.5076134479122982,1.5140045420122492,797.584384,6779.578432,5.767690064496449e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18000020336633943,0.18000258196302088,0.022110579702595095,0.0,0.47825505151880104,0.4916365582764619,0.2058805275236945,0.20588164667944311,0.5367896378678964,0.022110299913657944,7473,20,5,top_five_depth_label_diagnostics_only
2026-02,BAJAJ-AUTO,P1_clean_allowed,0,1,250000,0.015872,2.9013539651837523,2.918713820109938,797.763072,6780.882944,8.608961054320877e-05,0.0,0.0,1,0,1,1,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18076485649352564,0.17869959924863524,0.05838754685019018,0.0,0.48863636363636365,0.48622994652406415,0.20370406311618489,0.20980282799350636,0.39058265582655827,0.056862855630859806,7480,20,5,top_five_depth_label_diagnostics_only
2026-02,BANKBEES,P2_allowed_with_realism_review,1,1,250000,0.023808,3.4930720737191683,3.502101260757061,785.42784,6676.263616,3.817870417277656e-05,0.9871794871794872,0.0,1,1,1,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18000093568888217,0.18000151845763018,0.32775754753490954,0.0,0.4740790354989953,0.5068988613529806,0.20588603524917942,0.2058808834637752,0.05400543109300747,0.3277588354812606,7465,20,5,top_five_depth_label_diagnostics_only
2026-02,BHARTIARTL,P1_clean_allowed,0,1,250000,0.007936,1.56063049471963,1.5701051970479645,796.377984,6769.078016,6.871514881835652e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.17999938940019958,0.18000236690974722,0.0800896321503829,0.0,0.4730090860502405,0.4982629609834313,0.20588732489469092,0.20587652478412002,0.4402762730227519,0.08009233217802561,7484,20,5,top_five_depth_label_diagnostics_only
2026-02,BPCL,P1_clean_allowed,0,1,250000,0.007936,1.621533971137064,1.6313213703084672,796.840576,6773.367168,6.18572924944041e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18000103608676982,0.17999713134553275,-0.05272999560852098,0.0,0.46721969494246723,0.48300776023548303,0.20588708042664416,0.2058806337706293,1.1664123949010035,-0.05272838394451726,7474,20,5,top_five_depth_label_diagnostics_only
2026-02,BRITANNIA,P2_allowed_with_realism_review,1,1,250000,0.031744,3.7302993565233606,3.7446171129002064,788.571392,6702.72992,6.706890392458479e-05,0.0,0.0,1,1,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18002276075566195,0.17995484990964022,0.0119334486926848,0.0,0.4792225201072386,0.48485254691689006,0.20581348458023213,0.20601501817011206,0.4565047554347826,0.01188306529521482,7460,20,5,top_five_depth_label_diagnostics_only
2026-02,CIPLA,P2_allowed_with_realism_review,1,1,250000,0.031744,2.794076557696728,2.8030833917315414,787.823104,6696.401152,5.58201879802078e-05,1.0,0.0,1,1,0,0,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.1800029591809186,0.18000746271595755,0.5680711195755352,0.0,0.47308516336368506,0.49450990894483127,0.20587520918180402,0.20589861875240606,0.5950393593919653,0.5680652671828847,7468,20,5,top_five_depth_label_diagnostics_only
2026-02,DRREDDY,P1_clean_allowed,0,1,250000,0.007936,2.423459083932099,2.433484750161863,788.5536,6702.721472,4.711969693039918e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train,0.18000305384471307,0.17999863811408262,0.20690539628117496,0.0,0.4835164835164835,0.47802197802197804,0.20587654294906876,0.20588734356840402,0.6415036674816625,0.20690269612634116,7462,20,5,top_five_depth_label_diagnostics_only
