label,model_id,train_rows,holdout_rows,train_positive_rate,holdout_positive_rate,holdout_brier,holdout_log_loss,holdout_accuracy,holdout_auc,strategy_replay_allowed,forbidden_outputs,model_family,feature_1,direction_1,threshold_1,feature_2,direction_2,threshold_2,train_prediction_rate
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_cumulative_notional_imbalance_top5_le_0.010522226,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.4722222222222222,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,0.23837209302325582
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_book_thinning_event_rate_1s_le_0,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.5166666666666667,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_book_thinning_event_rate_1s,le,0.0,0.4418604651162791
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_depth_slope_top5_bid_le_0.20588306,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.49444444444444446,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_depth_slope_top5_bid,le,0.20588306213703544,0.38953488372093026
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.46111111111111114,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.23255813953488372
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.45,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_deep_book_pressure_signed,le,0.010679095542581792,0.2616279069767442
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.4722222222222222,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_deep_book_pressure_signed,le,0.010679095542581792,0.23837209302325582
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_level_crossing_hazard_bid_ge_0.48607738,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.42777777777777776,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_level_crossing_hazard_bid,ge,0.4860773805975304,0.21511627906976744
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_level_crossing_hazard_ask_ge_0.48097264,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.49444444444444446,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_level_crossing_hazard_ask,ge,0.48097263987675265,0.26744186046511625
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_depth_slope_top5_bid_ge_0.20588306,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.5055555555555555,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_depth_slope_top5_bid,ge,0.20588306213703544,0.38372093023255816
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_depth_slope_top5_ask_le_0.20588326,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.5055555555555555,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_depth_slope_top5_ask,le,0.20588325521909628,0.4127906976744186
p129_cost_toxicity_refinement_label,p132_combo_p131_book_thinning_event_rate_1s_ge_0__p131_depth_slope_top5_bid_le_0.20588306,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.5055555555555555,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,ge,0.0,p131_depth_slope_top5_bid,le,0.20588306213703544,0.5
p129_cost_toxicity_refinement_label,p132_combo_p131_book_thinning_event_rate_1s_le_0__p131_depth_slope_top5_bid_ge_0.20588306,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.5166666666666667,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,le,0.0,p131_depth_slope_top5_bid,ge,0.20588306213703544,0.4418604651162791
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_bid_ge_0.48607738__p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.42777777777777776,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_bid,ge,0.4860773805975304,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,0.22093023255813954
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_depth_slope_top5_bid_le_0.20588306,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.49444444444444446,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_depth_slope_top5_bid,le,0.20588306213703544,0.22674418604651161
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_slope_top5_ask_ge_0.20588326__p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.3185714285714286,0.8667802189770161,0.5357142857142857,0.46111111111111114,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_ask,ge,0.20588325521909628,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,0.22674418604651161
p129_cost_toxicity_refinement_label,p132_single_p131_depth_levels_2_5_ratio_bid_ge_0.18000074,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.5027777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,,,,0.5
p129_cost_toxicity_refinement_label,p132_single_p131_level_crossing_hazard_bid_le_0.48607738,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.5805555555555556,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_level_crossing_hazard_bid,le,0.4860773805975304,,,,0.5
p129_cost_toxicity_refinement_label,p132_single_p131_depth_slope_top5_ask_le_0.20588326,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.5361111111111111,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_slope_top5_ask,le,0.20588325521909628,,,,0.5
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_book_thinning_event_rate_1s_ge_0,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.5027777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_book_thinning_event_rate_1s,ge,0.0,0.5
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_level_crossing_hazard_ask_ge_0.48097264,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.49166666666666664,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_level_crossing_hazard_ask,ge,0.48097263987675265,0.22674418604651161
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.46944444444444444,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,0.20930232558139536
p129_cost_toxicity_refinement_label,p132_combo_p131_book_thinning_event_rate_1s_ge_0__p131_level_crossing_hazard_bid_le_0.48607738,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.5805555555555556,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,ge,0.0,p131_level_crossing_hazard_bid,le,0.4860773805975304,0.5
p129_cost_toxicity_refinement_label,p132_combo_p131_book_thinning_event_rate_1s_ge_0__p131_depth_slope_top5_ask_le_0.20588326,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.5361111111111111,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,ge,0.0,p131_depth_slope_top5_ask,le,0.20588325521909628,0.5
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_depth_slope_top5_ask_le_0.20588326,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.5027777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_depth_slope_top5_ask,le,0.20588325521909628,0.26744186046511625
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255854,0.5178571428571429,0.48055555555555557,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,0.21511627906976744
p129_cost_toxicity_refinement_label,p132_single_p131_depth_levels_2_5_ratio_ask_ge_0.17999917,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.5027777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,,,,0.5
p129_cost_toxicity_refinement_label,p132_single_p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.5027777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,,,,0.5
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_level_crossing_hazard_ask_ge_0.48097264,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.49166666666666664,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_level_crossing_hazard_ask,ge,0.48097263987675265,0.27325581395348836
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_book_thinning_event_rate_1s_ge_0,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.5027777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_book_thinning_event_rate_1s,ge,0.0,0.5
p129_cost_toxicity_refinement_label,p132_combo_p131_cumulative_notional_imbalance_top5_le_0.010522226__p131_level_crossing_hazard_bid_le_0.48607738,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.46944444444444444,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,p131_level_crossing_hazard_bid,le,0.4860773805975304,0.23837209302325582
p129_cost_toxicity_refinement_label,p132_combo_p131_cumulative_notional_imbalance_top5_le_0.010522226__p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.4361111111111111,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,0.2441860465116279
p129_cost_toxicity_refinement_label,p132_combo_p131_book_thinning_event_rate_1s_ge_0__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.5027777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,ge,0.0,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.5
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_bid_ge_0.48607738__p131_depth_slope_top5_bid_ge_0.20588306,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.41388888888888886,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_bid,ge,0.4860773805975304,p131_depth_slope_top5_bid,ge,0.20588306213703544,0.22093023255813954
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_bid_le_0.48607738__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.46944444444444444,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_bid,le,0.4860773805975304,p131_deep_book_pressure_signed,le,0.010679095542581792,0.23837209302325582
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_depth_slope_top5_ask_ge_0.20588326,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.48055555555555557,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_depth_slope_top5_ask,ge,0.20588325521909628,0.23255813953488372
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.5027777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.28488372093023256
p129_cost_toxicity_refinement_label,p132_combo_p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.32928571428571435,0.8915354754255855,0.5178571428571429,0.4361111111111111,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,p131_deep_book_pressure_signed,le,0.010679095542581792,0.2441860465116279
p129_cost_toxicity_refinement_label,p132_single_p131_depth_levels_2_5_ratio_bid_ge_0.17999651,172,56,0.37209302325581395,0.35714285714285715,0.34,0.916290731874155,0.5,0.5444444444444444,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_levels_2_5_ratio_bid,ge,0.17999651271994996,,,,0.75
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_level_crossing_hazard_ask_ge_0.48097264,172,56,0.37209302325581395,0.35714285714285715,0.34,0.916290731874155,0.5,0.4888888888888889,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_level_crossing_hazard_ask,ge,0.48097263987675265,0.23255813953488372
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_depth_slope_top5_bid_ge_0.20588306,172,56,0.37209302325581395,0.35714285714285715,0.34,0.916290731874155,0.5,0.4888888888888889,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_depth_slope_top5_bid,ge,0.20588306213703544,0.27325581395348836
p129_cost_toxicity_refinement_label,p132_single_p131_depth_levels_2_5_ratio_bid_le_0.17999651,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.45555555555555555,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_levels_2_5_ratio_bid,le,0.17999651271994996,,,,0.25
p129_cost_toxicity_refinement_label,p132_single_p131_book_thinning_event_rate_1s_le_0,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.5555555555555556,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_book_thinning_event_rate_1s,le,0.0,,,,0.9011627906976745
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_level_crossing_hazard_bid_ge_0.48607738,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.3888888888888889,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_level_crossing_hazard_bid,ge,0.4860773805975304,0.22093023255813954
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_cumulative_notional_imbalance_top5_le_0.010522226,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4111111111111111,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,0.22674418604651161
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_depth_slope_top5_ask_ge_0.20588326,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4666666666666667,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_depth_slope_top5_ask,ge,0.20588325521909628,0.4127906976744186
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4111111111111111,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_deep_book_pressure_signed,le,0.010679095542581792,0.22674418604651161
p129_cost_toxicity_refinement_label,p132_combo_p131_cumulative_notional_imbalance_top5_le_0.010522226__p131_book_thinning_event_rate_1s_le_0,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.45555555555555555,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,p131_book_thinning_event_rate_1s,le,0.0,0.436046511627907
p129_cost_toxicity_refinement_label,p132_combo_p131_cumulative_notional_imbalance_top5_le_0.010522226__p131_level_crossing_hazard_ask_ge_0.48097264,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4777777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,p131_level_crossing_hazard_ask,ge,0.48097263987675265,0.2558139534883721
p129_cost_toxicity_refinement_label,p132_combo_p131_cumulative_notional_imbalance_top5_le_0.010522226__p131_depth_slope_top5_bid_ge_0.20588306,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4444444444444444,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,p131_depth_slope_top5_bid,ge,0.20588306213703544,0.23837209302325582
p129_cost_toxicity_refinement_label,p132_combo_p131_cumulative_notional_imbalance_top5_le_0.010522226__p131_depth_slope_top5_ask_le_0.20588326,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4444444444444444,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,p131_depth_slope_top5_ask,le,0.20588325521909628,0.23837209302325582
p129_cost_toxicity_refinement_label,p132_combo_p131_book_thinning_event_rate_1s_le_0__p131_level_crossing_hazard_bid_ge_0.48607738,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4222222222222222,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,le,0.0,p131_level_crossing_hazard_bid,ge,0.4860773805975304,0.47674418604651164
p129_cost_toxicity_refinement_label,p132_combo_p131_book_thinning_event_rate_1s_le_0__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.45555555555555555,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,le,0.0,p131_deep_book_pressure_signed,le,0.010679095542581792,0.436046511627907
p129_cost_toxicity_refinement_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4777777777777778,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_deep_book_pressure_signed,le,0.010679095542581792,0.2558139534883721
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_slope_top5_bid_ge_0.20588306__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4444444444444444,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_bid,ge,0.20588306213703544,p131_deep_book_pressure_signed,le,0.010679095542581792,0.23837209302325582
p129_cost_toxicity_refinement_label,p132_combo_p131_depth_slope_top5_ask_le_0.20588326__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.37209302325581395,0.35714285714285715,0.34,0.9162907318741551,0.5,0.4444444444444444,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_ask,le,0.20588325521909628,p131_deep_book_pressure_signed,le,0.010679095542581792,0.23837209302325582
