scenario_id,trade_date,symbol,proxy_symbol,proxy_date,side,side_sign,raw_score,target_l25_imbalance,target_l1_imbalance,source_shift_days,target_only,etf_l1_only,entry_row,exit_row,entry_price,exit_price,quantity,gross_pnl_inr,cost200_inr,net_pnl_inr,cost_model_version
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-06,AXISBANK,BANKBEES,2026-04-06,long,1,0.6589098005061803,0.012474437627811861,0.01225114854517611,0,0,0,21,261,1316.0,1316.0,75,0.0,165.0898888,-165.0898888,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-07,AXISBANK,BANKBEES,2026-04-07,long,1,0.6398945461304866,0.0076178384383431205,0.007134363852556481,0,0,0,21,261,1313.5,1313.5,76,0.0,165.325925424,-165.325925424,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-08,AXISBANK,BANKBEES,2026-04-08,long,1,0.6622945355450303,0.018610690326769097,0.019448946515397084,0,0,0,21,261,1319.0,1319.0,75,0.0,165.1370542,-165.1370542,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-09,AXISBANK,BANKBEES,2026-04-09,long,1,0.695140649257208,0.011042097998619738,0.012409513960703205,0,0,0,21,261,1327.3,1327.3,75,0.0,165.26754514,-165.26754514,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-10,AXISBANK,BANKBEES,2026-04-10,long,1,0.7001929334967557,0.03146659273634599,0.03115264797507788,0,0,0,21,261,1323.5,1323.5,75,0.0,165.2078023,-165.2078023,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-13,AXISBANK,BANKBEES,2026-04-13,long,1,0.6676545440906883,0.01566405599066822,0.017478152309612985,0,0,0,21,261,1319.9,1319.9,75,0.0,165.15120382,-165.15120382,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-14,AXISBANK,BANKBEES,2026-04-14,long,1,0.661714569623586,0.01888539159414923,0.019417475728155338,0,0,0,21,261,1320.9,1320.9,75,0.0,165.16692562,-165.16692562,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-15,AXISBANK,BANKBEES,2026-04-15,long,1,0.6658772806580694,0.019873373197326766,0.01844532279314888,0,0,0,21,261,1317.6999999999998,1317.6999999999998,75,0.0,165.11661586000002,-165.11661586000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-16,AXISBANK,BANKBEES,2026-04-16,long,1,0.7236651239317156,0.02369020501138952,0.02502844141069397,0,0,0,21,261,1332.4,1332.4,75,0.0,165.34772632,-165.34772632,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-17,AXISBANK,BANKBEES,2026-04-17,long,1,0.6748285583504133,0.029676817899316345,0.030267753201396973,0,0,0,21,261,1325.0,1325.0,75,0.0,165.23138500000002,-165.23138500000002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-20,AXISBANK,BANKBEES,2026-04-20,long,1,0.6699709171047165,0.02438627865387742,0.024360535931790498,0,0,0,21,261,1349.4,1349.4,74,0.0,165.3321302944,-165.3321302944,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-21,AXISBANK,BANKBEES,2026-04-21,long,1,0.6859246483076051,0.033065080475857246,0.03407601572739188,0,0,0,21,261,1324.1,1324.1,75,0.0,165.21723538,-165.21723538,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-22,AXISBANK,BANKBEES,2026-04-22,long,1,0.6794626564708118,0.029397026891598465,0.030037546933667083,0,0,0,21,261,1324.3000000000002,1324.3000000000002,75,0.0,165.22037974,-165.22037974,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-23,AXISBANK,BANKBEES,2026-04-23,long,1,0.6130929551259559,0.0003794586390083481,0.0,0,0,0,21,261,1312.3000000000002,1312.3000000000002,76,0.0,165.30680771520002,-165.30680771520002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-24,AXISBANK,BANKBEES,2026-04-24,long,1,0.6809024677053426,0.02629176556509038,0.027359781121751026,0,0,0,21,261,1323.4,1323.4,75,0.0,165.20623012,-165.20623012,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-27,AXISBANK,BANKBEES,2026-04-27,long,1,0.6835761258636477,0.02926829268292683,0.029769959404600813,0,0,0,21,261,1322.5,1322.5,75,0.0,165.1920805,-165.1920805,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-28,AXISBANK,BANKBEES,2026-04-28,long,1,0.6906729419756293,0.03516062010548186,0.03592814371257485,0,0,0,21,261,1325.4,1325.4,75,0.0,165.23767371999998,-165.23767371999998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-29,AXISBANK,BANKBEES,2026-04-29,long,1,0.6794828346710738,0.022819396487013963,0.02249718785151856,0,0,0,21,261,1340.1999999999998,1340.1999999999998,74,0.0,165.1894182752,-165.1894182752,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-04-30,AXISBANK,BANKBEES,2026-04-30,long,1,0.67741051733687,0.030626780626780627,0.032017075773746,0,0,0,21,261,1326.0,1326.0,75,0.0,165.24710679999998,-165.24710679999998,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-05-01,AXISBANK,BANKBEES,2026-05-01,long,1,0.6793673191029314,0.026526101003230742,0.025477707006369428,0,0,0,21,261,1321.6,1321.6,75,0.0,165.17793088,-165.17793088,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P455_contiguous_cross_asset_etf_pressure_primary,2026-05-04,AXISBANK,BANKBEES,2026-05-04,long,1,0.6652481132191957,0.021919745448117377,0.02119205298013245,0,0,0,21,261,1324.9,1324.9,75,0.0,165.22981282,-165.22981282,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
