trade_date,symbol,row_count,entry_row,source_ret_bps,event_l1_imbalance,event_l25_imbalance,event_spread_bps
2026-01-14,ICICIBANK,271,21,0.0,-0.3575685339690107,-0.35724510895498646,1.4178363816818766
2026-01-14,INFY,271,21,0.0,-0.1718931475029036,-0.17175631685010076,1.8057060310585544
2026-01-14,ITBEES,271,21,0.0,0.7414012738853503,0.7427308280904608,3.103662321538799
2026-01-14,NIFTYBEES,271,21,0.0,0.6198675496688741,0.6208237581757116,1.4521691777099457
2026-01-14,RELIANCE,271,21,0.0,0.4544378698224852,0.45490443847733375,1.5353907569479923
2026-01-14,TCS,271,21,0.0,0.013904982618771726,0.012064965197215777,1.8287386275320756
2026-01-15,AXISBANK,271,21,0.0,0.04055496264674493,0.04101979774960832,1.4853323431104204
2026-01-15,BANKBEES,271,21,0.0,0.33373349339735897,0.33242550464594683,3.603544577484845
2026-01-15,HCLTECH,271,21,0.0,-0.2934648581997534,-0.29279131007241604,2.3994241382064665
2026-01-15,HDFCBANK,271,21,0.0,-0.5693950177935944,-0.5686243470001583,1.1919661481616632
2026-01-15,ICICIBANK,271,21,0.0,-0.3660606060606061,-0.36628377285228925,1.394116826990419
2026-01-15,INFY,271,21,0.0,-0.18726591760299627,-0.18796867188801866,1.8032639076732981
2026-01-15,ITBEES,271,21,0.0,0.73992673992674,0.7416883963494133,3.0988534242324177
2026-01-15,NIFTYBEES,271,21,0.0,0.6181818181818182,0.6186701181038667,1.4354925533831138
2026-01-15,RELIANCE,271,21,0.0,0.4479041916167665,0.44741048593350385,1.522185858893717
2026-01-15,TCS,271,21,0.0,0.0,-0.001955352778230406,1.8048912553022785
2026-01-16,AXISBANK,271,21,0.0,0.01696969696969697,0.01812004530011325,1.4877631481071594
2026-01-16,BANKBEES,271,21,0.0,0.3242603550295858,0.3235898246168431,3.613310120553613
2026-01-16,HCLTECH,271,21,0.0,-0.2994152046783626,-0.29998439207117217,2.435658033611712
2026-01-16,HDFCBANK,271,21,0.0,-0.5735115431348724,-0.5746026597469996,1.2160272390104305
2026-01-16,ICICIBANK,271,21,0.0,-0.37271619975639464,-0.3716468866850919,1.4115322182232017
2026-01-16,INFY,271,21,0.0,-0.19262782401902498,-0.1923504205681638,1.7966223499824425
2026-01-16,ITBEES,271,21,0.0,0.7431302270011948,0.7427432216905901,3.0562347188257983
2026-01-16,NIFTYBEES,271,21,0.0,0.6205191594561187,0.6200923787528868,1.447387465625288
2026-01-16,RELIANCE,271,21,0.0,0.4364060676779463,0.4377141077545936,1.5069318866790649
2026-01-16,TCS,271,21,0.0,-0.011976047904191617,-0.01198849104859335,1.8294077292459923
2026-01-19,AXISBANK,271,21,0.0,0.019834710743801654,0.021196732170457054,1.518141794443946
2026-01-19,BANKBEES,271,21,0.0,0.32948929159802304,0.32944798768418737,2.9973523387665897
2026-01-19,HCLTECH,271,21,0.0,-0.2926829268292683,-0.2920104211897525,2.4521824423733407
2026-01-19,HDFCBANK,271,21,0.0,-0.571900826446281,-0.5719646799116997,1.2227928588899823
2026-01-19,ICICIBANK,271,21,0.0,-0.3681592039800995,-0.3689922480620155,1.4250089063043683
2026-01-19,INFY,271,21,0.0,-0.1841680129240711,-0.18399482312338222,1.8153762367254742
2026-01-19,ITBEES,271,21,0.0,0.7413509060955519,0.7410910690717114,3.1065548306921436
2026-01-19,NIFTYBEES,271,21,0.0,0.6214876033057851,0.621770810333407,1.0925379656953842
2026-01-19,RELIANCE,271,21,0.0,0.4451718494271686,0.4451486013986014,1.5360983102904617
2026-01-19,TCS,271,21,0.0,-0.006546644844517185,-0.004369674459252786,1.3744444953485462
2026-01-20,AXISBANK,271,21,0.0,0.03084223013048636,0.03213042101930991,1.5084093823067009
2026-01-20,BANKBEES,271,21,0.0,0.33373349339735897,0.33520269187630186,4.159318537250857
2026-01-20,HCLTECH,271,21,0.0,-0.2918238993710692,-0.29209333557159645,3.2741262175664314
2026-01-20,HDFCBANK,271,21,0.0,-0.5663082437275986,-0.5660979110189762,1.220330709622585
2026-01-20,ICICIBANK,271,21,0.0,-0.3603385731559855,-0.3620077469335055,1.4198494959537518
2026-01-20,INFY,271,21,0.0,-0.17852834740651388,-0.1800032200933827,1.8138944313445082
2026-01-20,ITBEES,271,21,0.0,0.7422934648581998,0.7427583936800527,3.1113876789063832
2026-01-20,NIFTYBEES,271,21,0.0,0.6220570012391574,0.6233250620347395,1.815738824125886
2026-01-20,RELIANCE,271,21,0.0,0.4455569461827284,0.446207818242566,1.5377518068587228
2026-01-20,TCS,271,21,0.0,0.0,-0.00016539861065167054,2.292000916800367
2026-01-21,AXISBANK,271,21,0.0,0.01859229747675963,0.020382842963488124,1.516185277841297
2026-01-21,BANKBEES,271,21,0.0,0.3285528031290743,0.32991125804767707,3.672910614712132
2026-01-21,HCLTECH,271,21,0.0,-0.2948207171314741,-0.2943991492378589,2.4574049803403875
2026-01-21,HDFCBANK,271,21,0.0,-0.5721854304635762,-0.5723125884016973,1.222195062332226
2026-01-21,ICICIBANK,271,21,0.0,-0.3732303732303732,-0.37278818072496134,1.424298532972835
2026-01-21,INFY,271,21,0.0,-0.18972332015810275,-0.18835736897643335,1.8166954310114038
2026-01-21,ITBEES,271,21,0.0,0.7404479578392622,0.740193491644679,3.10945273631779
2026-01-21,NIFTYBEES,271,21,0.0,0.6173800259403373,0.6190064047083261,1.458895616017347
2026-01-21,RELIANCE,271,21,0.0,0.4423841059602649,0.4440516174650875,1.537397186563498
2026-01-21,TCS,271,21,0.0,-0.005270092226613966,-0.0063324538258575196,1.8323408153899965
2026-01-22,AXISBANK,271,21,0.0,0.01553829078801332,0.015701377573692787,2.307337332717694
2026-01-22,BANKBEES,271,21,0.0,0.3275663206459054,0.32620073891625617,4.362050163576729
2026-01-22,HCLTECH,271,21,0.0,-0.29132947976878615,-0.2921486965910844,3.3347228011679113
2026-01-22,HDFCBANK,271,21,0.0,-0.5761226725082147,-0.5774009647712323,1.8796992481214403
2026-01-22,ICICIBANK,271,21,0.0,-0.3711340206185567,-0.37119706466901087,2.174858634188448
2026-01-22,INFY,271,21,0.0,-0.18815331010452963,-0.18880793675399163,2.7979854504752337
2026-01-22,ITBEES,271,21,0.0,0.7367280606717227,0.7366594360086768,3.1836994587704583
2026-01-22,NIFTYBEES,271,21,0.0,0.6147091108671789,0.6160831990625458,1.8379650051467202
2026-01-22,RELIANCE,271,21,0.0,0.44087256027554533,0.441550482610694,2.327385570210876
2026-01-22,TCS,271,21,0.0,-0.006888633754305396,-0.007966906695265818,2.3078698361412417
2026-01-23,AXISBANK,271,21,0.0,0.02593192868719611,0.024881003894418,1.514119161178329
2026-01-23,BANKBEES,271,21,0.0,0.32310177705977383,0.3243476385594134,2.999800013331611
2026-01-23,HCLTECH,271,21,0.0,-0.2894308943089431,-0.2911419887103778,2.457002457003947
2026-01-23,HDFCBANK,271,21,0.0,-0.5709624796084829,-0.5710239651416122,1.2231667787905662
2026-01-23,ICICIBANK,271,21,0.0,-0.36661211129296234,-0.367052654577234,1.4258216297144473
2026-01-23,INFY,271,21,0.0,-0.1841680129240711,-0.18399482312338222,1.8152114721369161
2026-01-23,ITBEES,271,21,0.0,0.7413509060955519,0.7410910690717114,3.114294612271914
2026-01-23,NIFTYBEES,271,21,0.0,0.6194398682042833,0.6213421342134213,1.0937329104243525
2026-01-23,RELIANCE,271,21,0.0,0.4469820554649266,0.44565454149422784,1.53633430634541
2026-01-23,TCS,271,21,0.0,0.0,-0.0006429489927132448,1.3714912681730909
2026-01-26,AXISBANK,271,21,0.0,0.020486555697823303,0.02153478037942232,1.5130882130431642
2026-01-26,BANKBEES,271,21,0.0,0.3329253365973072,0.3329521320045744,5.1653753228350485
2026-01-26,HCLTECH,271,21,0.0,-0.2878228782287823,-0.28862255787227054,2.4537870112870483
2026-01-26,HDFCBANK,271,21,0.0,-0.564042303172738,-0.5654015056461732,1.217137293086937
2026-01-26,ICICIBANK,271,21,0.0,-0.3640836408364084,-0.3637110016420361,1.4226774790158305
2026-01-26,INFY,271,21,0.0,-0.17793594306049823,-0.17817548305353184,1.8107741059286382
2026-01-26,ITBEES,271,21,0.0,0.7422934648581998,0.7427583936800527,3.113325031132631
2026-01-26,NIFTYBEES,271,21,0.0,0.6219974715549936,0.6221734728315896,1.452643811738105
2026-01-26,RELIANCE,271,21,0.0,0.45274212368728123,0.452803738317757,1.5336247220308679
2026-01-26,TCS,271,21,0.0,0.0,0.0012757136022962844,1.8267342558345478
2026-01-27,AXISBANK,271,21,0.0,0.027434842249657063,0.026744825059534714,1.5002625459458816
2026-01-27,BANKBEES,271,21,0.0,0.3263009845288326,0.328515111695138,3.4643746803689175
2026-01-27,HCLTECH,271,21,0.0,-0.29045643153526973,-0.2904357459379616,2.4209167204644495
2026-01-27,HDFCBANK,271,21,0.0,-0.5698478561549101,-0.5696085672082718,1.2113136696750377
2026-01-27,ICICIBANK,271,21,0.0,-0.36388508891928867,-0.36504747991234476,1.4082523588230214
2026-01-27,INFY,271,21,0.0,-0.18083670715249664,-0.18122860745811564,1.8018018018001631
2026-01-27,ITBEES,271,21,0.0,0.738944365192582,0.7404303942106265,3.0637254901976454
2026-01-27,NIFTYBEES,271,21,0.0,0.6224066390041494,0.6230840258541089,1.4496955639323161
2026-01-27,RELIANCE,271,21,0.0,0.44566712517193946,0.4468514778777309,1.511944360447879
2026-01-27,TCS,271,21,0.0,0.0,-0.0007346189164370982,1.8197534234115411
2026-01-28,AXISBANK,271,21,0.0,0.011806375442739079,0.011347517730496455,1.517565824417979
2026-01-28,BANKBEES,271,21,0.0,0.32399512789281365,0.32254917899528535,4.184030392796774
2026-01-28,HCLTECH,271,21,0.0,-0.2979242979242979,-0.29851719080984196,3.2951643463206484
2026-01-28,HDFCBANK,271,21,0.0,-0.5807200929152149,-0.5800651061850876,1.2240651202646762
2026-01-28,ICICIBANK,271,21,0.0,-0.36061684460260973,-0.3609308215925281,1.424095699231312
2026-01-28,INFY,271,21,0.0,-0.19649122807017544,-0.19765807962529275,1.8196706396146438
2026-01-28,ITBEES,271,21,0.0,0.7329479768786127,0.7344955260721999,3.1172069825430206
2026-01-28,NIFTYBEES,271,21,0.0,0.6144721233689205,0.6148488206427102,1.8255504034470542
2026-01-28,RELIANCE,271,21,0.0,0.43508771929824563,0.4346604215456675,1.545236807541107
2026-01-28,TCS,271,21,0.0,-0.014302741358760428,-0.014001591089896579,2.2953679474819815
2026-01-29,AXISBANK,271,21,0.0,0.029216467463479414,0.030136500620457366,1.5126304643778967
2026-01-29,BANKBEES,271,21,0.0,0.33725490196078434,0.33734729493891796,3.4958050339598543
2026-01-29,HCLTECH,271,21,0.0,-0.2805662805662806,-0.28139494932142245,2.4529844644332126
2026-01-29,HDFCBANK,271,21,0.0,-0.5660881174899867,-0.5668210976478973,1.2207031250002776
2026-01-29,ICICIBANK,271,21,0.0,-0.3604806408544726,-0.36178934236321514,1.4185403220089756
2026-01-29,INFY,271,21,0.0,-0.17314930991217065,-0.17250041869033664,1.8099547511295755
2026-01-29,ITBEES,271,21,0.0,0.7415426251691475,0.7433628318584071,3.100775193800036
2026-01-29,NIFTYBEES,271,21,0.0,0.6261558784676354,0.6259918885558102,1.4554981442385422
2026-01-29,RELIANCE,271,21,0.0,0.4511082138200782,0.45196658545074836,1.5353907569479923
2026-01-29,TCS,271,21,0.0,0.007662835249042145,0.0068201193520886615,1.8269845619808671
2026-01-30,AXISBANK,271,21,0.0,0.023591087811271297,0.02378870036732552,1.5130882130431642
2026-01-30,BANKBEES,271,21,0.0,0.3303225806451613,0.33120909404064763,3.674628361448365
2026-01-30,HCLTECH,271,21,0.0,-0.2913907284768212,-0.29225601131541723,2.456398919184103
2026-01-30,HDFCBANK,271,21,0.0,-0.570673712021136,-0.5716804796332217,1.2212994626285143
2026-01-30,ICICIBANK,271,21,0.0,-0.3679369250985545,-0.36835642869671986,1.423690205011713
2026-01-30,INFY,271,21,0.0,-0.18908122503328895,-0.18773333333333334,1.813729935613
2026-01-30,ITBEES,271,21,0.0,0.7404479578392622,0.740193491644679,3.1181789834752465
2026-01-30,NIFTYBEES,271,21,0.0,0.6229086229086229,0.6232606081429307,1.4534355583016771
2026-01-30,RELIANCE,271,21,0.0,0.44152431011826543,0.44202771443606387,1.5379883112891837
2026-01-30,TCS,271,21,0.0,0.0,-0.002268760907504363,1.8343575162803398
2026-02-02,AXISBANK,271,21,0.0,0.012422360248447204,0.013764510779436153,1.5060240963841725
2026-02-02,BANKBEES,271,21,0.0,0.3437862950058072,0.3428925747946055,3.4855928827518983
2026-02-02,HCLTECH,271,21,0.0,-0.27633069082672707,-0.2756536194650144,2.4453863710462542
2026-02-02,HDFCBANK,271,21,0.0,-0.556407447973713,-0.5559941520467836,1.2120477546818103
2026-02-02,ICICIBANK,271,21,0.0,-0.34906695938529086,-0.348615790244617,1.4173339947561867
2026-02-02,INFY,271,21,0.0,-0.16610549943883277,-0.16731575793888556,1.8060321473726337
2026-02-02,ITBEES,271,21,0.0,0.7456037514654161,0.7473008918792051,3.105590062111183
2026-02-02,NIFTYBEES,271,21,0.0,0.6292397660818714,0.6301904464564471,1.4499583136971623
2026-02-02,RELIANCE,271,21,0.0,0.46051167964404893,0.4610360694671219,1.5343306482533035
2026-02-02,TCS,271,21,0.0,0.013528748590755355,0.01429431236834186,1.8213277479286538
2026-02-03,AXISBANK,271,21,0.0,0.0163265306122449,0.01670601053205012,1.5128593040833442
2026-02-03,BANKBEES,271,21,0.0,0.33195020746887965,0.33130193905817173,3.497435214174983
2026-02-03,HCLTECH,271,21,0.0,-0.2909090909090909,-0.2914488424197162,2.459016393444114
2026-02-03,HDFCBANK,271,21,0.0,-0.5694635488308115,-0.5694087403598972,1.2204051745182172
2026-02-03,ICICIBANK,271,21,0.0,-0.3633916554508748,-0.36370170709793354,1.4197487044796302
2026-02-03,INFY,271,21,0.0,-0.18331053351573187,-0.18279766252739227,1.81471735777194
2026-02-03,ITBEES,271,21,0.0,0.7364238410596027,0.7363861386138614,3.1123560535319053
2026-02-03,NIFTYBEES,271,21,0.0,0.6153846153846154,0.616825797153666,1.4539110206442143
2026-02-03,RELIANCE,271,21,0.0,0.4369063772048847,0.4387902933719667,1.5382248884790455
2026-02-03,TCS,271,21,0.0,0.0053404539385847796,0.00427578834847675,1.831166453030997
2026-02-04,AXISBANK,271,21,0.0,0.0,0.0008939974457215837,1.522997258605281
2026-02-04,BANKBEES,271,21,0.0,0.3171987641606591,0.3181693238042881,3.8521446396553927
2026-02-04,HCLTECH,271,21,0.0,-0.3130434782608696,-0.3120567375886525,2.4697456162011573
2026-02-04,HDFCBANK,271,21,0.0,-0.5873465533522191,-0.5873235887096774,1.2360175514495118
2026-02-04,ICICIBANK,271,21,0.0,-0.38703527168732127,-0.3872280880295128,1.4325621373830348
2026-02-04,INFY,271,21,0.0,-0.20020222446916078,-0.20024288220213196,1.8178512997640928
2026-02-04,ITBEES,271,21,0.0,0.7353244078269825,0.7354315557998901,3.126954346465919
2026-02-04,NIFTYBEES,271,21,0.0,0.6130030959752322,0.6142404627461782,1.4587360052521956
2026-02-04,RELIANCE,271,21,0.0,0.4262607040913416,0.4266666666666667,1.5478678120891998
2026-02-04,TCS,271,21,0.0,-0.023506366307541625,-0.023264932688537444,1.8411120316675453
2026-02-05,AXISBANK,271,21,0.0,0.014302741358760428,0.013522112631244034,1.5197568389043927
2026-02-05,BANKBEES,271,21,0.0,0.3214723926380368,0.32235872235872237,4.1769698589854976
2026-02-05,HCLTECH,271,21,0.0,-0.29582806573957016,-0.29649004387445155,3.2733224222593367
2026-02-05,HDFCBANK,271,21,0.0,-0.5793742757821553,-0.5807299721620786,1.2254151093685772
2026-02-05,ICICIBANK,271,21,0.0,-0.37545126353790614,-0.3753613877288789,1.4308198597799788
2026-02-05,INFY,271,21,0.0,-0.19447779111644659,-0.19503205128205128,1.82033312096155
2026-02-05,ITBEES,271,21,0.0,0.7372353673723536,0.7388630319148937,3.1104199066867837
2026-02-05,NIFTYBEES,271,21,0.0,0.6150178784266984,0.615237792269763,1.824551160414953
2026-02-05,RELIANCE,271,21,0.0,0.4362336114421931,0.43645617941784637,1.5422578655154646
2026-02-05,TCS,271,21,0.0,-0.014475271411338963,-0.012717321313586607,2.296949650863653
2026-02-06,AXISBANK,271,21,0.0,0.007050528789659225,0.007057716436637391,1.5192950470984918
2026-02-06,BANKBEES,271,21,0.0,0.31452581032412963,0.3166159269347861,3.5213038885261896
2026-02-06,HCLTECH,271,21,0.0,-0.3037667071688943,-0.30408692831657474,2.4671052631593904
2026-02-06,HDFCBANK,271,21,0.0,-0.5812574139976275,-0.58153894870171,1.2278978389000825
2026-02-06,ICICIBANK,271,21,0.0,-0.37959667852906287,-0.38014566181127296,1.4320492624949555
2026-02-06,INFY,271,21,0.0,-0.19728729963008632,-0.19601711652402898,1.819008640289387
2026-02-06,ITBEES,271,21,0.0,0.7350427350427351,0.7361473272490222,3.1152647975071686
2026-02-06,NIFTYBEES,271,21,0.0,0.6260657734470159,0.6272150869777272,1.4536468365018158
2026-02-06,RELIANCE,271,21,0.0,0.4328180737217598,0.43262974131090304,1.5478678120891998
2026-02-06,TCS,271,21,0.0,0.013777267508610792,0.012563199019457637,1.833180568284309
2026-02-09,AXISBANK,271,21,0.0,0.022650056625141562,0.0223666314039595,2.270663033605469
2026-02-09,BANKBEES,271,21,0.0,0.32408435072142067,0.3249888905347356,4.3462271405167145
2026-02-09,HCLTECH,271,21,0.0,-0.30096051227321235,-0.30158052114480993,3.285151116950259
2026-02-09,HDFCBANK,271,21,0.0,-0.5736434108527132,-0.5741945019213716,1.8312782322058023
2026-02-09,ICICIBANK,271,21,0.0,-0.36919592298980747,-0.3694633408919123,2.1416333523697495
2026-02-09,INFY,271,21,0.0,-0.193756727664155,-0.1935344827586207,2.724300762803801
2026-02-09,ITBEES,271,21,0.0,0.7395715896279594,0.7401053423626787,3.10945273631779
2026-02-09,NIFTYBEES,271,21,0.0,0.6187845303867403,0.6190265486725663,1.8229546448888498
2026-02-09,RELIANCE,271,21,0.0,0.44004400440044006,0.44008810572687224,2.314814814816218
2026-02-09,TCS,271,21,0.0,-0.008465608465608466,-0.010450501341618415,2.2963167080003672
2026-02-10,AXISBANK,271,21,0.0,0.03707995365005794,0.03789050417568821,1.5063643895461738
2026-02-10,BANKBEES,271,21,0.0,0.33691756272401435,0.33838303300908945,3.6644069490485416
2026-02-10,HCLTECH,271,21,0.0,-0.287515762925599,-0.28795018512285425,2.4424000651302977
