trade_date,exchange,symbol,relative_file,share,file_path_redacted
2026-07-22,NSE,ADANIPORTS,part-035138_430878-000897.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035152_427050-000929.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035206_682209-000961.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035220_927292-000993.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035235_178672-001025.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035249_178926-001057.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035303_679650-001089.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035317_928438-001121.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035332_193915-001153.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035346_438240-001185.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035400_928283-001217.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035415_428691-001249.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035429_677320-001281.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035443_928880-001313.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035457_926834-001345.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035512_427827-001377.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035526_430284-001409.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035540_676400-001441.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035555_177584-001473.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035609_433479-001505.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035623_676519-001537.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035637_930602-001569.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035652_430075-001601.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035706_887693-001633.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035721_886641-001665.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035736_386875-001697.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035750_886527-001729.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035805_389552-001761.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035819_635067-001793.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035833_634222-001825.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035847_883890-001857.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035902_138186-001889.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035916_384548-001921.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035930_887509-001953.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035944_635981-001985.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-035958_884250-002017.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040013_387125-002049.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040027_634887-002081.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040041_883612-002113.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040056_136249-002145.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040110_387632-002177.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040124_385581-002209.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040138_635279-002241.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040152_636379-002273.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040206_634226-002305.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040220_633808-002337.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040234_887506-002369.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040249_136891-002401.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040303_385140-002433.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040317_672096-002465.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040331_685474-002497.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040345_636213-002529.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040359_636429-002561.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040413_884826-002593.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040428_386508-002625.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040442_636561-002657.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040456_885377-002689.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040511_388265-002721.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040526_389373-002753.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040540_891674-002785.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040555_136499-002817.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040609_386911-002849.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040623_640120-002881.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040637_886077-002913.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040652_389432-002945.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040706_886814-002977.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040721_138409-003009.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040735_636321-003041.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040750_390782-003073.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040805_135629-003105.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040819_636638-003137.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040834_135917-003169.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040848_637919-003201.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040903_637528-003233.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040917_888305-003265.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040932_136661-003297.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-040946_385061-003329.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041000_649385-003361.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041015_139466-003393.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041029_634204-003425.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041044_135896-003457.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041059_638371-003489.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041114_890268-003521.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041129_387048-003553.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041143_885603-003585.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041158_886569-003617.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041213_635979-003649.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041227_883092-003681.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041242_137716-003713.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041256_427240-003745.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041310_885671-003777.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041325_383897-003809.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041339_640724-003841.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041353_885147-003873.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041408_385153-003905.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041422_885330-003937.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041437_388700-003969.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041452_175484-004001.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041506_682604-004033.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041520_926515-004065.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041535_176604-004097.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041549_678626-004129.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041603_927318-004161.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041618_176656-004193.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041632_176055-004225.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041646_430217-004257.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041700_429410-004289.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041714_676185-004321.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041728_675983-004353.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041742_677467-004385.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041756_675659-004417.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041810_425799-004449.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041824_428460-004481.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041838_178517-004513.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
2026-07-22,NSE,ADANIPORTS,part-041852_205924-004545.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-07-22/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet
