trade_date,symbol,candidate_start_row,horizon_ticks,filter_id,top_fraction,signal_side,probability,confidence,is_market_shock_day,is_symbol_shock,entry_price,exit_price,quantity,gross_pnl_inr,zerodha_total_charges_inr,adverse_slippage_inr,net_pnl_inr,forward_return_bps,label_side,charge_brokerage,charge_stt,charge_transaction_charge,charge_sebi_charge,charge_stamp_duty,charge_gst,scenario_id
2026-03-20,HCLTECH,5000,480,liquidity_vacuum,0.05,long,0.7758489648856783,0.27584896488567834,0,0,1217.865,1217.685,82,-14.760000000009313,82.6664909306,19.972986000000002,-117.39947693060932,-1.4779963296429708,short,40.0,25.0,6.13125357,0.1997151,2.9959479000000004,8.339574360599999,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-26,HCLTECH,5000,480,liquidity_vacuum,0.05,short,0.2724577559892955,0.2275422440107045,0,0,1219.285,1219.915,82,-51.65999999998894,82.6827295464,19.996274000000003,-154.33900354638894,5.166962605134232,long,40.0,25.0,6.140442080000001,0.2000144,3.0009909,8.3412821664,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-13,TCS,20000,480,liquidity_vacuum,0.05,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-13,ICICIBANK,20000,480,liquidity_vacuum,0.05,long,0.6825173737650579,0.18251737376505794,1,0,1412.43,1412.655,70,15.749999999985448,82.5633620657,19.774020000000004,-86.58738206571456,1.5929992990796644,long,40.0,25.0,6.071107665,0.19775595,2.9661030000000004,8.3283954507,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-30,HCLTECH,5000,480,liquidity_vacuum,0.05,short,0.3246559546835639,0.1753440453164361,1,0,1223.965,1223.1475,81,66.21749999998428,82.58672032917502,19.828233,-36.197453329190736,-6.679112556323988,short,40.0,25.0,6.08523465375,0.19821611249999999,2.9722484250000005,8.331021137925,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-30,INFY,20000,480,liquidity_vacuum,0.05,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-13,HCLTECH,20000,480,liquidity_vacuum,0.05,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-30,HCLTECH,10000,480,liquidity_vacuum,0.05,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-13,AXISBANK,20000,480,liquidity_vacuum,0.05,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-26,INFY,5000,480,liquidity_vacuum,0.05,short,0.3576662534621497,0.1423337465378503,0,0,1098.495,1099.065,91,-51.87000000002445,82.68082302176,19.992608999999998,-154.54343202178444,5.188917564487446,long,40.0,25.0,6.139323372,0.19997795999999998,3.0004474500000002,8.34107423976,horizon_480_liquidity_vacuum_top_0.05_cost200
2026-03-20,HCLTECH,5000,480,liquidity_vacuum,0.1,long,0.7758489648856783,0.27584896488567834,0,0,1217.865,1217.685,82,-14.760000000009313,82.6664909306,19.972986000000002,-117.39947693060932,-1.4779963296429708,short,40.0,25.0,6.13125357,0.1997151,2.9959479000000004,8.339574360599999,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-26,HCLTECH,5000,480,liquidity_vacuum,0.1,short,0.2724577559892955,0.2275422440107045,0,0,1219.285,1219.915,82,-51.65999999998894,82.6827295464,19.996274000000003,-154.33900354638894,5.166962605134232,long,40.0,25.0,6.140442080000001,0.2000144,3.0009909,8.3412821664,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-13,TCS,20000,480,liquidity_vacuum,0.1,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-13,ICICIBANK,20000,480,liquidity_vacuum,0.1,long,0.6825173737650579,0.18251737376505794,1,0,1412.43,1412.655,70,15.749999999985448,82.5633620657,19.774020000000004,-86.58738206571456,1.5929992990796644,long,40.0,25.0,6.071107665,0.19775595,2.9661030000000004,8.3283954507,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-30,HCLTECH,5000,480,liquidity_vacuum,0.1,short,0.3246559546835639,0.1753440453164361,1,0,1223.965,1223.1475,81,66.21749999998428,82.58672032917502,19.828233,-36.197453329190736,-6.679112556323988,short,40.0,25.0,6.08523465375,0.19821611249999999,2.9722484250000005,8.331021137925,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-30,INFY,20000,480,liquidity_vacuum,0.1,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-13,HCLTECH,20000,480,liquidity_vacuum,0.1,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-30,HCLTECH,10000,480,liquidity_vacuum,0.1,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-13,AXISBANK,20000,480,liquidity_vacuum,0.1,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-26,INFY,5000,480,liquidity_vacuum,0.1,short,0.3576662534621497,0.1423337465378503,0,0,1098.495,1099.065,91,-51.87000000002445,82.68082302176,19.992608999999998,-154.54343202178444,5.188917564487446,long,40.0,25.0,6.139323372,0.19997795999999998,3.0004474500000002,8.34107423976,horizon_480_liquidity_vacuum_top_0.10_cost200
2026-03-20,HCLTECH,5000,480,liquidity_vacuum,0.2,long,0.7758489648856783,0.27584896488567834,0,0,1217.865,1217.685,82,-14.760000000009313,82.6664909306,19.972986000000002,-117.39947693060932,-1.4779963296429708,short,40.0,25.0,6.13125357,0.1997151,2.9959479000000004,8.339574360599999,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-26,HCLTECH,5000,480,liquidity_vacuum,0.2,short,0.2724577559892955,0.2275422440107045,0,0,1219.285,1219.915,82,-51.65999999998894,82.6827295464,19.996274000000003,-154.33900354638894,5.166962605134232,long,40.0,25.0,6.140442080000001,0.2000144,3.0009909,8.3412821664,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-13,TCS,20000,480,liquidity_vacuum,0.2,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-13,ICICIBANK,20000,480,liquidity_vacuum,0.2,long,0.6825173737650579,0.18251737376505794,1,0,1412.43,1412.655,70,15.749999999985448,82.5633620657,19.774020000000004,-86.58738206571456,1.5929992990796644,long,40.0,25.0,6.071107665,0.19775595,2.9661030000000004,8.3283954507,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-30,HCLTECH,5000,480,liquidity_vacuum,0.2,short,0.3246559546835639,0.1753440453164361,1,0,1223.965,1223.1475,81,66.21749999998428,82.58672032917502,19.828233,-36.197453329190736,-6.679112556323988,short,40.0,25.0,6.08523465375,0.19821611249999999,2.9722484250000005,8.331021137925,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-30,INFY,20000,480,liquidity_vacuum,0.2,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-13,HCLTECH,20000,480,liquidity_vacuum,0.2,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-30,HCLTECH,10000,480,liquidity_vacuum,0.2,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-13,AXISBANK,20000,480,liquidity_vacuum,0.2,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-26,INFY,5000,480,liquidity_vacuum,0.2,short,0.3576662534621497,0.1423337465378503,0,0,1098.495,1099.065,91,-51.87000000002445,82.68082302176,19.992608999999998,-154.54343202178444,5.188917564487446,long,40.0,25.0,6.139323372,0.19997795999999998,3.0004474500000002,8.34107423976,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-30,HDFCBANK,20000,480,liquidity_vacuum,0.2,long,0.640021306972741,0.14002130697274096,1,0,820.4225,820.2987,121,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_liquidity_vacuum_top_0.20_cost200
2026-03-13,TCS,20000,480,shock_and_liquidity_vacuum,0.05,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-13,ICICIBANK,20000,480,shock_and_liquidity_vacuum,0.05,long,0.6825173737650579,0.18251737376505794,1,0,1412.43,1412.655,70,15.749999999985448,82.5633620657,19.774020000000004,-86.58738206571456,1.5929992990796644,long,40.0,25.0,6.071107665,0.19775595,2.9661030000000004,8.3283954507,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-30,HCLTECH,5000,480,shock_and_liquidity_vacuum,0.05,short,0.3246559546835639,0.1753440453164361,1,0,1223.965,1223.1475,81,66.21749999998428,82.58672032917502,19.828233,-36.197453329190736,-6.679112556323988,short,40.0,25.0,6.08523465375,0.19821611249999999,2.9722484250000005,8.331021137925,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-30,INFY,20000,480,shock_and_liquidity_vacuum,0.05,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-13,HCLTECH,20000,480,shock_and_liquidity_vacuum,0.05,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-30,HCLTECH,10000,480,shock_and_liquidity_vacuum,0.05,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-13,AXISBANK,20000,480,shock_and_liquidity_vacuum,0.05,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-30,HDFCBANK,20000,480,shock_and_liquidity_vacuum,0.05,long,0.640021306972741,0.14002130697274096,1,0,820.4225,820.2987,121,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-30,ICICIBANK,5000,480,shock_and_liquidity_vacuum,0.05,short,0.3849271208989619,0.11507287910103808,1,0,1416.0075,1415.04,70,67.72499999999127,82.58445539494998,19.824105,-34.68356039495872,-6.832590929073277,short,40.0,25.0,6.0839210775,0.198173325,2.971584,8.33077699245,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-30,INFY,10000,480,shock_and_liquidity_vacuum,0.05,short,0.3939815430491976,0.10601845695080242,1,0,1108.1625,1107.8475,90,28.349999999976717,82.6514745554,19.946924999999997,-74.24839955542328,-2.842543399544988,short,40.0,25.0,6.12283563,0.19944089999999998,2.9911882500000004,8.3380097754,horizon_480_shock_and_liquidity_vacuum_top_0.05_cost200
2026-03-13,TCS,20000,480,shock_and_liquidity_vacuum,0.1,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-13,ICICIBANK,20000,480,shock_and_liquidity_vacuum,0.1,long,0.6825173737650579,0.18251737376505794,1,0,1412.43,1412.655,70,15.749999999985448,82.5633620657,19.774020000000004,-86.58738206571456,1.5929992990796644,long,40.0,25.0,6.071107665,0.19775595,2.9661030000000004,8.3283954507,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-30,HCLTECH,5000,480,shock_and_liquidity_vacuum,0.1,short,0.3246559546835639,0.1753440453164361,1,0,1223.965,1223.1475,81,66.21749999998428,82.58672032917502,19.828233,-36.197453329190736,-6.679112556323988,short,40.0,25.0,6.08523465375,0.19821611249999999,2.9722484250000005,8.331021137925,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-30,INFY,20000,480,shock_and_liquidity_vacuum,0.1,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-13,HCLTECH,20000,480,shock_and_liquidity_vacuum,0.1,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-30,HCLTECH,10000,480,shock_and_liquidity_vacuum,0.1,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-13,AXISBANK,20000,480,shock_and_liquidity_vacuum,0.1,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
