trade_date,exchange,symbol,share,file_path_redacted,local_path,status,bytes_written,secret_material_recorded
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-040113_878894-002210.parquet,existing,34470,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-063112_582821-022370.parquet,existing,34770,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-092324_965135-045153.parquet,existing,34651,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-045141_591856-009058.parquet,existing,35490,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-094401_842395-047906.parquet,existing,35651,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-044105_211222-007617.parquet,existing,34631,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-055826_794778-018019.parquet,existing,35653,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-085040_598077-040834.parquet,existing,34869,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-054304_710488-015971.parquet,existing,35397,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-040059_116953-002178.parquet,existing,34524,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-063058_337597-022338.parquet,existing,34998,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-092310_467557-045121.parquet,existing,34588,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-045127_330120-009026.parquet,existing,35747,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-094347_617914-047874.parquet,existing,34635,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-044050_960932-007585.parquet,existing,34706,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-055811_795293-017987.parquet,existing,36102,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-085026_424766-040802.parquet,existing,34899,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-054250_256991-015939.parquet,existing,35791,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-040044_592990-002146.parquet,existing,34486,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-063044_078896-022306.parquet,existing,35004,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-092255_967980-045089.parquet,existing,34676,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-045113_086335-008994.parquet,existing,35967,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-094333_328148-047842.parquet,existing,34708,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-044036_709309-007553.parquet,existing,34472,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-055757_013024-017955.parquet,existing,35741,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-085012_087831-040770.parquet,existing,34665,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-054235_964876-015907.parquet,existing,35803,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-040030_335675-002114.parquet,existing,34436,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-063029_596758-022274.parquet,existing,34995,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-092241_471070-045057.parquet,existing,34677,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-045059_102738-008962.parquet,existing,35901,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-094319_087147-047810.parquet,existing,34474,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-044022_712693-007521.parquet,existing,34722,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-055742_730255-017923.parquet,existing,35708,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-084957_340645-040738.parquet,existing,34839,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-054221_473012-015875.parquet,existing,35787,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-040016_321192-002082.parquet,existing,34474,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-063015_331092-022242.parquet,existing,34643,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-092226_720008-045025.parquet,existing,34810,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-045044_844819-008930.parquet,existing,36011,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-094304_827546-047778.parquet,existing,34497,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-044008_211088-007489.parquet,existing,34712,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-055728_229977-017891.parquet,existing,35646,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-084943_359265-040706.parquet,existing,34696,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-054206_997385-015843.parquet,existing,35904,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-040002_325088-002050.parquet,existing,34641,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-063000_608302-022210.parquet,existing,34834,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-034930_961478-000609.parquet,existing,36123,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-054402_212922-016099.parquet,existing,35663,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-045030_352938-008898.parquet,existing,35772,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-094250_585524-047746.parquet,existing,34485,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-062210_216121-021153.parquet,existing,34698,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-055713_995989-017859.parquet,existing,35576,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-084929_098047-040674.parquet,existing,34524,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-035948_577517-002018.parquet,existing,34708,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-035110_191117-000835.parquet,existing,34518,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-062946_359528-022178.parquet,existing,34864,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-091555_855233-044162.parquet,existing,34821,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-054152_719517-015811.parquet,existing,35500,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-074320_839775-031970.parquet,existing,35164,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-045015_859808-008866.parquet,existing,36459,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-094236_343080-047714.parquet,existing,34370,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-062155_966297-021121.parquet,existing,34994,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-055659_732366-017827.parquet,existing,35430,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-084914_846628-040642.parquet,existing,34816,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-035934_578071-001986.parquet,existing,34490,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-035055_939383-000803.parquet,existing,34521,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-062931_845271-022146.parquet,existing,34952,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-091541_347537-044130.parquet,existing,34669,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-054138_245029-015779.parquet,existing,35427,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-074306_597745-031938.parquet,existing,34975,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-045001_109878-008834.parquet,existing,35935,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-094222_099919-047682.parquet,existing,34656,0
2026-07-24,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-062141_719004-021089.parquet,existing,34804,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-055645_450575-017795.parquet,existing,35402,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-084900_589567-040610.parquet,existing,34604,0
2026-07-24,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-035920_326836-001954.parquet,existing,34480,0
2026-07-24,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-24/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-035041_699151-000771.parquet,existing,34466,0
