shard_index,trade_date,symbol,strategy_id,transition_type,side,spread_bucket,spread_change_bucket,recent_return_bucket,signal_rows,mean_gross_bps,median_gross_bps,mean_after_cost_bps,cost_clearing_rate,adverse_direction_rate,worst_gross_bps,best_gross_bps,mean_spread_bps,mean_spread_change_bps,mean_abs_recent_return_bps,mean_cost_bps
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,200,0.0,-0.0,-11.005020168412978,0.0,1.0,-0.0,-0.0,1.4912667789419862,0.0013332901757313054,8.939600932600094,11.005020168412978
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,450,0.0,-0.0,-10.993623712873296,0.0,1.0,-0.0,-0.0,1.4836691419155306,-0.0012842810147638427,8.659052886391308,10.993623712873296
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,200,0.0,0.0,-11.005020168412944,0.0,1.0,0.0,0.0,1.4912667789419871,0.0013332901757313054,8.939600932600117,11.005020168412944
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,0.0,-10.995627118759844,0.0,1.0,0.0,0.0,1.4850047458398798,0.00519600396444304,34.865336807054454,10.995627118759844
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,-0.0,-10.995627118759824,0.0,1.0,-0.0,-0.0,1.485004745839877,0.005196003964443053,34.86533680705457,10.995627118759824
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2350,0.0,-0.0,-10.99418167765667,0.0,1.0,-0.0,-0.0,1.484041118437808,-0.004428258195738741,29.84804394287673,10.99418167765667
2,2026-01-01,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2350,0.0,0.0,-10.994181677656725,0.0,1.0,0.0,0.0,1.4840411184378015,-0.004428258195738768,29.84804394287692,10.994181677656725
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,200,0.0,-0.0,-13.082052615371673,0.0,1.0,-0.0,-0.0,2.875955076914443,-0.0011714224588015298,4.074422739975265,13.082052615371673
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1650,0.0,0.0,-13.074744724287081,0.0,1.0,0.0,0.0,2.871083149524715,0.011070400095496766,38.374919310880955,13.074744724287081
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,850,0.0,0.0,-13.06759430790708,0.0,1.0,0.0,0.0,2.8663162052713673,-0.002158774471561157,7.533990427313587,13.06759430790708
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,0.0,-13.077131745093977,0.0,1.0,0.0,0.0,2.8726744967293163,0.0022601455947139472,7.856448779650754,13.077131745093977
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2400,0.0,0.0,-13.071214242243784,0.0,1.0,0.0,0.0,2.8687294948292137,-0.008550073242890956,29.83558355524546,13.071214242243784
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-13.045076707693772,0.0,1.0,-0.0,-0.0,2.8513044717958462,0.0012189692307700284,4.27512825384779,13.045076707693772
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-13.045076707693772,0.0,1.0,0.0,0.0,2.8513044717958462,0.0012189692307700284,4.27512825384779,13.045076707693772
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,-0.0,-13.077131745093979,0.0,1.0,-0.0,-0.0,2.872674496729318,0.0022601455947139472,7.8564487796507585,13.077131745093979
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,850,0.0,-0.0,-13.067594307907063,0.0,1.0,-0.0,-0.0,2.8663162052713766,-0.002158774471561157,7.533990427313584,13.067594307907063
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1650,0.0,-0.0,-13.074744724287104,0.0,1.0,-0.0,-0.0,2.8710831495247113,0.011070400095496771,38.374919310881104,13.074744724287104
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,200,0.0,0.0,-13.082052615371673,0.0,1.0,0.0,0.0,2.875955076914443,-0.0011714224588015298,4.074422739975265,13.082052615371673
3,2026-01-01,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2400,0.0,-0.0,-13.071214242243839,0.0,1.0,-0.0,-0.0,2.868729494829222,-0.008550073242890963,29.83558355524545,13.071214242243839
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,-0.0,-13.936185006817363,0.0,1.0,-0.0,-0.0,3.445376671211568,0.0015248530139049254,4.426780801563553,13.936185006817363
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1450,0.0,-0.0,-13.963079529886063,0.0,1.0,-0.0,-0.0,3.463306353257361,0.00853831033856484,24.625402578950126,13.963079529886063
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,0.0,-13.959860855688861,0.0,1.0,0.0,0.0,3.461160570459232,-0.007062541733871213,20.40225216452181,13.959860855688861
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,400,0.0,-0.0,-13.948651075430172,0.0,1.0,-0.0,-0.0,3.453687383620125,-0.0013503690247167466,3.9086965805951217,13.948651075430172
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,400,0.0,0.0,-13.948651075430185,0.0,1.0,0.0,0.0,3.4536873836201245,-0.0013503690247167466,3.908696580595115,13.948651075430185
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,-0.0,-13.959860855688904,0.0,1.0,-0.0,-0.0,3.4611605704592274,-0.007062541733871187,20.40225216452177,13.959860855688904
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,0.0,-13.95095610933483,0.0,1.0,0.0,0.0,3.4552240728898798,0.002451580031948053,7.090638028852354,13.95095610933483
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,-0.0,-13.950956109334838,0.0,1.0,-0.0,-0.0,3.4552240728898775,0.002451580031948053,7.0906380288523545,13.950956109334838
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,1300,0.0,-0.0,-13.948996584016902,0.0,1.0,-0.0,-0.0,3.4539177226779283,-0.0026520111547040626,7.678730163312146,13.948996584016902
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1450,0.0,0.0,-13.963079529886055,0.0,1.0,0.0,0.0,3.463306353257355,0.008538310338564857,24.625402578950123,13.963079529886055
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,1300,0.0,0.0,-13.948996584016909,0.0,1.0,0.0,0.0,3.4539177226779305,-0.0026520111547040626,7.678730163312147,13.948996584016909
4,2026-01-01,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,0.0,-13.936185006817363,0.0,1.0,0.0,0.0,3.445376671211568,0.0015248530139049254,4.426780801563553,13.936185006817363
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,0.0,-11.1043512803969,0.0,1.0,0.0,0.0,1.5574875202646101,-0.0013848938783781461,8.894887364271922,11.1043512803969
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,0.0,-11.09089293539092,0.0,1.0,0.0,0.0,1.548515290260611,0.004177061199198869,26.892884207516044,11.09089293539092
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2350,0.0,-0.0,-11.091735554042433,0.0,1.0,-0.0,-0.0,1.5490770360282924,-0.003406492778362996,21.977429033483922,11.091735554042433
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,-0.0,-11.090892935390906,0.0,1.0,-0.0,-0.0,1.54851529026061,0.0041770611991988746,26.892884207516023,11.090892935390906
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-11.102031249168927,0.0,1.0,0.0,0.0,1.5559408327792854,0.001220621756601949,7.846059882484929,11.102031249168927
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,-0.0,-11.104351280396916,0.0,1.0,-0.0,-0.0,1.557487520264611,-0.0013848938783781461,8.894887364271915,11.104351280396916
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,-0.0,-11.102031249168927,0.0,1.0,-0.0,-0.0,1.5559408327792859,0.001220621756601949,7.846059882484931,11.102031249168927
5,2026-01-01,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2350,0.0,0.0,-11.091735554042451,0.0,1.0,0.0,0.0,1.5490770360282924,-0.003406492778362993,21.97742903348392,11.091735554042451
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-11.185899996768072,0.0,1.0,0.0,0.0,1.6118533311787158,0.0014469783485733562,8.974360789282262,11.185899996768072
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,-0.0,-11.18589999676807,0.0,1.0,-0.0,-0.0,1.6118533311787158,0.0014469783485733562,8.974360789282262,11.18589999676807
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,-0.0,-11.176578737528638,0.0,1.0,-0.0,-0.0,1.6056391583524188,-0.0014032133737190422,8.73860074580998,11.176578737528638
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2150,0.0,-0.0,-11.172937809827893,0.0,1.0,-0.0,-0.0,1.6032118732186003,-0.004746460625190558,29.589684785818037,11.172937809827893
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,0.0,-11.176578737528638,0.0,1.0,0.0,0.0,1.6056391583524185,-0.0014032133737190422,8.73860074580998,11.176578737528638
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2150,0.0,0.0,-11.172937809827902,0.0,1.0,0.0,0.0,1.6032118732186014,-0.004746460625190558,29.589684785818033,11.172937809827902
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1550,0.0,0.0,-11.178902788311902,0.0,1.0,0.0,0.0,1.607188525541274,0.005909363994699084,36.64818492512633,11.178902788311902
6,2026-01-01,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1550,0.0,-0.0,-11.178902788311877,0.0,1.0,-0.0,-0.0,1.6071885255412763,0.0059093639946990835,36.64818492512623,11.178902788311877
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1350,0.0,-0.0,-14.26666135720513,0.0,1.0,-0.0,-0.0,3.6656942381367674,0.012727765660181429,34.58199892596119,14.26666135720513
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,450,0.0,0.0,-14.261419815181945,0.0,1.0,0.0,0.0,3.662199876787977,0.0029072523046017474,7.933229020250391,14.261419815181945
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,250,0.0,-0.0,-14.282655055659998,0.0,1.0,-0.0,-0.0,3.676356703773331,0.001486995723810569,4.0434653586207645,14.282655055659998
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,400,0.0,0.0,-14.250840829079541,0.0,1.0,0.0,0.0,3.655147219386365,-0.0029687114228013067,8.119140377939035,14.250840829079541
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,400,0.0,-0.0,-14.25084082907954,0.0,1.0,-0.0,-0.0,3.655147219386363,-0.0029687114228013067,8.11914037793904,14.25084082907954
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,450,0.0,-0.0,-14.261419815181968,0.0,1.0,-0.0,-0.0,3.6621998767879735,0.0029072523046017474,7.933229020250397,14.261419815181968
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,300,0.0,0.0,-14.275915435826855,0.0,1.0,0.0,0.0,3.671863623884563,-0.0012938279688536152,3.521795621653407,14.275915435826855
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1350,0.0,0.0,-14.266661357205146,0.0,1.0,0.0,0.0,3.66569423813677,0.012727765660181429,34.58199892596117,14.266661357205146
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,300,0.0,-0.0,-14.27591543582684,0.0,1.0,-0.0,-0.0,3.671863623884564,-0.0012938279688536152,3.5217956216534048,14.27591543582684
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2500,0.0,0.0,-14.265556489366695,0.0,1.0,0.0,0.0,3.6649576595778113,-0.008379006701240869,22.84976379661321,14.265556489366695
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2500,0.0,-0.0,-14.265556489366672,0.0,1.0,-0.0,-0.0,3.6649576595778095,-0.00837900670124086,22.84976379661317,14.265556489366672
7,2026-01-01,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,250,0.0,0.0,-14.282655055660006,0.0,1.0,0.0,0.0,3.676356703773329,0.001486995723810569,4.043465358620761,14.282655055660006
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-12.937102768205488,0.0,1.0,0.0,0.0,2.779321845470337,-0.0011591777457313768,4.170721534826336,12.937102768205488
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,650,0.0,0.0,-12.893159815906516,0.0,1.0,0.0,0.0,2.750026543937693,-0.0019455735585158784,7.082954328417626,12.893159815906516
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-12.871806478351653,0.0,1.0,0.0,0.0,2.735790985567772,0.0011222223210962667,4.102003144870195,12.871806478351653
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-12.937102768205488,0.0,1.0,-0.0,-0.0,2.779321845470337,-0.0011591777457313768,4.170721534826336,12.937102768205488
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-12.871806478351653,0.0,1.0,-0.0,-0.0,2.735790985567772,0.0011222223210962667,4.102003144870195,12.871806478351653
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2550,0.0,0.0,-12.889639770114902,0.0,1.0,0.0,0.0,2.7476798467432904,-0.007615719963859121,27.697872025594858,12.889639770114902
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,0.0,-12.894529167701611,0.0,1.0,0.0,0.0,2.7509394451344122,0.009410412633398611,34.068327027198364,12.894529167701611
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2550,0.0,-0.0,-12.889639770114922,0.0,1.0,-0.0,-0.0,2.7476798467432917,-0.007615719963859131,27.697872025594904,12.889639770114922
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,-0.0,-12.894529167701611,0.0,1.0,-0.0,-0.0,2.750939445134417,0.009410412633398613,34.06832702719832,12.894529167701611
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,550,0.0,0.0,-12.894138039637786,0.0,1.0,0.0,0.0,2.7506786930918556,0.0019215244344353137,6.990947109182451,12.894138039637786
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,650,0.0,-0.0,-12.893159815906532,0.0,1.0,-0.0,-0.0,2.750026543937687,-0.0019455735585158784,7.082954328417624,12.893159815906532
8,2026-01-01,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,550,0.0,-0.0,-12.894138039637786,0.0,1.0,-0.0,-0.0,2.7506786930918556,0.0019215244344353137,6.990947109182461,12.894138039637786
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,-0.0,-12.344165683583027,0.0,1.0,-0.0,-0.0,2.3840304557220158,-0.0016806438076925215,7.046624332475624,12.344165683583027
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,0.0,-12.358524742796783,0.0,1.0,0.0,0.0,2.3936031618645304,0.0018494034235247703,7.724756198534676,12.358524742796783
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2550,0.0,-0.0,-12.355244387599484,0.0,1.0,-0.0,-0.0,2.3914162583996683,-0.00552027673916112,23.0629025907163,12.355244387599484
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2550,0.0,0.0,-12.355244387599484,0.0,1.0,0.0,0.0,2.3914162583996683,-0.0055202767391611205,23.0629025907163,12.355244387599484
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1550,0.0,-0.0,-12.3573243132751,0.0,1.0,-0.0,-0.0,2.392802875516727,0.007184167736597035,29.917647419111947,12.3573243132751
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1550,0.0,0.0,-12.3573243132751,0.0,1.0,0.0,0.0,2.392802875516727,0.007184167736597035,29.917647419111947,12.3573243132751
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,-0.0,-12.358524742796783,0.0,1.0,-0.0,-0.0,2.3936031618645304,0.0018494034235247703,7.724756198534676,12.358524742796783
9,2026-01-01,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-12.344165683583027,0.0,1.0,0.0,0.0,2.3840304557220158,-0.0016806438076925215,7.046624332475624,12.344165683583027
10,2026-01-01,GOLDBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S01_le_1bp,C01_lt_1bp,R04_ge_10bp,1150,0.0,0.0,-10.030543656207998,0.0,1.0,0.0,0.0,0.8416157708053266,0.0025569043498449803,30.241737448311426,10.030543656207998
10,2026-01-01,GOLDBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S01_le_1bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,0.0,-10.031845189566061,0.0,1.0,0.0,0.0,0.8424834597107195,-0.0017133220710725406,20.32196448889251,10.031845189566061
