strategy_id,transition_type,side,spread_bucket,spread_change_bucket,recent_return_bucket,shard_symbol_label_rows,symbols,trade_dates,signal_rows,mean_gross_bps,median_gross_bps,mean_after_cost_bps,mean_cost_clearing_rate,mean_adverse_direction_rate,worst_gross_bps,best_gross_bps,mean_spread_bps,mean_spread_change_bps,mean_abs_recent_return_bps,mean_cost_bps,label_candidate
P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,20,20,1,6700,0.0,0.0,-11.391576096069855,0.0,1.0,0.0,0.0,1.7489707307132392,0.001374384245283877,8.023626831387237,11.391576096069855,False
P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,20,20,1,6700,0.0,-0.0,-11.391576096069857,0.0,1.0,-0.0,-0.0,1.7489707307132396,0.001374384245283877,8.023626831387235,11.391576096069857,False
P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,2,2,1,250,0.0,-0.0,-12.040984260687477,0.0,1.0,-0.0,-0.0,2.181909507124984,-0.0010717834168661269,4.911707903718831,12.040984260687477,False
P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,2,2,1,250,0.0,0.0,-12.04098426068749,0.0,1.0,0.0,0.0,2.181909507124987,-0.0010717834168661269,4.911707903718831,12.04098426068749,False
P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,1,1,1,50,0.0,0.0,-12.051832784590136,0.0,1.0,0.0,0.0,2.1891418563934155,0.0010777461138635758,4.923144248126788,12.051832784590136,False
P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,1,1,1,50,0.0,-0.0,-12.051832784590136,0.0,1.0,-0.0,-0.0,2.1891418563934155,0.0010777461138635758,4.923144248126788,12.051832784590136,False
P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,10,10,1,1150,0.0,0.0,-13.308989255621839,0.0,1.0,0.0,0.0,3.0272461704145566,0.001262025479640978,4.16656926717219,13.308989255621839,False
P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,10,10,1,1150,0.0,-0.0,-13.308989255621839,0.0,1.0,-0.0,-0.0,3.027246170414556,0.001262025479640978,4.166569267172191,13.308989255621839,False
P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,11,11,1,7900,0.0,-0.0,-13.311583175582763,0.0,1.0,-0.0,-0.0,3.0289754503885096,-0.0023237040084164505,7.6370621765987154,13.311583175582763,False
P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,11,11,1,7900,0.0,0.0,-13.311583175582767,0.0,1.0,0.0,0.0,3.0289754503885105,-0.0023237040084164505,7.6370621765987154,13.311583175582767,False
P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,11,11,1,4900,0.0,0.0,-13.31715960869538,0.0,1.0,0.0,0.0,3.0326930724635917,0.0021807074361020855,7.170738825189809,13.31715960869538,False
P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,11,11,1,4900,0.0,-0.0,-13.317159608695384,0.0,1.0,-0.0,-0.0,3.032693072463591,0.0021807074361020855,7.170738825189814,13.317159608695384,False
P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,11,11,1,25600,0.0,0.0,-13.31851401919754,0.0,1.0,0.0,0.0,3.0335960127983643,-0.007792531663101989,26.057577870193384,13.31851401919754,False
P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,11,11,1,25600,0.0,-0.0,-13.318514019197561,0.0,1.0,-0.0,-0.0,3.0335960127983683,-0.007792531663101995,26.057577870193374,13.318514019197561,False
P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,10,10,1,2000,0.0,-0.0,-13.320830650676148,0.0,1.0,-0.0,-0.0,3.0351404337841017,-0.0012339635255748608,4.091250971722426,13.320830650676148,False
P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,10,10,1,2000,0.0,0.0,-13.320830650676152,0.0,1.0,0.0,0.0,3.0351404337841017,-0.0012339635255748608,4.091250971722426,13.320830650676152,False
P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,11,11,1,17600,0.0,-0.0,-13.322287746394386,0.0,1.0,-0.0,-0.0,3.036111830929595,0.010053921757411545,33.332722507650104,13.322287746394386,False
P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,11,11,1,17600,0.0,0.0,-13.322287746394393,0.0,1.0,0.0,0.0,3.036111830929593,0.010053921757411542,33.332722507650104,13.322287746394393,False
