trade_date,symbol,bar_events,bar_id,rows_in_bar,open_mid_price,close_mid_price,avg_spread,avg_tick_size_proxy,avg_l1_imbalance,bar_return,next_bar_return
2026-01-01,AXISBANK,5000,4,5000,1336.1,1332.8000000000002,0.20000000000004547,0.20000000000004547,0.017531843160096282,-0.00246987500935536,0.006752701080432244
2026-01-01,AXISBANK,5000,5,5000,1332.8000000000002,1341.8000000000002,0.20000000000004547,0.20000000000004547,0.025866662718984735,0.006752701080432244,0.0016395886123117265
2026-01-01,AXISBANK,5000,6,5000,1341.8000000000002,1344.0,0.19999999999998763,0.19999999999998763,0.027587949105155888,0.0016395886123117265,-0.0037202380952381375
2026-01-01,AXISBANK,5000,7,5000,1344.0,1339.0,0.19999999999999854,0.19999999999999854,0.023682577872351118,-0.0037202380952381375,0.007020164301717813
2026-01-01,AXISBANK,5000,8,5000,1339.0,1348.4,0.1999999999999698,0.1999999999999698,0.02230140072859395,0.007020164301717813,0.004968851972708244
2026-01-01,AXISBANK,5000,9,5000,1348.4,1355.1,0.19999999999986504,0.19999999999986504,0.02815491001571578,0.004968851972708244,0.0007379529186037903
2026-01-01,AXISBANK,5000,10,5000,1355.1,1356.1,0.19999999999995524,0.19999999999995524,0.02643983265000789,0.0007379529186037903,0.0008848904948015601
2026-01-01,AXISBANK,5000,11,5000,1356.1,1357.3000000000002,0.19999999999995524,0.19999999999995524,0.0245170155697283,0.0008848904948015601,0.0011788108745303116
2026-01-01,AXISBANK,5000,12,5000,1357.3000000000002,1358.9,0.20000000000004547,0.20000000000004547,0.02393985109983098,0.0011788108745303116,-0.0014717786444918834
2026-01-01,AXISBANK,5000,13,5000,1358.9,1356.9,0.20000000000004547,0.20000000000004547,0.025345056258759092,-0.0014717786444918834,0.0014739479696366242
2026-01-01,AXISBANK,5000,14,5000,1356.9,1358.9,0.20000000000004547,0.20000000000004547,0.025697170718950734,0.0014739479696366242,0.0005887114577964869
2026-01-01,AXISBANK,5000,15,5000,1358.9,1359.6999999999998,0.19999999999995524,0.19999999999995524,0.02321349330263972,0.0005887114577964869,-0.0016180039714641659
2026-01-01,AXISBANK,5000,16,5000,1359.6999999999998,1357.5,0.19999999999996945,0.19999999999996945,0.016982227107989044,-0.0016180039714641659,-0.002725598526703399
2026-01-01,AXISBANK,5000,17,5000,1357.5,1353.8000000000002,0.19999999999994106,0.19999999999994106,0.01882773325854742,-0.002725598526703399,-0.0028069138720639986
2026-01-01,AXISBANK,5000,18,5000,1353.8000000000002,1350.0,0.19999999999996582,0.19999999999996582,0.011029573796731171,-0.0028069138720639986,0.0036296296296296493
2026-01-01,AXISBANK,5000,19,5000,1350.0,1354.9,0.20000000000003493,0.20000000000003493,0.01944001244464716,0.0036296296296296493,-0.0013285113292494932
2026-01-01,AXISBANK,5000,20,5000,1354.9,1353.1,0.20000000000004547,0.20000000000004547,0.017908211180939337,-0.0013285113292494932,0.0044342620648880615
2026-01-01,AXISBANK,5000,21,5000,1353.1,1359.1,0.20000000000004547,0.20000000000004547,0.02557901519288481,0.0044342620648880615,0.0008093591347213547
2026-01-01,AXISBANK,5000,22,5000,1359.1,1360.1999999999998,0.20000000000004547,0.20000000000004547,0.02790745163326817,0.0008093591347213547,-0.002205558006175612
2026-01-01,AXISBANK,5000,23,5000,1360.1999999999998,1357.1999999999998,0.20000000000004547,0.20000000000004547,0.02134825968357965,-0.002205558006175612,-0.0017683465959325018
2026-01-01,AXISBANK,5000,24,5000,1357.1999999999998,1354.8000000000002,0.20000000000004547,0.20000000000004547,0.026513752874964377,-0.0017683465959325018,-0.0003690581635665824
2026-01-01,AXISBANK,5000,25,5000,1354.8000000000002,1354.3000000000002,0.20000000000004547,0.20000000000004547,0.01666402863153239,-0.0003690581635665824,0.007236210588495773
2026-01-01,AXISBANK,5000,26,5000,1354.3000000000002,1364.1,0.20000000000004547,0.20000000000004547,0.016170175695424466,0.007236210588495773,-0.013562055567773679
2026-01-01,AXISBANK,5000,27,5000,1364.1,1345.6,0.20000000000004547,0.20000000000004547,0.01885797529571577,-0.013562055567773679,0.0036414982164090226
2026-01-01,AXISBANK,5000,28,5000,1345.6,1350.5,0.20000000000003784,0.20000000000003784,0.021182929567046434,0.0036414982164090226,-0.025101814142910128
2026-01-01,AXISBANK,5000,29,5000,1350.5,1316.6,0.19999999999987267,0.19999999999987267,0.01843966145579702,-0.025101814142910128,0.008810572687224516
2026-01-01,AXISBANK,5000,30,5000,1316.6,1328.1999999999998,0.20000000000004547,0.20000000000004547,0.02817239633906696,0.008810572687224516,-0.00015057973196797025
2026-01-01,AXISBANK,5000,31,5000,1328.1999999999998,1328.0,0.19999999999998727,0.19999999999998727,0.027625517641359988,-0.00015057973196797025,0.0
2026-01-01,AXISBANK,5000,32,5000,1328.0,1328.0,0.19999999999999854,0.19999999999999854,0.021493171046700354,0.0,0.006099397590361377
2026-01-01,AXISBANK,5000,33,5000,1328.0,1336.1,0.19999999999997017,0.19999999999997017,0.03268874067382287,0.006099397590361377,-0.00164658333957024
2026-01-01,AXISBANK,5000,34,5000,1336.1,1333.9,0.20000000000004547,0.20000000000004547,0.016719353530434744,-0.00164658333957024,0.005922482944748619
2026-01-01,AXISBANK,5000,35,5000,1333.9,1341.8000000000002,0.20000000000004547,0.20000000000004547,0.030287990319185058,0.005922482944748619,-0.00208674914294249
2026-01-01,AXISBANK,5000,36,5000,1341.8000000000002,1339.0,0.19999999999993306,0.19999999999993306,0.023877936535201136,-0.00208674914294249,0.001194921583270947
2026-01-01,AXISBANK,5000,37,5000,1339.0,1340.6,0.19999999999997745,0.19999999999997745,0.020014772375187635,0.001194921583270947,0.005818290317768371
2026-01-01,AXISBANK,5000,38,5000,1340.6,1348.4,0.19999999999995524,0.19999999999995524,0.02890580672123257,0.005818290317768371,0.003040640759418567
2026-01-01,AXISBANK,5000,39,5000,1348.4,1352.5,0.1999999999998825,0.1999999999998825,0.02805738405067608,0.003040640759418567,0.0022920517560072184
2026-01-01,AXISBANK,5000,40,5000,1352.5,1355.6,0.19999999999993778,0.19999999999993778,0.026013771464784095,0.0022920517560072184,-0.0001475361463557645
2026-01-01,AXISBANK,5000,41,5000,1355.6,1355.4,0.20000000000004547,0.20000000000004547,0.02157364141109256,-0.0001475361463557645,0.0025822635384389336
2026-01-01,AXISBANK,5000,42,5000,1355.4,1358.9,0.20000000000004547,0.20000000000004547,0.022786535448836485,0.0025822635384389336,-0.0033115019501066545
2026-01-01,AXISBANK,5000,43,5000,1358.9,1354.4,0.20000000000004547,0.20000000000004547,0.01863878264397063,-0.0033115019501066545,0.0045776727702302455
2026-01-01,AXISBANK,5000,44,5000,1354.4,1360.6,0.20000000000004547,0.20000000000004547,0.027029563950326813,0.0045776727702302455,0.001469939732470893
2026-01-01,AXISBANK,5000,45,5000,1360.6,1362.6,0.20000000000004547,0.20000000000004547,0.026570556766392008,0.001469939732470893,-0.002128284162630334
2026-01-01,AXISBANK,5000,46,5000,1362.6,1359.6999999999998,0.19999999999995524,0.19999999999995524,0.020163385317269418,-0.002128284162630334,-0.0013238214311978025
2026-01-01,AXISBANK,5000,47,5000,1359.6999999999998,1357.9,0.20000000000004547,0.20000000000004547,0.017351275631341964,-0.0013238214311978025,-0.0002945725016569867
2026-01-01,AXISBANK,5000,48,5000,1357.9,1357.5,0.19999999999991122,0.19999999999991122,0.020523543104696014,-0.0002945725016569867,-0.0055248618784530246
2026-01-01,AXISBANK,5000,49,5000,1357.5,1350.0,0.19999999999999854,0.19999999999999854,0.012620139926294474,-0.0055248618784530246,
2026-01-01,BAJAJ-AUTO,5000,0,5000,10259.5,10299.0,3.0,3.0,0.11059170467145593,0.0038500901603391036,0.0013108068744538404
2026-01-01,BAJAJ-AUTO,5000,1,5000,10299.0,10312.5,3.0,3.0,0.1111308799246256,0.0013108068744538404,0.006206060606060548
2026-01-01,BAJAJ-AUTO,5000,2,5000,10312.5,10376.5,3.0,3.0,0.08606883099674346,0.006206060606060548,-0.003083891485568313
2026-01-01,BAJAJ-AUTO,5000,3,5000,10376.5,10344.5,3.0,3.0,0.0915423521986154,-0.003083891485568313,0.0032867707477404196
2026-01-01,BAJAJ-AUTO,5000,4,5000,10344.5,10378.5,3.0,3.0,0.11122884112173342,0.0032867707477404196,0.003998651057474545
2026-01-01,BAJAJ-AUTO,5000,5,5000,10378.5,10420.0,3.0,3.0,0.11086029391897452,0.003998651057474545,-0.000575815738963481
2026-01-01,BAJAJ-AUTO,5000,6,5000,10420.0,10414.0,3.0,3.0,0.066852130798024,-0.000575815738963481,-0.0013443441521029387
2026-01-01,BAJAJ-AUTO,5000,7,5000,10414.0,10400.0,3.0,3.0,0.11101452316764658,-0.0013443441521029387,0.005048076923076961
2026-01-01,BAJAJ-AUTO,5000,8,5000,10400.0,10452.5,3.0,3.0,0.11086666829606279,0.005048076923076961,0.005883759866060823
2026-01-01,BAJAJ-AUTO,5000,9,5000,10452.5,10514.0,3.0,3.0,0.11025967033899206,0.005883759866060823,0.0008084458816814966
2026-01-01,BAJAJ-AUTO,5000,10,3568,10514.0,10522.5,3.0,3.0,0.11102877779612372,0.0008084458816814966,-0.00047517224994064744
2026-01-01,BAJAJ-AUTO,5000,11,4448,10521.5,10517.5,3.0,3.0,0.1104964185773991,-0.0003801739295727913,0.0011409555502732704
2026-01-01,BAJAJ-AUTO,5000,12,5000,10517.5,10529.5,3.0,3.0,0.1108519903165771,0.0011409555502732704,-0.0009497127119046933
2026-01-01,BAJAJ-AUTO,5000,13,5000,10529.5,10519.5,3.0,3.0,0.0672908683781678,-0.0009497127119046933,0.0012833309567945594
2026-01-01,BAJAJ-AUTO,5000,14,5000,10519.5,10533.0,3.0,3.0,0.11146128300103962,0.0012833309567945594,0.0045571062375391325
2026-01-01,BAJAJ-AUTO,5000,15,3016,10533.0,10581.0,3.0,3.0,0.11103998266611766,0.0045571062375391325,0.0002835270768357656
2026-01-01,BAJAJ-AUTO,5000,16,3328,10581.0,10584.0,3.0,3.0,0.11059116953678225,0.0002835270768357656,-0.002787226001511711
2026-01-01,BAJAJ-AUTO,5000,17,4688,10547.0,10554.5,3.0,3.0,0.11181559266784666,0.0007111026832273826,-0.005495286370742369
2026-01-01,BAJAJ-AUTO,5000,18,5000,10554.5,10496.5,3.0,3.0,0.06707224361845099,-0.005495286370742369,0.0027628257038059267
2026-01-01,BAJAJ-AUTO,5000,19,5000,10496.5,10525.5,3.0,3.0,0.11189274376415696,0.0027628257038059267,-0.0008550662676357623
2026-01-01,BAJAJ-AUTO,5000,20,5000,10525.5,10516.5,3.0,3.0,0.11155090052645353,-0.0008550662676357623,-0.0007131650263870748
2026-01-01,BAJAJ-AUTO,5000,21,5000,10516.5,10509.0,3.0,3.0,0.11127503653911851,-0.0007131650263870748,0.00504329622228572
2026-01-01,BAJAJ-AUTO,5000,22,5000,10509.0,10562.0,3.0,3.0,0.06678381994885005,0.00504329622228572,-0.00018935807612197042
2026-01-01,BAJAJ-AUTO,5000,23,5000,10562.0,10560.0,3.0,3.0,0.11118999697578617,-0.00018935807612197042,-0.0009943181818181657
2026-01-01,BAJAJ-AUTO,5000,24,5000,10560.0,10549.5,3.0,3.0,0.11100815527961504,-0.0009943181818181657,-0.0053557040618038565
2026-01-01,BAJAJ-AUTO,5000,25,5000,10549.5,10493.0,3.0,3.0,0.08866209629482541,-0.0053557040618038565,-0.0046221290384065306
2026-01-01,BAJAJ-AUTO,5000,26,5000,10493.0,10444.5,3.0,3.0,0.08989109315476901,-0.0046221290384065306,0.004260615635023113
2026-01-01,BAJAJ-AUTO,5000,27,5000,10444.5,10489.0,3.0,3.0,0.11119700057903058,0.004260615635023113,-0.001191724663933691
2026-01-01,BAJAJ-AUTO,5000,28,5000,10489.0,10476.5,3.0,3.0,0.11103952640496068,-0.001191724663933691,-0.02018803989882112
2026-01-01,BAJAJ-AUTO,5000,29,5000,10476.5,10265.0,3.0,3.0,0.1108106025039011,-0.02018803989882112,0.007744763760350715
2026-01-01,BAJAJ-AUTO,5000,30,5000,10265.0,10344.5,3.0,3.0,0.11131974137825765,0.007744763760350715,-0.0030934312919909113
2026-01-01,BAJAJ-AUTO,5000,31,5000,10344.5,10312.5,3.0,3.0,0.1108756547634154,-0.0030934312919909113,0.006206060606060548
2026-01-01,BAJAJ-AUTO,5000,32,5000,10312.5,10376.5,3.0,3.0,0.10340147881165326,0.006206060606060548,-0.0018792463740182619
2026-01-01,BAJAJ-AUTO,5000,33,5000,10376.5,10357.0,3.0,3.0,0.07411958762886962,-0.0018792463740182619,0.002075890701940697
2026-01-01,BAJAJ-AUTO,5000,34,5000,10357.0,10378.5,3.0,3.0,0.11127136472761674,0.002075890701940697,0.0031796502384737746
2026-01-01,BAJAJ-AUTO,5000,35,5000,10378.5,10411.5,3.0,3.0,0.11083565266499962,0.0031796502384737746,0.00024011909907306617
2026-01-01,BAJAJ-AUTO,5000,36,5000,10411.5,10414.0,3.0,3.0,0.06700151062351069,0.00024011909907306617,0.0009122335317841568
2026-01-01,BAJAJ-AUTO,5000,37,5000,10414.0,10423.5,3.0,3.0,0.11104634236288757,0.0009122335317841568,0.00450904206840308
2026-01-01,BAJAJ-AUTO,5000,38,5000,10423.5,10470.5,3.0,3.0,0.11042871799700363,0.00450904206840308,0.004154529392101702
2026-01-01,BAJAJ-AUTO,5000,39,5000,10470.5,10514.0,3.0,3.0,0.11025891056880893,0.004154529392101702,0.0011413353623739297
2026-01-01,BAJAJ-AUTO,5000,40,5000,10514.0,10526.0,3.0,3.0,0.11103261284825387,0.0011413353623739297,0.0006175185255556936
2026-01-01,BAJAJ-AUTO,5000,41,5000,10526.0,10532.5,3.0,3.0,0.1102611309294711,0.0006175185255556936,-0.003275575599335445
2026-01-01,BAJAJ-AUTO,5000,42,5000,10532.5,10498.0,3.0,3.0,0.09455918061362847,-0.003275575599335445,0.0020480091445989057
2026-01-01,BAJAJ-AUTO,5000,43,5000,10498.0,10519.5,3.0,3.0,0.08364345991560508,0.0020480091445989057,0.0012833309567945594
2026-01-01,BAJAJ-AUTO,5000,44,5000,10519.5,10533.0,3.0,3.0,0.1110392261842864,0.0012833309567945594,0.0045571062375391325
2026-01-01,BAJAJ-AUTO,5000,45,5000,10533.0,10581.0,3.0,3.0,0.11099607229071994,0.0045571062375391325,-0.0027880162555523613
2026-01-01,BAJAJ-AUTO,5000,46,5000,10581.0,10551.5,3.0,3.0,0.11074507128109817,-0.0027880162555523613,-0.00042647964744346734
2026-01-01,BAJAJ-AUTO,5000,47,5000,10551.5,10547.0,3.0,3.0,0.11136232188659394,-0.00042647964744346734,-0.0025599696596187993
2026-01-01,BAJAJ-AUTO,5000,48,5000,10547.0,10520.0,3.0,3.0,0.09029326403136878,-0.0025599696596187993,-0.004134980988593107
2026-01-01,BAJAJ-AUTO,5000,49,5000,10520.0,10476.5,3.0,3.0,0.08877281257331272,-0.004134980988593107,
2026-01-01,BANKBEES,5000,0,5000,598.99,601.5799999999999,0.20999999999997063,0.20999999999997063,0.33028521934912913,0.0043239453079348955,0.002609794208584093
2026-01-01,BANKBEES,5000,1,5000,601.5799999999999,603.15,0.20999999999996963,0.20999999999996963,0.33467334483629,0.002609794208584093,-0.0011274144076928172
2026-01-01,BANKBEES,5000,2,5000,603.15,602.47,0.21000000000003638,0.21000000000003638,0.3228986672056785,-0.0011274144076928172,0.0028715122744700228
2026-01-01,BANKBEES,5000,3,5000,602.47,604.2,0.21000000000003557,0.21000000000003557,0.33238111469137244,0.0028715122744700228,-0.0017378351539226733
2026-01-01,BANKBEES,5000,4,3808,604.2,603.15,0.20999999999998192,0.20999999999998192,0.3212301064276767,-0.0017378351539226733,0.002685899030091976
2026-01-01,BANKBEES,5000,5,4208,605.62,604.77,0.21000000000003638,0.21000000000003638,0.33140858093753195,-0.0014035203593012469,0.001372422573871157
2026-01-01,BANKBEES,5000,6,5000,604.77,605.6,0.20999999999999128,0.20999999999999128,0.3247149501269592,0.001372422573871157,0.001766842800528412
2026-01-01,BANKBEES,5000,7,5000,605.6,606.6700000000001,0.2099999999999868,0.2099999999999868,0.3305767443262548,0.001766842800528412,0.002884599535167398
2026-01-01,BANKBEES,5000,8,5000,606.6700000000001,608.4200000000001,0.20999999999997063,0.20999999999997063,0.33202172581748995,0.002884599535167398,-0.0032214588606555017
2026-01-01,BANKBEES,5000,9,5000,608.4200000000001,606.46,0.210000000000022,0.210000000000022,0.3323607981086981,-0.0032214588606555017,0.005540348910068049
2026-01-01,BANKBEES,5000,10,5000,606.46,609.8199999999999,0.21000000000000663,0.21000000000000663,0.33186091740344154,0.005540348910068049,0.001065888294906836
2026-01-01,BANKBEES,5000,11,4520,609.8199999999999,610.47,0.2099999999999726,0.2099999999999726,0.32952495377624774,0.001065888294906836,-0.001851032810785136
2026-01-01,BANKBEES,5000,12,3496,611.06,609.34,0.20999999999997185,0.20999999999997185,0.3234124940795441,-0.0028147808725819123,0.000525158368070322
2026-01-01,BANKBEES,5000,13,5000,609.34,609.66,0.21000000000003638,0.21000000000003638,0.3270231712731887,0.000525158368070322,0.0018206869402617176
2026-01-01,BANKBEES,5000,14,5000,609.66,610.77,0.21000000000003638,0.21000000000003638,0.33087535409291796,0.0018206869402617176,0.0006221654632676543
2026-01-01,BANKBEES,5000,15,5000,610.77,611.15,0.21000000000003638,0.21000000000003638,0.32820599178143206,0.0006221654632676543,-0.002372576290599615
2026-01-01,BANKBEES,5000,16,5000,611.15,609.7,0.20999999999995608,0.20999999999995608,0.3252285151719385,-0.002372576290599615,-0.0012137116614728827
2026-01-01,BANKBEES,5000,17,5000,609.7,608.96,0.20999999999998417,0.20999999999998417,0.32525094086470185,-0.0012137116614728827,0.0014450867052022698
2026-01-01,BANKBEES,5000,18,5000,608.96,609.84,0.20999999999999128,0.20999999999999128,0.33016671949070975,0.0014450867052022698,-0.0051160960251869225
2026-01-01,BANKBEES,5000,19,5000,609.84,606.72,0.21000000000003638,0.21000000000003638,0.3224207826985335,-0.0051160960251869225,0.0023239715189873333
2026-01-01,BANKBEES,5000,20,5000,606.72,608.13,0.20999999999999128,0.20999999999999128,0.3320620932386404,0.0023239715189873333,-0.000624866393698742
2026-01-01,BANKBEES,5000,21,5000,608.13,607.75,0.21000000000003638,0.21000000000003638,0.3271350639228321,-0.000624866393698742,0.0027478403948992813
2026-01-01,BANKBEES,5000,22,5000,607.75,609.4200000000001,0.20999999999999572,0.20999999999999572,0.3317057232772673,0.0027478403948992813,-0.00032818089330843847
2026-01-01,BANKBEES,5000,23,5000,609.4200000000001,609.22,0.21000000000003474,0.21000000000003474,0.3251411177187026,-0.00032818089330843847,-0.004530383112832825
2026-01-01,BANKBEES,5000,24,5000,609.22,606.46,0.20999999999999128,0.20999999999999128,0.32936111416031155,-0.004530383112832825,-0.0004287174751838041
2026-01-01,BANKBEES,5000,25,5000,606.46,606.2,0.20999999999997043,0.20999999999997043,0.32368975196821104,-0.0004287174751838041,-0.003678653909600871
