trade_date,exchange,symbol,parquet_files,bytes,rows,gap_rows,min_received_ms,max_received_ms,observed_seconds,ticks_per_second,median_gap_ms,p75_gap_ms,p90_gap_ms,p95_gap_ms,p99_gap_ms,gap_le_100ms_fraction,gap_le_500ms_fraction,gap_le_1s_fraction,gap_gt_5s_fraction,max_gap_ms
2026-07-08,NSE,HCLTECH,641,22176067,3301.0,3300.0,1783496075001.0,1783504900487.0,8825.486,0.3740303933403781,2000.0,4120.75,5941.299999999998,7000.0,8708.059999999998,0.09242424242424242,0.18272727272727274,0.2963636363636364,0.15666666666666668,96825.0
2026-07-08,NSE,HDFCBANK,641,23194299,14131.0,14130.0,1783496075001.0,1783504873227.0,8798.226,1.6061192335818606,500.0,750.0,1000.0,1250.0,4038.709999999999,0.21613588110403398,0.5707006369426751,0.9230714791224346,0.0004246284501061571,69564.0
2026-07-08,NSE,HINDUNILVR,641,22359521,5078.0,5077.0,1783496075001.0,1783504873227.0,8798.226,0.5771618051184408,1000.0,2577.0,4750.0,5997.2,7847.48,0.14969470159543039,0.3417372464053575,0.5779003348434114,0.08272601930273783,69565.0
2026-07-08,NSE,ICICIBANK,641,22984610,12547.0,12546.0,1783496075001.0,1783504873227.0,8798.226,1.4260829399017483,500.0,750.0,1001.0,3403.0,4478.999999999985,0.2064402996971146,0.5612944364737765,0.8979754503427387,0.0062968276741590945,69565.0
2026-07-08,NSE,INFY,641,22736564,9659.0,9658.0,1783496075001.0,1783504873227.0,8798.226,1.0978349499092204,500.0,1000.0,2250.0,3922.1499999999996,6357.040000000008,0.19993787533650859,0.5017601987989232,0.8290536342928142,0.02226133775108718,69565.0
2026-07-08,NSE,ITBEES,641,22089190,2703.0,2702.0,1783496075001.0,1783504881737.0,8806.736,0.30692415441998033,3001.0,4750.0,6314.100000000001,7230.149999999997,8911.0,0.06698741672834937,0.12768319763138417,0.20873427091043673,0.21058475203552923,75751.0
2026-07-08,NSE,ITC,641,22455233,7236.0,7235.0,1783496075001.0,1783504873227.0,8798.226,0.8224385234023313,749.0,1249.0,3752.800000000001,4815.399999999987,7419.98,0.18051140290255702,0.44657912923289567,0.7275742916378715,0.04340013821700069,68241.0
2026-07-08,NSE,JUNIORBEES,641,22568378,8213.0,8212.0,1783496075001.0,1783504873227.0,8798.226,0.9334836363603298,750.0,1000.0,3347.7000000000016,4214.149999999999,6498.670000000001,0.1850949829517779,0.37956648806624455,0.7607160253287871,0.02423283000487092,69565.0
2026-07-08,NSE,KOTAKBANK,641,22729760,9329.0,9328.0,1783496075001.0,1783504873227.0,8798.226,1.0603273887258635,500.0,999.0,3000.0,4051.2999999999993,6717.029999999995,0.19221698113207547,0.5173670668953688,0.8332975986277873,0.02722984562607204,69565.0
2026-07-08,NSE,LT,641,22958116,12329.0,12328.0,1783496075001.0,1783504873227.0,8798.226,1.4013052176654701,500.0,753.0,1001.0,3367.0,4345.919999999998,0.20295262816353019,0.5374756651524983,0.8865184944841012,0.004380272550292018,69565.0
2026-07-08,NSE,M&M,641,22867747,11303.0,11302.0,1783496075001.0,1783504873227.0,8798.226,1.2846908001681248,500.0,999.0,1250.0,3505.949999999999,4768.99,0.20261900548575473,0.5096443107414617,0.8651566094496549,0.008936471420987436,69565.0
2026-07-08,NSE,MARUTI,641,22559567,8257.0,8256.0,1783496075001.0,1783504873227.0,8798.226,0.9384846445181108,749.0,1000.0,3371.0,4212.0,6499.45,0.17974806201550386,0.4429505813953488,0.7658672480620154,0.026768410852713177,69564.0
2026-07-08,NSE,NESTLEIND,641,22225982,3845.0,3844.0,1783496075001.0,1783504900487.0,8825.486,0.43567005828347577,1251.0,3771.75,5541.800000000001,6750.0,8249.57,0.11576482830385015,0.2515608740894901,0.4375650364203954,0.13085327783558792,96824.0
2026-07-08,NSE,NIFTYBEES,641,22644435,9060.0,9059.0,1783496075001.0,1783504881737.0,8806.736,1.0287579870680805,501.0,1000.0,2999.2,4000.0,6466.360000000004,0.1910806932332487,0.4869190859918313,0.8016337344077713,0.022408654376862788,75751.0
2026-07-08,NSE,ONGC,641,22493341,6752.0,6751.0,1783496075001.0,1783504873227.0,8798.226,0.7674274336667414,750.0,1500.0,3769.0,5002.0,7500.0,0.16886387201896016,0.4273440971707895,0.692490001481262,0.050362909198637236,69565.0
2026-07-08,NSE,RELIANCE,640,23024087,13283.0,13282.0,1783496075001.0,1783504869237.0,8794.236,1.5104211440311583,500.0,750.75,1000.0,2777.6999999999935,4232.1900000000005,0.21141394368318026,0.5588766751995181,0.9104050594789941,0.003463333835265773,65575.0
2026-07-08,NSE,SBIN,640,22778539,10408.0,10407.0,1783496075001.0,1783504869237.0,8794.236,1.1835024668430547,500.0,999.0,1774.199999999999,3727.399999999998,5829.0,0.19765542423368887,0.5222446430287306,0.8518304987027961,0.015566445661573941,65575.0
2026-07-08,NSE,SUNPHARMA,641,22318682,4863.0,4862.0,1783496075001.0,1783504873227.0,8798.226,0.5527250607111024,1000.0,2750.0,5000.0,6110.499999999998,8167.39,0.1425339366515837,0.334841628959276,0.5738379267791033,0.09728506787330317,69241.0
2026-07-08,NSE,TCS,641,22407965,6135.0,6134.0,1783496075001.0,1783504873227.0,8798.226,0.6972996601814956,750.0,1996.0,4192.4,5251.0,7250.0,0.16286273231170525,0.3935441799804369,0.6494946201499837,0.05836322138897946,69565.0
2026-07-08,NSE,TECHM,641,22183936,3536.0,3535.0,1783496075001.0,1783504873227.0,8798.226,0.40189920104348303,1874.0,3989.0,5750.0,6778.499999999999,8835.599999999999,0.1057991513437058,0.21386138613861386,0.37142857142857144,0.15106082036775106,69241.0
2026-07-08,NSE,ULTRACEMCO,641,22236338,3957.0,3956.0,1783496075001.0,1783504873227.0,8798.226,0.4497497563713412,1250.0,3598.5,5500.0,6749.25,8524.449999999993,0.11956521739130435,0.24191102123356925,0.46359959555106167,0.13144590495449948,69241.0
2026-07-08,NSE,WIPRO,641,22169452,3162.0,3161.0,1783496075001.0,1783504873227.0,8798.226,0.3593906317023454,2248.0,4250.0,6000.0,7000.0,8995.0,0.09111040809870294,0.1755773489402088,0.286618158810503,0.17399557102182853,69241.0
2026-07-09,NSE,ADANIPORTS,893,31192035,8194.0,8193.0,1783578354738.0,1783591304477.0,12949.739,0.6327540655452593,1000.0,2000.0,4443.6,5312.4,7000.0,0.18979616746002687,0.3365067740754302,0.5232515562065178,0.0645673135603564,96550.0
2026-07-09,NSE,AXISBANK,892,31570078,13647.0,13646.0,1783578354738.0,1783591273852.0,12919.114,1.0563417893827705,501.0,1000.0,2001.0,4380.75,5697.549999999999,0.22783233181884802,0.488274952366994,0.7732668913967463,0.02279056133665543,73373.0
2026-07-09,NSE,BAJAJ-AUTO,892,31020945,7057.0,7056.0,1783578354738.0,1783591304477.0,12949.739,0.5449530681660842,1000.0,2749.0,4910.5,5939.25,8050.499999999998,0.17332766439909297,0.2906746031746032,0.5367063492063492,0.09027777777777778,103998.0
2026-07-09,NSE,BANKBEES,894,31580460,13163.0,13162.0,1783578354738.0,1783591288810.0,12934.072,1.0176996076718918,999.0,1000.0,1250.0,4450.0,5229.949999999997,0.22884060173225954,0.3217596110013676,0.7697158486552196,0.018082358304209088,52080.0
2026-07-09,NSE,BHARTIARTL,892,32238955,20070.0,20069.0,1783578354738.0,1783591273852.0,12919.114,1.5535121061707482,500.0,750.0,1000.0,1251.0,4846.0,0.2523294633514375,0.5786536449250087,0.9109571976680453,0.006029199262544222,73123.0
2026-07-09,NSE,BPCL,893,30924713,6272.0,6271.0,1783578354738.0,1783591304477.0,12949.739,0.4843340858066715,1749.0,3000.0,5000.0,5805.5,7590.800000000003,0.15627491628129486,0.2560995056609791,0.38446818689204276,0.09918673257853612,96550.0
2026-07-09,NSE,BRITANNIA,892,30916269,5418.0,5417.0,1783578354738.0,1783591305177.0,12950.439,0.41836419599366476,1996.0,3928.0,5375.200000000007,6590.799999999999,8189.200000000004,0.13937603839763707,0.22207864131438065,0.3470555658113347,0.12756138083810228,105198.0
2026-07-09,NSE,CIPLA,892,30907690,6646.0,6645.0,1783578354738.0,1783591304477.0,12949.739,0.5132149767651688,1500.0,2749.0,4889.6,5775.5999999999985,7505.479999999996,0.16478555304740405,0.272535741158766,0.4042136945071482,0.09194883370955606,100748.0
2026-07-09,NSE,DRREDDY,892,31896440,18814.0,18813.0,1783578354738.0,1783591272728.0,12917.99,1.4564185295080736,500.0,751.0,1001.0,3500.0,4950.0,0.2500398660500718,0.5612608302769362,0.8972519002817201,0.008717376282357943,71500.0
2026-07-09,NSE,GOLDBEES,893,31244094,10311.0,10310.0,1783578354738.0,1783591285977.0,12931.239,0.7973713887741152,750.0,1500.0,3999.0,4912.0,6729.82,0.208729388942774,0.39922405431619784,0.6672162948593598,0.04539282250242483,58249.0
2026-07-09,NSE,HCLTECH,892,31085265,8043.0,8042.0,1783578354738.0,1783591273852.0,12919.114,0.6225659128017602,1000.0,2001.0,4500.0,5324.849999999999,7001.18,0.18676946033325043,0.3318826162646108,0.5206416314349664,0.06565530962447153,72624.0
2026-07-09,NSE,HDFCBANK,892,32271288,20713.0,20712.0,1783578354738.0,1783591272728.0,12917.99,1.603422823519758,500.0,750.0,1000.0,1250.0,4796.669999999998,0.25357280803398996,0.5955001931247585,0.9184047894940132,0.005552336809578988,71249.0
2026-07-09,NSE,HINDUNILVR,892,31470657,12210.0,12209.0,1783578354738.0,1783591272728.0,12917.99,0.9451934859835005,730.0,1001.0,3000.0,4586.800000000001,6232.76,0.22344172331886314,0.4558931935457449,0.7472356458350398,0.03022360553689901,71500.0
2026-07-09,NSE,ICICIBANK,892,32126198,19313.0,19312.0,1783578354738.0,1783591273852.0,12919.114,1.4949167566754191,500.0,750.0,1001.0,2001.0,4942.779999999999,0.2518123446561723,0.5721830985915493,0.8969552609776305,0.00854391052195526,72624.0
2026-07-09,NSE,INFY,892,31629099,14044.0,14043.0,1783578354738.0,1783591272728.0,12917.99,1.0871660374408094,501.0,1000.0,2001.0,4344.799999999999,5472.9,0.23506373282062237,0.49747205013173823,0.7776828313038524,0.020579648223314106,71249.0
2026-07-09,NSE,ITBEES,894,30876542,4779.0,4778.0,1783578354738.0,1783591285977.0,12931.239,0.3695701548784305,2001.0,4496.75,5828.900000000001,6911.049999999997,8424.069999999996,0.12369192130598577,0.1919213059857681,0.30661364587693596,0.1598995395562997,56738.0
2026-07-09,NSE,ITC,892,31350471,13118.0,13117.0,1783578354738.0,1783591273851.0,12919.113,1.0153947875523652,501.0,1001.0,2001.0,4429.0,5604.84,0.22848212243653274,0.47297400320195165,0.7353053289624152,0.023785926660059464,72623.0
2026-07-09,NSE,JUNIORBEES,894,31522415,12782.0,12781.0,1783578354738.0,1783591273852.0,12919.114,0.9893867334865224,999.0,1000.0,1251.0,4511.0,5342.200000000001,0.22674282137547921,0.321649323214146,0.7647288944527032,0.02042093732884751,44613.0
2026-07-09,NSE,KOTAKBANK,892,31989996,18655.0,18654.0,1783578354738.0,1783591273851.0,12919.113,1.4439845831521096,500.0,751.0,1001.0,3000.0,4928.940000000002,0.24702476680604696,0.5660984239305242,0.8853865122761874,0.008094778599764126,72372.0
2026-07-09,NSE,LT,892,31871986,18512.0,18511.0,1783578354738.0,1783591273851.0,12919.113,1.4329157117829994,500.0,751.0,1001.0,3000.0,4941.600000000006,0.24752849656960726,0.545891632002593,0.8857976338393387,0.008805575063475771,72870.0
2026-07-09,NSE,M&M,892,31547955,14231.0,14230.0,1783578354738.0,1783591275977.0,12921.239,1.1013649697215568,501.0,1000.0,2000.0,4380.549999999999,5694.879999999976,0.2359803232607168,0.4921995783555868,0.8002108222066058,0.021925509486999298,72999.0
2026-07-09,NSE,MARUTI,892,31365200,12988.0,12987.0,1783578354738.0,1783591273852.0,12919.114,1.0053320993993862,683.0,1000.0,2502.0,4508.0,5902.119999999995,0.22976822976822978,0.46030646030646033,0.7746207746207746,0.02795102795102795,70874.0
2026-07-09,NSE,NESTLEIND,892,30965113,5894.0,5893.0,1783578354738.0,1783591273852.0,12919.114,0.4562232363612551,1749.0,3251.0,5209.8,6232.4,8075.079999999998,0.1511963346343119,0.2528423553368403,0.3845240115391142,0.11454267775326658,70874.0
2026-07-09,NSE,NIFTYBEES,894,31464910,13241.0,13240.0,1783578354738.0,1783591285977.0,12931.239,1.0239544718027407,750.0,1000.0,2000.0,4467.049999999999,5825.050000000003,0.23006042296072507,0.41027190332326285,0.7783987915407855,0.023413897280966767,56738.0
2026-07-09,NSE,ONGC,892,31134590,8729.0,8728.0,1783578354738.0,1783591273851.0,12919.113,0.6756655816850584,999.0,2000.0,4269.0,5206.149999999996,6997.919999999998,0.19282768102658113,0.35403299725022913,0.5689734188817599,0.05820348304307974,72372.0
2026-07-09,NSE,RELIANCE,893,32081703,18802.0,18801.0,1783578354738.0,1783591273852.0,12919.114,1.4553629606488494,500.0,751.0,1001.0,2999.0,4935.0,0.2486037976703367,0.5670974948141057,0.8903781713738631,0.008350619647891069,65925.0
2026-07-09,NSE,SBIN,893,31749737,15528.0,15527.0,1783578354738.0,1783591273851.0,12919.113,1.201940102234573,500.0,999.0,2000.0,4257.699999999999,5474.48,0.24344689895021576,0.5357119855735171,0.8250144908868423,0.01867714304115412,65924.0
2026-07-09,NSE,SUNPHARMA,892,31516068,13448.0,13447.0,1783578354738.0,1783591273852.0,12919.114,1.0409382562921885,501.0,1000.0,2250.0,4432.0,5614.539999999999,0.23254257455194466,0.491410723581468,0.7636647579385737,0.024466423737636647,73373.0
2026-07-09,NSE,TCS,892,31735785,15268.0,15267.0,1783578354738.0,1783591273851.0,12919.113,1.1818148815634635,500.0,1000.0,2000.0,4250.699999999999,5416.34,0.23999475993973932,0.5124778934957752,0.8194144232658676,0.016833693587476255,72870.0
2026-07-09,NSE,TECHM,893,31017941,6931.0,6930.0,1783578354738.0,1783591274477.0,12919.739,0.5364659456355891,1238.5,2749.0,4764.200000000001,5806.0999999999985,7677.9400000000005,0.17056277056277055,0.29668109668109666,0.47186147186147187,0.08816738816738817,66550.0
2026-07-09,NSE,ULTRACEMCO,893,30888286,5010.0,5009.0,1783578354738.0,1783591273851.0,12919.113,0.3877975213933031,2000.0,4250.0,5569.4,6863.799999999998,8476.560000000001,0.130564983030545,0.20742663206228787,0.3112397684168497,0.1447394689558794,65924.0
2026-07-09,NSE,WIPRO,893,31225283,9161.0,9160.0,1783578354738.0,1783591273852.0,12919.114,0.7091043549890496,751.0,2000.0,4227.0,5142.199999999997,7038.82,0.20327510917030567,0.38548034934497816,0.6017467248908297,0.05655021834061135,65925.0
2026-07-13,NSE,ADANIPORTS,1569,54744007,13886.0,13885.0,1783914093966.0,1783936900961.0,22806.995,0.6088482941308139,1000.0,2249.0,4556.6,5500.0,7275.639999999999,0.18509182571119914,0.33309326611451207,0.5463449765934462,0.07331652862801584,211229.0
2026-07-13,NSE,AXISBANK,1569,55030126,18309.0,18308.0,1783914093966.0,1783936869060.0,22775.094,0.803904475652219,749.0,1445.75,3877.2999999999993,4913.649999999998,6816.580000000002,0.20979899497487436,0.4421564343456412,0.6974546646274853,0.04588158182215425,211230.0
2026-07-13,NSE,BAJAJ-AUTO,1569,55531219,25141.0,25140.0,1783914093966.0,1783936869461.0,22775.495,1.1038618480081333,741.0,1000.0,1251.0,4410.049999999999,5750.0,0.2354813046937152,0.4569610182975338,0.826491646778043,0.021837708830548926,211230.0
2026-07-13,NSE,BANKBEES,1569,54858026,18916.0,18915.0,1783914311961.0,1783936885837.0,22573.876,0.8379597726150352,1000.0,1001.0,3909.600000000002,4833.0,7249.0,0.2120010573618821,0.30467882632831084,0.734020618556701,0.03965107057890563,41627.0
2026-07-13,NSE,BHARTIARTL,1569,55190740,19560.0,19559.0,1783914093966.0,1783936900961.0,22806.995,0.8576316169666368,749.0,1250.0,3250.0,4762.399999999994,6321.979999999967,0.21698450841045044,0.44005317245257936,0.7087785674114219,0.040288358300526614,211229.0
2026-07-13,NSE,BPCL,1569,54256472,10684.0,10683.0,1783914093966.0,1783936869060.0,22775.094,0.4691089310103396,1602.0,3000.0,5239.400000000003,6081.699999999999,8000.0,0.15557427688851447,0.25601422821304876,0.3921183188243003,0.11635308433960498,211229.0
2026-07-13,NSE,BRITANNIA,1569,54177058,8526.0,8525.0,1783914093966.0,1783936870211.0,22776.245,0.3743373852889271,2000.0,4341.0,5923.0,7000.799999999999,9130.04,0.12469208211143695,0.215366568914956,0.3456891495601173,0.17161290322580644,211233.0
2026-07-13,NSE,CIPLA,1569,54425687,11664.0,11663.0,1783914093966.0,1783936900961.0,22806.995,0.5114220439825589,1194.0,3000.0,5000.0,5953.9,7941.379999999999,0.16368001371859728,0.2926348280888279,0.47594958415502014,0.09697333447654977,211229.0
2026-07-13,NSE,DRREDDY,1569,54592935,12257.0,12256.0,1783914093966.0,1783936869211.0,22775.245,0.5381720372272615,1250.0,2750.0,4792.5,5750.0,7381.400000000009,0.17093668407310705,0.2997715404699739,0.4612434725848564,0.0868962140992167,211229.0
2026-07-13,NSE,GOLDBEES,1568,54501651,12982.0,12981.0,1783914310711.0,1783936882210.0,22571.499,0.5751501041202447,1000.0,2500.0,4700.0,5680.0,7691.800000000036,0.17463985825437178,0.3343347970110161,0.5085894769278175,0.08027116554964948,50999.0
2026-07-13,NSE,HCLTECH,1569,56185830,29266.0,29265.0,1783914093966.0,1783936869211.0,22775.245,1.2849916652927336,500.0,751.0,1250.0,4158.799999999999,5454.800000000003,0.2426447975397232,0.5613531522296258,0.8744917136511191,0.016641038783529814,211229.0
2026-07-13,NSE,HDFCBANK,1569,56719345,35959.0,35958.0,1783914093966.0,1783936869060.0,22775.094,1.5788738347248972,500.0,750.0,1000.0,1250.0,4813.43,0.2502085766727849,0.5902997942043495,0.9219645141554035,0.005895767284053618,211229.0
2026-07-13,NSE,HINDUNILVR,1569,54585232,12173.0,12172.0,1783914093966.0,1783936869060.0,22775.094,0.5344873658918817,1001.0,2751.0,4910.5999999999985,5859.449999999999,7902.159999999996,0.17375944791324352,0.31071311206046665,0.49613867893526126,0.09053565560302333,211231.0
2026-07-13,NSE,ICICIBANK,1569,55797042,26474.0,26473.0,1783914093966.0,1783936869060.0,22775.094,1.1624101309966053,500.0,1000.0,2000.0,4201.399999999998,5674.559999999998,0.2348052732973218,0.5253276923658067,0.8288444830582102,0.020058172477618708,211229.0
2026-07-13,NSE,INFY,1569,56702770,34511.0,34510.0,1783914093966.0,1783936869211.0,22775.245,1.5152855655339823,500.0,750.0,1000.0,2627.0999999999913,4886.819999999992,0.2484787018255578,0.5812807881773399,0.9121993625036221,0.007447116777745581,211229.0
2026-07-13,NSE,ITBEES,1569,54430478,11481.0,11480.0,1783914310462.0,1783936882210.0,22571.748,0.5086447004458848,1250.0,3000.0,5000.0,5993.0,8000.0,0.16411149825783972,0.29651567944250873,0.45993031358885017,0.09956445993031358,46146.0
2026-07-13,NSE,ITC,1569,54356124,12379.0,12378.0,1783914093966.0,1783936869211.0,22775.245,0.5435287304263906,1250.0,2669.75,4782.300000000001,5750.0,7532.459999999999,0.1736952657941509,0.3066731297463241,0.46841169817418,0.08587817094845694,211230.0
2026-07-13,NSE,JUNIORBEES,1568,54832707,17442.0,17441.0,1783914310462.0,1783936882210.0,22571.748,0.7727358997628363,999.0,1001.0,4251.0,5021.0,7501.5999999999985,0.2063528467404392,0.33140301588211685,0.7149246029470787,0.05171721804942377,50999.0
2026-07-13,NSE,KOTAKBANK,1569,54705403,14091.0,14090.0,1783914093966.0,1783936869060.0,22775.094,0.6187021664981931,1000.0,2250.0,4514.1,5475.549999999999,7299.880000000005,0.18899929027679205,0.35564229950319376,0.5629524485450674,0.07047551454932577,211229.0
2026-07-13,NSE,LT,1569,55064314,19466.0,19465.0,1783914093966.0,1783936869211.0,22775.245,0.8546999165102286,749.0,1250.0,3430.8000000000284,4750.0,6634.600000000006,0.21155920883637297,0.4409452864115078,0.7116362702286154,0.0394040585666581,211229.0
2026-07-13,NSE,M&M,1569,55603819,25699.0,25698.0,1783914093966.0,1783936900961.0,22806.995,1.1268034214941514,501.0,1000.0,1750.0,4285.449999999993,5565.059999999998,0.2351155731963577,0.4819052066308662,0.8254338859055179,0.01988481593898358,211229.0
2026-07-13,NSE,MARUTI,1569,55534811,27645.0,27644.0,1783914093966.0,1783936869060.0,22775.094,1.2138259451311155,502.0,1000.0,1250.0,4139.699999999997,5153.139999999999,0.2365070177977138,0.4716755896397048,0.8443061785559254,0.013348285342208074,206746.0
2026-07-13,NSE,NESTLEIND,1569,54577884,12918.0,12917.0,1783914093966.0,1783936870211.0,22776.245,0.5671698736995497,1000.0,2501.0,4851.399999999998,5800.199999999999,8079.68,0.18084694588526748,0.3105984361693892,0.5629790198962608,0.08802353487651932,211232.0
2026-07-13,NSE,NIFTYBEES,1568,55113499,22414.0,22413.0,1783914310711.0,1783936882210.0,22571.499,0.9930222179749781,749.0,1000.0,2751.7999999999993,4542.0,6547.720000000045,0.22558336679605587,0.44630348458483915,0.7907018248338018,0.028956409226788025,50999.0
2026-07-13,NSE,ONGC,1569,54856635,17305.0,17304.0,1783914093966.0,1783936869211.0,22775.245,0.7598161951715559,750.0,1749.0,4001.0,5000.0,6903.820000000007,0.20382570503929728,0.4077669902912621,0.6639505316689782,0.04987286176606565,211229.0
2026-07-13,NSE,RELIANCE,1569,55637533,26056.0,26055.0,1783914093966.0,1783936868460.0,22774.494,1.144086889482594,500.0,999.0,2001.0,4324.0,5822.459999999999,0.23669161389368643,0.5358664363845711,0.830128574170025,0.02360391479562464,211230.0
2026-07-13,NSE,SBIN,1569,55549327,24728.0,24727.0,1783914093966.0,1783936869060.0,22775.094,1.0857474397251663,500.0,1000.0,2246.2000000000044,4329.0,5997.0,0.2321753548752376,0.5110607837586444,0.8080640595300683,0.0247098313584341,206746.0
2026-07-13,NSE,SUNPHARMA,1569,54762618,14610.0,14609.0,1783914093966.0,1783936869060.0,22775.094,0.641490217340047,982.0,2000.0,4577.0,5483.999999999993,7501.0,0.19234718324320624,0.36190019850776917,0.6000410705729345,0.07118899308645356,206746.0
2026-07-13,NSE,TCS,1569,56845524,36467.0,36466.0,1783914093966.0,1783936868460.0,22774.494,1.6012210853070985,500.0,750.0,1000.0,1250.0,4779.3499999999985,0.2505895903032962,0.5906049470739867,0.9245324411780836,0.005210332912850326,211229.0
2026-07-13,NSE,TECHM,1569,55179402,19124.0,19123.0,1783914093966.0,1783936869060.0,22775.094,0.8396891797680396,749.0,1038.0,3751.0,4856.699999999993,7108.3399999999965,0.21251895623071693,0.44119646498980286,0.7249908487162057,0.04329864560999843,211230.0
2026-07-13,NSE,ULTRACEMCO,1569,54242826,8386.0,8385.0,1783914093966.0,1783936870211.0,22776.245,0.3681906301938709,2245.0,4325.0,5794.200000000003,6772.5999999999985,8851.919999999995,0.11890280262373286,0.20071556350626119,0.29767441860465116,0.17006559332140728,211233.0
2026-07-13,NSE,WIPRO,1569,55414740,20334.0,20333.0,1783914093966.0,1783936869060.0,22775.094,0.8928173907866198,524.0,1001.0,3250.0,4730.799999999996,6872.4000000000015,0.21949540156396005,0.4699257364874834,0.7495204839423597,0.038410465745340086,211229.0
