shard_index,trade_date,symbol,strategy_id,side,spread_bucket,imbalance_bucket,replenishment_bucket,inferred_touches,mean_replenishment_ratio,median_replenishment_ratio,mean_gross_bps_if_touched,median_gross_bps_if_touched,adverse_selection_rate,cost_clearing_rate,mean_after_cost_bps_if_touched,worst_gross_bps_if_touched,best_gross_bps_if_touched,mean_spread_bps,mean_abs_l1_imbalance
11,2026-01-01,HCLTECH,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,240,0.9558528049933979,0.9631140231984134,-29.07693183321143,-12.41368700797607,1.0,0.0,-37.345051833211485,-120.19806724702487,-4.41696113073986,2.4140387281665223,0.30397381639794807
11,2026-01-01,HCLTECH,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,510,1.0011217392041076,1.0,-28.22286165451315,-26.16325873450176,1.0,0.0,-36.49098165451281,-120.19806724702487,-4.41696113073986,2.416560045862147,0.3030704959011927
12,2026-01-01,HDFCBANK,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,640,0.9640618992764132,0.9675303283073866,-14.979106645321727,-9.51504517715529,0.9375,0.0,-23.247226645321728,-105.3885084846684,2.220446049250313e-12,1.1992875688979319,0.57111786487714
12,2026-01-01,HDFCBANK,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,1920,1.0068922563765996,1.0,-25.136097085263554,-13.221948434403163,1.0,0.0,-33.404217085263575,-240.5169319133682,0.0,1.1942603420230555,0.5711790620066309
12,2026-01-01,HDFCBANK,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,480,0.9399306041019749,0.9534883720930233,-33.81657455462683,-8.711054907071802,1.0,0.0,-42.084694554626836,-240.5169319133682,0.0,1.1961438591894646,0.5706411742408259
12,2026-01-01,HDFCBANK,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2860,1.010332096055484,1.0,-24.233787527213646,-17.401740174017853,0.9790209790209791,0.0,-32.50190752721376,-213.43638525564867,2.220446049250313e-12,1.1994977838228154,0.571257885509214
14,2026-01-01,ICICIBANK,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,760,0.9567231372867875,0.9644540860429549,-16.929459285942574,-11.117231886118017,1.0,0.0,-25.19757928594259,-61.99628022318549,-2.075693627622277,1.3965985205357883,0.36811805167806966
14,2026-01-01,ICICIBANK,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,540,0.9480566198541823,0.952755905511811,-13.276798432295264,-8.28958275766678,1.0,0.0,-21.54491843229528,-58.76180482686344,-1.1102230246251565e-12,1.3896882880562025,0.36624809893519256
14,2026-01-01,ICICIBANK,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,2010,1.011048989648274,1.0,-26.876686287515636,-20.065038400330913,1.0,0.0,-35.14480628751567,-294.15836101882473,0.0,1.3901216378999086,0.36780799757843347
14,2026-01-01,ICICIBANK,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,2940,1.0103318375811792,1.0,-20.567289676788835,-14.509776825814003,1.0,0.0,-28.835409676788807,-69.87143655673434,-1.1102230246251565e-12,1.3960196726157552,0.3675841669615307
16,2026-01-01,ITBEES,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,540,0.9620631056668576,0.970873786407767,-14.472869101362418,-10.825858335909988,1.0,0.0,-22.740989101362413,-38.461538461538325,-1.5384615384628209,3.0961992639093614,0.7406432013619123
16,2026-01-01,ITBEES,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R03_rebuilt_1p00_1p50,1950,1.0116560970329658,1.0,-19.2078234716675,-13.942680092949855,1.0,0.0,-27.475943471667478,-78.52193995381174,-1.5368065160581423,3.0859559598915345,0.7405596971870401
16,2026-01-01,ITBEES,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,400,0.9640605322207968,0.9699721585325909,-14.466595442644445,-7.693614442071395,1.0,0.0,-22.734715442644465,-78.52193995381174,-1.5368065160581423,3.083179379099824,0.7397042166665077
16,2026-01-01,ITBEES,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R03_rebuilt_1p00_1p50,2510,1.007212878849969,1.0,-15.727105691925782,-10.825858335909988,1.0,0.0,-23.995225691925796,-78.50985221674934,-1.5379883112898174,3.090611191661762,0.741430265727596
17,2026-01-01,ITC,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,740,0.9713579647534685,0.9748743718592965,-12.935615582572826,-11.31024882547571,1.0,0.0,-21.203735582572815,-43.35515837904702,-0.8727526618967918,1.7562153751030438,0.5090768983467476
17,2026-01-01,ITC,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,560,0.961015838550423,0.9733305782373303,-18.701718866239535,-7.963897000266007,1.0,0.0,-26.969838866239524,-196.7987404880589,-0.8731336767675568,1.7520893265822401,0.5111665666921733
17,2026-01-01,ITC,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2760,1.007236839029509,1.0,-17.261632038853712,-13.114180800841702,1.0,0.0,-25.529752038853765,-76.16879705830692,-0.8727526618967918,1.7558801706857985,0.5099502040970414
17,2026-01-01,ITC,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,1890,1.0090952438330045,1.0,-20.040383701021486,-14.934551524202755,1.0,0.0,-28.308503701021554,-196.7987404880589,-0.8731336767675568,1.751154617741384,0.5101748431547097
18,2026-01-01,JUNIORBEES,P68_JOIN_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,700,0.9680421017583319,0.9670658682634731,-7.031989421761074,-4.991424987841331,1.0,0.0,-15.300109421761068,-27.834360252532164,0.0,3.5568038444213648,0.6969021718618803
18,2026-01-01,JUNIORBEES,P68_FADE_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R03_rebuilt_1p00_1p50,1780,1.0069818203126137,1.0,-18.953325641714162,-13.66120218579181,1.0,0.0,-27.221445641714094,-194.0877119874729,0.0,3.550511100113417,0.6972160849346114
18,2026-01-01,JUNIORBEES,P68_FADE_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,320,0.9592261194649396,0.9669421487603306,-27.053226253472495,-9.42783249034962,1.0,0.0,-35.32134625347249,-194.0877119874729,0.0,3.552486242658272,0.6969716383802799
18,2026-01-01,JUNIORBEES,P68_JOIN_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R03_rebuilt_1p00_1p50,3100,1.0062193253416727,1.0,-13.858299434588185,-8.963514707739373,1.0,0.0,-22.126419434588247,-106.5420087159219,0.0,3.5611235427923424,0.6971942598994665
23,2026-01-01,NESTLEIND,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I01_0p30_0p40,R02_partial_0p50_1p00,40,0.9081632653061222,0.9081632653061225,-1.3640703860318126,-1.3640703860318126,1.0,0.0,-9.632190386031814,-1.3640703860318126,-1.3640703860318126,2.727768685214563,0.4000000000000001
23,2026-01-01,NESTLEIND,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,440,0.9692203640434337,0.9701209471002917,-18.889859630329457,-7.489106753811869,1.0,0.0,-27.157979630329454,-222.90388548057317,0.0,2.732952964497081,0.4148154663498531
23,2026-01-01,NESTLEIND,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2010,1.0099841876685725,1.0,-24.776477534157955,-16.481252575196727,1.0,0.0,-33.044597534157916,-222.90388548057317,0.0,2.737669458349443,0.41320716194907287
23,2026-01-01,NESTLEIND,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2710,1.0067807829228832,1.0,-20.144340700366463,-13.852334118299447,1.0,0.0,-28.412460700366445,-196.23875715453764,0.0,2.744674401951348,0.41292447884817207
23,2026-01-01,NESTLEIND,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,60,1.0,1.0,-1.3640703860318126,-1.3640703860318126,1.0,0.0,-9.632190386031818,-1.3640703860318126,-1.3640703860318126,2.7277686852145617,0.4000000000000002
23,2026-01-01,NESTLEIND,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,640,0.9645332144342271,0.9665113416564093,-19.132496001901366,-13.092353407520019,1.0,0.0,-27.400616001901334,-196.23875715453764,0.0,2.7452038339302596,0.41099848347316553
24,2026-01-01,NIFTYBEES,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I03_0p60_0p80,R02_partial_0p50_1p00,440,0.9693347910183714,0.9705426356589147,-20.92802463452242,-7.883361205906492,1.0,0.0,-29.1961446345224,-214.7588859605376,-1.426991545075973,1.429465853199917,0.6196607204124872
24,2026-01-01,NIFTYBEES,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I03_0p60_0p80,R03_rebuilt_1p00_1p50,1910,1.0104382003830616,1.0,-21.959846132739084,-13.55883822165116,1.0,0.0,-30.227966132739077,-214.7588859605376,-1.426991545075973,1.4305010422207354,0.6205640772347211
24,2026-01-01,NIFTYBEES,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I03_0p60_0p80,R02_partial_0p50_1p00,840,0.9704759701475268,0.983103448275862,-11.219731620132816,-6.086696377298195,1.0,0.0,-19.48785162013283,-71.40307033202453,-1.0712372790566693,1.4331677921057038,0.6224364057459403
24,2026-01-01,NIFTYBEES,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I03_0p60_0p80,R03_rebuilt_1p00_1p50,2860,1.005034933495788,1.0,-17.58089348229377,-14.62405478670381,1.0,0.0,-25.849013482293714,-114.24083395808692,-1.0710460549812062,1.4350557418267895,0.6220137744553966
26,2026-01-01,RELIANCE,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,780,0.9552976185957138,0.9547511312217195,-17.09023148289847,-12.131321555842733,1.0,0.0,-25.358351482898435,-87.11978971085222,-2.2431583669824118,1.5124134364144244,0.44423548291349146
26,2026-01-01,RELIANCE,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,520,0.9498508348422307,0.9655430733878136,-11.97557444793324,-8.32807384013201,1.0,0.0,-20.24369444793328,-76.06567254104691,0.0,1.508613212360628,0.44406102591292473
26,2026-01-01,RELIANCE,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2670,1.007511085758712,1.0,-21.147907301983256,-16.47940074906429,1.0,0.0,-29.416027301983192,-87.11978971085222,-2.2431583669824118,1.5135396892782311,0.4445689432833238
26,2026-01-01,RELIANCE,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2130,1.0144843479976173,1.0,-24.96859005911549,-19.038915543370116,1.0,0.0,-33.23671005911557,-176.4884108468412,0.0,1.5080904127111283,0.44446000217488074
28,2026-01-01,SUNPHARMA,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,280,0.9581061881146911,0.9570627333151234,-16.118110252513436,-12.442881140249385,1.0,0.0,-24.38623025251344,-74.07783246232702,0.0,2.0489605971396423,0.3053172406055114
28,2026-01-01,SUNPHARMA,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,590,1.011362527515,1.0,-33.78203567918759,-19.26586899209215,1.0,0.0,-42.05015567918755,-179.8212005108557,-1.5291299250730361,2.0384174438914333,0.3050999106428736
28,2026-01-01,SUNPHARMA,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,1170,1.0089010650008123,1.0,-17.673363819403693,-16.258510313992282,1.0,0.0,-25.94148381940368,-74.07783246232702,0.0,2.046771190494899,0.3055660216390475
28,2026-01-01,SUNPHARMA,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,160,0.9669933812570527,0.9699576462332715,-35.57368412533735,-13.753311253852374,1.0,0.0,-43.841804125337354,-179.8212005108557,-1.5291299250730361,2.0374199343569264,0.30671358008110683
31,2026-01-01,ULTRACEMCO,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,480,0.965130877134982,0.9706390328151986,-9.888455953178852,-9.311600495309214,1.0,0.0,-18.156575953178866,-26.646364674534073,-1.266517499050046,2.5429883806387985,0.43586320120539673
31,2026-01-01,ULTRACEMCO,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,60,1.0,1.0,-13.112082601896004,-13.112082601896002,1.0,0.0,-21.38020260189599,-19.027484143763207,-7.196681060028798,2.5421574442843844,0.3917570419208198
31,2026-01-01,ULTRACEMCO,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,720,0.9578289129069427,0.9771689497716894,-21.17346316011176,-9.302123080905943,1.0,0.0,-29.441583160111808,-152.47508025004186,-0.422083403680551,2.549059389296609,0.43471573839590033
31,2026-01-01,ULTRACEMCO,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2020,1.0120872520819433,1.0,-29.456807348240332,-15.757420893488527,1.0,0.0,-37.72492734824015,-248.3869607388356,-1.266517499050046,2.53971463998505,0.4379535284576903
31,2026-01-01,ULTRACEMCO,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I01_0p30_0p40,R02_partial_0p50_1p00,40,0.8341964868469596,0.8341964868469594,-13.112082601896002,-13.112082601896002,1.0,0.0,-21.380202601896006,-19.027484143763207,-7.196681060028798,2.542157444284384,0.3917570419208197
31,2026-01-01,ULTRACEMCO,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2630,1.0102595542404185,1.0,-21.74770511541037,-15.58944973455767,1.0,0.0,-30.015825115410266,-152.47508025004186,-0.422083403680551,2.5498189865294636,0.43714721607439067
36,2026-02-02,BANKBEES,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I01_0p30_0p40,R02_partial_0p50_1p00,680,0.9566208233599184,0.9588849175986388,-7.787899925016941,-6.753207773694259,1.0,0.0,-16.05601992501694,-29.3479435654842,-0.08253072206310108,3.489667587064635,0.3318381516639855
36,2026-02-02,BANKBEES,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I01_0p30_0p40,R02_partial_0p50_1p00,520,0.9677265570289667,0.9769227355434252,-10.968835975226263,-12.3299821039069,0.9230769230769231,0.0,-19.236955975226277,-29.165904973991186,0.08341535843614523,3.4957022188094418,0.3261347823994436
36,2026-02-02,BANKBEES,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,2180,1.007935110226976,1.0,-14.240800405662256,-14.358753029449778,0.9724770642201835,0.0,-22.50892040566225,-29.894258325920966,0.08341535843614523,3.4941272679575217,0.326805660510234
36,2026-02-02,BANKBEES,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,2420,1.0071666363426266,1.0,-13.179268040754357,-8.551195091779373,1.0,0.0,-21.447388040754323,-61.28391029289304,-0.08253072206310108,3.4895489966564233,0.32831547858545457
40,2026-02-02,CIPLA,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,580,0.9691040113681597,0.9818181818181818,-14.344863072337008,-10.484378276368611,1.0,0.0,-22.612983072337016,-54.325114918512,0.0,2.79573442151024,0.5664427504003412
40,2026-02-02,CIPLA,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,620,0.9624131756234288,0.9723127035830619,-12.599271677787208,-9.082017605143156,1.0,0.0,-20.867391677787214,-70.83825265643439,0.0,2.790627349099548,0.5719827895344202
40,2026-02-02,CIPLA,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2430,1.007523669501935,1.0,-17.0135883751713,-13.22935524300295,1.0,0.0,-25.28170837517136,-88.77791649327227,0.0,2.7914008945324738,0.5693736432672333
40,2026-02-02,CIPLA,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2220,1.006201726289711,1.0,-18.33270239198661,-16.041288882688853,1.0,0.0,-26.600822391986657,-83.93451720310696,0.0,2.795118293274157,0.567451936396513
43,2026-02-02,HCLTECH,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,100,0.9649948471315699,0.9512195121951219,-11.779503833321717,-8.540404245800381,1.0,0.0,-20.047623833321705,-19.90494373806606,-2.0068231988756846,2.432323933571289,0.3026860046277522
43,2026-02-02,HCLTECH,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,470,1.006551704954845,1.0,-27.247910387040246,-30.667320902847408,1.0,0.0,-35.51603038704025,-40.39826981147687,-2.036493971977471,2.4525084633893246,0.30491508676043455
43,2026-02-02,HCLTECH,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,450,1.016431531050612,1.0,-30.834629160496682,-31.33265513733385,1.0,0.0,-39.102749160496586,-52.582236171689885,-2.0068231988756846,2.441257739114161,0.30233097844027385
43,2026-02-02,HCLTECH,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,180,0.9450438639319663,0.9372623574144486,-23.011661736395034,-30.667320902847408,1.0,0.0,-31.279781736394963,-40.39826981147687,-2.036493971977471,2.45430430543166,0.307351491879553
44,2026-02-02,HDFCBANK,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,440,0.9617717907110854,0.9600591715976331,-34.59022158400266,-26.38853955662046,1.0,0.0,-42.858341584002645,-179.8453330136085,-1.79964007198552,1.2155051053377295,0.5739415118413356
44,2026-02-02,HDFCBANK,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2780,1.0110612994579864,1.0,-21.975441118324106,-15.151515151514694,1.0,0.0,-30.243561118324156,-151.5151515151514,0.0,1.2113940109798675,0.5711363008479158
44,2026-02-02,HDFCBANK,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,920,0.9373033866806811,0.947825648608684,-14.017379000622594,-7.236535938370259,1.0,0.0,-22.28549900062256,-111.11774896947146,0.0,1.210367956180716,0.5681430506009936
44,2026-02-02,HDFCBANK,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,1960,1.0133770543338487,1.0,-30.78184022287715,-22.146405698209026,1.0,0.0,-39.0499602228772,-179.8453330136085,-1.79964007198552,1.2133374411387652,0.5737885377795702
46,2026-02-02,ICICIBANK,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,420,0.9595825452053153,0.9674657534246576,-20.869894103376456,-17.726724810325223,1.0,0.0,-29.138014103376427,-54.800370080420045,-1.419950301739803,1.4240854854782978,0.37033666567420126
46,2026-02-02,ICICIBANK,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,840,0.9405816648825426,0.9520956175298805,-10.081341919961368,-8.874311632548482,0.9523809523809523,0.0,-18.349461919961357,-36.21387488461414,2.220446049250313e-12,1.4196009676235248,0.36435640375745826
46,2026-02-02,ICICIBANK,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,2608,1.0107736902988098,1.0,-17.530863718624428,-14.193456816408156,0.977760736196319,0.0,-25.79898371862453,-83.03761533002051,2.220446049250313e-12,1.4204951117459486,0.3686337679528036
46,2026-02-02,ICICIBANK,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R03_rebuilt_1p00_1p50,2230,1.0102365061032685,1.0,-19.986273549052974,-14.925373134327957,1.0,0.0,-28.25439354905294,-63.08706014299781,-0.702839471465877,1.422128259243725,0.3701390014199091
48,2026-02-02,ITBEES,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,460,0.9455638931053777,0.944206008583691,-11.211835673491152,-7.7627697562487885,1.0,0.0,-19.479955673491137,-50.8083140877591,-1.5429717636150642,3.0909214195226133,0.7439789733547548
48,2026-02-02,ITBEES,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R03_rebuilt_1p00_1p50,2250,1.008960002298885,1.0,-18.18910183174515,-13.92757660167221,1.0,0.0,-26.457221831745162,-90.51856397668034,-1.5299877600982725,3.0958509298084103,0.7408533634853817
48,2026-02-02,ITBEES,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R03_rebuilt_1p00_1p50,2340,1.0100616714126291,1.0,-18.517676572331656,-10.81415108914019,1.0,0.0,-26.785796572331552,-121.18423071023065,-1.5429717636150642,3.0940796533342927,0.741580084649895
48,2026-02-02,ITBEES,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,600,0.9648940697887827,0.9707310108509424,-15.866552888176896,-10.81582303533446,1.0,0.0,-24.134672888176894,-90.51856397668034,-1.5304560759110686,3.096278116026707,0.7405050593836408
49,2026-02-02,ITC,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R03_rebuilt_1p00_1p50,2520,1.011321475021117,1.0,-17.72108851791177,-11.464855807391539,1.0,0.0,-25.9892085179117,-85.62097272486801,-2.675465976990088,1.7800965098459212,0.5100137951501063
