exchange_timestamp_ms,trade_date,exchange,symbol,last_price,buy_1_price,sell_1_price,buy_1_quantity,sell_1_quantity,buy_2_quantity,buy_3_quantity,buy_4_quantity,buy_5_quantity,sell_2_quantity,sell_3_quantity,sell_4_quantity,sell_5_quantity,mid_price,spread_bps,l1_imbalance,l25_imbalance,bid_curvature,ask_curvature,bid_curvature_repair,ask_curvature_repair,dynamic_curvature_score,static_curvature_score,l1_only_score
1784021475,2026-01-01,NSE,ADANIPORTS,1826.416,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.002505019537753256,0.0035131208926030832,0.10782114528392937,0.11096008214103108,0.223760092272203
1784021479,2026-01-01,NSE,ADANIPORTS,1812.4046,1812.2,1812.6,465,299,627,789,952,1114,404,509,614,720,1812.4,2.2070183182512886,0.2169934640522876,0.21553228621291448,-0.18662072925638817,-0.18727758007117437,-0.0010136161694195844,0.0002489366874170451,0.10650359024962061,0.10842299392124344,0.2169934640522876
1784021485,2026-01-01,NSE,ADANIPORTS,1811.5005,1811.3,1811.7,481,313,649,816,983,1150,423,534,644,755,1811.5,2.2081148219712445,0.21132075471698114,0.20856423173803526,-0.1856071130869686,-0.18752651675859142,0.0010136161694195844,-0.0002489366874170451,0.10554466872585426,0.10620151954064046,0.21132075471698114
1784021627,2026-01-01,NSE,ADANIPORTS,1811.5026,1811.3,1811.7,481,313,649,816,983,1150,423,534,644,755,1811.5,2.2081148219712445,0.21132075471698114,0.20856423173803526,-0.1856071130869686,-0.18752651675859142,0.002206327233994304,-0.002592280010883158,0.10908072311389509,0.10620151954064046,0.21132075471698114
1784021723,2026-01-01,NSE,ADANIPORTS,1818.7088,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.0013123084731785362,-0.0011697775691369705,0.11796971799441887,0.11862656880920507,0.2361275088547816
1784021743,2026-01-01,NSE,ADANIPORTS,1818.7036,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.00029869230375895173,-0.0009208408817199254,0.11670716513758224,0.11862656880920507,0.2361275088547816
1784021743,2026-01-01,NSE,ADANIPORTS,1811.5036,1811.3,1811.7,481,313,649,816,983,1150,423,534,644,755,1811.5,2.2081148219712445,0.21132075471698114,0.20856423173803526,-0.1856071130869686,-0.18752651675859142,0.0,0.0,0.10428211586901763,0.10620151954064046,0.21132075471698114
1784021759,2026-01-01,NSE,ADANIPORTS,1826.4098,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.002505019537753256,0.0035131208926030832,0.10782114528392937,0.11096008214103108,0.223760092272203
1784021771,2026-01-01,NSE,ADANIPORTS,1812.4015,1812.2,1812.6,465,299,627,789,952,1114,404,509,614,720,1812.4,2.2070183182512886,0.2169934640522876,0.21553228621291448,-0.18662072925638817,-0.18727758007117437,-0.0013123084731785362,0.0011697775691369705,0.10528405706414173,0.10842299392124344,0.2169934640522876
1784021795,2026-01-01,NSE,ADANIPORTS,1812.4108,1812.2,1812.6,465,299,627,789,952,1114,404,509,614,720,1812.4,2.2070183182512886,0.2169934640522876,0.21553228621291448,-0.18662072925638817,-0.18727758007117437,-0.0010136161694195844,0.0002489366874170451,0.10650359024962061,0.10842299392124344,0.2169934640522876
1784021803,2026-01-01,NSE,ADANIPORTS,1828.2139,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,0.0018061348980913106,-0.0025108905569449502,0.11406685410479638,0.11118765053154174,0.220795892169448
1784021951,2026-01-01,NSE,ADANIPORTS,1826.4067,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.0011927110645747196,0.0023433433234661127,0.11030323132624488,0.11096008214103108,0.223760092272203
1784021957,2026-01-01,NSE,ADANIPORTS,1818.7026,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.0013123084731785362,-0.0011697775691369705,0.11796971799441887,0.11862656880920507,0.2361275088547816
1784022063,2026-01-01,NSE,ADANIPORTS,1826.4016,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.0018061348980913106,0.0025108905569449502,0.10952226025924945,0.11096008214103108,0.223760092272203
1784022099,2026-01-01,NSE,ADANIPORTS,1818.7005,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.002505019537753256,-0.0035131208926030832,0.1215057723824597,0.11862656880920507,0.2361275088547816
1784022119,2026-01-01,NSE,ADANIPORTS,1811.5057,1811.3,1811.7,481,313,649,816,983,1150,423,534,644,755,1811.5,2.2081148219712445,0.21132075471698114,0.20856423173803526,-0.1856071130869686,-0.18752651675859142,-0.00029869230375895173,0.0009208408817199254,0.10306258268353875,0.10620151954064046,0.21132075471698114
1784022155,2026-01-01,NSE,ADANIPORTS,1812.4047,1812.2,1812.6,465,299,627,789,952,1114,404,509,614,720,1812.4,2.2070183182512886,0.2169934640522876,0.21553228621291448,-0.18662072925638817,-0.18727758007117437,0.0011927110645747196,-0.0023433433234661127,0.11130219749449807,0.10842299392124344,0.2169934640522876
1784022195,2026-01-01,NSE,ADANIPORTS,1828.2108,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,-0.0006988846396619453,0.001002230335658133,0.10804871367444004,0.11118765053154174,0.220795892169448
1784022231,2026-01-01,NSE,ADANIPORTS,1826.0119,1825.8,1826.2,479,305,645,811,976,1140,413,522,631,741,1826.0,2.190580503834014,0.22165605095541402,0.2151360544217687,-0.1847187237615449,-0.1893414211438475,0.0008883893254236774,-0.001814904385256083,0.11027132092156411,0.11219072459318694,0.22165605095541402
1784022243,2026-01-01,NSE,ADANIPORTS,1826.4036,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.0011927110645747196,0.0023433433234661127,0.11030323132624488,0.11096008214103108,0.223760092272203
1784022247,2026-01-01,NSE,ADANIPORTS,1812.4078,1812.2,1812.6,465,299,627,789,952,1114,404,509,614,720,1812.4,2.2070183182512886,0.2169934640522876,0.21553228621291448,-0.18662072925638817,-0.18727758007117437,-0.0006134238335165909,0.0001675472334788375,0.10698517203946181,0.10842299392124344,0.2169934640522876
1784022253,2026-01-01,NSE,ADANIPORTS,1811.5119,1811.3,1811.7,481,313,649,816,983,1150,423,534,644,755,1811.5,2.2081148219712445,0.21132075471698114,0.20856423173803526,-0.1856071130869686,-0.18752651675859142,-0.0008883893254236774,0.001814904385256083,0.10157882215833787,0.10620151954064046,0.21132075471698114
1784022275,2026-01-01,NSE,ADANIPORTS,1824.616,1824.4,1824.8,465,307,629,792,956,1120,414,520,626,732,1824.6,2.1922613175483043,0.20439844760672704,0.2081174438687392,-0.1872498570611778,-0.18491059747056257,0.0005635832597850887,2.3639277145687254e-05,0.104598665917009,0.10171946234375437,0.20439844760672704
1784022365,2026-01-01,NSE,ADANIPORTS,1818.7057,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.0013123084731785362,-0.0011697775691369705,0.11796971799441887,0.11862656880920507,0.2361275088547816
1784022395,2026-01-01,NSE,ADANIPORTS,1811.515,1811.3,1811.7,481,313,649,816,983,1150,423,534,644,755,1811.5,2.2081148219712445,0.21132075471698114,0.20856423173803526,-0.1856071130869686,-0.18752651675859142,0.0,0.0,0.10428211586901763,0.10620151954064046,0.21132075471698114
1784022417,2026-01-01,NSE,ADANIPORTS,1826.4129,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.0005635832597850887,-2.3639277145687254e-05,0.11329934173164631,0.11096008214103108,0.223760092272203
1784022423,2026-01-01,NSE,ADANIPORTS,1826.0088,1825.8,1826.2,479,305,645,811,976,1140,413,522,631,741,1826.0,2.190580503834014,0.22165605095541402,0.2151360544217687,-0.1847187237615449,-0.1893414211438475,0.0005896970216647257,-0.0008940635035361577,0.10905178773608523,0.11219072459318694,0.22165605095541402
1784022479,2026-01-01,NSE,ADANIPORTS,1828.2046,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,-0.0004001923359029935,8.138945393820762e-05,0.10926824685991891,0.11118765053154174,0.220795892169448
1784022491,2026-01-01,NSE,ADANIPORTS,1818.7036,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.002505019537753256,-0.0035131208926030832,0.1215057723824597,0.11862656880920507,0.2361275088547816
1784022511,2026-01-01,NSE,ADANIPORTS,1818.7088,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,-0.0005896970216647257,0.0008940635035361577,0.11400387142690248,0.11862656880920507,0.2361275088547816
1784022511,2026-01-01,NSE,ADANIPORTS,1811.5088,1811.3,1811.7,481,313,649,816,983,1150,423,534,644,755,1811.5,2.2081148219712445,0.21132075471698114,0.20856423173803526,-0.1856071130869686,-0.18752651675859142,0.0004001923359029935,-8.138945393820762e-05,0.10476369765885883,0.10620151954064046,0.21132075471698114
1784022527,2026-01-01,NSE,ADANIPORTS,1826.4026,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.002505019537753256,0.0035131208926030832,0.10782114528392937,0.11096008214103108,0.223760092272203
1784022539,2026-01-01,NSE,ADANIPORTS,1812.4109,1812.2,1812.6,465,299,627,789,952,1114,404,509,614,720,1812.4,2.2070183182512886,0.2169934640522876,0.21553228621291448,-0.18662072925638817,-0.18727758007117437,-0.0013123084731785362,0.0011697775691369705,0.10528405706414173,0.10842299392124344,0.2169934640522876
1784022563,2026-01-01,NSE,ADANIPORTS,1812.4016,1812.2,1812.6,465,299,627,789,952,1114,404,509,614,720,1812.4,2.2070183182512886,0.2169934640522876,0.21553228621291448,-0.18662072925638817,-0.18727758007117437,-0.0010136161694195844,0.0002489366874170451,0.10650359024962061,0.10842299392124344,0.2169934640522876
1784022571,2026-01-01,NSE,ADANIPORTS,1828.2015,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,0.0018061348980913106,-0.0025108905569449502,0.11406685410479638,0.11118765053154174,0.220795892169448
1784022615,2026-01-01,NSE,ADANIPORTS,1828.2057,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,0.0006134238335165909,-0.0001675472334788375,0.11053079971675554,0.11118765053154174,0.220795892169448
1784022667,2026-01-01,NSE,ADANIPORTS,1826.0129,1825.8,1826.2,479,305,645,811,976,1140,413,522,631,741,1826.0,2.190580503834014,0.22165605095541402,0.2151360544217687,-0.1847187237615449,-0.1893414211438475,0.0019020054948432619,-0.0020638410726731282,0.11153387377840074,0.11219072459318694,0.22165605095541402
1784022719,2026-01-01,NSE,ADANIPORTS,1826.4057,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.0018061348980913106,0.0025108905569449502,0.10952226025924945,0.11096008214103108,0.223760092272203
1784022725,2026-01-01,NSE,ADANIPORTS,1818.7098,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.0006988846396619453,-0.001002230335658133,0.11718874692742344,0.11862656880920507,0.2361275088547816
1784022737,2026-01-01,NSE,ADANIPORTS,1828.2077,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,-0.001288581661326671,0.0018962938391942907,0.10656495314923915,0.11118765053154174,0.220795892169448
1784022767,2026-01-01,NSE,ADANIPORTS,1824.6129,1824.4,1824.8,465,307,629,792,956,1120,414,520,626,732,1824.6,2.1922613175483043,0.20439844760672704,0.2081174438687392,-0.1872498570611778,-0.18491059747056257,0.0005635832597850887,2.3639277145687254e-05,0.104598665917009,0.10171946234375437,0.20439844760672704
1784022815,2026-01-01,NSE,ADANIPORTS,1826.0057,1825.8,1826.2,479,305,645,811,976,1140,413,522,631,741,1826.0,2.190580503834014,0.22165605095541402,0.2151360544217687,-0.1847187237615449,-0.1893414211438475,0.0005896970216647257,-0.0008940635035361577,0.10905178773608523,0.11219072459318694,0.22165605095541402
1784022831,2026-01-01,NSE,ADANIPORTS,1826.414,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.0018061348980913106,0.0025108905569449502,0.10952226025924945,0.11096008214103108,0.223760092272203
1784022867,2026-01-01,NSE,ADANIPORTS,1818.7129,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.001941436277968167,-0.0035367601697487705,0.1209658283998203,0.11862656880920507,0.2361275088547816
1784022895,2026-01-01,NSE,ADANIPORTS,1825.6108,1825.4,1825.8,466,300,629,792,954,1117,405,511,616,721,1825.6,2.191060473268315,0.21642764015645372,0.21562826313957537,-0.18608645863154882,-0.1867790594498669,-0.0013677348700039116,0.002562361693980608,0.10388403500580316,0.10850673238810575,0.21642764015645372
1784022901,2026-01-01,NSE,ADANIPORTS,1824.6067,1824.4,1824.8,465,307,629,792,956,1120,414,520,626,732,1824.6,2.1922613175483043,0.20439844760672704,0.2081174438687392,-0.1872498570611778,-0.18491059747056257,0.0005635832597850887,2.3639277145687254e-05,0.104598665917009,0.10171946234375437,0.20439844760672704
1784022963,2026-01-01,NSE,ADANIPORTS,1828.2016,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,-0.0006988846396619453,0.001002230335658133,0.10804871367444004,0.11118765053154174,0.220795892169448
1784022987,2026-01-01,NSE,ADANIPORTS,1825.6077,1825.4,1825.8,466,300,629,792,954,1117,405,511,616,721,1825.6,2.191060473268315,0.21642764015645372,0.21562826313957537,-0.18608645863154882,-0.1867790594498669,0.0,0.0,0.10781413156978768,0.10850673238810575,0.21642764015645372
1784022999,2026-01-01,NSE,ADANIPORTS,1826.0005,1825.8,1826.2,479,305,645,811,976,1140,413,522,631,741,1826.0,2.190580503834014,0.22165605095541402,0.2151360544217687,-0.1847187237615449,-0.1893414211438475,0.002531133299632893,-0.004430823673284928,0.11452998418380217,0.11219072459318694,0.22165605095541402
1784023003,2026-01-01,NSE,ADANIPORTS,1825.6139,1825.4,1825.8,466,300,629,792,954,1117,405,511,616,721,1825.6,2.191060473268315,0.21642764015645372,0.21562826313957537,-0.18608645863154882,-0.1867790594498669,-7.915320867724063e-05,0.0006660678547863175,0.10706891050632412,0.10850673238810575,0.21642764015645372
1784023011,2026-01-01,NSE,ADANIPORTS,1826.4088,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.00172698168941407,0.0018448227021586328,0.11026748132271301,0.11096008214103108,0.223760092272203
1784023039,2026-01-01,NSE,ADANIPORTS,1824.615,1824.4,1824.8,465,307,629,792,956,1120,414,520,626,732,1824.6,2.1922613175483043,0.20439844760672704,0.2081174438687392,-0.1872498570611778,-0.18491059747056257,-0.002531133299632893,0.004430823673284928,0.09709676496145178,0.10171946234375437,0.20439844760672704
1784023039,2026-01-01,NSE,ADANIPORTS,1824.615,1824.4,1824.8,465,307,629,792,956,1120,414,520,626,732,1824.6,2.1922613175483043,0.20439844760672704,0.2081174438687392,-0.1872498570611778,-0.18491059747056257,-0.0011633984296289812,0.00186846197930432,0.1010268615254363,0.10171946234375437,0.20439844760672704
1784023043,2026-01-01,NSE,ADANIPORTS,1824.6036,1824.4,1824.8,465,307,629,792,956,1120,414,520,626,732,1824.6,2.1922613175483043,0.20439844760672704,0.2081174438687392,-0.1872498570611778,-0.18491059747056257,0.0005635832597850887,2.3639277145687254e-05,0.104598665917009,0.10171946234375437,0.20439844760672704
1784023133,2026-01-01,NSE,ADANIPORTS,1818.7067,1818.5,1818.9,523,323,705,886,1067,1248,438,552,667,783,1818.7,2.1993731786445867,0.2361275088547816,0.23097526390420672,-0.18530842078320964,-0.18844735764031134,0.001941436277968167,-0.0035367601697487705,0.1209658283998203,0.11862656880920507,0.2361275088547816
1784023139,2026-01-01,NSE,ADANIPORTS,1827.915,1827.7,1828.1,479,305,646,814,981,1147,412,519,627,734,1827.9,2.1883035176971584,0.22165605095541402,0.22037068525760925,-0.1861242685984954,-0.18752725686873092,0.001125588462682403,-0.002616659398168353,0.11392759048965538,0.11158833089904015,0.22165605095541402
1784023185,2026-01-01,NSE,ADANIPORTS,1826.4005,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.0005635832597850887,-2.3639277145687254e-05,0.11329934173164631,0.11096008214103108,0.223760092272203
1784023187,2026-01-01,NSE,ADANIPORTS,1825.6077,1825.4,1825.8,466,300,629,792,954,1117,405,511,616,721,1825.6,2.191060473268315,0.21642764015645372,0.21562826313957537,-0.18608645863154882,-0.1867790594498669,-0.0007780378483391859,0.0016682981904444505,0.10536779553100405,0.10850673238810575,0.21642764015645372
1784023191,2026-01-01,NSE,ADANIPORTS,1826.0036,1825.8,1826.2,479,305,645,811,976,1140,413,522,631,741,1826.0,2.190580503834014,0.22165605095541402,0.2151360544217687,-0.1847187237615449,-0.1893414211438475,0.0014055448369504897,-0.0018141642751165754,0.11078773632295141,0.11219072459318694,0.22165605095541402
1784023247,2026-01-01,NSE,ADANIPORTS,1828.2078,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,0.0018061348980913106,-0.0025108905569449502,0.11406685410479638,0.11118765053154174,0.220795892169448
1784023275,2026-01-01,NSE,ADANIPORTS,1836.616,1836.4,1836.8,547,333,737,926,1115,1304,451,570,689,808,1836.6,2.1779374931932027,0.24290578887627695,0.23693379790940766,-0.18515797207935342,-0.1889638745533942,0.0009284865521954067,-0.0021848151035273045,0.12158020061042654,0.12227280142874461,0.24290578887627695
1784023295,2026-01-01,NSE,ADANIPORTS,1826.415,1826.2,1826.6,530,336,716,903,1090,1278,453,569,685,801,1826.4,2.190100744633506,0.223760092272203,0.22767857142857142,-0.1878134403209629,-0.18493423674770826,-0.0030947165594179815,0.004407184396139241,0.10633738475872849,0.11096008214103108,0.223760092272203
1784023331,2026-01-01,NSE,ADANIPORTS,1812.414,1812.2,1812.6,465,299,627,789,952,1114,404,509,614,720,1812.4,2.2070183182512886,0.2169934640522876,0.21553228621291448,-0.18662072925638817,-0.18727758007117437,-0.0006134238335165909,0.0001675472334788375,0.10698517203946181,0.10842299392124344,0.2169934640522876
1784023339,2026-01-01,NSE,ADANIPORTS,1828.2109,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,-0.000849333343518166,0.001518747248740987,0.10738174805750096,0.11118765053154174,0.220795892169448
1784023359,2026-01-01,NSE,ADANIPORTS,1827.9098,1827.7,1828.1,479,305,646,814,981,1147,412,519,627,734,1827.9,2.1883035176971584,0.22165605095541402,0.22037068525760925,-0.1861242685984954,-0.18752725686873092,0.0016891717224674918,-0.0025930201210226655,0.11446753447229478,0.11158833089904015,0.22165605095541402
1784023359,2026-01-01,NSE,ADANIPORTS,1827.9098,1827.7,1828.1,479,305,646,814,981,1147,412,519,627,734,1827.9,2.1883035176971584,0.22165605095541402,0.22037068525760925,-0.1861242685984954,-0.18752725686873092,0.0004964606578927722,-0.0002496767975565528,0.11093148008425395,0.11158833089904015,0.22165605095541402
1784023367,2026-01-01,NSE,ADANIPORTS,1836.6129,1836.4,1836.8,547,333,737,926,1115,1304,451,570,689,808,1836.6,2.1779374931932027,0.24290578887627695,0.23693379790940766,-0.18515797207935342,-0.1889638745533942,0.000849333343518166,-0.001518747248740987,0.12083497954696298,0.12227280142874461,0.24290578887627695
1784023373,2026-01-01,NSE,ADANIPORTS,1827.9088,1827.7,1828.1,479,305,646,814,981,1147,412,519,627,734,1827.9,2.1883035176971584,0.22165605095541402,0.22037068525760925,-0.1861242685984954,-0.18752725686873092,0.0,0.0,0.11018534262880463,0.11158833089904015,0.22165605095541402
1784023383,2026-01-01,NSE,ADANIPORTS,1828.2067,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,0.00011696317562381875,8.212956407771532e-05,0.10978466226130622,0.11118765053154174,0.220795892169448
1784023435,2026-01-01,NSE,ADANIPORTS,1826.0005,1825.8,1826.2,479,305,645,811,976,1140,413,522,631,741,1826.0,2.190580503834014,0.22165605095541402,0.2151360544217687,-0.1847187237615449,-0.1893414211438475,0.00043924831780850493,-0.00037754659045330374,0.10838482211914616,0.11219072459318694,0.22165605095541402
1784023505,2026-01-01,NSE,ADANIPORTS,1828.2047,1828.0,1828.4,475,303,641,807,972,1138,409,516,622,730,1828.2,2.1879444262120717,0.220795892169448,0.21949965729952023,-0.18600730542287158,-0.1874451273046532,0.00011696317562381875,8.212956407771532e-05,0.10978466226130622,0.11118765053154174,0.220795892169448
1784023515,2026-01-01,NSE,ADANIPORTS,1827.9057,1827.7,1828.1,479,305,646,814,981,1147,412,519,627,734,1827.9,2.1883035176971584,0.22165605095541402,0.22037068525760925,-0.1861242685984954,-0.18752725686873092,-0.00011696317562381875,-8.212956407771532e-05,0.11015050901725852,0.11158833089904015,0.22165605095541402
1784023535,2026-01-01,NSE,ADANIPORTS,1824.6005,1824.4,1824.8,465,307,629,792,956,1120,414,520,626,732,1824.6,2.1922613175483043,0.20439844760672704,0.2081174438687392,-0.1872498570611778,-0.18491059747056257,-0.002531133299632893,0.004430823673284928,0.09709676496145178,0.10171946234375437,0.20439844760672704
1784023583,2026-01-01,NSE,ADANIPORTS,1826.0067,1825.8,1826.2,479,305,645,811,976,1140,413,522,631,741,1826.0,2.190580503834014,0.22165605095541402,0.2151360544217687,-0.1847187237615449,-0.1893414211438475,0.001288581661326671,-0.0018962938391942907,0.11075290271140531,0.11219072459318694,0.22165605095541402
