trade_date,exchange,symbol,share,file_path_redacted,local_path,status,bytes_written,secret_material_recorded
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084506_119143-040224.parquet,existing,34465,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-070105_617067-026529.parquet,existing,34679,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043942_494967-007522.parquet,existing,35886,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-035154_363909-000961.parquet,existing,34733,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084451_868910-040192.parquet,existing,34693,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-070051_367257-026497.parquet,existing,34499,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043928_738237-007490.parquet,existing,35715,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091543_111760-044288.parquet,existing,34806,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-035140_614453-000929.parquet,existing,34717,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084437_370513-040160.parquet,existing,34612,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-070036_865162-026465.parquet,existing,34623,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-034841_364268-000513.parquet,existing,34514,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043914_724944-007458.parquet,existing,35813,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091528_373656-044256.parquet,existing,34620,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-035126_861749-000897.parquet,existing,34473,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084422_895790-040128.parquet,existing,34601,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-070022_365718-026433.parquet,existing,34660,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043900_751058-007426.parquet,existing,36010,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091513_864949-044224.parquet,existing,34673,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-035112_862221-000865.parquet,existing,34457,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084408_365932-040096.parquet,existing,34778,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-070007_870187-026401.parquet,existing,34678,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043846_243939-007394.parquet,existing,36293,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091459_117121-044192.parquet,existing,34880,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084354_116218-040064.parquet,existing,34709,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-065953_614343-026369.parquet,existing,34819,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043832_237090-007362.parquet,existing,36621,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-034827_615359-000481.parquet,existing,34411,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091444_519699-044160.parquet,existing,34612,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084339_365556-040032.parquet,existing,34821,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-065939_365448-026337.parquet,existing,34624,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043818_244384-007330.parquet,existing,36080,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091429_864684-044128.parquet,existing,34562,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-035058_863593-000833.parquet,existing,34479,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084325_128889-040000.parquet,existing,34801,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-065925_117612-026305.parquet,existing,34571,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043804_007337-007298.parquet,existing,36599,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091415_361573-044096.parquet,existing,34669,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-035045_112628-000801.parquet,existing,34648,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084310_364534-039968.parquet,existing,34727,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-034543_110506-000097.parquet,existing,34753,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-065910_871738-026273.parquet,existing,34615,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-061040_365597-019777.parquet,existing,34863,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043749_980015-007266.parquet,existing,36437,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091400_864287-044064.parquet,existing,34624,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084255_867003-039936.parquet,existing,34811,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-065856_615380-026241.parquet,existing,34489,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-061025_618063-019745.parquet,existing,34936,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043735_727883-007234.parquet,existing,36527,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-091346_363055-044032.parquet,existing,34674,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-035031_113783-000769.parquet,existing,34402,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-084241_365390-039904.parquet,existing,34844,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-065842_369257-026209.parquet,existing,34773,0
2026-07-21,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=ADANIPORTS\part-061011_115772-019713.parquet,existing,34622,0
2026-07-21,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-21/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-21\exchange=NSE\symbol=AXISBANK\part-043721_751126-007202.parquet,existing,36466,0
