event_id,event_time_ist,event_type,symbol,source_tick_rows,relative_second_min,relative_second_max,event_mid,event_l1_spread,pre_mean_l1_spread,event_l1_mid,pre_mean_l1_mid,event_l1_microprice,pre_mean_l1_microprice,event_l1_queue_imbalance,pre_mean_l1_queue_imbalance,event_l1_l5_qty_imbalance,pre_mean_l1_l5_qty_imbalance,event_l2_l5_qty_imbalance,pre_mean_l2_l5_qty_imbalance,event_l1_l5_order_imbalance,pre_mean_l1_l5_order_imbalance,event_l2_l5_order_imbalance,pre_mean_l2_l5_order_imbalance,event_bid_depth_slope_l1_l5,pre_mean_bid_depth_slope_l1_l5,event_ask_depth_slope_l1_l5,pre_mean_ask_depth_slope_l1_l5,event_depth_pressure,pre_mean_depth_pressure,event_l2_l5_pressure,pre_mean_l2_l5_pressure,pre_mid_std,target_return_60s_bps,target_return_300s_bps,target_return_900s_bps,target_return_1800s_bps,target_pressure_shift_300s,target_l2_l5_pressure_shift_300s
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,HCLTECH,84900,-900,1800,1226.6,0.6000000000001364,0.6000000000000179,1226.6,1233.8280686725916,1226.5020958083833,1233.7407865805803,-0.3263473053892216,-0.2909403067049982,-0.32787462581440396,-0.29132150650920335,-0.328078227898623,-0.291372327562256,-0.2903225806451613,-0.257587487731874,-0.2962962962962963,-0.2633173213748657,0.3999999999998636,0.39999999999998226,0.3999999999998636,0.39999999999998226,-0.5464577096905491,-0.4855358441819861,-0.5467970464975807,-0.4856205459370736,6.341231649447052,44.83939344529509,92.12457198760848,30.979944562206096,-40.763084950269366,0.06958016622043922,0.07006748674926133
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,HDFCBANK,81606,-900,1800,837.25,0.25,0.25,837.25,834.1435772856989,837.1788499025341,834.0727895431337,-0.5692007797270955,-0.5663019405207844,-0.5686274509803921,-0.5663445887629641,-0.5685510071474984,-0.5663502763194989,-0.5102040816326531,-0.5053151514538704,-0.5238095238095238,-0.5147748156325228,0.20000000000004547,0.20000000000000215,0.20000000000004547,0.1999999999999754,-2.2745098039215685,-2.2653783550518565,-2.2742040285899936,-2.2654011052779954,4.121493318668911,-36.428784711853844,-100.32845625559838,6.569125111972607,44.19229620782339,-0.08381391772395252,-0.08396590605052934
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,HINDUNILVR,79410,-900,1800,2137.6000000000004,0.900000000000091,0.9000000000000894,2137.6000000000004,2148.538753092114,2137.6181260945714,2148.5732464508087,0.040280210157618214,0.07665190821188833,0.04645174580286332,0.07701189614153546,0.04727442511964515,0.07705990375827221,0.07407407407407407,0.06592470423627,0.08333333333333333,0.06680607529581756,0.40000000000009095,0.40000000000009095,0.3999999999996362,0.39999999999989766,0.05161305089206514,0.08556877349058645,0.052527139021822634,0.08562211528696062,8.276146599559295,124.43862275448802,102.45134730538786,93.56287425149601,49.120508982036796,0.03643726357337926,0.035802700251448556
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,ICICIBANK,78383,-900,1800,1429.4,0.5,0.5,1429.4,1428.531098949387,1429.3033333333333,1428.440523999477,-0.38666666666666666,-0.36229979963988285,-0.38823529411764707,-0.3621097020756166,-0.3884444444444444,-0.36208435462993954,-0.35714285714285715,-0.33590572799517215,-0.3469387755102041,-0.32948268098354166,0.40000000000009095,0.40000000000003405,0.3999999999998636,0.3999999999999602,-0.7764705882352941,-0.7242194041512332,-0.7768888888888889,-0.7241687092598791,6.555888132216504,5.596753882748384,5.596753882748384,5.596753882748384,60.86469847488285,0.0007178148596997946,0.0009571421443895778
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,INFY,86901,-900,1800,1115.2,0.5,0.5,1115.2,1112.61376117943,1115.1607142857142,1112.5680184067003,-0.15714285714285714,-0.18297109091830185,-0.15779645191409897,-0.18276066635460403,-0.15788359788359788,-0.18273261274059446,-0.13793103448275862,-0.1610605657039177,-0.13725490196078433,-0.16356668778125064,0.40000000000009095,0.4000000000000257,0.3999999999998636,0.3999999999999828,-0.31559290382819793,-0.36552133270920806,-0.31576719576719575,-0.3654652254811889,6.09602362337527,0.0,-102.2238163558109,-73.52941176470674,10.760401721665591,-0.044546563048418863,-0.04446224973949642
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,ITBEES,84640,-900,1800,32.34,0.020000000000003126,0.019999999999999532,32.34,32.30568818376631,32.347500000000004,32.31310580150443,0.75,0.7417617738119018,0.7510365251727542,0.7419924085593435,0.7511747594540166,0.7420231656832514,0.7090909090909091,0.6840908577002365,0.7083333333333334,0.68299611270089,0.03999999999999915,0.04000000000000034,0.03999999999999915,0.04000000000000026,37.55182625863184,37.099620427968006,37.558737972694956,37.10115828416341,0.10734503145691301,18.55287569573205,-49.474335188621765,18.55287569573205,-3.0921459492905257,-1.0114473952148018,-1.0163650913317497
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,ITC,86816,-900,1800,283.65,0.1500000000000341,0.1499999999999947,283.65,282.90388119284836,283.6896622734762,282.94244757703086,0.528830313014827,0.514218455766476,0.5282488613237717,0.5139304912884927,0.528171334431631,0.5138920992352267,0.5,0.4683341255622793,0.5102040816326531,0.47436536677343466,0.19999999999998863,0.1999999999999974,0.19999999999998863,0.20000000000000903,3.5216590754910104,3.426203275256735,3.5211422295434063,3.4259473282349613,0.9300517626672361,-24.678300722721367,-24.678300722721367,38.780186849991516,38.780186849991516,-0.1725661672991885,-0.17244025654186057
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,JUNIORBEES,84742,-900,1800,786.36,0.4900000000000091,0.4899999999999875,786.36,786.0167250123266,786.1861965811966,785.8463060384181,-0.7094017094017094,-0.6955876486061295,-0.7092006033182504,-0.6955532129025861,-0.7091737891737891,-0.6955486215699186,-0.6296296296296297,-0.6291722580274959,-0.625,-0.6222035352189547,0.03999999999996362,0.04000000000001396,0.03999999999996362,0.0399999999999897,-1.4473481700372188,-1.4194963528624565,-1.4472934472934205,-1.419486982795788,2.985652453070246,-33.57240958339669,90.54377130067736,-33.57240958339669,26.959662241212712,0.051642346724313004,0.05150890396791952
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,KOTAKBANK,81137,-900,1800,388.25,0.20000000000004547,0.2000000000000025,388.25,385.1673983339778,388.236355475763,385.15314767606236,-0.13644524236983843,-0.14250657915379392,-0.13655085014257048,-0.14281615589556873,-0.13656493117893476,-0.14285743190711092,-0.1320754716981132,-0.12125297500821937,-0.13043478260869565,-0.12091522765543541,0.19999999999998863,0.19999999999998866,0.19999999999998863,0.199999999999993,-0.6827542507126971,-0.7140807794778388,-0.6828246558945186,-0.7142871595355499,1.9967661713937686,-36.05924018029616,0.0,-36.05924018029616,-11.590470057953883,0.0,0.0
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,LT,84090,-900,1800,3954.0,1.3999999999996362,1.400000000000002,3954.0,3970.3485725268188,3954.0,3970.3325352347483,0.0,-0.02291041724412809,-0.0375762345071808,-0.036532691949919795,-0.04258639910813824,-0.03834908559618531,-0.07407407407407407,-0.029767790861892105,-0.08333333333333333,-0.030428660514329842,0.40000000000009095,0.40000000000009095,0.40000000000009095,0.3999999999997961,-0.026840167505136115,-0.026094779964229476,-0.03041885650582093,-0.027392203997276238,16.672919989595158,0.0,69.80273141123038,30.601922104198653,-42.741527567019546,0.012661909490690137,0.014350387915449524
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,M&M,80859,-900,1800,3173.3,1.099999999999909,1.0999999999999923,3173.3,3180.86958578016,3173.1903949730695,3180.7514272148724,-0.1992818671454219,-0.21483375506862876,-0.18977716759953533,-0.20189024485865995,-0.18850987432675045,-0.2001643355170129,-0.15384615384615385,-0.17644573718005332,-0.15555555555555556,-0.1809927513066198,0.40000000000009095,0.4000000000000078,0.40000000000009095,0.4000000000000078,-0.17252469781777366,-0.18353658623514857,-0.17137261302433276,-0.1819675777427421,12.92779572805639,27.10112501181472,27.10112501181472,27.10112501181472,-108.71962940787184,-0.00879956771923282,-0.009799678272307433
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,MARUTI,84687,-900,1800,13873.0,7.0,7.0,13873.0,13878.927733059112,13872.60910652921,13878.457043313174,-0.11168384879725086,-0.13448278455418194,-0.12896705073782092,-0.13060205553395632,-0.13127147766323025,-0.13008461823846557,-0.1111111111111111,-0.11895988090524211,-0.10638297872340426,-0.11852704302626119,4.0,4.0,4.0,4.0,-0.018423864391117272,-0.018657436504850904,-0.01875306823760432,-0.018583516891209365,56.04132110256753,0.0,-13.69566784401366,-6.487421610321675,-105.24039501189408,0.002195633968513449,0.002465973689640206
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,NESTLEIND,88082,-900,1800,1441.4,0.7000000000000455,0.6999999999999947,1441.4,1446.9157310431506,1441.5391265597148,1447.0618145627805,0.39750445632798576,0.4173814846577508,0.39848993288590606,0.41709684609515824,0.39862134537675303,0.4170588926180714,0.3584905660377358,0.37365639334309264,0.3617021276595745,0.37555796019443466,0.3999999999998636,0.3999999999999693,0.40000000000009095,0.400000000000036,0.5692713326941146,0.5958526372788033,0.5694590648238959,0.595798418025822,5.088120354219959,82.55862356042698,82.55862356042698,62.43929512973479,47.176356320242085,0.039213024904307,0.039507413333592645
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,NIFTYBEES,84352,-900,1800,278.97,0.0999999999999659,0.10000000000001216,278.97,277.5139475636903,279.0012260536398,277.5451000484516,0.6245210727969349,0.6230496952261522,0.6251549644990421,0.6233675560270527,0.6252394941882744,0.623409936762274,0.56,0.560793652711332,0.5454545454545454,0.5736633653375922,0.040000000000020464,0.039999999999991924,0.040000000000020464,0.03999999999998905,6.2515496449925525,6.233675560269756,6.2523949418848765,6.2340993676219645,1.0777365592304762,-100.7276768111287,-30.469226081658583,-30.469226081658583,-21.866150482131587,0.08475659811653902,0.08377768730164448
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,ONGC,82748,-900,1800,251.53,0.10000000000002274,0.10000000000000822,251.53,249.685817887614,251.534248861912,249.68831447910884,0.08497723823975721,0.04993182989683783,0.08514816137093895,0.05041341782703044,0.08517094881650819,0.050477631456486406,0.047619047619047616,0.04309575850130734,0.05454545454545454,0.03922296469606989,0.03999999999999204,0.03999999999999664,0.03999999999999204,0.03999999999999739,0.8514816137091958,0.5041341782702602,0.8517094881648882,0.5047763145648198,1.1657907601433304,-68.38150518824749,-112.5114300481056,-7.553770921958636,-187.25400548642358,-0.3128293712029674,-0.31275674231556005
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,RELIANCE,82550,-900,1800,1318.1,0.3999999999998636,0.39999999999999836,1318.1,1309.1850782741506,1318.1915789473685,1309.2745937798622,0.45789473684210524,0.44757752855878197,0.45737874097007225,0.4479769708505575,0.45730994152046783,0.4480302308871053,0.4074074074074074,0.4052531022345744,0.40425531914893614,0.4036006995906152,0.40000000000009095,0.3999999999999627,0.40000000000009095,0.40000000000001557,1.1434468524255705,1.119942427126396,1.1432748538015596,1.1200755772177653,5.97811736477816,-52.34807677717779,-123.66284803884353,-163.11357256657334,-56.14141567407582,-0.0928935562941533,-0.09251914579450937
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,SBIN,84692,-900,1800,1053.9,0.3999999999998636,0.3999999999999994,1053.9,1054.0187021798758,1053.903852327448,1054.0300008440224,0.019261637239165328,0.05649332073220097,0.018885741265344664,0.056259467819634514,0.018835616438356163,0.05622828589201193,0.0,0.04615452922389344,0.0,0.04299999077605883,0.40000000000009095,0.3999999999999947,0.40000000000009095,0.4000000000000198,0.04721435316337776,0.1406486695490841,0.04708904109590647,0.1405707147300276,5.285378653112868,0.0,-63.57339406015794,81.60166998766316,59.77796754910392,0.005260131720107322,0.005289832758293755
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,SUNPHARMA,86902,-900,1800,1948.0,0.8000000000001819,0.800000000000006,1948.0,1941.2464159811987,1947.8911242603551,1941.1274784190684,-0.27218934911242604,-0.297343905324561,-0.28120649651972157,-0.29614422077531927,-0.28240862476991846,-0.2959842494591426,-0.25,-0.2690121960893396,-0.23809523809523808,-0.26997327122661,0.3999999999998636,0.39999999999999347,0.3999999999998636,0.40000000000001795,-0.35150812064957204,-0.370180275969147,-0.3530107809623178,-0.3699803118239262,5.565853135850036,-72.38193018480499,-55.95482546201236,-29.77412731006268,-104.72279260780314,-0.02038101962194233,-0.0181430651915494
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,TCS,87069,-900,1800,2194.3,0.7999999999997272,0.8000000000000355,2194.3,2205.743969664573,2194.2999999999997,2205.7437642056893,0.0,-0.0005136472088023322,-0.00106320141760189,-0.0008963416265634427,-0.0012049805864238854,-0.00094738828872537,0.0,-0.004994838134642098,0.0,-0.004511209161407356,0.40000000000009095,0.39999999999998137,0.40000000000009095,0.40000000000001523,-0.0013290017720028159,-0.001120427033204423,-0.0015062257330303705,-0.001184235360906859,10.974091760646155,0.0,31.900833978946164,73.82764435127199,51.95278676570992,-0.04236914309610195,-0.04247158726223026
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,TECHM,88790,-900,1800,1516.4,0.8999999999998636,0.8999999999999426,1516.4,1518.909498662405,1516.3274647887324,1518.856022926109,-0.16118935837245696,-0.11883496954658854,-0.15934824634078984,-0.11904170492219318,-0.15910276473656756,-0.1190692673539295,-0.15254237288135594,-0.10276782923607806,-0.15384615384615385,-0.10139144487157163,0.40000000000009095,0.4000000000000122,0.40000000000009095,0.4000000000000694,-0.1770536070453489,-0.13226856102466697,-0.17678084970732408,-0.13229918594881845,7.796199742443339,36.27011342653752,43.52413611184325,36.27011342653752,-81.11316275389191,0.011768975047066588,0.011781927717207707
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,ULTRACEMCO,87316,-900,1800,11662.0,6.0,6.0,11662.0,11700.919985762592,11663.125,11702.18111454442,0.375,0.4203762606102765,0.3987487652288443,0.4227568431774096,0.40191566115188454,0.42307440906440325,0.37254901960784315,0.3865661669488688,0.37777777777777777,0.3844472584529454,4.0,4.0,4.0,4.0,0.06645812753814072,0.0704594738629016,0.06698594352531409,0.07051240151073387,49.494978589057176,37.72937746527205,-24.86708969302032,48.01920768307433,48.01920768307433,0.003112408808520789,0.0023368819271085556
P306_EVT_0002,2026-08-20 15:30:00+05:30,rbi_policy,WIPRO,88549,-900,1800,180.12,0.06999999999999318,0.07000000000000237,180.12,180.3455951614058,180.1157027463651,180.34245645031538,-0.12277867528271405,-0.08967745972567133,-0.12363394469257816,-0.08979515957967309,-0.12374798061389337,-0.08981084931183632,-0.12280701754385964,-0.07930638059213102,-0.12,-0.07887856655280429,0.040000000000020464,0.040000000000002096,0.03999999999999204,0.039999999999997454,-1.7661992098941457,-1.2827879939952809,-1.7678282944843633,-1.2830121330261839,0.799479610740127,-48.30113257828117,43.85964912280605,43.85964912280605,29.980013324450994,0.7577958485495095,0.7592412531103385
