event_id,symbol,dense_file_path,window_start_epoch,window_end_epoch,timestamp_overlap,actual_dense_file_path,file_exists,file_min_epoch,file_max_epoch,source_rows,row_groups,fallback_paths_checked,fallback_used,row_groups_read,materialized_rows
P325_SYNTH_EVENT_001_20260714,MARUTI,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,1,1784020475,1786551957,16321516,33,14,0,0,89562
P325_SYNTH_EVENT_001_20260714,NESTLEIND,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,1,1784020475,1791481957,16331433,33,18,0,0,86669
P325_SYNTH_EVENT_001_20260714,NIFTYBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,1,1784020475,1791483457,16331433,33,18,0,0,89210
P325_SYNTH_EVENT_001_20260714,ONGC,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,1,1784020475,1791480957,16313583,33,19,0,0,85504
P325_SYNTH_EVENT_001_20260714,RELIANCE,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,1,1784020475,1791482957,16309616,33,18,0,0,88518
P325_SYNTH_EVENT_001_20260714,SBIN,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=SBIN\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=SBIN\part-00000.parquet,1,1784020475,1786566457,16293748,33,18,0,0,85539
P325_SYNTH_EVENT_001_20260714,SUNPHARMA,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=SUNPHARMA\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=SUNPHARMA\part-00000.parquet,1,1784020475,1786563707,16303665,33,14,0,0,88634
P325_SYNTH_EVENT_001_20260714,TCS,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,1,1784020475,1791498957,16327466,33,21,0,0,86644
P325_SYNTH_EVENT_001_20260714,TECHM,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=TECHM\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=TECHM\part-00000.parquet,1,1784020475,1786550957,16297715,33,21,0,0,86695
P325_SYNTH_EVENT_001_20260714,ULTRACEMCO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,1,1784020475,1786555957,16337384,33,16,0,0,89398
P325_SYNTH_EVENT_001_20260714,WIPRO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,1784030849,1784033549,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,1,1784020475,1786565207,16341350,33,14,0,0,87491
P325_SYNTH_EVENT_002_20260715,ADANIPORTS,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ADANIPORTS\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ADANIPORTS\part-00000.parquet,1,1784020475,1786553457,16305649,33,16,0,0,84207
P325_SYNTH_EVENT_002_20260715,AXISBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,1,1784020475,1791489457,16315566,33,21,0,0,89286
P325_SYNTH_EVENT_002_20260715,BAJAJ-AUTO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BAJAJ-AUTO\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BAJAJ-AUTO\part-00000.parquet,1,1784020475,1786558457,16305649,33,14,0,0,82049
P325_SYNTH_EVENT_002_20260715,BANKBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,1,1784020475,1791487957,16313583,33,18,1,0,81832
P325_SYNTH_EVENT_002_20260715,BHARTIARTL,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BHARTIARTL\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BHARTIARTL\part-00000.parquet,1,1784020475,1786571957,16321516,33,14,0,0,83422
P325_SYNTH_EVENT_002_20260715,BPCL,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,1,1784020475,1791493457,16335400,33,21,0,0,88377
P325_SYNTH_EVENT_002_20260715,BRITANNIA,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,1,1784020475,1791484457,16329450,33,21,0,0,93478
P325_SYNTH_EVENT_002_20260715,CIPLA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,1,1784020264,1791506457,16327466,33,18,1,0,94305
P325_SYNTH_EVENT_002_20260715,DRREDDY,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=DRREDDY\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=DRREDDY\part-00000.parquet,1,1784020475,1786551457,16299699,33,16,0,0,83456
P325_SYNTH_EVENT_002_20260715,GOLDBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=GOLDBEES\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=GOLDBEES\part-00000.parquet,1,1784020475,1786568707,16307632,33,16,0,0,86972
P325_SYNTH_EVENT_002_20260715,HCLTECH,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,1,1784020475,1791494457,16309616,33,18,0,0,84193
P325_SYNTH_EVENT_002_20260715,HDFCBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,1,1784020424,1786560957,16303665,33,16,0,0,88019
P325_SYNTH_EVENT_002_20260715,HINDUNILVR,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,1,1784020475,1791483457,16315566,33,18,0,0,86359
P325_SYNTH_EVENT_002_20260715,ICICIBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,1,1784020475,1791481457,16325483,33,18,0,0,85219
P325_SYNTH_EVENT_002_20260715,INFY,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,1,1784020475,1786556457,16313583,33,21,0,0,96006
P325_SYNTH_EVENT_002_20260715,ITBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=ITBEES\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=ITBEES\part-00000.parquet,1,1784106875,1786656957,16321516,33,14,0,0,88255
P325_SYNTH_EVENT_002_20260715,ITC,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,1,1784020475,1791488957,16323500,33,16,0,0,84158
P325_SYNTH_EVENT_002_20260715,JUNIORBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=JUNIORBEES\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=JUNIORBEES\part-00000.parquet,1,1784106875,1786643957,16309616,33,16,0,0,87643
P325_SYNTH_EVENT_002_20260715,KOTAKBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,1,1784020475,1791483207,16317549,33,18,0,0,85158
P325_SYNTH_EVENT_002_20260715,LT,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,1,1784020475,1791478957,16321516,33,21,0,0,87085
P325_SYNTH_EVENT_002_20260715,M&M,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,1,1784020475,1786579457,16317549,33,21,0,0,92448
P325_SYNTH_EVENT_002_20260715,MARUTI,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,1,1784020475,1786551957,16321516,33,14,0,0,83207
P325_SYNTH_EVENT_002_20260715,NESTLEIND,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,1,1784020475,1791481957,16331433,33,18,0,0,87996
P325_SYNTH_EVENT_002_20260715,NIFTYBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,1,1784020475,1791483457,16331433,33,18,0,0,88588
P325_SYNTH_EVENT_002_20260715,ONGC,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,1,1784020475,1791480957,16313583,33,19,0,0,86535
P325_SYNTH_EVENT_002_20260715,RELIANCE,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,1,1784020475,1791482957,16309616,33,18,1,0,90047
P325_SYNTH_EVENT_002_20260715,SBIN,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=SBIN\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=SBIN\part-00000.parquet,1,1784106875,1786650957,16321516,33,18,0,0,84985
P325_SYNTH_EVENT_002_20260715,SUNPHARMA,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=SUNPHARMA\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=SUNPHARMA\part-00000.parquet,1,1784106875,1786654957,16307632,33,14,0,0,89225
P325_SYNTH_EVENT_002_20260715,TCS,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,1,1784020475,1791498957,16327466,33,21,0,0,89693
P325_SYNTH_EVENT_002_20260715,TECHM,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=TECHM\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=TECHM\part-00000.parquet,1,1784106875,1786648457,16321516,33,21,0,0,92336
P325_SYNTH_EVENT_002_20260715,ULTRACEMCO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,1,1784020475,1786555957,16337384,33,16,0,0,91497
P325_SYNTH_EVENT_002_20260715,WIPRO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,1784122649,1784125349,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,1,1784020475,1786565207,16341350,33,14,0,0,84207
P325_SYNTH_EVENT_003_20260716,ADANIPORTS,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ADANIPORTS\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ADANIPORTS\part-00000.parquet,1,1784020475,1786553457,16305649,33,16,0,0,85361
P325_SYNTH_EVENT_003_20260716,AXISBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,1,1784020475,1791489457,16315566,33,21,0,0,91645
P325_SYNTH_EVENT_003_20260716,BAJAJ-AUTO,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BAJAJ-AUTO\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BAJAJ-AUTO\part-00000.parquet,1,1784020475,1786558457,16305649,33,14,0,0,88938
P325_SYNTH_EVENT_003_20260716,BANKBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,1,1784020475,1791487957,16313583,33,18,1,0,88790
P325_SYNTH_EVENT_003_20260716,BHARTIARTL,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BHARTIARTL\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=BHARTIARTL\part-00000.parquet,1,1784020475,1786571957,16321516,33,14,0,0,88261
P325_SYNTH_EVENT_003_20260716,BPCL,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,1,1784020475,1791493457,16335400,33,21,0,0,90525
P325_SYNTH_EVENT_003_20260716,BRITANNIA,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,1,1784020475,1791484457,16329450,33,21,0,0,86112
P325_SYNTH_EVENT_003_20260716,CIPLA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,1,1784020264,1791506457,16327466,33,18,1,0,91658
P325_SYNTH_EVENT_003_20260716,DRREDDY,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=DRREDDY\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=DRREDDY\part-00000.parquet,1,1784020475,1786551457,16299699,33,16,0,0,83653
P325_SYNTH_EVENT_003_20260716,GOLDBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=GOLDBEES\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=GOLDBEES\part-00000.parquet,1,1784020475,1786568707,16307632,33,16,0,0,89152
P325_SYNTH_EVENT_003_20260716,HCLTECH,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,1,1784020475,1791494457,16309616,33,18,0,0,79944
P325_SYNTH_EVENT_003_20260716,HDFCBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,1,1784020424,1786560957,16303665,33,16,0,0,92784
P325_SYNTH_EVENT_003_20260716,HINDUNILVR,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,1,1784020475,1791483457,16315566,33,18,0,0,90262
P325_SYNTH_EVENT_003_20260716,ICICIBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,1,1784020475,1791481457,16325483,33,18,0,0,87712
P325_SYNTH_EVENT_003_20260716,INFY,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,1,1784020475,1786556457,16313583,33,21,0,0,88631
P325_SYNTH_EVENT_003_20260716,ITBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=ITBEES\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=ITBEES\part-00000.parquet,1,1784106875,1786656957,16321516,33,14,0,0,84030
P325_SYNTH_EVENT_003_20260716,ITC,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,1,1784020475,1791488957,16323500,33,16,0,0,84819
P325_SYNTH_EVENT_003_20260716,JUNIORBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=JUNIORBEES\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-04\symbol=JUNIORBEES\part-00000.parquet,1,1784106875,1786643957,16309616,33,16,0,0,90875
P325_SYNTH_EVENT_003_20260716,KOTAKBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,1,1784020475,1791483207,16317549,33,18,0,0,84235
P325_SYNTH_EVENT_003_20260716,LT,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,1,1784020475,1791478957,16321516,33,21,0,0,88033
P325_SYNTH_EVENT_003_20260716,M&M,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,1784200949,1784203649,1,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,1,1784020475,1786579457,16317549,33,21,0,0,89004
