candidate_start_row,entry_row,exit_row,entry_price,exit_price,recent_mid_return_bps,spread_bps,l1_imbalance,l25_imbalance,volume_delta_lookback,forward_return_bps,abs_forward_return_bps,label_side,move_candidate,trade_date,symbol,exchange
5000,20,260,819.0999999999999,819.0999999999999,0.0,1.220852154804331,-0.5625744934445769,-0.563315303849825,60.0,0.0,0.0,flat,0,2026-01-01,HDFCBANK,NSE
10000,20,260,822.8,822.8,0.0,1.2153621779292993,-0.5703022339027596,-0.5711278723031047,60.0,0.0,0.0,flat,0,2026-01-01,HDFCBANK,NSE
20000,20,260,827.25,827.25,0.0,1.2088244182521493,-0.5710491367861886,-0.5725177304964539,40.0,0.0,0.0,flat,0,2026-01-01,HDFCBANK,NSE
50000,20,260,840.1500000000001,840.1500000000001,0.0,1.1902636433972829,-0.5703022339027596,-0.5711278723031047,60.0,0.0,0.0,flat,0,2026-01-01,HDFCBANK,NSE
0,20,260,1402.3000000000002,1402.3000000000002,0.0,1.426228339157423,-0.37670384138785623,-0.37650951199338295,60.0,0.0,0.0,flat,0,2026-01-01,ICICIBANK,NSE
5000,20,260,1408.5,1408.5,0.0,1.4199503017381476,-0.35487661574618096,-0.35617942283563364,60.0,0.0,0.0,flat,0,2026-01-01,ICICIBANK,NSE
10000,20,260,1413.3000000000002,1413.3000000000002,0.0,1.4151277152766253,-0.37484276729559746,-0.3746852442504616,60.0,0.0,0.0,flat,0,2026-01-01,ICICIBANK,NSE
20000,20,260,1421.1999999999998,1421.1999999999998,0.0,1.407261469181294,-0.3691899070385126,-0.36932624113475176,40.0,0.0,0.0,flat,0,2026-01-01,ICICIBANK,NSE
50000,20,260,1443.6,1443.6,0.0,1.3854253255752667,-0.3657587548638132,-0.36651662049861494,60.0,0.0,0.0,flat,0,2026-01-01,ICICIBANK,NSE
0,20,260,1101.6999999999998,1101.6999999999998,0.0,1.8153762367254742,-0.17888198757763976,-0.179210875331565,60.0,0.0,0.0,flat,0,2026-01-01,INFY,NSE
5000,20,260,1105.6,1105.6,0.0,1.8089725036183566,-0.17196702002355713,-0.17355761672692974,60.0,0.0,0.0,flat,0,2026-01-01,INFY,NSE
10000,20,260,1110.1,1110.1,0.0,1.801639491938073,-0.18857901726427623,-0.18790994504520475,40.0,0.0,0.0,flat,0,2026-01-01,INFY,NSE
20000,20,260,1114.6999999999998,1114.6999999999998,0.0,1.7942047187588186,-0.19096774193548388,-0.19066482948673785,60.0,0.0,0.0,flat,0,2026-01-01,INFY,NSE
50000,20,260,1135.0,1135.0,0.0,1.7621145374433314,-0.18562091503267975,-0.18530797417553654,60.0,0.0,0.0,flat,0,2026-01-01,INFY,NSE
0,20,260,1296.9,1296.9,0.0,1.54213894671945,0.436498150431566,0.43672864900444297,60.0,0.0,0.0,flat,0,2026-01-01,RELIANCE,NSE
5000,20,260,1302.4,1302.4,0.0,1.5356265356268848,0.45422116527942924,0.45421361688620854,60.0,0.0,0.0,flat,0,2026-01-01,RELIANCE,NSE
10000,20,260,1307.6999999999998,1307.6999999999998,0.0,1.5294027682193585,0.43742098609355246,0.4388185654008439,60.0,0.0,0.0,flat,0,2026-01-01,RELIANCE,NSE
20000,20,260,1313.1999999999998,1313.1999999999998,0.0,1.522997258605281,0.43742098609355246,0.4388185654008439,60.0,0.0,0.0,flat,0,2026-01-01,RELIANCE,NSE
50000,20,260,1331.1,1331.1,0.0,1.5025167154988017,0.44129032258064516,0.4409991386735573,60.0,0.0,0.0,flat,0,2026-01-01,RELIANCE,NSE
0,20,260,2177.7,2177.7,0.0,1.8368002938884647,-0.0050568900126422255,-0.008776371308016877,60.0,0.0,0.0,flat,0,2026-01-01,TCS,NSE
5000,20,260,2196.8,2196.8,0.0,1.820830298616583,0.007168458781362007,0.006378568011481423,60.0,0.0,0.0,flat,0,2026-01-01,TCS,NSE
10000,20,260,2197.6000000000004,2197.6000000000004,0.0,1.820167455406311,-0.00522875816993464,-0.005059316120027913,60.0,0.0,0.0,flat,0,2026-01-01,TCS,NSE
20000,20,260,2206.3,2206.3,0.0,1.8129900738797575,-0.012610340479192938,-0.012285425782564793,60.0,0.0,0.0,flat,0,2026-01-01,TCS,NSE
50000,20,260,2234.8,2234.8,0.0,1.7898693395386207,0.0,-0.0006801564359802754,60.0,0.0,0.0,flat,0,2026-01-01,TCS,NSE
0,20,260,1317.5,1317.5,0.0,3.795066413662239,0.015233949945593036,0.015829218704618064,60.0,0.0,0.0,flat,0,2026-01-02,AXISBANK,NSE
5000,20,260,1312.8,1312.8,0.0,3.808653260207191,0.019889502762430938,0.018726039516366852,60.0,0.0,0.0,flat,0,2026-01-02,AXISBANK,NSE
10000,20,260,1322.2,1322.2,0.0,3.781576160943881,0.02254791431792559,0.02151022864019254,60.0,0.0,0.0,flat,0,2026-01-02,AXISBANK,NSE
20000,20,260,1329.6,1329.6,0.0,3.7605294825511435,0.028291621327529923,0.02672476397966594,60.0,0.0,0.0,flat,0,2026-01-02,AXISBANK,NSE
50000,20,260,1322.1,1322.1,0.0,3.7818621889418353,0.01799775028121485,0.01966966966966967,60.0,0.0,0.0,flat,0,2026-01-02,AXISBANK,NSE
0,20,260,1215.8,1215.8,0.0,4.935022207599187,-0.30484037075180226,-0.30470038482682793,60.0,0.0,0.0,flat,0,2026-01-02,HCLTECH,NSE
5000,20,260,1210.6,1210.6,0.0,4.956220056171621,-0.2994535519125683,-0.2991540256709452,60.0,0.0,0.0,flat,0,2026-01-02,HCLTECH,NSE
10000,20,260,1219.3,1219.3,0.0,4.920856228983097,-0.29720670391061454,-0.29619686800894857,60.0,0.0,0.0,flat,0,2026-01-02,HCLTECH,NSE
20000,20,260,1220.0,1220.0,0.0,4.9180327868845,-0.28335056876938985,-0.2837819185645273,60.0,0.0,0.0,flat,0,2026-01-02,HCLTECH,NSE
50000,20,260,1212.7,1212.7,0.0,4.947637503091523,-0.2937853107344633,-0.2946765193786759,60.0,0.0,0.0,flat,0,2026-01-02,HCLTECH,NSE
0,20,260,818.8,818.8,0.0,3.053248656570591,-0.5717514124293785,-0.5717948717948718,60.0,0.0,0.0,flat,0,2026-01-02,HDFCBANK,NSE
5000,20,260,815.85,815.85,0.0,3.064288778574493,-0.5749167591564928,-0.5747296696785661,60.0,0.0,0.0,flat,0,2026-01-02,HDFCBANK,NSE
10000,20,260,824.3,824.3,0.0,3.0328763799587533,-0.5626911314984709,-0.5640048972928853,80.0,0.0,0.0,flat,0,2026-01-02,HDFCBANK,NSE
20000,20,260,823.2,823.2,0.0,3.0369290573372205,-0.5717514124293785,-0.5727642889458604,60.0,0.0,0.0,flat,0,2026-01-02,HDFCBANK,NSE
50000,20,260,819.4,819.4,0.0,3.0510129362948497,-0.5775401069518716,-0.5768517197088626,60.0,0.0,0.0,flat,0,2026-01-02,HDFCBANK,NSE
0,20,260,1402.7,1402.7,0.0,3.564554074285307,-0.37037037037037035,-0.369627078029055,60.0,0.0,0.0,flat,0,2026-01-02,ICICIBANK,NSE
5000,20,260,1401.1,1401.1,0.0,3.5686246520590967,-0.358974358974359,-0.35874623597043526,60.0,0.0,0.0,flat,0,2026-01-02,ICICIBANK,NSE
10000,20,260,1411.3,1411.3,0.0,3.542832849146177,-0.35721493440968716,-0.3571717171717172,80.0,0.0,0.0,flat,0,2026-01-02,ICICIBANK,NSE
20000,20,260,1410.6,1410.6,0.0,3.544590954203885,-0.36482084690553745,-0.36458484277640923,60.0,0.0,0.0,flat,0,2026-01-02,ICICIBANK,NSE
50000,20,260,1402.4,1402.4,0.0,3.56531660011409,-0.36305048335123524,-0.3631933495771822,60.0,0.0,0.0,flat,0,2026-01-02,ICICIBANK,NSE
0,20,260,1093.9,1093.9,0.0,4.570801718621446,-0.20853080568720378,-0.20766409510560263,80.0,0.0,0.0,flat,0,2026-01-02,INFY,NSE
5000,20,260,1097.5,1097.5,0.0,4.555808656036446,-0.17217217217217218,-0.17218808442425862,80.0,0.0,0.0,flat,0,2026-01-02,INFY,NSE
10000,20,260,1101.5,1101.5,0.0,4.5392646391284615,-0.1923497267759563,-0.1915110851808635,60.0,0.0,0.0,flat,0,2026-01-02,INFY,NSE
20000,20,260,1095.1,1095.1,0.0,4.565793078257694,-0.211306765523633,-0.21076066790352505,80.0,0.0,0.0,flat,0,2026-01-02,INFY,NSE
50000,20,260,1089.7,1089.7,0.0,4.588418830870882,-0.19644723092998956,-0.19673731176798662,60.0,0.0,0.0,flat,0,2026-01-02,INFY,NSE
0,20,260,1299.7,1299.7,0.0,3.0776332999930056,0.44419391206313413,0.44484574868322047,60.0,0.0,0.0,flat,0,2026-01-02,RELIANCE,NSE
5000,20,260,1293.0,1293.0,0.0,3.093580819799621,0.43783209351753455,0.4376684158275422,60.0,0.0,0.0,flat,0,2026-01-02,RELIANCE,NSE
10000,20,260,1305.5,1305.5,0.0,3.063960168518506,0.45141065830721006,0.4512620276112118,60.0,0.0,0.0,flat,0,2026-01-02,RELIANCE,NSE
20000,20,260,1304.9,1304.9,0.0,3.0653689937915822,0.44756756756756755,0.4479226774379688,60.0,0.0,0.0,flat,0,2026-01-02,RELIANCE,NSE
50000,20,260,1299.2,1299.2,0.0,3.0788177339908476,0.44808743169398907,0.4473453908984831,60.0,0.0,0.0,flat,0,2026-01-02,RELIANCE,NSE
0,20,260,2180.9,2180.9,0.0,3.6682103718656602,-0.006528835690968444,-0.00943944234679059,60.0,0.0,0.0,flat,0,2026-01-02,TCS,NSE
5000,20,260,2166.7,2166.7,0.0,3.692250888446611,-0.006514657980456026,-0.009274018258223446,60.0,0.0,0.0,flat,0,2026-01-02,TCS,NSE
10000,20,260,2182.3,2182.3,0.0,3.665857123217372,-0.015367727771679473,-0.012745385291532376,60.0,0.0,0.0,flat,0,2026-01-02,TCS,NSE
20000,20,260,2186.1,2186.1,0.0,3.6594849274972874,0.0,-0.0016330166270783848,60.0,0.0,0.0,flat,0,2026-01-02,TCS,NSE
50000,20,260,2177.4,2177.4,0.0,3.6741067328014227,-0.006644518272425249,-0.005172923440733077,60.0,0.0,0.0,flat,0,2026-01-02,TCS,NSE
0,20,260,1317.0,1317.0,0.0,1.518602885344101,0.012364760432766615,0.01300041271151465,40.0,0.0,0.0,flat,0,2026-01-05,AXISBANK,NSE
5000,20,260,1317.1999999999998,1317.1999999999998,0.0,1.5183723048895041,0.029079159935379646,0.02674142764718568,40.0,0.0,0.0,flat,0,2026-01-05,AXISBANK,NSE
10000,20,260,1317.3000000000002,1317.3000000000002,0.0,1.5182570409173721,0.01579778830963665,0.015608521408985446,40.0,0.0,0.0,flat,0,2026-01-05,AXISBANK,NSE
20000,20,260,1321.6999999999998,1321.6999999999998,0.0,1.5132026935011387,0.023140495867768594,0.02382528127068167,40.0,0.0,0.0,flat,0,2026-01-05,AXISBANK,NSE
50000,20,260,1314.3000000000002,1314.3000000000002,0.0,1.521722589972194,0.019448946515397084,0.018610690326769097,40.0,0.0,0.0,flat,0,2026-01-05,AXISBANK,NSE
0,20,260,1218.8000000000002,1218.8000000000002,0.0,2.4614374794876475,-0.29421487603305785,-0.29529905098212317,40.0,0.0,0.0,flat,0,2026-01-05,HCLTECH,NSE
5000,20,260,1213.6,1213.6,0.0,2.471984179300878,-0.2988871224165342,-0.29845043515177244,40.0,0.0,0.0,flat,0,2026-01-05,HCLTECH,NSE
10000,20,260,1217.9,1217.9,0.0,2.4632564249934683,-0.28438948995363217,-0.28456458935204293,40.0,0.0,0.0,flat,0,2026-01-05,HCLTECH,NSE
20000,20,260,1218.8000000000002,1218.8000000000002,0.0,2.4614374794876475,-0.29421487603305785,-0.29529905098212317,40.0,0.0,0.0,flat,0,2026-01-05,HCLTECH,NSE
50000,20,260,1211.6999999999998,1211.6999999999998,0.0,2.4758603614752377,-0.2972536348949919,-0.2971514889943893,40.0,0.0,0.0,flat,0,2026-01-05,HCLTECH,NSE
0,20,260,817.5,817.5,0.0,1.2232415902129548,-0.5775729646697388,-0.5789581624282198,40.0,0.0,0.0,flat,0,2026-01-05,HDFCBANK,NSE
5000,20,260,816.8,816.8,0.0,1.2242899118514048,-0.5718901453957996,-0.573738680465718,40.0,0.0,0.0,flat,0,2026-01-05,HDFCBANK,NSE
10000,20,260,818.8499999999999,818.8499999999999,0.0,1.2212248885635066,-0.5682888540031397,-0.567176692517292,40.0,0.0,0.0,flat,0,2026-01-05,HDFCBANK,NSE
20000,20,260,820.25,820.25,0.0,1.2191405059422011,-0.5695581014729951,-0.5710227272727273,40.0,0.0,0.0,flat,0,2026-01-05,HDFCBANK,NSE
50000,20,260,815.95,815.95,0.0,1.2255652919912094,-0.5723577235772358,-0.5746851932262267,40.0,0.0,0.0,flat,0,2026-01-05,HDFCBANK,NSE
0,20,260,1405.8000000000002,1405.8000000000002,0.0,1.4226774790158305,-0.3681592039800995,-0.36824623560673164,40.0,0.0,0.0,flat,0,2026-01-05,ICICIBANK,NSE
5000,20,260,1402.1999999999998,1402.1999999999998,0.0,1.4263300527745364,-0.36541598694942906,-0.367240252668264,40.0,0.0,0.0,flat,0,2026-01-05,ICICIBANK,NSE
10000,20,260,1404.9,1404.9,0.0,1.4235888675353796,-0.36306729264475746,-0.3625156707062265,40.0,0.0,0.0,flat,0,2026-01-05,ICICIBANK,NSE
20000,20,260,1407.5,1407.5,0.0,1.420959147423219,-0.3715670436187399,-0.37208800690250216,40.0,0.0,0.0,flat,0,2026-01-05,ICICIBANK,NSE
50000,20,260,1400.1,1400.1,0.0,1.4284693950435363,-0.3657331136738056,-0.3672751264570046,40.0,0.0,0.0,flat,0,2026-01-05,ICICIBANK,NSE
0,20,260,1100.5,1100.5,0.0,1.8173557473858981,-0.1884297520661157,-0.18759655705142353,40.0,0.0,0.0,flat,0,2026-01-05,INFY,NSE
5000,20,260,1097.3000000000002,1097.3000000000002,0.0,1.8226556092230517,-0.19063004846526657,-0.190640500323485,40.0,0.0,0.0,flat,0,2026-01-05,INFY,NSE
10000,20,260,1098.5,1098.5,0.0,1.8206645425563779,-0.19001610305958133,-0.19135669748441195,40.0,0.0,0.0,flat,0,2026-01-05,INFY,NSE
20000,20,260,1101.1,1101.1,0.0,1.8163654527295021,-0.18657937806873978,-0.18579234972677597,40.0,0.0,0.0,flat,0,2026-01-05,INFY,NSE
50000,20,260,1097.1,1097.1,0.0,1.8229878771310317,-0.18536585365853658,-0.18450184501845018,40.0,0.0,0.0,flat,0,2026-01-05,INFY,NSE
0,20,260,1294.6999999999998,1294.6999999999998,0.0,1.5447594037232217,0.4354587869362364,0.4367863815652896,40.0,0.0,0.0,flat,0,2026-01-05,RELIANCE,NSE
5000,20,260,1293.6,1293.6,0.0,1.5460729746447548,0.4451718494271686,0.4455856643356643,40.0,0.0,0.0,flat,0,2026-01-05,RELIANCE,NSE
10000,20,260,1293.3000000000002,1293.3000000000002,0.0,1.5464316090624408,0.4384,0.43995726495726495,40.0,0.0,0.0,flat,0,2026-01-05,RELIANCE,NSE
20000,20,260,1297.6,1297.6,0.0,1.5413070283603998,0.44481054365733114,0.44456665200175977,40.0,0.0,0.0,flat,0,2026-01-05,RELIANCE,NSE
50000,20,260,1292.1,1292.1,0.0,1.5478678120891998,0.44408427876823336,0.4457909543388877,40.0,0.0,0.0,flat,0,2026-01-05,RELIANCE,NSE
0,20,260,2176.2,2176.2,0.0,1.3785497656452863,-0.006482982171799027,-0.007142857142857143,40.0,0.0,0.0,flat,0,2026-01-05,TCS,NSE
5000,20,260,2168.1,2168.1,0.0,1.3837000138378392,-0.0128,-0.011324786324786324,40.0,0.0,0.0,flat,0,2026-01-05,TCS,NSE
10000,20,260,2173.2,2173.2,0.0,1.3804527885133775,0.0,0.0004206098843322818,40.0,0.0,0.0,flat,0,2026-01-05,TCS,NSE
20000,20,260,2175.7,2175.7,0.0,1.3788665716768267,-0.006633499170812604,-0.006198804516271862,40.0,0.0,0.0,flat,0,2026-01-05,TCS,NSE
50000,20,260,2165.6,2165.6,0.0,1.3852973771711394,-0.00644122383252818,-0.0077402709094818315,40.0,0.0,0.0,flat,0,2026-01-05,TCS,NSE
0,20,260,1319.5,1319.5,0.0,1.5157256536553096,0.019580419580419582,0.019604182225541448,40.0,0.0,0.0,flat,0,2026-01-06,AXISBANK,NSE
5000,20,260,1317.1,1317.1,0.0,1.5184875863643268,0.013458950201884253,0.014016172506738544,40.0,0.0,0.0,flat,0,2026-01-06,AXISBANK,NSE
10000,20,260,1317.4,1317.4,0.0,1.518141794443946,0.03955500618046971,0.03942593203563181,60.0,0.0,0.0,flat,0,2026-01-06,AXISBANK,NSE
20000,20,260,1310.6,1310.6,0.0,1.5260186174274797,0.010512483574244415,0.011226100684090511,60.0,0.0,0.0,flat,0,2026-01-06,AXISBANK,NSE
50000,20,260,1308.4,1308.4,0.0,1.5285845307248964,0.026917900403768506,0.027488321954725118,40.0,0.0,0.0,flat,0,2026-01-06,AXISBANK,NSE
0,20,260,1222.9,1222.9,0.0,2.453185051925378,-0.2913719943422914,-0.2923512747875354,40.0,0.0,0.0,flat,0,2026-01-06,HCLTECH,NSE
5000,20,260,1219.6999999999998,1219.6999999999998,0.0,2.4596212183320043,-0.30303030303030304,-0.30267323250087935,40.0,0.0,0.0,flat,0,2026-01-06,HCLTECH,NSE
10000,20,260,1219.5,1219.5,0.0,2.460024600247494,-0.27577639751552796,-0.2772342895042282,60.0,0.0,0.0,flat,0,2026-01-06,HCLTECH,NSE
20000,20,260,1210.3000000000002,1210.3000000000002,0.0,2.4787242832351852,-0.2960969044414536,-0.29877829680201223,40.0,0.0,0.0,flat,0,2026-01-06,HCLTECH,NSE
50000,20,260,1210.0,1210.0,0.0,2.47933884297671,-0.2876526458616011,-0.28858695652173916,40.0,0.0,0.0,flat,0,2026-01-06,HCLTECH,NSE
0,20,260,816.3499999999999,816.3499999999999,0.0,1.2249647822627885,-0.5737931034482758,-0.5748480942736144,40.0,0.0,0.0,flat,0,2026-01-06,HDFCBANK,NSE
5000,20,260,812.3499999999999,812.3499999999999,0.0,1.2309964916602787,-0.5795601552393272,-0.5798653082369194,60.0,0.0,0.0,flat,0,2026-01-06,HDFCBANK,NSE
10000,20,260,814.55,814.55,0.0,1.2276717205821956,-0.5694249649368864,-0.5706796480059914,40.0,0.0,0.0,flat,0,2026-01-06,HDFCBANK,NSE
20000,20,260,807.6500000000001,807.6500000000001,0.0,1.2381600941004485,-0.5767690253671562,-0.5774371769738015,40.0,0.0,0.0,flat,0,2026-01-06,HDFCBANK,NSE
50000,20,260,810.2,810.2,0.0,1.2342631449027737,-0.5660881174899867,-0.5667438959187311,40.0,0.0,0.0,flat,0,2026-01-06,HDFCBANK,NSE
0,20,260,1404.4,1404.4,0.0,1.424095699231312,-0.3706777316735823,-0.3716765140324963,40.0,0.0,0.0,flat,0,2026-01-06,ICICIBANK,NSE
5000,20,260,1398.5,1398.5,0.0,1.4301036825156819,-0.37745740498034075,-0.3777116864940518,60.0,0.0,0.0,flat,0,2026-01-06,ICICIBANK,NSE
10000,20,260,1401.4,1401.4,0.0,1.4271442842874658,-0.36879432624113473,-0.36924824843779586,40.0,0.0,0.0,flat,0,2026-01-06,ICICIBANK,NSE
20000,20,260,1392.5,1392.5,0.0,1.4362657091548876,-0.3748326639892905,-0.3750893495353824,40.0,0.0,0.0,flat,0,2026-01-06,ICICIBANK,NSE
50000,20,260,1392.6999999999998,1392.6999999999998,0.0,1.4360594528616752,-0.3633916554508748,-0.36321178372552543,40.0,0.0,0.0,flat,0,2026-01-06,ICICIBANK,NSE
0,20,260,1103.5,1103.5,0.0,1.8124150430432089,-0.18723404255319148,-0.18632834690399547,40.0,0.0,0.0,flat,0,2026-01-06,INFY,NSE
5000,20,260,1100.3000000000002,1100.3000000000002,0.0,1.8176860856134276,-0.19607843137254902,-0.19717326819054265,60.0,0.0,0.0,flat,0,2026-01-06,INFY,NSE
10000,20,260,1100.8000000000002,1100.8000000000002,0.0,1.8168604651166917,-0.1684981684981685,-0.16854115729421354,60.0,0.0,0.0,flat,0,2026-01-06,INFY,NSE
20000,20,260,1093.4,1093.4,0.0,1.8291567587346393,-0.19440745672436752,-0.19534305012442232,40.0,0.0,0.0,flat,0,2026-01-06,INFY,NSE
50000,20,260,1090.4,1090.4,0.0,1.834189288334973,-0.18307905686546463,-0.1844102943899278,40.0,0.0,0.0,flat,0,2026-01-06,INFY,NSE
0,20,260,1299.1999999999998,1299.1999999999998,0.0,1.539408866995424,0.44039270687237025,0.4419692998876825,40.0,0.0,0.0,flat,0,2026-01-06,RELIANCE,NSE
5000,20,260,1293.4,1293.4,0.0,1.546312045771188,0.4351245085190039,0.435444366689993,60.0,0.0,0.0,flat,0,2026-01-06,RELIANCE,NSE
10000,20,260,1296.5,1296.5,0.0,1.5426147319692873,0.44287729196050774,0.44302128461103785,40.0,0.0,0.0,flat,0,2026-01-06,RELIANCE,NSE
20000,20,260,1285.6999999999998,1285.6999999999998,0.0,1.5555728396985726,0.43724696356275305,0.4384795532336516,40.0,0.0,0.0,flat,0,2026-01-06,RELIANCE,NSE
50000,20,260,1285.3000000000002,1285.3000000000002,0.0,1.556056951684785,0.442225392296719,0.4437250047609979,40.0,0.0,0.0,flat,0,2026-01-06,RELIANCE,NSE
0,20,260,2176.0,2176.0,0.0,1.8382352941159752,-0.005625879043600563,-0.0069470521967705595,40.0,0.0,0.0,flat,0,2026-01-06,TCS,NSE
5000,20,260,2173.1000000000004,2173.1000000000004,0.0,1.8406884174685512,-0.013568521031207599,-0.012133285041651575,40.0,0.0,0.0,flat,0,2026-01-06,TCS,NSE
10000,20,260,2173.3999999999996,2173.3999999999996,0.0,1.84043434250525,0.012360939431396786,0.013199142055766375,60.0,0.0,0.0,flat,0,2026-01-06,TCS,NSE
20000,20,260,2152.2,2152.2,0.0,1.858563330545911,-0.005689900426742532,-0.005886821116597038,40.0,0.0,0.0,flat,0,2026-01-06,TCS,NSE
50000,20,260,2174.8999999999996,2174.8999999999996,0.0,1.8391650190817557,0.0,-0.0016709988860007428,40.0,0.0,0.0,flat,0,2026-01-06,TCS,NSE
0,20,260,1303.1,1303.1,0.0,3.8370040672243113,0.0052677787532923615,0.00492091388400703,80.0,0.0,0.0,flat,0,2026-01-07,AXISBANK,NSE
5000,20,260,1293.4,1293.4,0.0,3.8657801144270914,-0.012648221343873518,-0.010547410610695074,100.0,0.0,0.0,flat,0,2026-01-07,AXISBANK,NSE
10000,20,260,1307.3,1307.3,0.0,3.824676814809149,0.03228699551569507,0.03494913225613405,80.0,0.0,0.0,flat,0,2026-01-07,AXISBANK,NSE
20000,20,260,1298.8,1298.8,0.0,3.8497074222359102,0.0,-0.000782822634757325,80.0,0.0,0.0,flat,0,2026-01-07,AXISBANK,NSE
50000,20,260,1249.2,1249.2,0.0,4.002561639449247,-0.006405124099279423,-0.006729331339457381,100.0,0.0,0.0,flat,0,2026-01-07,AXISBANK,NSE
0,20,260,1201.1,1201.1,0.0,4.9954208642089455,-0.31479897348160824,-0.3134345394361374,80.0,0.0,0.0,flat,0,2026-01-07,HCLTECH,NSE
5000,20,260,1194.1,1194.1,0.0,5.024704798594226,-0.2833178005591799,-0.28372497824194953,80.0,0.0,0.0,flat,0,2026-01-07,HCLTECH,NSE
10000,20,260,1196.3,1196.3,0.0,5.015464348406829,-0.2830365510777882,-0.28376688344172085,80.0,0.0,0.0,flat,0,2026-01-07,HCLTECH,NSE
20000,20,260,1190.9,1190.9,0.0,5.038206398523271,-0.3016022620169651,-0.30159728336058356,80.0,0.0,0.0,flat,0,2026-01-07,HCLTECH,NSE
50000,20,260,1184.9,1184.9,0.0,5.063718457254928,-0.3052351375332742,-0.30693655303030304,80.0,0.0,0.0,flat,0,2026-01-07,HCLTECH,NSE
0,20,260,810.15,810.15,0.0,3.085848299697587,-0.595256312165264,-0.5952429563086974,100.0,0.0,0.0,flat,0,2026-01-07,HDFCBANK,NSE
5000,20,260,803.1,803.1,0.0,3.112937367700162,-0.5808219178082191,-0.5809164026322203,80.0,0.0,0.0,flat,0,2026-01-07,HDFCBANK,NSE
10000,20,260,804.95,804.95,0.0,3.105782967886204,-0.5652582159624413,-0.5658982711099975,80.0,0.0,0.0,flat,0,2026-01-07,HDFCBANK,NSE
20000,20,260,800.6,800.6,0.0,3.122658006495129,-0.5720040281973817,-0.5731559854897219,80.0,0.0,0.0,flat,0,2026-01-07,HDFCBANK,NSE
50000,20,260,800.95,800.95,0.0,3.121293464011486,-0.5882352941176471,-0.5886579703736458,100.0,0.0,0.0,flat,0,2026-01-07,HDFCBANK,NSE
0,20,260,1392.1,1392.1,0.0,3.591695998850658,-0.3968379446640316,-0.396160742537707,100.0,0.0,0.0,flat,0,2026-01-07,ICICIBANK,NSE
5000,20,260,1376.6,1376.6,0.0,3.632137149498765,-0.39459029435163084,-0.3947983014861996,100.0,0.0,0.0,flat,0,2026-01-07,ICICIBANK,NSE
10000,20,260,1380.7,1380.7,0.0,3.6213514883754616,-0.3785780240073869,-0.3786347954657467,80.0,0.0,0.0,flat,0,2026-01-07,ICICIBANK,NSE
20000,20,260,1383.4,1383.4,0.0,3.614283648980772,-0.36345966958211856,-0.36407263294422826,80.0,0.0,0.0,flat,0,2026-01-07,ICICIBANK,NSE
50000,20,260,1332.4,1332.4,0.0,3.7526268387871506,-0.3952941176470588,-0.39545835077438257,100.0,0.0,0.0,flat,0,2026-01-07,ICICIBANK,NSE
0,20,260,1092.4,1092.4,0.0,4.577077993409008,-0.22422874341610233,-0.22375025095362377,100.0,0.0,0.0,flat,0,2026-01-07,INFY,NSE
5000,20,260,1085.8,1085.8,0.0,4.604899613188433,-0.21139554087530965,-0.21152363115566816,100.0,0.0,0.0,flat,0,2026-01-07,INFY,NSE
