trade_month,symbol,source_rows,dense_rows,multiplier,file_path,bytes
2026-01,HINDUNILVR,8207,65656,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=HINDUNILVR\part-00000.parquet,2743735
2026-01,ICICIBANK,8219,65752,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2417161
2026-01,INFY,8225,65800,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=INFY\part-00000.parquet,2416800
2026-01,ITBEES,8225,65800,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,2710767
2026-01,ITC,8227,65816,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=ITC\part-00000.parquet,2659549
2026-01,JUNIORBEES,8209,65672,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2457760
2026-01,KOTAKBANK,8218,65744,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=KOTAKBANK\part-00000.parquet,2468212
2026-01,LT,8218,65744,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=LT\part-00000.parquet,2466669
2026-01,M&M,8227,65816,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=M&M\part-00000.parquet,2390145
2026-01,MARUTI,8229,65832,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=MARUTI\part-00000.parquet,2378448
2026-01,NESTLEIND,8216,65728,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=NESTLEIND\part-00000.parquet,2422738
2026-01,NIFTYBEES,8231,65848,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=NIFTYBEES\part-00000.parquet,2417401
2026-01,ONGC,8219,65752,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=ONGC\part-00000.parquet,2476725
2026-01,RELIANCE,8214,65712,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=RELIANCE\part-00000.parquet,2415823
2026-01,SBIN,8215,65720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=SBIN\part-00000.parquet,2424157
2026-01,SUNPHARMA,8220,65760,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=SUNPHARMA\part-00000.parquet,2755696
2026-01,TCS,8228,65824,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=TCS\part-00000.parquet,2432504
2026-01,TECHM,8217,65736,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=TECHM\part-00000.parquet,2398206
2026-01,ULTRACEMCO,8237,65896,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=ULTRACEMCO\part-00000.parquet,2717067
2026-01,WIPRO,8239,65912,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-01\symbol=WIPRO\part-00000.parquet,2458176
2026-02,ADANIPORTS,7475,59800,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=ADANIPORTS\part-00000.parquet,2586210
2026-02,AXISBANK,7473,59784,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=AXISBANK\part-00000.parquet,2507218
2026-02,BAJAJ-AUTO,7480,59840,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=BAJAJ-AUTO\part-00000.parquet,2151335
2026-02,BANKBEES,7465,59720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=BANKBEES\part-00000.parquet,2209113
2026-02,BHARTIARTL,7484,59872,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=BHARTIARTL\part-00000.parquet,2261911
2026-02,BPCL,7474,59792,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=BPCL\part-00000.parquet,2410896
2026-02,BRITANNIA,7460,59680,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=BRITANNIA\part-00000.parquet,2493405
2026-02,CIPLA,7468,59744,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=CIPLA\part-00000.parquet,2307517
2026-02,DRREDDY,7462,59696,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=DRREDDY\part-00000.parquet,2526883
2026-02,GOLDBEES,7468,59744,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=GOLDBEES\part-00000.parquet,2521636
2026-02,HCLTECH,7465,59720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=HCLTECH\part-00000.parquet,2204496
2026-02,HDFCBANK,7476,59808,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=HDFCBANK\part-00000.parquet,2172714
2026-02,HINDUNILVR,7463,59704,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=HINDUNILVR\part-00000.parquet,2426476
2026-02,ICICIBANK,7469,59752,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=ICICIBANK\part-00000.parquet,2180882
2026-02,INFY,7459,59672,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=INFY\part-00000.parquet,2185722
2026-02,ITBEES,7480,59840,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=ITBEES\part-00000.parquet,2481709
2026-02,ITC,7486,59888,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=ITC\part-00000.parquet,2494230
2026-02,JUNIORBEES,7478,59824,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=JUNIORBEES\part-00000.parquet,2247274
2026-02,KOTAKBANK,7467,59736,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=KOTAKBANK\part-00000.parquet,2239707
2026-02,LT,7464,59712,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=LT\part-00000.parquet,2246968
2026-02,M&M,7457,59656,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=M&M\part-00000.parquet,2138242
2026-02,MARUTI,7466,59728,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=MARUTI\part-00000.parquet,2151419
2026-02,NESTLEIND,7466,59728,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=NESTLEIND\part-00000.parquet,2201306
2026-02,NIFTYBEES,7458,59664,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=NIFTYBEES\part-00000.parquet,2157849
2026-02,ONGC,7473,59784,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=ONGC\part-00000.parquet,2261982
2026-02,RELIANCE,7453,59624,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=RELIANCE\part-00000.parquet,2170824
2026-02,SBIN,7472,59776,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=SBIN\part-00000.parquet,2195223
2026-02,SUNPHARMA,7472,59776,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=SUNPHARMA\part-00000.parquet,2506894
2026-02,TCS,7464,59712,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=TCS\part-00000.parquet,2222432
2026-02,TECHM,7443,59544,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=TECHM\part-00000.parquet,2150408
2026-02,ULTRACEMCO,7465,59720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=ULTRACEMCO\part-00000.parquet,2504404
2026-02,WIPRO,7465,59720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-02\symbol=WIPRO\part-00000.parquet,2217644
2026-03,ADANIPORTS,8213,65704,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=ADANIPORTS\part-00000.parquet,2791577
2026-03,AXISBANK,8218,65744,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=AXISBANK\part-00000.parquet,2746716
2026-03,BAJAJ-AUTO,8221,65768,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=BAJAJ-AUTO\part-00000.parquet,2372124
2026-03,BANKBEES,8225,65800,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,2423808
2026-03,BHARTIARTL,8226,65808,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=BHARTIARTL\part-00000.parquet,2465223
2026-03,BPCL,8232,65856,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=BPCL\part-00000.parquet,2575807
2026-03,BRITANNIA,8209,65672,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=BRITANNIA\part-00000.parquet,2735205
2026-03,CIPLA,8232,65856,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,2524598
2026-03,DRREDDY,8214,65712,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=DRREDDY\part-00000.parquet,2752164
2026-03,GOLDBEES,8218,65744,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=GOLDBEES\part-00000.parquet,2790170
2026-03,HCLTECH,8221,65768,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=HCLTECH\part-00000.parquet,2410715
2026-03,HDFCBANK,8220,65760,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=HDFCBANK\part-00000.parquet,2377962
2026-03,HINDUNILVR,8216,65728,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=HINDUNILVR\part-00000.parquet,2722825
2026-03,ICICIBANK,8216,65728,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=ICICIBANK\part-00000.parquet,2420504
2026-03,INFY,8210,65680,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=INFY\part-00000.parquet,2421596
2026-03,ITBEES,8210,65680,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=ITBEES\part-00000.parquet,2719817
2026-03,ITC,8198,65584,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=ITC\part-00000.parquet,2656084
2026-03,JUNIORBEES,8213,65704,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=JUNIORBEES\part-00000.parquet,2430079
2026-03,KOTAKBANK,8216,65728,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=KOTAKBANK\part-00000.parquet,2465089
2026-03,LT,8215,65720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=LT\part-00000.parquet,2450072
2026-03,M&M,8216,65728,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=M&M\part-00000.parquet,2348175
2026-03,MARUTI,8225,65800,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=MARUTI\part-00000.parquet,2368174
2026-03,NESTLEIND,8221,65768,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=NESTLEIND\part-00000.parquet,2378165
2026-03,NIFTYBEES,8218,65744,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=NIFTYBEES\part-00000.parquet,2416774
2026-03,ONGC,8215,65720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=ONGC\part-00000.parquet,2476169
2026-03,RELIANCE,8223,65784,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,2375226
2026-03,SBIN,8205,65640,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=SBIN\part-00000.parquet,2375147
2026-03,SUNPHARMA,8220,65760,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=SUNPHARMA\part-00000.parquet,2780894
2026-03,TCS,8227,65816,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=TCS\part-00000.parquet,2406407
2026-03,TECHM,8211,65688,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=TECHM\part-00000.parquet,2378291
2026-03,ULTRACEMCO,8221,65768,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=ULTRACEMCO\part-00000.parquet,2717142
2026-03,WIPRO,8228,65824,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-03\symbol=WIPRO\part-00000.parquet,2390260
2026-04,ADANIPORTS,8211,65688,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=ADANIPORTS\part-00000.parquet,2811362
2026-04,AXISBANK,8212,65696,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=AXISBANK\part-00000.parquet,2784441
2026-04,BAJAJ-AUTO,8215,65720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=BAJAJ-AUTO\part-00000.parquet,2392360
2026-04,BANKBEES,8222,65776,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=BANKBEES\part-00000.parquet,2394347
2026-04,BHARTIARTL,8227,65816,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=BHARTIARTL\part-00000.parquet,2470216
2026-04,BPCL,8222,65776,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=BPCL\part-00000.parquet,2618463
2026-04,BRITANNIA,8213,65704,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=BRITANNIA\part-00000.parquet,2716949
2026-04,CIPLA,8218,65744,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=CIPLA\part-00000.parquet,2670884
2026-04,DRREDDY,8203,65624,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=DRREDDY\part-00000.parquet,2803414
2026-04,GOLDBEES,8217,65736,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=GOLDBEES\part-00000.parquet,2802254
2026-04,HCLTECH,8215,65720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=HCLTECH\part-00000.parquet,2435308
2026-04,HDFCBANK,8212,65696,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=HDFCBANK\part-00000.parquet,2413438
2026-04,HINDUNILVR,8201,65608,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=HINDUNILVR\part-00000.parquet,2663012
2026-04,ICICIBANK,8221,65768,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=ICICIBANK\part-00000.parquet,2387439
2026-04,INFY,8197,65576,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=INFY\part-00000.parquet,2375055
2026-04,ITBEES,8229,65832,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=ITBEES\part-00000.parquet,2720221
2026-04,ITC,8212,65696,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=ITC\part-00000.parquet,2653119
2026-04,JUNIORBEES,8223,65784,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=JUNIORBEES\part-00000.parquet,2487854
2026-04,KOTAKBANK,8215,65720,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=KOTAKBANK\part-00000.parquet,2483303
2026-04,LT,8198,65584,8,raw_synthetic_l2_phase109_residual_imbalance_floor\profile=P109_SYMBOL_AWARE_RESIDUAL_IMBALANCE_FLOOR\trade_month=2026-04\symbol=LT\part-00000.parquet,2476910
