phase219_model_fit_id,phase218_model_spec_id,target_label,horizon_sec,coefficient_name,coefficient_value,model_fit_execution,strategy_replay_allowed,test_replay_allowed_next
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,1,depth_refresh_count,-0.0682010306807275,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,1,phase176_universe_symbols,2.70446952472045e-13,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,1,quote_churn_count,0.06878409545055278,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,1,receive_event_count,0.01767043809687984,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,1,receive_event_rate_baseline_days,-0.020702914255261794,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,1,receive_event_rate_zscore,0.011437413886701815,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,1,stale_quote_duration_ms,-0.018236377375335892,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,1,top5_qty_imbalance,-0.014761563618789664,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,intercept,0.1811651883860208,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,cross_symbol_arrival_count,-0.005497993266174373,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,cross_symbol_arrival_share,-0.0054979932657968165,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,depth_refresh_count,-0.028854347433413433,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,phase176_universe_symbols,-1.8067617976362064e-13,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,quote_churn_count,0.05402253804495771,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,receive_event_count,0.00038829901727967676,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,receive_event_rate_baseline_days,-0.014636144535334863,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,receive_event_rate_zscore,-0.0019088300817550995,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,stale_quote_duration_ms,-0.014370438307449161,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,1,top5_qty_imbalance,0.022875240278593577,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,intercept,0.18116518838602064,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,cross_symbol_arrival_count,-0.005352369635671344,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,cross_symbol_arrival_share,-0.005352369635524219,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,depth_refresh_count,-0.03008680823388109,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,phase176_universe_symbols,-1.2318639843925197e-13,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,quote_churn_count,0.05447512459760906,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,receive_event_count,0.001598543811737285,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,receive_event_rate_baseline_days,-0.015493653830492603,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,receive_event_rate_zscore,-0.002140786824255659,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,stale_quote_duration_ms,-0.014422878103689947,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,1,top5_qty_imbalance,0.0008950885334276894,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,intercept,0.18116518838602094,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,cross_symbol_arrival_count,-0.009158848044233146,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,cross_symbol_arrival_share,-0.009158848043596119,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,depth_refresh_count,-0.048924694858919496,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,phase176_universe_symbols,-1.1757177766563626e-13,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,quote_churn_count,0.05390959488049774,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,receive_event_count,0.01927329586573949,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,receive_event_rate_baseline_days,-0.017895775784732674,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,receive_event_rate_zscore,-0.001753055325852319,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,stale_quote_duration_ms,-0.02056969432621754,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,1,top5_qty_imbalance,0.022618106060535232,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,intercept,0.3564362065044351,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,cross_symbol_arrival_count,-0.009414940617640314,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,cross_symbol_arrival_share,-0.009414940617299193,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,depth_refresh_count,-0.08735517253837255,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,phase176_universe_symbols,-8.063528559446651e-13,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,quote_churn_count,0.12649817098923422,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,receive_event_count,0.010081864376000602,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,receive_event_rate_baseline_days,-0.035679651832148634,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,receive_event_rate_zscore,0.004241385021683405,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,stale_quote_duration_ms,-0.026839511757873736,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,1,top5_qty_imbalance,0.008868340738661409,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,intercept,0.35643620650443475,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,cross_symbol_arrival_count,-0.00936144398139267,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,cross_symbol_arrival_share,-0.009361443981701021,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,depth_refresh_count,-0.08796255089928887,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,phase176_universe_symbols,-2.643403164015742e-13,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,quote_churn_count,0.12678053429465327,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,receive_event_count,0.010596020757989277,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,receive_event_rate_baseline_days,-0.03603448450824435,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,receive_event_rate_zscore,0.004133359048364092,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,stale_quote_duration_ms,-0.026858153646197848,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,top5_qty_imbalance,0.0008585476468994114,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,intercept,0.35643620650443514,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,cross_symbol_arrival_count,-0.017183065440819125,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,cross_symbol_arrival_share,-0.01718306543961236,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,depth_refresh_count,-0.1180493280933532,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,phase176_universe_symbols,1.3323361494487724e-13,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,quote_churn_count,0.12369015028986663,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,receive_event_count,0.03677636575652403,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,receive_event_rate_baseline_days,-0.04233632948303222,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,receive_event_rate_zscore,0.009834986312097598,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,stale_quote_duration_ms,-0.036953276800930815,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H1s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,1,top5_qty_imbalance,0.008406827060110693,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,intercept,0.33161021526116746,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,cross_symbol_arrival_count,-0.0014250249570497637,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,cross_symbol_arrival_share,-0.0014250249566812112,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,depth_refresh_count,-0.07268546395450934,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,phase176_universe_symbols,-8.773455532882996e-14,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,quote_churn_count,0.10957037045894588,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,receive_event_count,-0.0025306939161323263,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,receive_event_rate_baseline_days,-0.02644636017403587,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,receive_event_rate_zscore,0.012411638972770825,1,0,0
